Block,Time,UNCHAHAR1,UNCHAHAR2,CHAMERA3,KISHANGANGA,ANTA_RF,SINGRAULI,ANTA_LF,AURY_GF,RAPPB,CHAMERA1,AURY_LF,KOLDAM,ANTA_GF,URI2,SALAL,BSIUL,KOTESHWR,RAMPUR,TEHRI,PARBATI3,ANTA_CRF,TANDA2,DADRI_CRF,UNCHAHAR4,DHAULIGNGA,TANAKPUR,RIHAND3,NAPP,DULHASTI,RAPPC,SEWA2,DADRI_LF,RIHAND1,CHAMERA2,DADRI_GF,AURY_CRF,NJPC,AURY_RF,SINGRAULI_HYDRO,URI,RIHAND2,JHAJJAR,DADRT2,UNCHAHAR3,DADRI_RF,KHSTPP-I,FSTPP I & II,BRBCL,KHSTPP-II,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,10.500875,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,419.106188,499.834912,25.400471,0.000000,44.659114,19.952625,17.397136,129.964739,0.000000,403.066125,0,0,0,0,0

49,12:00-12:15,10.500875,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,384.779395,427.465500,25.400471,0.000000,44.659114,19.952625,19.250000,129.964739,0.000000,403.066125,0,0,0,0,0

50,12:15-12:30,9.758691,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,315.972772,379.340500,22.798738,0.000000,44.659114,19.952625,18.525817,129.964739,0.000000,403.066125,0,0,0,0,0

51,12:30-12:45,9.758691,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,296.722772,364.903000,22.798738,0.000000,44.659114,19.952625,19.201291,129.964739,0.000000,403.066125,0,0,0,0,0

52,12:45-13:00,9.758691,36.212138,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,258.222772,364.903000,22.798738,0.000000,44.659114,19.952625,18.684954,129.964739,0.000000,403.066125,0,0,0,0,0

53,13:00-13:15,8.034180,30.731363,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,231.010588,364.903000,15.400000,0.000000,39.091360,16.001948,19.250000,118.435529,0.000000,403.066125,0,0,0,0,0

54,13:15-13:30,8.034180,23.627129,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,231.010588,364.903000,15.400000,0.000000,39.091360,16.001948,19.250000,118.435529,0.000000,403.066125,0,0,0,0,0

55,13:30-13:45,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,231.010588,364.903000,15.400000,0.000000,39.091360,16.001948,19.250000,118.435529,0.000000,403.066125,0,0,0,0,0

56,13:45-14:00,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,5.313000,113.695312,231.010588,364.903000,15.400000,0.000000,39.091360,16.001948,19.250000,118.435529,0.000000,403.066125,0,0,0,0,0

57,14:00-14:15,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,13.461525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,231.010588,364.903000,15.400000,0.000000,30.064169,13.821500,19.250000,118.435529,0.000000,403.066125,0,0,0,0,0

58,14:15-14:30,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,13.522162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,231.010588,364.903000,15.400000,0.000000,30.064169,13.821500,19.250000,89.761884,0.000000,403.066125,0,0,0,0,0

59,14:30-14:45,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,13.522162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,231.010588,364.903000,15.400000,0.000000,30.064169,13.821500,19.250000,89.761884,0.000000,403.066125,0,0,0,0,0

60,14:45-15:00,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,26.316675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,231.010588,364.903000,15.400000,0.000000,30.064169,13.821500,19.250000,89.761884,0.000000,403.066125,0,0,0,0,0

61,15:00-15:15,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,26.316675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369889,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,231.010588,364.903000,15.400000,0.000000,30.064169,13.821500,19.250000,89.761884,0.000000,403.066125,0,0,0,0,0

62,15:15-15:30,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,1.342110,0.000000,8.541225,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369889,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,5.313000,113.695312,231.010588,364.903000,15.400000,0.000000,30.064169,13.821500,19.250000,89.761884,0.000000,403.066125,0,0,0,0,0

63,15:30-15:45,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.823492,1.342110,0.000000,8.541225,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369889,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,37.191000,113.695312,231.010588,364.903000,15.400000,0.000000,30.064169,13.821500,19.250000,89.761884,0.000000,403.066125,0,0,0,0,0

64,15:45-16:00,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.823492,1.342110,0.000000,8.541225,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369889,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,37.191000,113.695312,231.010588,364.903000,15.400000,0.000000,30.064169,13.821500,19.250000,89.761884,0.000000,403.066125,0,0,0,0,0

65,16:00-16:15,8.034180,23.292500,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.823492,1.342110,0.000000,8.541225,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369889,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,4.250400,113.695312,231.010588,364.903000,15.400000,0.000000,31.026669,13.821500,19.250000,91.686884,0.000000,403.066125,0,0,0,0,0

66,16:15-16:30,8.034180,23.071125,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.823492,1.342110,0.000000,8.541225,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369889,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,231.010588,364.903000,15.400000,0.000000,40.053860,13.821500,19.250000,120.360529,0.000000,403.066125,0,0,0,0,0

67,16:30-16:45,8.034180,28.658726,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.823492,1.342110,0.000000,8.541225,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369889,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,18.229750,0.000000,0.644442,3.187800,113.695312,231.010588,364.903000,18.380381,0.000000,40.053860,17.772178,19.250000,120.360529,0.000000,403.066125,0,0,0,0,0

68,16:45-17:00,9.758691,36.000388,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.823492,1.342110,0.000000,8.541225,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369889,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,36.459500,0.000000,0.644442,3.187800,113.695312,233.689610,364.903000,22.798738,0.000000,40.053860,17.772178,19.250000,120.360529,0.000000,403.066125,0,0,0,0,0

69,17:00-17:15,9.758691,36.000388,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.179020,1.342110,0.000000,17.082450,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,3.207531,0.000000,0.000000,67.450075,0.000000,0.644442,3.187800,113.695312,233.689610,398.590500,22.798738,0.000000,40.053860,19.952625,19.250000,120.360529,0.000000,403.066125,0,0,0,0,0

70,17:15-17:30,9.758691,36.212138,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,7.603750,0.000000,0.000000,0.000000,4.531642,6.710550,1.058750,25.623675,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,7.628775,0.000000,59.511375,42.145950,15.860895,52.398596,5.080730,0.000000,88.550000,12.573522,0.000000,0.000000,90.054965,0.000000,0.644442,3.187800,113.695312,233.689610,475.590500,22.798738,0.000000,44.563312,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

71,17:30-17:45,9.758691,36.212138,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,19.734773,0.000000,0.000000,0.000000,4.531642,53.684400,18.828810,34.164900,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,26.380304,0.000000,59.511375,42.145950,31.721790,52.398596,10.161459,0.000000,88.550000,25.352327,0.000000,0.000000,90.054965,0.000000,0.644442,3.187800,113.695312,233.689610,475.590500,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

72,17:45-18:00,9.758691,36.212138,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,27.045018,0.000000,0.000000,0.000000,4.531642,53.684400,18.828810,34.164900,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,26.380304,0.000000,59.511375,42.145950,31.721790,52.398596,15.211396,0.000000,88.550000,25.352327,0.000000,0.000000,90.054965,0.000000,0.644442,3.187800,113.695312,233.689610,532.680982,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

73,18:00-18:15,9.758691,36.212138,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,27.045018,0.000000,0.000000,0.000000,4.531642,53.684400,12.552540,34.164900,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,26.380304,0.000000,59.511375,42.145950,31.721790,52.398596,15.211396,0.000000,88.550000,25.352327,0.000000,0.000000,90.054965,0.000000,0.644442,3.187800,113.695312,267.847772,578.481269,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

74,18:15-18:30,10.500875,40.706602,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,27.045018,0.000000,0.000000,0.000000,4.531642,53.684400,12.552540,34.164900,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,26.380304,0.000000,59.511375,42.145950,31.721790,52.398596,15.211396,0.000000,88.550000,25.352327,0.000000,0.000000,90.054965,0.000000,0.644442,3.187800,113.695312,336.654395,578.481269,25.400471,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

75,18:30-18:45,10.500875,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,27.045018,0.000000,0.000000,0.000000,4.531642,40.263300,12.552540,34.164900,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,26.380304,0.000000,59.511375,42.145950,31.721790,52.398596,15.211396,0.000000,88.550000,25.352327,0.000000,0.000000,90.054965,0.000000,0.644442,3.187800,113.695312,419.106188,578.481269,25.400471,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

76,18:45-19:00,10.500875,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,27.045018,0.000000,0.000000,0.000000,4.531642,40.263300,12.552540,34.164900,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,25.454679,0.000000,59.511375,42.145950,31.721790,52.398596,12.284845,0.000000,88.550000,25.352327,0.000000,0.000000,90.054965,0.000000,0.644442,5.313000,113.695312,419.106188,645.061239,25.400471,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

77,19:00-19:15,10.500875,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,6.710550,6.276270,18.980500,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,15.860895,52.398596,5.080730,0.000000,88.550000,25.352327,0.000000,0.000000,67.541224,0.000000,0.644442,40.378800,113.695312,419.106188,654.009029,25.400471,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

78,19:15-19:30,10.500875,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,8.541225,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,12.676164,0.000000,0.000000,36.459500,0.000000,0.644442,40.378800,113.695312,419.106188,654.009029,25.400471,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

79,19:30-19:45,10.500875,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,8.541225,0.000000,41.294138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,18.229750,0.000000,0.644442,4.250400,113.695312,419.106188,654.009029,25.400471,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

80,19:45-20:00,10.500875,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,8.541225,0.000000,26.316675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,3.187800,113.695312,419.106188,654.009029,25.400471,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

81,20:00-20:15,9.758691,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,26.316675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,398.429378,595.806873,23.264063,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

82,20:15-20:30,9.758691,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,26.316675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,364.097772,523.715500,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

83,20:30-20:45,9.758691,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,26.316675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,354.472772,523.715500,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

84,20:45-21:00,9.758691,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,26.316675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,2.125200,113.695312,296.722772,523.715500,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

85,21:00-21:15,9.758691,40.800471,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,13.158338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,40.378800,113.695312,267.847772,578.481269,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

86,21:15-21:30,9.758691,36.000388,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,13.158338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,40.378800,113.695312,233.689610,578.481269,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

87,21:30-21:45,9.758691,36.000388,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,13.158338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,6.375600,113.695312,233.689610,578.481269,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

88,21:45-22:00,9.758691,36.000388,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,13.158338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,15.860895,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,3.187800,113.695312,233.689610,578.481269,22.798738,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

89,22:00-22:15,9.758691,30.691911,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,13.158338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,3.187800,113.695312,233.689610,578.481269,19.288981,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

90,22:15-22:30,9.758691,30.691911,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,3.187800,113.695312,233.689610,578.481269,19.288981,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

91,22:30-22:45,9.758691,30.691911,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,7.650720,113.695312,233.689610,523.715500,19.288981,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

92,22:45-23:00,9.758691,30.691911,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,7.650720,113.695312,233.689610,446.715500,19.288981,0.000000,44.659114,19.952625,19.250000,141.983789,0.000000,403.066125,0,0,0,0,0

93,23:00-23:15,9.758691,30.691911,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.121152,2.796062,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,4.250400,113.695312,233.689610,379.340500,19.288981,0.000000,39.091360,18.253428,19.250000,125.173029,0.000000,403.066125,0,0,0,0,0

94,23:15-23:30,8.034180,28.653625,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.121152,2.796062,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,4.250400,113.695312,231.010588,360.090500,18.287500,0.000000,39.091360,14.302750,19.250000,125.173029,0.000000,403.066125,0,0,0,0,0

95,23:30-23:45,8.034180,23.359875,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,4.250400,113.695312,231.010588,360.090500,14.870625,0.000000,30.064169,14.302750,19.250000,125.173029,0.000000,403.066125,0,0,0,0,0

96,23:45-24:00,8.034180,23.359875,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.531642,2.796062,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616481,59.511375,42.145950,1.852331,52.398596,0.000000,0.000000,88.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644442,4.250400,113.695312,231.010588,360.090500,14.870625,0.000000,30.064169,14.302750,19.250000,106.633052,0.000000,403.066125,0,0,0,0,0

