Block,Time,AURY_GF,RIHAND2,RIHAND1,RIHAND3,ANTA_CRF,DULHASTI,RAMPUR,UNCHAHAR4,TANDA2,DADRI_LF,ANTA_LF,DADRI_GF,CHAMERA3,URI,AURY_RF,DADRI_CRF,ANTA_RF,URI2,KISHANGANGA,TANAKPUR,BSIUL,DADRT2,AURY_CRF,CHAMERA2,PARBATI3,AURY_LF,RAPPB,KOTESHWR,RAPPC,JHAJJAR,SINGRAULI_HYDRO,UNCHAHAR1,SEWA2,DADRI_RF,UNCHAHAR2,ANTA_GF,SALAL,NJPC,DHAULIGNGA,CHAMERA1,KOLDAM,NAPP,UNCHAHAR3,TEHRI,SINGRAULI,FSTPP I & II,KHSTPP-II,TALA,SASAN,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,4.326129,6.291920,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,30.222115,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,18.668789,0.000000,144.724338,16.108620,106.620099,0.000000,390.784500,29.755876,19.298004,0,0,0,0,0

49,12:00-12:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,40.479485,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,6.291920,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,30.222115,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,18.668789,0.000000,144.724338,16.108620,106.620099,0.000000,390.784500,29.755876,19.298004,0,0,0,0,0

50,12:15-12:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,6.291920,367.668005,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,173.682000,1.149350,9.119366,0.000000,0.000000,30.222115,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,18.668789,0.000000,144.724338,16.108620,106.620099,0.000000,390.784500,29.755876,19.298004,0,0,0,0,0

51,12:30-12:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,6.291920,366.703105,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,167.931196,1.149350,9.119366,0.000000,0.000000,30.222115,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,18.668789,0.000000,144.724338,16.108620,106.620099,0.000000,390.784500,29.755876,18.706233,0,0,0,0,0

52,12:45-13:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,6.291920,366.703105,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,167.931196,1.149350,9.119366,0.000000,0.000000,30.222115,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,18.668789,0.000000,144.724338,16.108620,106.620099,0.000000,390.784500,29.755876,19.298004,0,0,0,0,0

53,13:00-13:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,6.291920,366.703105,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,167.931196,1.149350,9.119366,0.000000,0.000000,30.222115,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,18.668789,0.000000,144.724338,16.108620,114.309966,0.000000,390.784500,34.301230,19.298004,0,0,0,0,0

54,13:15-13:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,5.810321,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,3.708111,6.291920,366.703105,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,167.931196,1.149350,9.119366,0.000000,0.000000,30.222115,0.000000,76.590115,150.528842,21.004010,25.154943,0.000000,46.628272,18.668789,0.000000,144.724338,16.108620,115.016080,0.000000,390.784500,34.301230,19.298004,0,0,0,0,0

55,13:30-13:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.352909,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,11.742351,6.291920,366.703105,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,167.931196,1.149350,9.119366,0.000000,0.000000,24.620002,0.000000,76.590115,173.645772,21.004010,25.154943,0.000000,46.628272,15.199201,0.000000,144.724338,16.745930,115.016080,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

56,13:45-14:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,11.742351,6.291920,366.703105,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,167.931196,1.149350,15.517981,0.000000,0.000000,32.522055,0.000000,76.590115,173.645772,21.004010,25.154943,0.000000,46.628272,19.557772,0.000000,144.724338,19.224787,115.016080,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

57,14:00-14:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,11.742351,6.291920,436.658355,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,182.200716,1.149350,18.402283,0.000000,0.000000,37.731257,0.000000,76.590115,173.645772,31.433126,25.154943,0.000000,46.628272,23.200152,0.000000,144.724338,20.069920,115.016080,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

58,14:15-14:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,5.562166,6.291920,544.756102,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,182.200716,1.149350,18.402283,0.000000,0.000000,37.731257,0.000000,76.590115,173.645772,31.433126,25.154943,0.000000,46.628272,23.200152,0.000000,144.724338,17.289657,128.524680,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

59,14:30-14:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,4.326129,6.291920,592.959129,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,182.200716,1.149350,18.402283,0.000000,0.000000,43.330231,0.000000,76.590115,173.645772,31.433126,25.917214,0.000000,46.628272,26.668853,0.000000,144.724338,20.069920,128.524680,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

60,14:45-15:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,4.326129,6.291920,621.906129,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,182.200716,1.149350,18.402283,0.000000,0.000000,43.330402,0.000000,76.590115,173.645772,31.433126,25.917214,0.000000,46.628272,26.668853,0.000000,144.724338,16.113830,141.877931,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

61,15:00-15:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,11.742351,6.291920,664.542017,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,185.559919,1.149350,18.606553,0.000000,0.000000,43.330402,0.000000,76.590115,173.645772,31.433126,25.917214,1.807931,46.628272,26.668853,0.000000,144.724338,20.069920,141.877931,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

62,15:15-15:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,6.798203,6.291920,664.542017,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,185.559919,1.149350,18.606553,0.000000,0.000000,43.330402,0.000000,76.590115,173.645772,31.433126,25.917214,3.615861,46.628272,26.668853,0.000000,144.724338,16.113830,141.877931,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

63,15:30-15:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,6.798203,6.291920,664.542017,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,284.662007,1.149350,18.606553,0.000000,0.000000,43.330402,0.000000,77.363752,173.645772,31.433126,25.917214,5.423793,46.628272,26.668853,0.000000,144.724338,16.113830,141.877931,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

64,15:45-16:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,36.751111,0.000000,0.000000,0.000000,36.560562,8.047894,6.798203,6.291920,664.542017,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.604402,335.718815,1.149350,18.606553,0.000000,0.000000,43.330402,0.000000,77.363752,173.645772,31.433126,27.060620,5.423793,46.628272,26.668853,0.000000,144.724338,16.113830,141.877931,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

65,16:00-16:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,6.798203,6.291920,664.542017,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.442416,290.368515,1.149350,18.606553,0.000000,0.000000,43.330402,0.000000,77.363752,173.645772,31.433126,27.060620,5.423793,46.628272,26.668853,0.000000,144.724338,16.113830,118.875680,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

66,16:15-16:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,6.798203,6.291920,664.542017,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.442416,290.368515,1.149350,18.606553,0.000000,0.000000,43.330402,0.000000,77.363752,173.645772,31.433126,40.668682,6.101766,46.628272,26.668853,0.000000,144.724338,16.113830,118.875680,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

67,16:30-16:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,6.180184,6.291920,664.542017,0.000000,46.797484,0.000000,0.000000,0.000000,0.000000,65.442416,255.283593,1.149350,18.606553,5.967340,0.000000,43.330402,0.000000,77.363752,173.645772,31.433126,40.668682,6.711943,46.628272,26.668853,0.000000,144.724338,16.113830,141.877931,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

68,16:45-17:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,6.180184,6.291920,664.542017,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.442416,255.283593,1.149350,18.603465,5.967340,0.000000,42.700781,0.000000,77.363752,173.645772,31.433126,40.668682,6.711943,46.628272,26.668853,0.000000,144.715991,16.113830,141.877931,0.000000,390.784500,34.649559,19.298004,0,0,0,0,0

69,17:00-17:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,6.180184,6.291920,626.730629,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.442416,250.459093,1.149350,18.606553,10.710611,0.000000,43.330402,0.000000,77.363752,173.645772,31.433126,40.668682,6.711943,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,392.834912,42.754719,19.298004,0,0,0,0,0

70,17:15-17:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,6.180184,6.291920,636.379629,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.442416,320.896793,1.149350,18.606553,10.710611,0.000000,43.330402,0.000000,77.363752,173.645772,31.433126,40.668682,6.711943,46.628272,26.668853,0.000000,144.724338,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

71,17:30-17:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,36.560562,8.047894,6.180184,6.291920,626.730629,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.442416,346.485941,1.149350,18.603465,11.322646,0.000000,42.700781,0.000000,77.363752,173.645772,31.433126,40.668682,6.711943,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

72,17:45-18:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,36.560562,8.047894,6.180184,6.291920,617.081629,0.000000,46.797484,7.360966,0.000000,0.000000,0.000000,65.442416,296.311141,1.149350,18.603465,18.140715,0.000000,42.700781,0.000000,77.363752,173.645772,31.433126,40.668682,6.711943,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

73,18:00-18:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,36.560562,8.047894,4.202525,6.291920,592.959129,0.000000,46.797484,11.777546,0.000000,0.000000,0.000000,65.442416,249.822259,1.149350,18.603465,18.140715,0.000000,42.700781,0.000000,77.363752,173.645772,31.433126,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

74,18:15-18:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,36.560562,8.047894,4.202525,6.291920,592.959129,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.442416,199.647459,1.149350,18.603465,18.140715,0.000000,42.700781,0.000000,77.363752,173.645772,31.506014,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,33.588169,19.298004,0,0,0,0,0

75,18:30-18:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,36.560562,8.047894,4.202525,6.291920,592.959129,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.442416,244.997759,1.149350,18.603465,18.140715,0.000000,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,33.588169,19.298004,0,0,0,0,0

76,18:45-19:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,37.775547,8.194219,4.202525,18.971285,592.959129,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.442416,251.752059,1.149350,18.603465,18.177437,0.000000,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,33.588169,19.298004,0,0,0,0,0

77,19:00-19:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,37.775547,8.194219,4.202525,18.971285,592.959129,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.442416,369.530232,1.149350,18.603465,18.177437,0.000000,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

78,19:15-19:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,37.775547,8.194219,4.202525,18.971285,592.738745,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.442416,369.518586,1.149350,18.603465,18.177437,0.000000,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

79,19:30-19:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,37.775547,8.194219,4.202525,18.971285,649.067804,0.000000,46.797484,57.415538,0.000000,0.000000,0.000000,65.442416,378.316834,1.149350,18.603465,18.177437,0.000000,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

80,19:45-20:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,37.775547,8.194219,4.202525,18.971285,664.252547,0.000000,46.797484,7.360966,0.000000,0.000000,0.000000,65.442416,378.316834,1.149350,18.603465,18.177437,0.000000,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

81,20:00-20:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,37.775547,8.194219,4.202525,18.971285,664.252547,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.442416,407.612356,1.149350,18.603465,18.177437,0.000000,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

82,20:15-20:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,42.609984,0.000000,0.000000,0.000000,37.775547,8.194219,4.202525,18.971285,664.252547,0.000000,46.797484,4.122141,0.000000,0.000000,0.000000,65.442416,407.612356,1.149350,18.603465,18.177437,0.000000,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

83,20:30-20:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,37.775547,8.194219,4.202525,18.971285,664.252547,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.442416,407.612356,1.149350,18.603465,18.177437,0.000000,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

84,20:45-21:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,4.202525,3.184170,664.252547,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.442416,407.612356,1.149350,18.603465,18.140715,0.000000,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

85,21:00-21:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,3.584507,3.184170,664.252547,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.442416,407.612356,1.149350,18.603465,18.140715,0.000000,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

86,21:15-21:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,3.584507,3.184170,664.252547,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.140715,0.000000,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

87,21:30-21:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,36.560562,8.047894,3.584507,3.184170,664.252547,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.140715,16.876197,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

88,21:45-22:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,37.816361,0.000000,0.000000,0.000000,37.775547,8.194219,3.584507,18.971285,664.252547,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.177437,16.876197,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

89,22:00-22:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,33.022738,18.324802,0.000000,11.964278,37.775547,8.194219,3.584507,18.971285,664.252547,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.177437,16.876197,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

90,22:15-22:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,33.022738,18.324802,0.000000,11.964278,37.775547,8.194219,3.584507,18.971285,664.252547,0.000000,46.797484,16.194126,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.177437,16.876197,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

91,22:30-22:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.679640,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,31.957488,18.324802,0.000000,11.964278,37.775547,8.194219,3.584507,18.971285,664.252547,0.000000,46.797484,17.666319,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.177437,16.876197,42.700781,0.000000,77.363752,175.634904,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

92,22:45-23:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,31.957488,18.324802,0.000000,11.964278,36.560562,8.047894,3.584507,6.291920,664.252547,0.000000,46.797484,17.666319,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.140715,16.876197,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

93,23:00-23:15,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,31.957488,37.622802,0.000000,31.262278,36.560562,8.047894,3.584507,6.291920,664.252547,0.000000,46.797484,17.666319,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.140715,37.139097,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

94,23:15-23:30,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,31.957488,37.622802,0.000000,31.262278,36.560562,8.047894,3.584507,6.291920,664.252547,0.000000,46.797484,17.666319,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.140715,47.283284,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

95,23:30-23:45,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,31.957488,36.782640,0.000000,31.262278,36.560562,8.047894,2.966489,6.291920,664.252547,0.000000,46.797484,17.666319,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.140715,45.856496,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,19.298004,0,0,0,0,0

96,23:45-24:00,0.000000,120.014262,93.649279,125.996738,0.000000,57.098346,6.508748,2.981541,5.170020,0.000000,0.000000,0.000000,33.608676,31.957488,36.782640,0.000000,33.578424,36.560562,8.047894,2.966489,6.291920,664.252547,0.000000,46.797484,17.666319,0.000000,0.000000,0.000000,65.604402,407.612356,1.149350,18.603465,18.140715,45.856496,42.700781,0.000000,77.363752,173.645772,42.008019,40.668682,8.949257,46.628272,26.668853,0.000000,144.715991,20.069920,142.546800,0.000000,392.955525,42.754719,18.697862,0,0,0,0,0

