Block,Time,ANTA_GF,RIHAND2,JHAJJAR,KOTESHWR,URI,RAMPUR,CHAMERA1,NAPP,SALAL,SEWA2,UNCHAHAR2,RIHAND3,ANTA_RF,DADRI_RF,UNCHAHAR1,RIHAND1,SINGRAULI_HYDRO,TEHRI,ANTA_CRF,DADRI_CRF,AURY_LF,KISHANGANGA,UNCHAHAR4,RAPPC,RAPPB,AURY_RF,TANDA2,CHAMERA2,SINGRAULI,DADRT2,ANTA_LF,DADRI_LF,DULHASTI,DADRI_GF,CHAMERA3,TANAKPUR,DHAULIGNGA,NJPC,PARBATI3,URI2,AURY_GF,BSIUL,KOLDAM,AURY_CRF,UNCHAHAR3,KHSTPP-II,TALA,FSTPP I & II,SASAN,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,56.880686,629.048861,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,57.169134,0.000000,0.000000,10.507421,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,548.349557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,365.135288,33.515215,14.446451,0,0,0,0,0

49,12:00-12:15,0.000000,56.880686,629.048861,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,57.169134,0.000000,0.000000,10.507421,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,500.194557,0.000000,0.000000,0.000000,0.000000,0.000000,6.045282,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,365.135288,33.515215,14.446451,0,0,0,0,0

50,12:15-12:30,0.000000,56.880686,629.048861,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,57.169134,0.000000,0.000000,10.507421,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,480.932557,0.000000,0.000000,0.000000,0.000000,0.000000,6.045282,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,365.135288,33.515215,14.446451,0,0,0,0,0

51,12:30-12:45,0.000000,56.880686,520.700111,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,35.271611,57.169134,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,444.952200,0.000000,0.000000,0.000000,0.000000,0.000000,6.045282,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,21.227206,142.072298,0.000000,17.470730,365.135288,33.515215,14.446451,0,0,0,0,0

52,12:45-13:00,0.000000,56.880686,425.136418,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,35.271611,57.169134,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,425.690200,0.000000,0.000000,0.000000,0.000000,0.000000,6.045282,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,18.716980,142.072298,0.000000,17.470730,365.135288,33.515215,14.446451,0,0,0,0,0

53,13:00-13:15,0.000000,56.880686,350.014618,8.546549,2.658156,0.000000,0.000000,0.000000,6.714733,0.000000,29.487907,57.169134,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,377.535200,0.000000,0.000000,0.000000,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,13.073794,368.114878,33.515215,14.446451,0,0,0,0,0

54,13:15-13:30,0.000000,56.880686,350.014618,8.546549,2.658156,0.000000,0.000000,0.000000,53.717866,0.000000,29.487907,57.169134,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,13.073794,368.385750,33.515215,14.446451,0,0,0,0,0

55,13:30-13:45,0.000000,56.880686,350.014618,8.546549,2.658156,0.000000,0.000000,0.000000,53.717866,0.000000,29.487907,57.169134,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,13.073794,368.385750,33.515215,14.446451,0,0,0,0,0

56,13:45-14:00,0.000000,56.880686,350.014618,8.546549,2.658156,0.000000,0.000000,0.000000,6.714733,0.000000,29.487907,57.169134,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,13.073794,368.385750,33.515215,14.446451,0,0,0,0,0

57,14:00-14:15,0.000000,56.880686,350.014618,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,29.487907,57.169134,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,13.073794,368.385750,33.515215,14.446451,0,0,0,0,0

58,14:15-14:30,0.000000,56.880686,350.014618,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,29.487907,69.873387,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,13.073794,368.385750,33.515215,14.446451,0,0,0,0,0

59,14:30-14:45,0.000000,56.880686,350.014618,8.546549,8.506099,0.000000,0.000000,0.000000,1.342947,0.000000,35.271611,84.424710,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

60,14:45-15:00,0.000000,56.880686,350.014618,8.546549,8.506099,0.000000,0.000000,0.000000,1.342947,0.000000,35.271611,94.155627,0.000000,0.000000,8.467286,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,339.011200,0.000000,0.000000,0.000000,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

61,15:00-15:15,0.000000,56.880686,350.014618,8.546549,8.506099,0.000000,0.000000,0.000000,1.342947,0.000000,35.271611,100.507753,0.000000,0.000000,8.467286,88.605200,0.792236,12.135060,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,348.642200,0.000000,0.000000,0.000000,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

62,15:15-15:30,0.000000,56.880686,350.014618,8.546549,8.506099,0.000000,0.000000,0.000000,1.342947,0.000000,35.271611,106.859879,0.000000,0.000000,8.467286,88.605200,0.792236,14.986799,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,367.904200,0.000000,0.000000,15.870782,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

63,15:30-15:45,0.000000,56.880686,409.726818,8.546549,8.506099,0.000000,0.000000,0.000000,1.342947,0.000000,35.271611,113.212005,0.000000,0.000000,8.801675,88.605200,0.792236,20.508251,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,432.777557,0.000000,0.000000,15.870782,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,21.846694,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

64,15:45-16:00,0.000000,56.880686,506.036818,8.546549,8.506099,0.000000,0.000000,0.000000,1.342947,0.000000,35.271611,118.468840,0.000000,0.000000,8.801675,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,487.445922,0.000000,0.000000,15.870782,0.000000,0.000000,0.246746,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,21.849850,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

65,16:00-16:15,0.000000,56.880686,629.048861,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,119.102363,0.000000,0.000000,10.507421,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,656.195487,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

66,16:15-16:30,0.000000,56.880686,629.048861,8.546549,2.658156,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,119.102363,0.000000,0.000000,10.507421,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

67,16:30-16:45,0.000000,56.880686,629.051173,8.546549,4.253050,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,16.417003,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

68,16:45-17:00,0.000000,56.880686,629.051173,8.546549,4.253050,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,43.322646,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

69,17:00-17:15,0.000000,56.880686,629.051173,8.546549,6.379574,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,67.583327,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

70,17:15-17:30,0.000000,56.880686,629.051173,17.093099,6.379574,0.000000,0.000000,0.000000,1.342947,0.000000,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,72.964456,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

71,17:30-17:45,0.000000,56.880686,629.051173,25.639648,8.506099,0.000000,6.771556,0.000000,1.342947,4.364962,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,6.419062,120.953321,657.921662,0.000000,0.000000,31.741565,0.000000,9.320728,0.000000,8.798916,72.964456,3.678079,4.793580,0.000000,1.059410,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

72,17:45-18:00,0.000000,56.880686,629.051173,34.186198,8.506099,0.000000,13.390942,0.000000,1.342947,10.147252,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,17.597833,107.622573,15.747082,4.793580,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

73,18:00-18:15,0.000000,56.880686,629.051173,34.186198,8.506099,0.000000,21.303772,0.000000,6.714733,10.147252,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,135.166655,15.747082,4.793580,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

74,18:15-18:30,0.000000,56.880686,629.051173,34.186198,8.506099,0.000000,25.108017,0.000000,53.717866,10.147252,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,135.166655,15.747082,4.793580,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

75,18:30-18:45,0.000000,56.880686,629.051173,34.186198,7.974468,0.000000,25.108017,0.000000,53.717866,10.147252,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,127.687798,15.747082,4.793580,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

76,18:45-19:00,0.000000,56.880686,629.051173,34.186198,7.974468,0.000000,25.108017,0.000000,53.717866,15.220879,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,127.687798,15.747082,4.793580,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

77,19:00-19:15,0.000000,56.880686,629.051173,34.186198,7.974468,0.000000,25.108017,0.000000,53.717866,15.220879,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,38.052197,120.953321,657.921662,0.000000,0.000000,47.612347,0.000000,27.990390,0.000000,26.396749,107.622573,15.747082,4.793580,0.000000,12.560365,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

78,19:15-19:30,0.000000,56.880686,629.051173,17.093099,7.974468,0.000000,13.530939,0.000000,6.714733,15.220879,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,6.419062,120.953321,657.921662,0.000000,0.000000,31.741565,0.000000,9.320728,0.000000,17.597833,72.052400,3.678079,4.793580,0.000000,6.280182,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

79,19:30-19:45,0.000000,56.880686,629.051173,8.546549,7.974468,0.000000,6.086792,0.000000,1.342947,15.220879,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,8.798916,38.762367,0.000000,4.793580,0.000000,6.280182,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

80,19:45-20:00,0.000000,56.880686,629.051173,8.546549,34.024397,0.000000,0.000000,0.000000,1.342947,9.371830,40.827924,119.102363,0.000000,0.000000,10.509164,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,29.185782,0.000000,4.793580,0.000000,6.280182,0.000000,0.000000,25.417085,142.072298,0.000000,17.470956,368.385750,33.515215,14.446451,0,0,0,0,0

81,20:00-20:15,0.000000,56.880686,595.679758,8.546549,34.024397,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,119.102363,0.000000,0.000000,10.507421,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,16.417003,0.000000,4.793580,0.000000,6.280182,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

82,20:15-20:30,0.000000,56.880686,562.308343,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,119.102363,0.000000,0.000000,10.507421,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

83,20:30-20:45,0.000000,56.880686,528.934520,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,119.102363,0.000000,0.000000,10.507421,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,6.168656,0.000000,0.000000,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

84,20:45-21:00,0.000000,56.880686,495.563105,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,119.102363,0.000000,0.000000,10.507421,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,657.921662,0.000000,0.000000,15.870782,0.000000,0.000000,6.168656,0.000000,0.000000,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,25.416305,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

85,21:00-21:15,0.000000,56.880686,403.714666,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,119.102363,0.000000,0.000000,10.156828,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,623.021642,0.000000,0.000000,15.870782,0.000000,0.000000,6.168656,0.000000,0.000000,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,17.904511,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

86,21:15-21:30,0.000000,56.880686,353.730643,8.546549,2.551830,0.000000,0.000000,0.000000,1.342947,0.000000,40.825905,119.102363,0.000000,0.000000,9.170714,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,566.943262,0.000000,0.000000,15.870782,0.000000,0.000000,6.168656,0.000000,0.000000,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,17.798570,142.072298,0.000000,17.470730,368.385750,33.515215,14.446451,0,0,0,0,0

87,21:30-21:45,0.000000,56.880686,310.391143,8.546549,2.977135,0.000000,0.000000,0.000000,1.342947,0.000000,29.685268,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,566.943262,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.798570,142.072298,0.000000,13.073794,368.385750,33.515215,14.446451,0,0,0,0,0

88,21:45-22:00,0.000000,56.880686,310.391143,8.546549,2.977135,0.000000,0.000000,0.000000,1.342947,0.000000,29.487907,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,566.943262,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.798570,142.072298,0.000000,13.073794,368.385750,33.515215,14.446451,0,0,0,0,0

89,22:00-22:15,0.000000,56.880686,310.391143,8.546549,2.977135,0.000000,0.000000,0.000000,1.342947,0.000000,29.487907,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,566.943262,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.798570,142.072298,0.000000,13.073794,368.385750,33.515215,14.446451,0,0,0,0,0

90,22:15-22:30,0.000000,56.880686,310.391143,8.546549,2.977135,0.000000,0.000000,0.000000,1.342947,0.000000,29.487907,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,566.943262,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.798570,142.072298,0.000000,13.073794,368.385750,33.515215,14.446451,0,0,0,0,0

91,22:30-22:45,0.000000,56.880686,310.391143,8.546549,2.977135,0.000000,0.000000,0.000000,1.342947,0.000000,29.487907,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,566.943262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,17.798570,142.072298,0.000000,8.636214,368.385750,33.515215,14.446451,0,0,0,0,0

92,22:45-23:00,0.000000,56.880686,310.391143,8.546549,34.024397,0.000000,0.000000,0.000000,1.342947,0.000000,29.487907,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,18.081239,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,510.067391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,17.798570,142.072298,0.000000,8.636214,368.385750,33.515215,14.446451,0,0,0,0,0

93,23:00-23:15,0.000000,56.880686,310.391143,8.546549,34.024397,0.000000,0.000000,0.000000,1.342947,0.000000,29.487907,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,14.986799,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,423.282450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.830030,0.000000,0.000000,0.000000,0.000000,17.798570,142.072298,0.000000,8.636214,368.385750,33.515215,14.446451,0,0,0,0,0

94,23:15-23:30,0.000000,56.880686,310.391143,8.546549,3.189787,0.000000,0.000000,0.000000,6.714733,0.000000,29.487907,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,12.499112,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,394.360557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.182248,0.000000,0.000000,0.000000,0.000000,17.798570,112.933973,0.000000,8.636214,368.385750,28.048747,14.446451,0,0,0,0,0

95,23:30-23:45,0.000000,56.880686,310.391143,8.546549,2.339177,0.000000,0.000000,0.000000,53.717866,0.000000,29.487907,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,346.138140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.798570,112.933973,0.000000,8.636214,368.385750,28.048747,14.446451,0,0,0,0,0

96,23:45-24:00,0.000000,56.880686,310.391143,8.546549,2.339177,0.000000,0.000000,0.000000,53.717866,0.000000,29.487907,119.102363,0.000000,0.000000,8.428762,88.605200,0.792236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.553478,0.000000,0.000000,0.000000,0.000000,120.953321,336.487878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,17.798570,112.933973,0.000000,8.636214,368.385750,28.048747,14.446451,0,0,0,0,0

