Block,Time,NR/30092023/26122029/SH-06,NR/01102023/30042040/GNA_LT_36,NR/01102023/22052037/LT-59,NR/01102023/05012040/L_NR_2020_02,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/01102023/L_NR_2020_06,NR/01102023/25072045/L_NR_2021_15,NR/01032024/31032024/SJVN010324NR1588,NR/01032024/31032024/SJVN010324NR1589,NR/01102023/15082037/GNA_NR_2012_01,NR/22102023/11042047/L_NR_2021_17,NR/26072023/31072042/L_NR_2023_07,NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_07,NR/01032024/31032024/NVVN/OA/16997,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/L_NR_2019_05,NR/30092023/31122025/SH-07,SR/16032024/31032024/SWAP ARRANGEMENT LOA.NO.365 DT.31-08-2023,NR/01102023/13082046/L_NR_2021_12,NR/01102023/31052040/LT-31,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/16032024/31032024/TPDDL/PMG/MSEDCL/Banking/12112023,L_NR_2019_19,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/02122045/L_NR_2021_13,NR/23032024/30032024/HP-57,WR/01102023/30052048/L_NR_2022_10,NR/26072023/25122043/L_NR_2023_10,NR/01102023/19072037/LT-05,SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_16,NR/01102023/06022042/L_NR_2012_02,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/24112044/L_NR_2020_07,NR/01012024/31032024/ ChanjuII,NR/01102023/30042040/GNA_LT_35,NR/23032024/30032024/HP-64,SR/01032024/31032024/SWAP ARRANGEMENT LOA D.NO.366 DT.31-08-2023,WR/01102023/01102023/L_NR_2022_09,NR/23032024/30032024/HP-60,WR/01102023/16072048/L_NR_2022_08,NR/01102023/08032047/L_NR_2021_14,NR/01102023/31102037/L_NR_2019_11,SR/01032024/31032024/SJVN010324NR1590
64,15:45-16:00,25.750000,10.890000,2.800000,2.700000,32.33,14.84,31.7,19.34,9.67,100.200000,32,134,271.970000,87.220000,48.350000,44.5,32.33,25.750000,48.35,188.47,10.620000,28.040000,96.700000,72.425544,0.000000,37.69,0.000000,36.67,58,58.000000,12.8,65,261.670000,32.34,14.83,10.250000,10.620000,0.000000,48.35,36.67,0.000000,11.66,69.69,2.690000,0

65,16:00-16:15,25.750000,9.840000,2.800000,2.880000,32.33,15.34,28.9,24.18,29.01,100.200000,28,120,271.970000,87.220000,48.350000,46,32.33,25.750000,48.35,176.12,9.600000,29.010000,96.700000,64.581552,0.000000,35.22,0.000000,37.33,51,58.000000,10.61,57,261.670000,32.34,15.33,10.070000,9.600000,0.000000,48.35,37.33,0.000000,12,63.65,2.770000,0

66,16:15-16:30,25.750000,8.730000,2.800000,2.880000,32.33,15.84,25.5,24.18,29.01,100.200000,25,105,271.970000,87.220000,48.350000,47.5,32.33,25.750000,48.35,158.42,8.520000,29.010000,96.700000,56.270424,0.000000,31.68,0.000000,38,45,58.000000,10.61,50,261.670000,32.34,15.83,10.070000,8.520000,0.000000,48.35,38,0.000000,12.66,57.47,2.770000,0

67,16:30-16:45,25.750000,7.520000,2.800000,2.880000,32.33,16.16,21.8,24.18,28.82,100.200000,21,88,271.970000,87.220000,48.350000,48.5,32.33,25.750000,48.35,140.58,7.330000,29.010000,96.700000,47.803584,0.000000,28.12,0.000000,40.33,37,58.000000,10.21,42,261.670000,32.34,16.17,10.070000,7.330000,0.000000,48.35,40.33,0.000000,14,50.79,2.770000,0

68,16:45-17:00,25.750000,6.260000,2.800000,2.880000,31.47,16.5,18,24.18,20.6,100.200000,18,74,271.970000,87.220000,48.350000,49.5,32.77,25.750000,48.35,121.26,6.100000,29.980000,96.700000,38.957196,0.000000,24.25,0.000000,40.33,31,58.000000,10.01,35,261.670000,32.76,16.5,10.070000,6.100000,0.000000,48.35,40.33,0.000000,14.66,43.69,2.770000,0

69,17:00-17:15,25.750000,4.980000,2.880000,3.070000,20.19,19,15,0,0,100.200000,14,60,271.970000,87.220000,48.350000,57,25.49,25.750000,48.35,87.8,4.850000,29.980000,96.700000,30.743388,0.000000,17.56,0.000000,39.67,25,58.000000,9.61,27,261.670000,33,19,10.070000,4.850000,0.000000,48.35,39.67,0.000000,16,36.47,2.920000,0

70,17:15-17:30,25.750000,3.780000,2.880000,3.070000,10.44,19,12,0,0,100.200000,10,46,271.970000,87.220000,48.350000,57,15.48,25.750000,48.35,72.71,3.690000,29.980000,96.700000,23.181624,0.000000,14.54,0.000000,39,19,58.000000,9.21,20,261.670000,28,19,10.070000,3.690000,0.000000,48.35,39,0.000000,16,29.19,2.920000,0

71,17:30-17:45,25.750000,2.710000,2.880000,3.070000,5.42,18.84,9,0,0,100.200000,7,35,271.970000,87.220000,48.350000,56.5,8.45,25.750000,48.35,57.12,2.650000,29.980000,96.700000,13.877832,0.000000,11.42,0.000000,38.33,15,58.000000,8.21,15,261.670000,16,18.83,10.070000,2.650000,0.000000,48.35,38.33,0.000000,16,21.7,2.920000,0

72,17:45-18:00,25.750000,1.810000,2.880000,3.070000,2.12,18.66,6,0,0,100.200000,6,18,271.970000,87.220000,48.350000,56,3.44,25.750000,48.35,36.93,1.770000,29.980000,96.700000,8.846388,0.000000,7.39,0.000000,37.67,7,58.000000,7.61,11,261.670000,6,18.67,10.070000,1.770000,0.000000,48.35,37.67,0.000000,15.66,14.8,2.920000,0

73,18:00-18:15,0.000000,1.090000,2.880000,3.260000,0,18.16,4,0,0,100.200000,1,7,271.970000,87.220000,48.350000,54.5,0,0.000000,48.35,18.2,1.060000,29.980000,96.700000,4.408596,0.000000,3.64,0.000000,37,3,58.000000,7.01,3,261.670000,0,18.17,10.250000,1.060000,0.000000,96.70,37,0.000000,15.34,8.96,3.000000,0

74,18:15-18:30,0.000000,0.520000,2.880000,3.260000,0,18,3,0,0,100.200000,0,1,271.970000,87.220000,48.350000,54,0,0.000000,48.35,10.24,0.510000,30.940000,96.700000,2.433,0.000000,2.05,0.000000,36.33,1,58.000000,7.01,0,261.670000,0,18,10.250000,0.510000,0.000000,96.70,36.33,0.000000,15,4.48,3.000000,0

75,18:30-18:45,0.000000,0.050000,2.880000,3.260000,0,17.84,2,0,0,100.200000,0,1,271.970000,87.220000,48.350000,53.5,0,30.940000,48.35,4.55,0.050000,30.940000,96.700000,0.077856,0.000000,0.91,0.000000,35.33,0,58.000000,7.01,0,261.670000,0,17.83,10.250000,0.050000,0.000000,96.70,35.33,0.000000,14.66,1.36,3.000000,0

76,18:45-19:00,30.460000,0.000000,2.880000,3.260000,0,17.66,1,0,0,100.200000,0,0,271.970000,87.220000,48.350000,53,0,30.940000,48.35,1.14,0.000000,30.940000,96.700000,0,0.000000,0.23,0.000000,34,0,58.000000,7.01,0,261.670000,0,17.67,10.250000,0.000000,0.000000,96.70,34,0.000000,14.34,0.67,3.000000,0

77,19:00-19:15,30.460000,0.000000,2.880000,3.260000,0,17,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,51,0,30.460000,48.35,0,0.000000,30.940000,96.700000,0,0.000000,0,0.000000,34,0,58.000000,7.01,0,261.670000,0,17,10.340000,0.000000,0.000000,96.70,34,0.000000,13.66,0,2.840000,0

78,19:15-19:30,30.460000,0.000000,2.880000,3.260000,0,16.34,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,49,0,30.460000,48.35,0,0.000000,30.940000,96.700000,0,0.000000,0,0.000000,34.67,0,58.000000,7.01,0,261.670000,0,16.33,10.340000,0.000000,0.000000,96.70,34.67,0.000000,13.34,0,2.840000,0

79,19:30-19:45,30.460000,0.000000,2.880000,3.260000,0,16.16,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,48.5,0,30.460000,48.35,0,0.000000,30.940000,96.700000,0,0.000000,0,0.000000,34,0,58.000000,7.01,0,261.670000,0,16.17,10.340000,0.000000,0.000000,96.70,34,0.000000,12.66,0,2.840000,0

80,19:45-20:00,30.460000,0.000000,2.880000,3.260000,0,15.66,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,47,0,30.460000,48.35,0,0.000000,30.940000,96.700000,0,0.000000,0,0.000000,33.67,0,58.000000,7.01,0,261.670000,0,15.67,10.340000,0.000000,0.000000,96.70,33.67,0.000000,12.34,0,2.840000,0

81,20:00-20:15,30.940000,0.000000,3.040000,3.070000,0,15.66,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,47,0,30.940000,48.35,0,0.000000,30.940000,193.400000,0,0.000000,0,0.000000,33.67,0,58.000000,7.01,0,261.670000,0,15.67,10.430000,0.000000,0.000000,96.70,33.67,0.000000,12,0,2.770000,0

82,20:15-20:30,30.940000,0.000000,3.040000,3.070000,0,15.66,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,47,0,30.940000,48.35,0,0.000000,30.940000,193.400000,0,0.000000,0,0.000000,33.33,0,58.000000,7.01,0,261.670000,0,15.67,10.430000,0.000000,0.000000,96.70,33.33,0.000000,12,0,2.770000,0

83,20:30-20:45,30.940000,0.000000,3.040000,3.070000,0,15.5,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,46.5,0,30.940000,48.35,0,0.000000,30.940000,193.400000,0,0.000000,0,0.000000,32.67,0,58.000000,7.01,0,261.670000,0,15.5,10.430000,0.000000,0.000000,96.70,32.67,0.000000,12,0,2.770000,0

84,20:45-21:00,30.940000,0.000000,3.040000,3.070000,0,15,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,45,0,30.940000,48.35,0,0.000000,30.940000,193.400000,0,0.000000,0,0.000000,32.67,0,58.000000,7.01,0,261.670000,0,15,10.430000,0.000000,0.000000,96.70,32.67,0.000000,12,0,2.770000,0

85,21:00-21:15,30.940000,0.000000,3.040000,3.070000,0,15,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,45,0,30.940000,48.35,0,0.000000,29.980000,193.400000,0,0.000000,0,0.000000,32,0,58.000000,7.01,0,261.670000,0,15,10.520000,0.000000,0.000000,96.70,32,0.000000,12,0,2.690000,0

86,21:15-21:30,30.940000,0.000000,3.040000,3.070000,0,14.84,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,44.5,0,30.940000,48.35,0,0.000000,29.980000,193.400000,0,0.000000,0,0.000000,31,0,58.000000,7.01,0,261.670000,0,14.83,10.520000,0.000000,0.000000,96.70,31,0.000000,12,0,2.690000,0

87,21:30-21:45,30.940000,0.000000,3.040000,3.070000,0,14.34,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,43,0,0.000000,48.35,0,0.000000,29.980000,193.400000,0,0.000000,0,0.000000,31,0,58.000000,7.01,0,261.670000,0,14.33,10.520000,0.000000,0.000000,96.70,31,0.000000,11.66,0,2.690000,0

88,21:45-22:00,30.940000,0.000000,3.040000,3.070000,0,14.16,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,42.5,0,0.000000,48.35,0,0.000000,29.980000,193.400000,0,0.000000,0,0.000000,31,0,58.000000,7.01,0,261.670000,0,14.17,10.520000,0.000000,0.000000,96.70,31,0.000000,12,0,2.690000,0

89,22:00-22:15,30.940000,0.000000,3.110000,2.980000,0,14.84,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,44.5,0,0.000000,48.35,0,0.000000,29.980000,193.400000,0,0.000000,0,173.290000,30.67,0,58.000000,7.01,0,261.670000,0,14.83,10.520000,0.000000,29.590000,96.70,30.67,74.210000,12.34,0,2.610000,0

90,22:15-22:30,30.940000,0.000000,3.110000,2.980000,0,15,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,45,0,0.000000,48.35,0,0.000000,29.980000,193.400000,0,0.000000,0,173.290000,30.33,0,58.000000,7.01,0,261.670000,0,15,10.520000,0.000000,29.590000,96.70,30.33,74.210000,12.66,0,2.610000,0

91,22:30-22:45,30.940000,0.000000,3.110000,2.980000,0,15,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,45,0,0.000000,48.35,0,0.000000,29.980000,193.400000,0,0.000000,0,173.290000,30.33,0,58.000000,7.01,0,261.670000,0,15,10.520000,0.000000,29.590000,96.70,30.33,74.210000,12.66,0,2.920000,0

92,22:45-23:00,30.940000,0.000000,3.110000,2.980000,0,15.16,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,45.5,0,0.000000,48.35,0,0.000000,29.980000,193.400000,0,0.000000,0,173.290000,30,0,58.000000,7.01,0,261.670000,0,15.17,10.520000,0.000000,29.590000,96.70,30,74.210000,13,0,2.920000,0

93,23:00-23:15,30.940000,0.000000,3.110000,2.880000,0,15.66,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,47,0,0.000000,48.35,0,0.000000,29.980000,193.400000,0,0.000000,0,173.290000,30,0,58.000000,7.01,0,261.670000,0,15.67,10.520000,0.000000,29.590000,96.70,30,74.210000,13,0,2.840000,0

94,23:15-23:30,30.940000,0.000000,3.110000,2.880000,0,16.34,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,49,0,0.000000,48.35,0,0.000000,29.010000,193.400000,0,0.000000,0,173.290000,30.33,0,58.000000,7.01,0,261.670000,0,16.33,10.520000,0.000000,29.590000,96.70,30.33,74.210000,13.34,0,2.840000,0

95,23:30-23:45,30.940000,0.000000,3.110000,2.880000,0,16.66,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,50,0,0.000000,48.35,0,0.000000,29.010000,193.400000,0,0.000000,0,173.290000,30,0,58.000000,7.01,0,261.670000,0,16.67,10.520000,0.000000,29.590000,96.70,30,74.210000,14.34,0,2.840000,0

96,23:45-24:00,30.940000,0.000000,3.110000,2.880000,0,16.66,0,0,0,100.200000,0,0,271.970000,87.220000,48.350000,50,0,0.000000,48.35,0,0.000000,29.010000,193.400000,0,0.000000,0,173.290000,30.33,0,58.000000,7.01,0,261.670000,0,16.67,10.520000,0.000000,29.590000,96.70,30.33,74.210000,14.34,0,2.840000,0

