Block,Time,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,KISHANGANGA,CHAMERA3,CHAMERA2,DADRT2,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,NJPC,RAPPC,URI2,TANDA2,UNCHAHAR2,RIHAND3,SINGRAULI,NAPP,SEWA2,UNCHAHAR1,RIHAND2,UNCHAHAR4,KOTESHWR,CHAMERA1,BSIUL,SALAL,URI,RAPPB,TANAKPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
9,02:00-02:15,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

10,02:15-02:30,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

11,02:30-02:45,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

12,02:45-03:00,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

13,03:00-03:15,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

14,03:15-03:30,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

15,03:30-03:45,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

16,03:45-04:00,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

17,04:00-04:15,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

18,04:15-04:30,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,1.9215,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

19,04:30-04:45,0,0,653.1525,0,0,0,0,683.129127,0,0,92,15.561,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,8.3265,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

20,04:45-05:00,0,0,653.1525,0,0,0,0,683.129127,0,0,92,20.16,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,8.3265,0,0,0,92.064,0,0,0,71.4588,0,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

21,05:00-05:15,0,16.478852,653.1525,0,0,0,0,683.129127,0,0,92,31.122,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,7.3017,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

22,05:15-05:30,0,32.957704,653.1525,0,0,0,0,683.129127,0,0,92,31.122,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,1.3944,2.6496,0,7.3017,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

23,05:30-05:45,0,32.957704,653.1525,0,0,0,0,683.129127,0,0,92,46.683,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,1.1,1.3944,2.6496,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

24,05:45-06:00,9.136036,32.957704,653.1525,0,0,0,0,683.129127,0,0,92,46.683,26.39091,0.72694,18.94,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,1.1,1.3944,2.6496,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

25,06:00-06:15,18.272072,32.957704,653.1525,0,0,0,0,683.129127,0,0,92,46.683,26.39091,0.72694,37.88,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,8.295,1.1,1.3944,2.6496,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

26,06:15-06:30,18.272072,49.436556,653.1525,0,0,0,3.999,683.129127,0,0,92,46.683,26.39091,0.72694,56.82,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,14.04936,1.1,1.3944,2.6496,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

27,06:30-06:45,27.408108,49.436556,653.1525,0,0,1.2734,13.17004,683.129127,0,0,92,46.683,26.39091,0.72694,80.495,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,17.748,27.65,1.1,6.972,3.864,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

28,06:45-07:00,27.408108,49.436556,653.1525,0,0,29.062808,26.7933,683.129127,3.819,0,92,46.683,26.39091,0.72694,108.905,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,27.65,13.0416,55.776,35.328,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

29,07:00-07:15,27.408108,49.436556,653.1525,0,0,29.062808,26.7933,683.129127,16.350412,0,92,46.683,26.39091,0.72694,137.315,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,27.65,13.0416,55.776,35.328,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

30,07:15-07:30,27.408108,49.436556,653.1525,0,0,29.062808,26.7933,682.829127,16.350412,0,92,46.683,26.39091,0.72694,140.3454,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,27.65,13.0416,55.776,4.416,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

31,07:30-07:45,18.272072,49.436556,653.1525,0,0,29.062808,26.7933,682.829127,16.350412,0,92,46.683,26.39091,0.72694,140.3454,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,14.04936,13.0416,55.776,2.6496,0,0.3843,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

32,07:45:08:00,18.272072,49.436556,653.1525,0,0,29.062808,26.7933,682.829127,16.350412,0,92,46.683,26.39091,0.72694,140.3454,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,14.04936,13.0416,12.782,2.6496,0,0.3843,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

33,08:00-08:15,9.136036,49.436556,653.1525,0,0,29.062808,26.7933,682.829127,16.350412,0,92,46.683,26.39091,0.72694,113.64,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,26.622,8.69,13.0416,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

34,08:15-08:30,0,49.436556,653.1525,0,0,1.2734,26.34008,682.829127,3.819,0,92,46.683,26.39091,0.72694,93.5636,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,17.748,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

35,08:30-08:45,0,49.436556,653.1525,0,0,0,26.34008,682.829127,0,0,92,46.683,26.39091,0.72694,70.1727,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

36,08:45:09:00,0,32.957704,653.1525,0,0,0,26.34008,682.829127,0,0,92,46.683,26.39091,0.72694,37.88,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,71.4588,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

37,09:00:09:15,0,32.957704,653.1525,0,0,0,13.17004,682.829127,0,0,92,46.683,26.39091,0.72694,20.1711,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

38,09:15-09:30,0,16.478852,653.1525,0,0,0,13.17004,682.829127,0,0,92,31.122,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,3.864,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

39,09:30-09:45,0,16.478852,653.1525,0,0,0,0,682.829127,0,0,92,31.122,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,35.328,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

40,09:45-10:00,0,16.478852,653.1525,0,0,0,0,682.829127,0,0,92,15.561,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,35.328,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

41,10:00-10:15,0,0,653.1525,0,0,0,0,682.829127,0,0,92,15.183,26.39091,0.72694,0,54.567,16.68048,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

42,10:15-10:30,0,0,653.1525,0,0,0,0,682.829127,0,0,92,14.49,26.39091,0.72694,0,54.567,16.68048,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

43,10:30-10:45,0,0,653.1525,0,0,0,0,682.829127,0,0,92,0,26.39091,0.72694,0,54.567,16.68048,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

44,10:45-11:00,0,0,653.1525,0,0,0,0,682.829127,0,0,92,0,26.39091,0.72694,0,54.567,16.68048,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

45,11:00-11:15,0,0,653.1525,0,0,0,0,682.829127,0,0,92,0,26.39091,0.72694,0,54.567,16.68048,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,7.0455,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

46,11:15-11:30,0,0,653.1525,0,0,0,0,682.829127,0,0,92,0,26.39091,0.72694,0,54.567,16.68048,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,7.0455,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

47,11:30-11:45,0,0,653.1525,0,0,0,0,682.829127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,7.0455,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

48,11:45-12:00,0,0,653.1525,0,0,0,0,682.829127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,7.0455,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

49,12:00-12:15,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

50,12:15-12:30,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

51,12:30-12:45,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

52,12:45-13:00,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

53,13:00-13:15,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0.2562,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

54,13:15-13:30,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0.2562,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

55,13:30-13:45,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0.2562,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

56,13:45-14:00,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,2.6496,0,0.2562,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

57,14:00-14:15,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,35.328,0,0.2562,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

58,14:15-14:30,0,0,653.1525,0,0,0,0,683.129127,0,0,92,0,26.39091,0.72694,0,54.567,4.7082,0,42.392196,123.665625,125.5875,22.428,0,10.91181,59.0625,0,8.874,0,0,2.324,35.328,0,0.2562,0,0,0,92.064,0,0,0,70.9158,0,0,0,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

