Block,Time,SASAN,KHSTPP-II,TALA,FSTPP I & II,KHSTPP-I,BRBCL,NJPC,KISHANGANGA,SEWA2,AURY_RF,ANTA_CRF,DADRI_CRF,RIHAND3,UNCHAHAR4,RAPPB,SINGRAULI,ANTA_RF,SALAL,AURY_GF,RAMPUR,URI,RIHAND2,UNCHAHAR2,ANTA_LF,DADRI_LF,DADRT2,TEHRI,PARBATI3,AURY_CRF,TANDA2,DADRI_GF,CHAMERA2,KOLDAM,CHAMERA3,JHAJJAR,DHAULIGNGA,NAPP,UNCHAHAR3,AURY_LF,CHAMERA1,BSIUL,ANTA_GF,RAPPC,UNCHAHAR1,DULHASTI,KOTESHWR,URI2,RIHAND1,SINGRAULI_HYDRO,DADRI_RF,TANAKPUR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,403.819911,125.487638,0.000000,11.185880,39.164466,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,403.819911,125.487638,0.000000,11.185880,39.164466,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,403.819911,125.487638,0.000000,11.185880,39.164466,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,25.771882,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,403.819911,125.487638,0.000000,11.185880,39.164466,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,36.977048,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,403.819911,125.487638,0.000000,11.185880,39.164466,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,36.977048,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.161014,0.000000,0.000000,12.576015,0.000000,67.991888,12.114694,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,403.819911,106.683788,0.000000,11.185880,33.016571,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,36.977048,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.161014,0.000000,0.000000,12.576015,0.000000,67.991888,12.114694,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.864688,0,0,0,0,0

54,13:15-13:30,403.819911,106.683788,0.000000,11.185880,33.016571,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,36.977048,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.161014,0.000000,0.000000,12.576015,0.000000,67.991888,12.114694,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.864688,0,0,0,0,0

55,13:30-13:45,403.819911,106.683788,0.000000,11.185880,33.016571,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,36.977048,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.161014,0.000000,0.000000,12.576015,0.000000,67.991888,12.114694,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.864688,0,0,0,0,0

56,13:45-14:00,403.819911,125.487638,0.000000,11.185880,33.016571,19.286003,0.000000,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,36.977048,0.000000,0.000000,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.161014,0.000000,0.000000,12.576015,0.000000,67.991888,12.114694,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.864688,0,0,0,0,0

57,14:00-14:15,403.819911,125.487638,0.000000,11.185880,39.164466,19.286003,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.864688,0,0,0,0,0

58,14:15-14:30,403.819911,125.487638,0.000000,11.185880,39.164466,19.286003,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.864688,0,0,0,0,0

59,14:30-14:45,403.819911,125.487638,0.000000,11.185880,39.164466,19.286003,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,24.604982,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.864688,0,0,0,0,0

60,14:45-15:00,403.819911,125.487638,0.000000,13.964414,39.164466,19.286003,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,30.203612,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.741161,0,0,0,0,0

61,15:00-15:15,403.819911,125.487638,0.000000,13.964414,39.164466,19.286003,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,30.203612,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,15.151371,0.000000,0.000000,12.576015,0.000000,67.991888,12.027907,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.741161,0,0,0,0,0

62,15:15-15:30,403.819911,142.185584,0.000000,17.855750,44.742633,19.285641,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.341803,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,35.802241,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,359.370502,0.000000,50.271504,18.618801,0.000000,0.000000,12.576015,0.000000,67.991888,14.936428,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.741161,0,0,0,0,0

63,15:30-15:45,403.819911,142.458160,0.000000,17.855750,44.742633,19.285985,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,38.707581,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,367.251437,0.000000,50.271504,23.909433,0.000000,0.000000,12.576015,0.000000,67.991888,19.264689,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.741161,0,0,0,0,0

64,15:45-16:00,403.819911,142.458160,0.000000,17.855750,44.742633,19.286003,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,24.651365,0.000000,0.995011,33.002203,119.939634,38.707581,0.000000,0.000000,365.655424,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,367.251437,0.000000,50.271504,23.909433,0.000000,13.547798,12.576015,0.000000,67.991888,19.264689,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.741161,0,0,0,0,0

65,16:00-16:15,403.819911,142.458160,0.000000,17.855750,44.742633,19.285937,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,76.542489,0.000000,0.995011,33.002203,119.939634,38.707581,0.000000,0.000000,402.298824,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,377.810522,0.000000,50.271504,23.909433,0.000000,13.547798,12.576015,0.000000,67.991888,19.264689,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,403.819911,142.458160,0.000000,17.855750,44.742633,19.285947,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,76.542489,0.000000,0.995011,33.002203,119.939634,38.707581,0.000000,0.000000,440.870824,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,377.810522,0.000000,50.271504,23.909433,0.000000,13.547798,12.576015,0.000000,67.991888,19.264689,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,403.819911,142.458160,0.000000,17.855750,44.742633,19.285770,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,12.325683,0.000000,0.995011,33.002203,119.939634,38.302575,0.000000,0.000000,479.442824,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,377.810522,0.000000,50.271504,23.909433,0.000000,13.547798,6.288007,0.000000,67.991888,19.264689,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,403.819911,142.458160,0.000000,17.855750,44.742633,19.286003,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,12.325683,0.000000,0.995011,33.002203,119.939634,38.302575,0.000000,0.000000,479.442824,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,377.810522,0.000000,50.271504,23.909433,0.000000,13.547798,6.288007,0.000000,67.991888,19.264689,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,403.819911,142.458160,0.000000,17.855750,44.742633,19.286003,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,12.325683,0.000000,0.995011,33.002203,119.939634,38.302575,0.000000,0.000000,479.442824,0.000000,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,426.432939,0.000000,50.271504,23.909433,0.000000,13.547798,6.288007,0.000000,67.991888,19.264689,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,403.819911,142.458160,0.000000,17.855750,44.742633,19.286003,25.788899,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,12.325683,0.000000,0.995011,33.002203,119.939634,38.302575,0.000000,0.000000,479.442824,11.986524,0.000000,0.000000,5.166805,0.000000,0.000000,0.000000,0.000000,406.373088,0.000000,50.271504,23.909433,0.000000,13.547798,6.288007,0.000000,67.991888,19.264689,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,403.819911,142.458160,0.000000,20.057440,44.742633,19.285759,42.981497,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,12.325683,0.000000,1.663303,33.002203,119.939634,38.302575,0.000000,0.000000,528.622124,11.986524,0.000000,0.000000,5.166805,0.000000,15.463231,0.000000,11.184643,421.408936,0.000000,50.271504,23.909433,0.000000,13.547798,6.288007,0.000000,67.991888,19.264689,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,403.819911,142.458160,0.000000,20.057440,44.742633,19.285857,67.695858,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,144.634344,0.000000,12.325683,0.000000,2.613761,33.002203,119.939634,43.303458,0.000000,0.000000,528.622124,23.973047,0.000000,0.000000,5.166805,0.000000,31.178923,0.000000,22.369287,421.408936,0.000000,50.271504,23.909433,0.000000,13.547798,6.288007,0.000000,67.991888,19.264689,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,403.819911,142.458160,0.000000,20.057440,44.742633,19.285762,96.708368,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,12.325683,0.000000,3.727579,33.002203,119.939634,43.303458,0.000000,0.000000,528.622124,23.973047,0.000000,0.000000,5.166805,0.000000,31.178923,0.000000,22.369287,401.551588,10.495474,50.271504,23.909433,0.000000,13.547798,6.288007,0.000000,67.991888,19.264689,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,403.819911,142.458160,0.000000,17.278906,44.742633,19.285712,126.795416,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,12.325683,0.000000,4.900801,33.002203,119.939634,41.484895,0.000000,0.000000,528.622124,35.959570,0.000000,0.000000,5.166805,0.000000,46.768384,1.964902,22.369287,451.772332,20.942387,50.271504,20.442003,0.000000,27.095596,6.288007,0.000000,67.991888,16.356167,38.041894,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,403.819911,142.458160,0.000000,20.057440,44.742633,19.285476,153.658852,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,12.325683,0.000000,5.925515,33.002203,119.939634,38.707581,0.000000,0.000000,480.407124,49.482826,0.000000,0.000000,5.166805,0.000000,46.768384,4.471847,33.587777,572.579836,31.413580,50.271504,24.044435,0.000000,40.643394,18.864022,0.000000,67.991888,18.959428,57.062841,10.004919,37.597966,93.591046,0.730951,0.000000,5.682234,0,0,0,0,0

76,18:45-19:00,403.819911,142.458160,0.000000,20.057440,44.742633,19.285824,153.658852,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,12.325683,0.000000,5.925515,33.002203,119.939634,41.179770,0.000000,0.000000,465.037436,49.482826,3.678195,0.000000,5.166805,0.000000,46.768384,6.707769,33.587777,630.871675,41.981897,50.271504,26.652269,0.000000,40.643394,18.864022,0.000000,67.991888,21.822109,57.062841,10.004919,37.597966,93.591046,0.730951,0.000000,5.682234,0,0,0,0,0

77,19:00-19:15,403.819911,142.458160,0.000000,20.057440,44.742633,19.285993,150.865054,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,12.325683,0.000000,5.821559,33.002203,119.939634,43.303458,0.000000,0.000000,461.119967,49.482826,18.897093,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,602.849213,41.981897,50.271504,26.652269,0.000000,40.643394,18.864022,0.000000,67.991888,21.822109,57.062841,10.004919,37.597966,93.591046,0.730951,0.000000,5.682234,0,0,0,0,0

78,19:15-19:30,403.819911,142.458160,0.000000,20.057440,44.742633,19.285623,150.435240,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,5.806708,33.002203,119.939634,43.303458,0.000000,0.000000,461.119967,49.482826,18.897093,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,572.599122,41.981897,50.271504,26.652269,0.000000,40.643394,18.864022,0.000000,67.991888,21.822109,57.062841,10.004919,37.597966,93.591046,0.730951,0.000000,5.682234,0,0,0,0,0

79,19:30-19:45,403.819911,142.458160,0.000000,17.855750,44.742633,19.285798,150.435240,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,76.542489,0.000000,5.806708,33.002203,119.939634,38.707581,0.000000,0.000000,461.119967,49.482826,18.897093,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,525.946288,41.981897,50.271504,24.044435,0.000000,40.643394,18.864022,0.000000,67.991888,19.370762,57.062841,18.898181,37.597966,93.591046,0.730951,0.000000,5.682234,0,0,0,0,0

80,19:45-20:00,403.819911,142.458160,0.000000,17.855750,44.742633,19.285871,150.435240,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,76.542489,0.000000,5.806708,33.002203,119.939634,38.707581,0.000000,0.000000,461.119967,49.482826,18.897093,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,525.946288,31.486423,50.271504,24.044435,0.000000,40.643394,18.864022,0.000000,67.991888,19.370762,57.062841,18.898181,37.597966,93.591046,0.730951,0.000000,5.682234,0,0,0,0,0

81,20:00-20:15,403.819911,142.458160,0.000000,17.855750,44.742633,19.285957,139.689865,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,76.542489,0.000000,5.390882,33.002203,119.939634,38.707581,0.000000,0.000000,461.121124,49.482826,18.897093,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,521.124788,31.486423,50.271504,24.044435,0.000000,40.643394,18.864022,0.000000,67.991888,19.370762,57.062841,18.898181,37.597966,93.591046,0.730951,0.000000,5.682234,0,0,0,0,0

82,20:15-20:30,403.819911,142.458160,0.000000,17.855750,44.742633,19.285908,128.944491,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,76.542489,0.000000,4.975056,33.002203,119.939634,38.707581,0.000000,0.000000,461.121124,49.482826,18.897093,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,521.124788,31.486423,50.271504,24.044435,0.000000,40.643394,18.864022,0.000000,67.991888,19.370762,57.062841,18.898181,37.597966,93.591046,0.730951,0.000000,5.682234,0,0,0,0,0

83,20:30-20:45,403.819911,142.458160,0.000000,19.871137,44.742633,19.286003,128.944491,5.297584,16.514667,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,4.975056,33.002203,119.939634,38.707581,0.000000,0.000000,441.835124,49.482826,3.678195,0.000000,5.166805,0.000000,46.768384,6.707769,22.369287,516.303288,20.942387,50.271504,24.044435,0.000000,40.643394,6.288007,0.000000,67.991888,19.370762,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,403.819911,142.458160,0.000000,19.871137,44.742633,19.286003,104.230130,5.297584,15.291358,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,4.024599,33.002203,119.939634,38.707581,0.000000,0.000000,480.407124,49.482826,0.000000,0.000000,5.166805,0.000000,46.768384,6.707769,22.369287,516.303288,10.495474,50.271504,24.044435,0.000000,40.643394,6.288007,0.000000,67.991888,19.370762,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,403.819911,142.458160,0.000000,19.871137,44.742633,19.286003,102.081055,5.297584,15.291358,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,3.935492,33.002203,119.939634,38.707581,0.000000,0.000000,528.620967,49.482826,0.000000,0.000000,5.166805,0.000000,46.768384,6.707769,22.369287,516.303288,0.000000,50.271504,24.044435,0.000000,40.643394,6.288007,0.000000,67.991888,19.370762,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,403.819911,142.458160,0.000000,19.871137,44.742633,19.286003,102.081055,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,3.935492,33.002203,119.939634,38.707581,0.000000,0.000000,588.452696,49.482826,0.000000,0.000000,5.166805,0.000000,46.768384,6.707769,22.369287,525.946288,0.000000,50.271504,26.652269,0.000000,40.643394,6.288007,0.000000,67.991888,19.370762,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,403.819911,142.458160,0.000000,19.871137,44.742633,19.286003,128.944491,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,4.975056,33.002203,119.939634,38.707581,0.000000,0.000000,588.452696,49.482826,0.000000,0.000000,5.166805,0.000000,46.768384,6.707769,22.369287,525.946288,0.000000,50.271504,24.044435,0.000000,40.643394,6.288007,0.000000,67.991888,19.370762,19.020948,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,403.819911,142.458160,0.000000,17.749677,44.742633,19.286003,139.689865,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,5.390882,33.002203,119.939634,38.707581,0.000000,0.000000,588.668989,49.482826,0.000000,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,535.589288,0.000000,50.271504,24.044435,0.000000,40.643394,6.288007,0.000000,67.991888,19.370762,38.041894,28.347271,37.597966,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,403.819911,142.458160,0.000000,19.784350,44.742633,19.286003,139.689865,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,5.390882,33.002203,119.939634,42.564781,0.000000,0.000000,588.452696,49.482826,0.000000,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,535.589288,0.000000,50.271504,26.485116,0.000000,40.643394,6.288007,0.000000,67.991888,19.370762,57.062841,28.347271,37.597966,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,403.819911,142.458160,0.000000,19.784350,44.742633,19.285946,118.199117,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,4.559231,33.002203,119.939634,42.564781,0.000000,0.000000,588.452696,49.482826,0.000000,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,535.589288,0.000000,50.271504,26.652269,0.000000,40.643394,12.576015,0.000000,67.991888,19.370762,38.041894,28.347271,37.597966,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,403.819911,142.458160,0.000000,17.749677,44.742633,19.286003,106.164298,5.297584,18.043803,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,4.098853,33.002203,119.939634,38.707581,0.000000,0.000000,588.452696,49.482826,0.000000,0.000000,5.166805,0.000000,46.768384,8.943693,33.587777,535.589288,0.000000,50.271504,24.044435,0.000000,40.643394,12.576015,0.000000,67.991888,19.370762,19.020948,28.347271,37.597966,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,403.819911,142.458160,0.000000,17.749677,44.742633,19.286003,64.472246,5.297584,15.291358,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,24.651365,0.000000,2.494954,33.002203,119.939634,38.707581,0.000000,0.000000,588.452696,47.946092,0.000000,0.000000,5.166805,0.000000,46.768384,8.943693,22.369287,525.946288,0.000000,50.271504,24.044435,0.000000,27.095596,12.576015,0.000000,67.991888,19.370762,0.000000,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,403.819911,142.458160,0.000000,17.749677,44.742633,19.286003,42.981497,5.297584,15.291358,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,12.325683,0.000000,1.663303,33.002203,119.939634,38.707581,0.000000,0.000000,588.452696,47.946092,0.000000,0.000000,5.166805,0.000000,31.178923,6.707769,11.184643,506.660288,0.000000,50.271504,24.044435,0.000000,27.095596,12.576015,0.000000,67.991888,19.370762,0.000000,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,403.819911,142.458160,0.000000,17.749677,44.742633,19.286003,21.490749,5.297584,15.291358,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,12.325683,0.000000,0.831651,33.002203,119.939634,38.707581,0.000000,0.000000,588.452696,47.946092,0.000000,0.000000,5.166805,0.000000,15.589461,4.471847,11.184643,506.660288,0.000000,50.271504,24.044435,0.000000,13.547798,12.576015,0.000000,67.991888,19.370762,0.000000,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,403.819911,142.458160,0.000000,17.749677,44.742633,18.826443,0.000000,5.297584,15.291358,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,12.325683,0.000000,0.000000,33.002203,119.939634,38.707581,0.000000,0.000000,588.452696,47.946092,0.000000,0.000000,5.166805,0.000000,15.589461,1.851977,11.184643,541.375088,0.000000,50.271504,24.044435,0.000000,13.547798,12.576015,0.000000,67.991888,19.370762,0.000000,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,403.819911,142.458160,0.000000,17.749677,44.742633,18.064922,0.000000,5.297584,15.291358,0.000000,0.000000,0.000000,125.918390,2.979687,0.000000,137.451163,0.000000,12.325683,0.000000,0.000000,33.002203,119.939634,38.707581,0.000000,0.000000,588.452696,47.946092,0.000000,0.000000,5.166805,0.000000,15.589461,0.000000,11.184643,570.304088,0.000000,50.271504,24.044435,0.000000,13.547798,12.576015,0.000000,67.991888,19.370762,0.000000,8.893262,36.537827,93.591046,0.730951,0.000000,0.000000,0,0,0,0,0

