Block,Time,DHAULIGNGA,CHAMERA2,DADRI_RF,RAPPC,CHAMERA3,PARBATI3,BSIUL,RAPPB,DADRI_LF,SEWA2,AURY_GF,NAPP,DADRI_CRF,AURY_LF,SINGRAULI_HYDRO,RIHAND1,ANTA_LF,ANTA_GF,ANTA_CRF,NJPC,AURY_CRF,DULHASTI,CHAMERA1,UNCHAHAR4,ANTA_RF,KOLDAM,DADRI_GF,TANDA2,TANAKPUR,UNCHAHAR1,URI2,RAMPUR,AURY_RF,RIHAND2,SINGRAULI,SALAL,TEHRI,JHAJJAR,DADRT2,URI,KOTESHWR,UNCHAHAR3,RIHAND3,KISHANGANGA,UNCHAHAR2,SASAN,KUDGI,TALA,FSTPP I & II,KHSTPP-I,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.963938,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,12.100923,41.100577,142.691864,19.338176,0,0,0,0,0

48,11:45-12:00,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.963938,0.000000,46.221463,114.262312,134.754563,80.366186,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,12.100923,41.100577,142.691864,19.346045,0,0,0,0,0

49,12:00-12:15,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,12.100923,41.100577,142.691864,19.346045,0,0,0,0,0

50,12:15-12:30,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,12.100923,41.100577,142.691864,19.346045,0,0,0,0,0

51,12:30-12:45,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,39.813294,142.691864,19.346045,0,0,0,0,0

52,12:45-13:00,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,17.398341,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,39.813294,142.691864,19.346045,0,0,0,0,0

53,13:00-13:15,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,19.328818,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,27.765379,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,39.813294,142.691864,19.346045,0,0,0,0,0

54,13:15-13:30,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,39.813294,142.691864,19.346045,0,0,0,0,0

55,13:30-13:45,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

56,13:45-14:00,26.450528,21.919985,74.211256,49.713900,9.361375,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.054223,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,26.697480,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

57,14:00-14:15,26.450528,21.919985,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

58,14:15-14:30,26.450528,25.478759,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,13.525756,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.928187,0.000000,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

59,14:30-14:45,26.450528,25.478759,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,13.525756,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,14.625576,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

60,14:45-15:00,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,13.525756,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,14.625576,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

61,15:00-15:15,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,14.625576,421.196276,664.322252,23.493782,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

62,15:15-15:30,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,14.625576,421.196276,664.322252,26.697480,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

63,15:30-15:45,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,31.749572,0.000000,60.928292,114.262312,134.754563,80.366186,30.104311,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

64,15:45-16:00,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,31.749572,0.000000,60.928292,114.262312,134.754563,80.366186,30.104311,421.196276,664.322252,46.987565,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,37.577670,142.691864,19.346045,0,0,0,0,0

65,16:00-16:15,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,31.749572,0.000000,60.928292,114.262312,134.754563,80.366186,30.104311,421.196276,664.322252,26.697480,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

66,16:15-16:30,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,0.000000,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,31.749572,0.000000,60.928292,114.262312,134.754563,80.366186,30.104311,421.196276,664.322252,26.697480,6.485553,25.527144,119.621759,0.000000,20.023110,402.638625,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

67,16:30-16:45,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,4.512938,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,15.614544,0.000000,60.928292,114.262312,134.754563,80.366186,43.876728,421.196276,664.322252,26.697480,6.485553,25.527144,119.621759,0.000000,20.023110,400.462200,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

68,16:45-17:00,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,4.770820,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,15.614544,0.000000,60.928292,114.262312,134.754563,80.366186,43.876728,421.196276,664.322252,26.697480,6.485553,25.527144,119.621759,0.000000,20.023110,400.462200,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

69,17:00-17:15,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,6.307570,0.000000,0.000000,5.054491,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,27.127928,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,15.614544,0.000000,60.928292,114.262312,134.754563,80.366186,43.876728,421.196276,664.322252,21.357984,6.485553,25.527144,119.621759,0.000000,20.023110,400.462200,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

70,17:15-17:30,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,0.000000,0.000000,0.000000,5.054491,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,34.234682,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,15.614544,0.000000,60.928292,114.262312,134.754563,80.366186,43.876728,421.196276,664.322252,21.357984,6.485553,25.527144,119.621759,0.000000,20.023110,400.462200,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

71,17:30-17:45,26.450528,29.656451,74.211256,49.713900,18.722749,0.000000,0.000000,0.000000,0.000000,5.054491,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,45.156466,421.196276,664.322252,21.357984,6.485553,25.527144,119.621759,0.000000,20.023110,400.462200,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

72,17:45-18:00,26.450528,38.218139,74.211256,49.713900,18.722749,0.000000,0.000000,0.000000,0.000000,5.054491,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,45.156466,421.196276,664.322252,21.357984,6.485553,25.527144,119.621759,0.000000,20.023110,400.462200,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

73,18:00-18:15,26.450528,38.218139,74.211256,49.713900,28.112454,0.000000,0.000000,0.000000,0.000000,5.054491,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,45.156466,421.196276,664.322252,21.357984,6.485553,25.527144,119.621759,0.000000,20.023110,400.462200,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

74,18:15-18:30,26.450528,38.218139,74.211256,49.713900,28.112454,0.000000,0.000000,0.000000,0.000000,5.054491,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,45.156466,421.196276,664.322252,21.357984,6.485553,25.527144,119.621759,0.000000,20.023110,400.462200,74.81,25.594758,10.388802,36.990519,142.691864,19.346045,0,0,0,0,0

75,18:30-18:45,26.450528,38.218139,74.211256,49.713900,28.112454,0.000000,0.000000,0.000000,0.000000,10.212134,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,45.156466,421.196276,664.322252,21.357984,17.167640,25.527144,119.621759,0.000000,20.023110,400.462200,84.31,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

76,18:45-19:00,26.450528,38.218139,74.211256,49.713900,28.112454,0.000000,3.192090,0.000000,0.000000,10.212134,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,45.156466,421.196276,664.322252,21.357984,24.797703,25.527144,119.621759,0.000000,20.023110,400.462200,97.30,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

77,19:00-19:15,27.217210,38.218139,74.741336,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,21.357984,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

78,19:15-19:30,27.217210,38.218139,74.741336,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,19.331490,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,21.357984,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

79,19:30-19:45,36.289614,38.218139,74.741336,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,26.697480,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

80,19:45-20:00,36.289614,38.218139,74.741336,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,14.963938,0.000000,60.928292,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,26.697480,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

81,20:00-20:15,36.289614,38.218139,75.271417,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,19.518179,0.000000,60.928292,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,26.697480,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

82,20:15-20:30,36.289614,38.218139,75.271417,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,19.518179,0.000000,60.928292,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,26.697480,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

83,20:30-20:45,36.289614,38.218139,75.271417,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,19.518179,0.000000,60.928292,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,21.357984,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

84,20:45-21:00,35.395151,38.218139,75.271417,49.713900,28.112454,0.000000,2.128060,0.000000,0.000000,10.212134,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,19.297635,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,19.518179,0.000000,60.928292,114.262312,134.754563,80.366186,43.876728,421.196276,664.322252,21.357984,24.797703,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

85,21:00-21:15,35.395151,38.218139,75.271417,49.713900,28.112454,0.000000,2.128060,0.000000,0.000000,10.212134,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,4.041399,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,15.614544,0.000000,61.453536,114.262312,134.754563,80.366186,43.876728,421.196276,664.322252,21.357984,24.797703,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

86,21:15-21:30,35.395151,38.218139,75.271417,49.713900,28.112454,0.000000,2.128060,0.000000,0.000000,10.212134,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,15.614544,0.000000,61.453536,114.262312,134.754563,80.366186,43.876728,421.196276,664.322252,21.357984,24.797703,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

87,21:30-21:45,35.395151,38.218139,75.271417,49.713900,28.112454,0.000000,2.128060,0.000000,0.000000,10.212134,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,15.614544,0.000000,61.453536,114.262312,134.754563,80.366186,43.876728,421.196276,664.322252,21.357984,24.797703,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

88,21:45-22:00,36.289614,38.218139,75.271417,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,15.614544,0.000000,61.453536,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,21.357984,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

89,22:00-22:15,36.289614,38.218139,75.271417,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,14.963938,0.000000,61.453536,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,21.357984,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

90,22:15-22:30,36.289614,38.218139,75.271417,49.713900,28.112454,0.000000,19.018472,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,14.963938,0.000000,61.453536,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,21.357984,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

91,22:30-22:45,36.289614,38.218139,75.271417,49.713900,28.112454,0.000000,12.615140,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,14.963938,0.000000,61.453536,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,21.357984,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

92,22:45-23:00,36.289614,38.218139,75.271417,49.713900,28.112454,0.000000,12.615140,0.000000,0.000000,15.287256,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,149.634007,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.674506,14.963938,0.000000,61.453536,114.262312,134.754563,80.366186,60.208621,421.196276,664.322252,21.357984,38.150312,25.527144,119.621759,0.000000,20.023110,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

93,23:00-23:15,35.395151,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,10.212134,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.672571,14.963938,0.000000,29.977594,114.262312,134.754563,80.366186,58.502304,421.196276,664.322252,21.357984,25.751461,25.527144,119.621759,0.000000,0.000000,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

94,23:15-23:30,35.395151,38.218139,75.271417,49.713900,28.112454,0.000000,6.307570,0.000000,0.000000,5.106067,0.000000,37.190750,0.000000,0.000000,1.036249,88.991600,0.000000,0.000000,0.000000,147.939346,0.000000,47.819981,40.769838,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.672571,14.963938,0.000000,0.000000,114.262312,134.754563,80.366186,58.502304,421.196276,664.322252,21.357984,17.167640,25.527144,119.621759,0.000000,0.000000,400.462200,96.73,25.594758,10.718168,36.989552,142.691864,19.346045,0,0,0,0,0

