Block,Time,ANTA_GF,NAPP,FSTPP I & II,RAMPUR,URI2,AURY_CRF,TEHRI,RAPPB,KOLDAM,PARBATI3,NJPC,AURY_RF,KHSTPP-II,UNCHAHAR3,TALA,KHSTPP-I,ANTA_LF,UNCHAHAR1,BRBCL,DADRI_RF,KUDGI,SASAN,DHAULIGNGA,TANDA2,UNCHAHAR2,UNCHAHAR4,CHAMERA3,ANTA_CRF,SEWA2,ANTA_RF,SINGRAULI,SINGRAULI_HYDRO,RAPPC,AURY_LF,DADRT2,TANAKPUR,URI,KOTESHWR,RIHAND2,RIHAND1,JHAJJAR,CHAMERA2,DADRI_CRF,BSIUL,DADRI_LF,DADRI_GF,SALAL,KISHANGANGA,AURY_GF,DULHASTI,CHAMERA1,RIHAND3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,17.031122,1.423254,37.347444,0.000000,9.370524,19.023104,0.000000,40.66,405.453114,0.000000,0.000000,35.455691,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,287.539134,4.961057,12.826714,8.591807,54.896940,89.074400,348.963485,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

48,11:45-12:00,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,17.031122,1.423254,37.347444,0.000000,9.609482,19.364004,0.000000,40.66,405.453114,0.000000,0.000000,35.458389,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,287.539134,4.961057,12.826714,8.591807,54.896940,89.074400,348.963485,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

49,12:00-12:15,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,17.031122,1.423254,37.347444,0.000000,9.609482,19.364004,0.000000,39.70,405.453114,0.000000,0.000000,28.675857,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,4.961057,12.826714,8.591807,54.896940,89.074400,348.963485,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

50,12:15-12:30,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,17.031122,1.423254,37.347444,0.000000,9.609482,19.364004,0.000000,40.66,405.453114,0.000000,0.000000,28.675857,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,4.961057,12.826714,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

51,12:30-12:45,0.000000,19.336503,14.972826,0.000000,10.679866,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,17.031122,1.423254,37.347444,0.000000,9.609482,19.364004,0.000000,41.63,405.453114,0.000000,0.000000,28.675857,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,4.961057,49.703515,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

52,12:45-13:00,0.000000,19.336503,14.972826,0.000000,30.883045,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,17.031122,1.423254,37.347444,0.000000,9.609482,19.364004,0.000000,40.66,405.453114,0.000000,0.000000,28.675857,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,4.961057,49.703515,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

53,13:00-13:15,0.000000,19.336503,8.815074,0.000000,30.883045,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,80.524516,17.031122,1.423254,28.756121,0.000000,9.609482,19.364004,0.000000,41.63,405.453114,0.000000,0.000000,28.675857,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,11.782510,6.413357,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

54,13:15-13:30,0.000000,19.336503,8.815074,0.000000,30.883045,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,80.524516,17.031122,1.423254,28.756121,0.000000,9.609482,19.364004,0.000000,41.63,405.453114,0.000000,0.000000,28.675857,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,11.782510,6.413357,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

55,13:30-13:45,0.000000,19.336503,8.815074,0.000000,30.883045,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,80.524516,17.031122,1.423254,28.756121,0.000000,9.609482,19.364004,0.000000,40.66,405.453114,0.000000,0.000000,28.675857,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,5.581189,8.551142,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

56,13:45-14:00,0.000000,19.336503,8.815074,0.000000,30.883045,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,87.850599,17.031122,1.423254,28.756121,0.000000,9.609482,19.364004,0.000000,39.70,405.453114,0.000000,0.000000,28.675857,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,5.581189,8.551142,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

57,14:00-14:15,0.000000,19.336503,8.815074,0.000000,23.964577,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,16.847164,1.423254,37.347444,0.000000,8.091828,19.364004,0.000000,38.73,405.453114,0.000000,0.000000,28.375715,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,5.581189,8.551142,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

58,14:15-14:30,0.000000,19.336503,14.972826,0.000000,10.679866,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,16.847164,1.423254,37.347444,0.000000,8.091828,19.364004,0.000000,38.73,405.453114,0.000000,0.000000,28.375715,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,283.008539,5.581189,8.551142,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

59,14:30-14:45,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,0.000000,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,16.847164,1.423254,37.347444,0.000000,8.091828,19.364004,0.000000,38.73,405.453114,0.000000,0.000000,35.158247,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,287.539134,5.581189,10.688928,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

60,14:45-15:00,0.000000,19.336503,14.972826,0.000000,9.116958,0.000000,15.066160,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,16.847164,1.423254,37.347444,0.000000,8.091828,19.364004,0.000000,37.76,405.453114,0.000000,0.000000,35.158247,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,287.539134,5.581189,10.688928,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

61,15:00-15:15,0.000000,19.336503,19.713823,0.000000,9.116958,0.000000,15.066160,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,16.847164,1.423254,43.782004,0.000000,8.091828,19.364004,0.000000,38.73,405.453114,0.000000,0.000000,35.158247,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,321.416570,5.581189,10.688928,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

62,15:15-15:30,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,15.066160,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,16.847164,1.423254,43.782004,0.000000,8.091828,19.364004,0.000000,38.73,405.453114,0.000000,0.000000,35.158247,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,5.581189,10.688928,8.591807,54.896940,89.074400,348.963485,0.000000,0.000000,0.000000,0.000000,0.000000,24.751065,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

63,15:30-15:45,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,16.847164,1.423254,43.782004,0.000000,8.091828,19.364004,0.000000,37.76,405.453114,0.000000,0.000000,35.158247,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,10.688928,8.591807,54.896940,89.074400,415.769285,0.000000,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

64,15:45-16:00,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,16.847164,1.423254,43.782004,0.000000,8.091828,19.364004,0.000000,38.73,405.453114,0.000000,0.000000,35.158247,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,304.845872,6.201321,10.688928,8.591807,54.896940,89.074400,486.447885,0.000000,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

65,16:00-16:15,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,45.198481,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,16.847164,1.423254,43.782004,0.000000,8.091828,19.364004,0.000000,38.73,405.453114,0.000000,0.000000,35.158247,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,10.688928,8.591807,54.896940,89.074400,525.175885,0.000000,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

66,16:15-16:30,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,45.198481,0.000000,0.000000,0.000000,0.000000,0.000000,95.212788,16.847164,1.423254,43.782004,0.000000,8.091828,19.364004,0.000000,37.76,405.453114,0.000000,0.000000,35.158247,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,10.688928,8.591807,54.896940,89.074400,607.952144,0.000000,0.000000,0.000000,0.000000,0.000000,68.627952,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

67,16:30-16:45,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,60.264641,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,20.616464,1.423254,43.782004,0.000000,9.534446,19.364004,0.000000,38.73,405.453114,0.000000,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,12.826714,8.591807,54.896940,89.074400,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,25.876113,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

68,16:45-17:00,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,60.264641,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,25.550895,1.423254,43.782004,0.000000,9.597282,19.364004,0.000000,37.76,405.453114,0.000000,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,12.826714,8.591807,54.896940,89.074400,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

69,17:00-17:15,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,25.550895,1.423254,43.782004,0.000000,9.597282,19.364004,0.000000,61.96,405.453114,8.825046,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,15.392056,8.591807,54.896940,89.074400,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

70,17:15-17:30,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,3.081296,38.142433,0.000000,95.212788,25.550895,1.423254,43.782004,0.000000,9.597282,19.364004,0.000000,61.96,405.453114,8.825046,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,15.392056,8.591807,54.896940,89.074400,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,0.000000,119.733058,0,0,0,0,0

71,17:30-17:45,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,6.162593,55.013124,0.000000,95.212788,25.550895,1.423254,43.782004,0.000000,9.597282,19.364004,0.000000,63.90,405.453114,17.650092,0.000000,41.042095,0.000000,0.000000,0.000000,5.110818,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,15.392056,8.591807,54.896940,89.074400,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.954825,8.413658,119.733058,0,0,0,0,0

72,17:45-18:00,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,31.660938,73.350832,0.000000,95.212788,25.550895,1.423254,43.782004,0.000000,9.597282,19.364004,0.000000,67.77,405.453114,17.650092,0.000000,41.042095,0.000000,0.000000,0.000000,10.221636,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,15.392056,17.183614,54.896940,89.074400,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,31.909649,13.538341,119.733058,0,0,0,0,0

73,18:00-18:15,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,31.660938,100.857394,0.000000,95.212788,25.550895,1.423254,43.782004,0.000000,9.597282,19.364004,0.000000,71.65,405.453114,26.475139,0.000000,41.042095,0.000000,9.370085,0.000000,10.221636,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,15.392056,25.775420,54.896940,89.074400,632.379927,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,30.595120,119.733058,0,0,0,0,0

74,18:15-18:30,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,31.660938,135.882416,0.000000,95.212788,25.550895,1.423254,43.782004,0.000000,9.597282,19.364004,0.000000,72.62,405.453114,35.382040,0.000000,41.042095,0.000000,18.758663,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,12.826714,37.803950,54.896940,89.074400,632.379927,38.253698,0.000000,18.940316,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,40.807771,119.733058,0,0,0,0,0

75,18:30-18:45,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,31.660938,135.882416,0.000000,95.212788,25.550895,1.138603,43.782004,0.000000,9.597282,19.364004,0.000000,72.62,405.453114,35.382040,0.000000,41.042095,0.000000,18.758663,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,12.826714,37.803950,54.896940,89.074400,632.379927,38.253698,0.000000,18.940316,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,40.807771,119.733058,0,0,0,0,0

76,18:45-19:00,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,31.660938,135.882416,0.000000,95.212788,25.550895,1.138603,43.782004,0.000000,9.597282,19.364004,0.000000,71.65,405.453114,35.382040,0.000000,41.042095,0.000000,18.758663,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,12.826714,37.803950,54.896940,89.074400,632.379927,38.253698,0.000000,18.940316,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,40.807771,119.733058,0,0,0,0,0

77,19:00-19:15,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,31.660938,135.882416,0.000000,95.212788,25.550895,1.138603,43.782004,0.000000,9.597282,19.364004,0.000000,71.65,405.453114,35.382040,0.000000,41.042095,0.000000,18.758663,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,10.688928,37.803950,54.896940,89.074400,632.379927,38.253698,0.000000,18.940316,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,29.371315,119.733058,0,0,0,0,0

78,19:15-19:30,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,3.697556,135.882416,0.000000,95.212788,25.550895,1.138603,43.782004,0.000000,9.597282,19.364004,0.000000,63.92,405.453114,35.382040,0.000000,41.042095,0.000000,18.758663,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,10.688928,37.803950,54.896940,89.074400,632.379927,38.253698,0.000000,18.940316,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,27.229657,119.733058,0,0,0,0,0

79,19:30-19:45,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,135.882416,0.000000,95.212788,19.306054,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,64.58,405.453114,35.382040,0.000000,41.042095,0.000000,18.758663,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,48.100176,37.803950,54.896940,89.074400,616.094706,38.253698,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,27.199062,119.733058,0,0,0,0,0

80,19:45-20:00,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,135.882416,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,68.74,405.453114,35.382040,0.000000,41.042095,0.000000,18.758663,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,48.100176,37.803950,54.896940,89.074400,600.206544,38.253698,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,27.205181,119.733058,0,0,0,0,0

81,20:00-20:15,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,135.882416,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,65.84,405.453114,35.382040,0.000000,41.042095,0.000000,18.758663,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,305.683202,6.201321,10.688928,37.803950,54.896940,89.074400,553.253685,38.253698,0.000000,6.313439,0.000000,0.000000,12.938057,0.000000,0.000000,47.864474,27.205181,119.733058,0,0,0,0,0

82,20:15-20:30,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,100.857394,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,64.87,405.453114,26.475139,0.000000,41.042095,0.000000,9.370085,0.000000,15.301479,0.000000,100.208700,0.574172,25.432968,0.000000,311.224434,6.201321,8.551142,25.775420,54.896940,89.074400,553.205275,25.502465,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,31.800335,13.538341,119.733058,0,0,0,0,0

83,20:30-20:45,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,73.350832,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,63.90,405.453114,17.650092,0.000000,41.042095,0.000000,0.000000,0.000000,10.221636,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,8.551142,17.183614,54.896940,89.074400,543.523275,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,8.413658,119.733058,0,0,0,0,0

84,20:45-21:00,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,55.013124,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,61.96,405.453114,8.825046,0.000000,41.042095,0.000000,0.000000,0.000000,10.221636,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,8.551142,17.183614,54.896940,89.074400,504.795275,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

85,21:00-21:15,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,36.675416,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,60.03,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,5.110818,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,10.688928,17.183614,54.896940,89.074400,456.385275,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

86,21:15-21:30,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,59.06,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,4.904320,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,48.100176,8.591807,54.896940,89.074400,456.385275,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

87,21:30-21:45,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,60.264641,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,56.16,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,4.646198,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,17.102285,8.591807,54.896940,89.074400,378.929275,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

88,21:45-22:00,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,48.126317,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,54.22,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,305.683202,6.201321,17.102285,8.591807,54.896940,89.074400,347.946875,12.751233,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

89,22:00-22:15,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,45.137484,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,20.616464,1.138603,43.782004,0.000000,9.534446,19.364004,0.000000,53.25,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,312.938216,6.201321,14.964499,8.591807,54.896940,89.074400,380.168668,11.615495,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

90,22:15-22:30,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,45.137484,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,20.616464,1.138603,43.782004,0.000000,9.534446,19.364004,0.000000,50.35,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,14.964499,8.591807,54.896940,89.074400,380.168668,11.615495,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

91,22:30-22:45,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,32.938164,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,20.616464,1.138603,43.782004,0.000000,9.534446,19.364004,0.000000,49.38,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,14.964499,8.591807,54.896940,89.074400,380.168668,11.615495,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

92,22:45-23:00,0.000000,19.336503,20.070786,0.000000,9.116958,0.000000,30.132320,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,20.616464,1.138603,43.782004,0.000000,9.534446,19.364004,0.000000,47.44,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,14.964499,8.591807,54.896940,89.074400,365.422885,11.615495,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

93,23:00-23:15,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,30.132320,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,45.51,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,14.964499,8.591807,54.896940,89.074400,365.422885,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

94,23:15-23:30,0.000000,19.336503,20.070786,0.000000,9.768170,0.000000,30.132320,0.000000,0.000000,0.000000,20.171479,0.000000,95.212788,16.847164,1.138603,43.782004,0.000000,8.091828,19.364004,0.000000,44.54,405.453114,1.278992,0.000000,41.042095,0.000000,0.000000,0.000000,0.000000,0.000000,100.208700,0.574172,25.432968,0.000000,330.698489,6.201321,14.964499,8.591807,54.896940,89.074400,365.422885,0.000000,0.000000,0.000000,0.000000,0.000000,12.938057,0.000000,0.000000,15.900168,0.000000,119.733058,0,0,0,0,0

