Block,Time,UNCHAHAR4,ANTA_CRF,DADRI_GF,RAPPC,NAPP,DHAULIGNGA,CHAMERA2,AURY_CRF,AURY_LF,SINGRAULI_HYDRO,RIHAND1,KOTESHWR,AURY_GF,ANTA_LF,NJPC,DADRI_RF,DADRI_CRF,RAPPB,ANTA_RF,CHAMERA1,UNCHAHAR3,KISHANGANGA,CHAMERA3,UNCHAHAR1,URI2,FSTPP I & II,SINGRAULI,UNCHAHAR2,TEHRI,KHSTPP-I,RIHAND3,DULHASTI,KOLDAM,RAMPUR,RIHAND2,TALA,BRBCL,BSIUL,SEWA2,KUDGI,DADRI_LF,KHSTPP-II,SASAN,ANTA_GF,DADRT2,TANAKPUR,JHAJJAR,URI,AURY_RF,PARBATI3,TANDA2,SALAL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,440.839194,11.377432,299.602236,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,436.012194,11.377432,299.602236,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,436.012194,11.377432,293.809836,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,436.012194,11.377432,297.671436,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,440.839194,11.377432,298.636836,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,450.493194,11.377432,285.121236,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,431.185194,10.140755,269.674836,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,436.012194,10.140755,260.020836,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,455.320194,10.140755,314.083236,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,484.282194,10.140755,324.702636,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,12.427498,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,508.417194,10.140755,322.771836,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.805490,0.000000,28.397762,16.076324,30.793734,12.345535,134.489874,35.355844,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,578.252203,10.140755,343.455531,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.815144,0.000000,28.397762,16.076324,30.793734,12.345535,134.489874,40.569004,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,400.414131,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,21.815144,0.000000,28.397762,16.076324,30.793734,12.345535,134.489874,40.569004,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,411.033531,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,12.345535,134.489874,40.569004,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,459.380763,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,12.345535,134.489874,40.569004,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,458.415363,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,12.345535,134.489874,40.569004,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,508.649505,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,12.345535,134.489874,40.569004,0.000000,28.127894,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,596.467563,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,12.345535,134.489874,40.569004,0.000000,29.299890,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,630.553424,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,12.345535,134.489874,40.569004,0.000000,29.299890,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,630.553424,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,13.137936,134.489874,40.569004,0.000000,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,630.553424,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,13.137936,134.489874,40.569004,0.000000,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,630.553424,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,13.137936,134.489874,40.569004,0.000000,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,630.553424,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,13.137936,134.489874,40.569004,0.000000,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,404.280558,0.000000,663.017370,10.140755,630.553424,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,13.137936,134.489874,40.569004,0.000000,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.553424,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,13.137936,134.489874,40.569004,0.000000,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.553424,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,13.137936,134.489874,40.923403,12.528961,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,625.246234,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.029926,0.000000,28.397762,19.416608,30.793734,13.137936,134.489874,40.923403,26.760888,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,620.419234,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,18.742276,30.793734,13.137936,134.489874,40.923403,37.708524,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,619.453834,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,18.742276,30.793734,13.137936,134.489874,40.923403,50.480766,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,615.592234,50.092675,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,8.091017,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,9.398748,542.221834,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,8.091017,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,9.398748,555.737434,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,8.091017,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,26.963622,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,9.398748,578.907034,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,8.091017,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,9.398748,591.457234,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,8.091017,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,9.398748,594.353434,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,8.091017,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,9.398748,602.076634,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,8.091017,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,594.353434,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,601.111234,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,582.768634,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.551107,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,7.615075,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.551107,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,16.182035,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.551107,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,16.182035,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.551107,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,16.182035,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.551107,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,16.182035,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.551107,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,49.003704,37.530118,36.218333,0.000000,0.000000,0.000000,0.627915,88.816800,16.182035,0.000000,0.000000,149.340091,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,29.504169,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,17.216654,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.551107,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,23.130791,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.551107,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,49.003704,37.530118,35.325627,0.000000,0.000000,0.000000,0.627915,88.816800,23.416356,0.000000,0.000000,147.648759,0.000000,0.000000,0.000000,0.000000,41.183964,25.477003,0.000000,28.397762,18.742276,30.793734,13.137936,134.489874,40.923403,54.738180,28.786876,119.386794,15.854185,0.000000,0.000000,114.037875,28.382760,14.480989,0.000000,15.257228,90.51,0.000000,94.937436,402.933825,0.000000,663.017370,10.140755,630.551107,45.829469,0.000000,0.000000,0.000000,81.330123,0,0,0,0,0

