Block,Time,ANTA_GF,URI,DADRI_GF,ANTA_RF,UNCHAHAR4,DULHASTI,DADRI_LF,KOTESHWR,SINGRAULI,RIHAND3,UNCHAHAR1,TANDA2,RAPPB,RAMPUR,UNCHAHAR3,ANTA_CRF,AURY_LF,SINGRAULI_HYDRO,KOLDAM,TEHRI,SALAL,SEWA2,DHAULIGNGA,CHAMERA2,AURY_CRF,AURY_RF,DADRI_CRF,CHAMERA1,AURY_GF,UNCHAHAR2,RIHAND1,RAPPC,BSIUL,NAPP,NJPC,RIHAND2,DADRT2,PARBATI3,DADRI_RF,JHAJJAR,URI2,CHAMERA3,KISHANGANGA,ANTA_LF,TANAKPUR,SASAN,TALA,KHSTPP-I,FSTPP I & II,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,37.318512,0.000000,0.000000,2.355103,57.151604,0.000000,0.000000,144.859328,126.114261,12.024210,5.174842,0.000000,6.514819,14.788619,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,9.119549,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,23.855260,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,42.794598,17.788684,143.228140,19.317738,0,0,0,0,0

49,12:00-12:15,0.000000,37.318512,0.000000,0.000000,2.345445,57.151604,0.000000,0.000000,144.859328,126.114261,12.072500,5.174842,0.000000,6.514819,14.692039,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,9.119549,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,24.145000,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

50,12:15-12:30,0.000000,31.987296,0.000000,0.000000,2.984320,57.151604,0.000000,0.000000,144.859328,126.114261,16.700324,5.174842,0.000000,6.514819,19.990901,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,9.119549,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,32.774133,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,366.038200,0.000000,0.000000,174.425798,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

51,12:30-12:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,16.642376,5.174842,0.000000,6.514819,19.884663,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,9.119549,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,32.696869,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,383.512033,0.000000,0.000000,173.747420,36.594663,33.640024,8.055401,0.000000,3.711569,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

52,12:45-13:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,16.642376,5.174842,0.000000,6.514819,19.884663,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,9.119549,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,32.696869,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,411.520233,0.000000,0.000000,173.747420,36.594663,33.640024,8.055401,0.000000,3.711569,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

53,13:00-13:15,0.000000,37.318512,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,16.642376,5.174842,0.000000,6.514819,19.884663,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,9.119549,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,32.696869,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,432.767833,0.000000,0.000000,173.747420,36.594663,33.640024,8.055401,0.000000,11.753303,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

54,13:15-13:30,0.000000,37.318512,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,16.642376,5.174842,0.000000,6.514819,19.884663,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,32.696869,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,458.844433,0.000000,0.000000,173.747420,36.594663,33.640024,8.055401,0.000000,11.753303,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

55,13:30-13:45,0.000000,37.318512,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,19.252064,5.174842,0.000000,6.514819,22.739085,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,0.000000,0.000000,37.573574,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,512.675477,0.000000,0.000000,173.747420,36.594663,33.640024,8.055401,0.000000,11.753303,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

56,13:45-14:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,19.252064,5.174842,0.000000,6.514819,22.739085,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,37.573580,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,567.174935,0.000000,0.000000,173.747420,36.594663,33.640024,8.055401,0.000000,2.474380,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

57,14:00-14:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,43.370818,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,627.054535,0.000000,0.000000,173.747420,36.594663,33.640024,8.055401,0.000000,3.711569,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

58,14:15-14:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,0.773921,1.809618,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,43.370818,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,627.054535,0.000000,0.000000,173.747420,36.594663,33.640024,8.055401,0.000000,3.711569,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

59,14:30-14:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.108590,1.809618,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,43.370818,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,665.161862,0.000000,0.000000,181.310600,36.594663,33.640024,8.055401,0.000000,3.711569,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

60,14:45-15:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.108590,3.619234,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,43.370818,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,665.161862,0.000000,0.000000,212.719575,36.594663,33.640024,8.055401,0.000000,3.711569,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

61,15:00-15:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.108590,3.619234,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,43.370818,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,665.161862,0.000000,0.000000,280.325575,36.594663,33.640024,8.055401,0.000000,4.948759,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

62,15:15-15:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.108590,3.619234,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,12.207712,0.000000,43.370818,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,665.161862,0.000000,0.000000,347.931575,36.594663,33.640024,8.055401,0.000000,4.948759,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

63,15:30-15:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.108590,3.619234,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,12.741799,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,665.161862,0.000000,0.000000,347.931575,36.594663,33.640024,8.055401,0.000000,11.753303,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

64,15:45-16:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.108590,3.619234,0.000000,76.313653,0.000000,21.023601,46.841134,0.000000,0.000000,0.000000,13.561242,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,665.161862,0.000000,0.000000,347.931575,36.594663,33.640024,8.055401,0.000000,11.753303,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

65,16:00-16:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.108590,3.619234,0.000000,76.313653,5.053999,21.023601,46.841134,0.000000,0.000000,0.000000,13.564294,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,628.204610,0.000000,0.000000,337.347759,36.594663,33.640024,8.055401,0.000000,4.330164,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

66,16:15-16:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.108590,3.619234,0.000000,76.313653,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,13.564294,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,586.675210,0.000000,0.000000,337.347759,36.594663,33.640024,8.055401,0.000000,4.330164,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

67,16:30-16:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,6.378900,0.000000,76.313653,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,27.085861,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,652.436532,0.000000,0.000000,337.347759,36.594663,33.640024,8.055401,0.000000,4.330164,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

68,16:45-17:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,6.718203,0.000000,76.313653,12.098965,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,648.505726,0.000000,0.000000,337.347759,36.594663,33.640024,8.055401,0.000000,4.330164,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

69,17:00-17:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,6.718203,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,648.302908,4.125985,0.000000,337.347759,36.594663,33.640024,8.055401,0.000000,4.330164,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

70,17:15-17:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,6.718203,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,662.606406,4.125985,0.000000,290.043143,36.594663,33.640024,8.055401,0.000000,4.330164,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

71,17:30-17:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,6.718203,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,665.161862,4.125985,0.000000,269.741759,36.594663,33.640024,8.055401,0.000000,4.330164,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

72,17:45-18:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,6.718203,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,665.161862,4.125985,0.000000,269.741759,36.594663,33.640024,8.055401,0.000000,4.330164,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

73,18:00-18:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,665.161862,4.125985,0.000000,309.299575,36.594663,33.640024,8.055401,0.000000,2.350661,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

74,18:15-18:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,665.161862,4.125985,0.000000,376.905575,36.594663,33.640024,8.055401,0.000000,2.350661,392.235525,0.000000,33.619498,20.088640,143.228140,19.317738,0,0,0,0,0

75,18:30-18:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,665.161862,5.894266,0.000000,463.353174,36.594663,33.640024,8.055401,0.000000,2.350661,392.235525,0.000000,33.619498,20.088640,143.228140,19.317738,0,0,0,0,0

76,18:45-19:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,8.841399,0.000000,463.353174,37.810782,33.640024,8.201862,0.000000,2.350661,392.235525,0.000000,33.619498,20.088640,143.228140,19.317738,0,0,0,0,0

77,19:00-19:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,665.161862,57.469092,0.000000,404.588107,37.810782,33.640024,8.201862,0.000000,2.350661,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

78,19:15-19:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,57.469092,0.000000,404.588107,37.810782,33.640024,8.201862,0.000000,2.350661,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

79,19:30-19:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,57.469092,0.000000,404.492783,37.810782,33.640024,8.201862,0.000000,1.113471,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

80,19:45-20:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,57.469092,0.000000,404.492783,37.810782,33.640024,8.201862,0.000000,1.113471,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

81,20:00-20:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,57.469092,0.000000,404.492783,37.810782,33.640024,8.201862,0.000000,1.113471,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

82,20:15-20:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,57.469092,0.000000,404.492783,37.810782,33.640024,8.201862,0.000000,1.113471,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

83,20:30-20:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,5.894266,0.000000,404.492783,37.810782,33.640024,8.201862,0.000000,1.360909,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

84,20:45-21:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,31.462445,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,664.582382,4.125985,0.000000,404.492783,36.594663,33.640024,8.055401,0.000000,1.360909,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

85,21:00-21:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,31.462445,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,664.582382,4.125985,0.000000,404.492783,36.594663,33.640024,8.055401,0.000000,1.360909,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

86,21:15-21:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,31.462445,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,664.582382,4.125985,0.000000,404.492783,36.594663,33.640024,8.055401,0.000000,1.360909,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

87,21:30-21:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,31.462445,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,664.582382,4.125985,0.000000,404.492783,36.594663,33.640024,8.055401,0.000000,1.360909,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

88,21:45-22:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,4.125985,0.000000,404.492783,37.810782,33.640024,8.201862,0.000000,9.773799,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

89,22:00-22:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,4.125985,0.000000,404.492783,37.810782,33.640024,8.201862,0.000000,9.773799,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

90,22:15-22:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,4.125985,0.000000,404.492783,37.810782,33.640024,8.201862,0.000000,9.773799,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

91,22:30-22:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.685870,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,80.802691,18.194391,42.047201,48.200223,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,18.988980,47.305891,175.798725,120.126204,664.582382,16.209231,0.000000,404.492783,37.810782,33.640024,8.201862,0.000000,2.350661,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

92,22:45-23:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,42.047201,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,12.595577,47.305891,173.807738,120.126204,664.582382,16.209231,0.000000,404.492783,36.594663,33.640024,8.055401,0.000000,2.350661,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

93,23:00-23:15,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,664.582382,16.209231,0.000000,404.492783,36.594663,33.640024,8.055401,0.000000,2.350661,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

94,23:15-23:30,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,664.582382,16.209231,0.000000,404.492783,36.594663,33.640024,8.055401,0.000000,2.350661,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

95,23:30-23:45,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,664.582382,16.209231,0.000000,404.492783,36.594663,33.640024,8.055401,0.000000,1.732066,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

96,23:45-24:00,0.000000,31.987296,0.000000,0.000000,2.984322,57.151604,0.000000,0.000000,144.859328,126.114261,21.856054,5.174842,0.000000,6.514819,26.693728,0.000000,0.000000,1.150422,8.957605,0.000000,76.313653,18.157636,21.023601,46.841134,0.000000,0.000000,0.000000,40.706616,0.000000,43.370818,93.736630,65.179181,6.297789,47.305891,173.807738,120.126204,664.582382,16.209231,0.000000,404.492783,36.594663,33.640024,8.055401,0.000000,1.732066,392.235525,0.000000,42.794598,20.088640,143.228140,19.317738,0,0,0,0,0

