Block,Time,PARBATI3,CHAMERA3,DADRT2,NAPP,KISHANGANGA,AURY_RF,BSIUL,ANTA_GF,AURY_GF,JHAJJAR,RIHAND3,ANTA_LF,SEWA2,RAPPC,UNCHAHAR2,DADRI_CRF,RIHAND1,DHAULIGNGA,TEHRI,CHAMERA1,URI,RAMPUR,AURY_CRF,TANAKPUR,DULHASTI,AURY_LF,RAPPB,DADRI_GF,RIHAND2,DADRI_LF,SINGRAULI,ANTA_RF,DADRI_RF,SINGRAULI_HYDRO,ANTA_CRF,UNCHAHAR1,UNCHAHAR3,URI2,KOLDAM,KOTESHWR,SALAL,NJPC,CHAMERA2,UNCHAHAR4,TANDA2,BRBCL,FSTPP I & II,KHSTPP-I,TALA,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
91,22:30-22:45,0.000000,0.000000,288.253939,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,474.970905,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.493236,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,288.253939,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,474.970905,119.040531,0.000000,15.212977,51.671117,40.804710,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.493236,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,288.253939,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,397.962905,119.040531,0.000000,15.212977,51.671117,35.994502,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.493236,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,288.253939,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,397.962905,119.040531,0.000000,15.212977,51.671117,35.994502,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.493236,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,288.253939,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,397.962905,119.040531,0.000000,15.212977,51.671117,35.994502,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.493236,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,9.740453,15.007415,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,288.253939,41.739106,0.000000,0.000000,6.276922,0.000000,0.000000,397.962905,119.040531,0.000000,15.212977,51.671117,35.994502,0.000000,88.559200,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,0.493236,0.000000,0.000000,0.000000,0.000000,113.707125,0.000000,134.102212,0.000000,0.000000,0.644509,0.000000,9.618010,15.007415,30.704420,0.000000,0.000000,12.303953,0.000000,0.000000,0.000000,0.000000,14.438987,18.159449,44.663754,0.000000,372.526200,141.998541,0,0,0,0,0

