Block,Time,KISHANGANGA,AURY_GF,ANTA_RF,ANTA_GF,KOTESHWR,DHAULIGNGA,BSIUL,TANAKPUR,NAPP,CHAMERA1,TANDA2,RAPPC,UNCHAHAR2,DADRI_GF,RAPPB,CHAMERA2,DADRI_CRF,PARBATI3,URI,ANTA_CRF,SEWA2,KOLDAM,ANTA_LF,SINGRAULI,NJPC,SINGRAULI_HYDRO,AURY_LF,DADRI_RF,RIHAND2,RAMPUR,AURY_RF,CHAMERA3,JHAJJAR,RIHAND1,UNCHAHAR1,SALAL,AURY_CRF,RIHAND3,UNCHAHAR4,BRBCL,UNCHAHAR3,FSTPP I & II,URI2,KHSTPP-I,TALA,TEHRI,DADRT2,DULHASTI,DADRI_LF,KHSTPP-II,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,35.242760,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,456.740490,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.720146,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,404.866836,54.14,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,35.242760,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,456.740490,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.720146,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,404.866836,56.07,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,11.765473,19.515051,0.000000,0.000000,25.396192,35.088072,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,456.740490,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.718696,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,404.866836,57.04,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,11.765473,19.515051,0.000000,0.000000,25.396192,35.088072,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,456.740490,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.718696,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,404.866836,58.97,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,11.765473,19.515051,0.000000,0.000000,25.396192,35.088072,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,418.068490,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.718696,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,404.866836,59.94,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,11.765473,19.515051,0.000000,0.000000,25.396192,35.088072,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,379.396490,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.718696,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,404.866836,59.94,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,22.514548,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,348.458890,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,10.137188,9.754045,43.718696,1.705435,0.000000,282.802342,15.931754,0.000000,95.075112,404.866836,60.91,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,22.514548,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,348.458890,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,10.137188,9.754045,43.718696,1.705435,0.000000,282.802342,15.931754,0.000000,95.075112,404.866836,59.94,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.304309,4.953883,19.515051,0.000000,0.000000,25.396192,34.923716,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,427.736490,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.718696,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,404.866836,57.04,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.304309,4.953883,19.515051,0.000000,0.000000,25.396192,35.088072,0.000000,0.000000,0.000000,0.000000,0.000000,12.808166,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,514.748490,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.718696,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,404.866836,55.11,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.304309,4.953883,19.515051,0.000000,0.000000,25.396192,35.088072,0.000000,0.000000,0.000000,0.000000,0.000000,8.538778,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,600.305456,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.718696,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,401.342850,55.11,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.304309,4.953883,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,8.538778,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,600.305456,88.945600,8.109132,12.919348,0.000000,119.559926,0.000000,19.336001,17.006495,13.934198,9.754045,43.718696,1.705435,0.000000,287.326386,15.931754,0.000000,95.075112,401.342850,56.07,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.304309,4.953883,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,8.538778,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,600.305456,88.945600,8.171877,24.715275,0.000000,119.559926,0.000000,19.336001,20.915460,18.678576,9.103776,43.718696,2.558153,0.000000,324.432170,15.931754,0.000000,95.075112,401.342850,57.04,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.304309,4.953883,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,8.538778,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,600.305456,88.945600,8.171877,24.715275,0.000000,119.559926,0.000000,19.336001,20.966992,18.678576,9.103776,43.718696,2.558153,15.044375,327.583938,15.931754,0.000000,95.075112,401.342850,57.04,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.304309,4.953883,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,8.538778,0.000000,0.000000,0.000000,0.000000,100.063800,0.000000,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,600.305456,88.945600,8.171877,24.715275,0.000000,119.559926,0.000000,19.336001,20.966992,18.678576,9.103776,43.718696,2.558153,15.044375,327.583938,15.931754,0.000000,95.075112,401.342850,58.01,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,8.538778,0.000000,0.000000,0.000000,0.000000,100.063800,0.000000,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,600.305456,88.945600,8.171877,24.715275,0.000000,119.559926,0.000000,19.336001,20.966992,18.678576,9.103776,43.718696,2.558153,15.044375,327.583938,15.931754,0.000000,95.075112,401.342850,58.01,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,11.765473,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,0.000000,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,600.305456,88.945600,8.171877,21.345010,0.000000,119.559926,0.000000,19.336001,20.966992,18.678576,9.103776,43.718696,2.558153,30.088750,327.583938,15.931754,0.000000,95.075112,401.342850,57.04,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,11.765473,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,0.000000,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,600.305456,88.945600,8.171877,21.345010,0.000000,119.559926,0.000000,19.336001,20.966992,18.678576,9.103776,43.718696,2.558153,30.088750,327.583938,15.931754,0.000000,95.075112,401.342850,57.04,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,48.030624,0.000000,0.000000,0.000000,0.000000,100.063800,0.000000,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,615.224000,88.945600,8.171877,21.345010,0.000000,119.559926,0.000000,19.336001,25.513949,18.678576,9.754045,43.718696,2.558153,45.133124,327.583938,15.931754,0.000000,95.075112,401.342850,114.81,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,0.000000,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,631.465517,88.945600,9.658332,21.345010,0.000000,119.559926,0.000000,19.336001,25.513949,18.678576,9.754045,43.718696,2.558153,45.133124,327.583938,15.931754,0.000000,95.075112,401.342850,113.12,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,631.465517,88.945600,9.658332,21.345010,0.000000,119.559926,0.000000,19.336001,25.513949,18.679543,9.754045,43.720146,2.558153,60.177499,327.583938,15.931754,0.000000,95.078738,401.342850,116.02,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,631.465517,88.945600,9.658332,21.345010,0.000000,119.559926,0.000000,19.336001,25.513949,18.679543,9.754045,43.720146,2.558153,60.177499,327.583938,15.931754,0.000000,95.078738,401.342850,115.05,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,40.984775,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,631.467837,79.277600,9.660749,14.604481,0.000000,119.559926,0.000000,19.336001,25.514732,18.679543,9.754045,43.720146,2.558153,60.177499,330.224620,15.931754,0.000000,95.078738,401.342850,123.77,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,8.579383,8.832720,0.000000,4.953883,19.515051,0.000000,0.000000,25.396192,40.984775,0.000000,0.000000,0.000000,0.000000,3.076841,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,38.087279,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,631.467837,79.277600,9.660749,14.604481,0.000000,119.559926,0.000000,19.336001,25.514732,18.679543,9.754045,43.720146,2.558153,60.177499,330.224620,15.931754,0.000000,95.078738,401.342850,118.94,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,8.579383,17.665439,0.000000,6.192354,19.515051,8.401492,0.000000,25.396192,40.984775,0.000000,0.000000,0.000000,0.000000,6.153682,6.404083,0.000000,5.103428,0.000000,0.000000,100.063800,54.933576,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,631.467837,79.277600,9.660749,12.919348,0.000000,119.559926,0.000000,19.336001,25.514732,20.036833,9.754045,43.720146,2.558153,60.177499,330.224620,15.931754,0.000000,95.078738,401.342850,115.07,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,17.158766,26.498159,0.000000,6.192354,19.515051,13.518764,0.000000,25.396192,40.984775,0.000000,0.000000,12.732795,0.000000,31.615157,6.404083,0.000000,10.206856,0.000000,0.000000,100.063800,73.244768,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,631.467837,79.277600,9.660749,12.919348,0.000000,119.559926,0.000000,19.336001,25.514732,20.036833,9.754045,43.720146,2.558153,60.177499,330.224620,31.863508,0.000000,95.078738,401.342850,113.13,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,25.738150,26.436856,0.000000,6.192354,19.515051,30.550880,0.000000,25.396192,40.982749,0.000000,0.000000,25.465589,0.000000,31.615157,6.404083,0.000000,10.206856,0.000000,0.000000,100.063800,100.711556,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,9.356536,631.465517,79.277600,9.658332,12.919348,0.000000,119.559926,0.000000,19.336001,25.513949,20.036833,9.754045,43.720146,2.558153,60.177499,327.583938,47.795262,0.000000,95.078738,401.342850,76.40,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,37.749286,35.330878,18.912928,6.192354,19.515051,40.748764,0.000000,25.396192,40.982749,0.000000,0.000000,38.198384,0.000000,31.615157,6.404083,0.000000,15.279354,0.000000,0.000000,100.063800,135.685933,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,18.731538,631.465517,79.277600,9.658332,12.919348,0.000000,119.559926,0.000000,19.336001,25.513949,20.036833,9.754045,43.720146,2.558153,60.177499,327.583938,47.795262,0.000000,95.078738,401.342850,77.36,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,37.749286,35.330878,18.912928,6.192354,19.515051,40.748764,0.000000,25.396192,40.982749,0.000000,0.000000,38.198384,0.000000,31.615157,12.808166,0.000000,15.279354,0.000000,0.000000,100.063800,135.685933,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,18.731538,631.465517,79.277600,9.658332,12.919348,0.000000,119.559926,0.000000,19.336001,25.513949,20.036833,9.754045,43.720146,2.558153,60.177499,327.583938,47.795262,0.000000,95.075112,401.342850,76.40,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,37.749286,35.330878,18.912928,6.192354,19.515051,40.748764,0.000000,25.396192,40.982749,0.000000,0.000000,38.198384,0.000000,31.615157,48.030624,0.000000,15.279354,0.000000,0.000000,100.063800,135.685933,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,18.731538,631.465517,79.277600,9.658332,20.221589,0.000000,119.559926,0.000000,19.336001,25.513949,20.036833,9.754045,43.720146,2.558153,60.177499,327.583938,47.795262,0.000000,95.075112,401.342850,99.60,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,37.749286,35.330878,18.912928,6.192354,19.515051,29.328845,0.000000,25.396192,40.982749,0.000000,0.000000,38.198384,0.000000,31.615157,48.030624,0.000000,15.279354,0.000000,0.000000,100.063800,135.685933,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,18.731538,631.465517,79.277600,9.658332,68.528718,0.000000,119.559926,0.000000,19.336001,25.513949,18.678576,9.754045,43.718696,2.558153,60.177499,327.583938,47.795262,0.000000,95.075112,401.342850,94.75,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,37.749286,35.330878,18.912928,6.192354,19.515051,27.190283,0.000000,25.396192,40.982749,0.000000,0.000000,38.198384,0.000000,3.692209,8.538778,0.000000,15.279354,0.000000,0.000000,100.063800,135.685933,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,9.356536,631.465517,79.277600,9.658332,68.528718,0.000000,119.559926,0.000000,19.336001,25.513949,18.678576,9.754045,43.718696,2.558153,60.177499,327.583938,47.795262,0.000000,95.075112,401.342850,48.34,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,37.749286,35.330878,6.304309,6.192354,19.515051,27.159732,0.000000,25.396192,40.982749,0.000000,0.000000,38.198384,0.000000,0.000000,6.404083,0.000000,15.279354,0.000000,0.000000,100.063800,135.685933,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,9.356536,631.465517,79.277600,8.171877,68.528718,0.000000,119.559926,0.000000,19.336001,25.513949,18.678576,9.754045,43.718696,2.558153,60.177499,327.583938,47.795262,0.000000,95.075112,401.342850,43.51,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,37.749286,35.330878,6.304309,6.192354,19.515051,27.165842,0.000000,25.396192,40.982749,0.000000,0.000000,38.198384,0.000000,0.000000,6.404083,0.000000,15.279354,0.000000,0.000000,100.063800,135.685933,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,9.356536,555.576551,79.277600,5.208732,68.528718,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,9.754045,43.718696,2.558153,60.177499,327.583938,47.795262,0.000000,95.075112,401.342850,43.51,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,37.749286,35.330878,6.304309,6.192354,19.515051,27.165842,0.000000,25.396192,40.982749,0.000000,0.000000,38.198384,0.000000,0.000000,6.404083,0.000000,15.279354,0.000000,0.000000,100.063800,135.685933,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,9.356536,492.512090,79.277600,5.208732,19.098167,0.000000,119.559926,0.000000,19.336001,17.791726,18.678576,9.754045,43.718696,2.558153,60.177499,327.583938,47.795262,0.000000,95.075112,401.342850,44.88,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,25.738150,24.265713,0.000000,6.192354,19.515051,13.518764,0.000000,25.396192,40.982749,0.000000,0.000000,25.465589,0.000000,0.000000,6.404083,0.000000,15.279354,0.000000,0.000000,100.063800,100.711556,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,9.356536,492.512090,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,16.039695,18.678576,9.754045,43.718696,2.558153,60.177499,327.583938,31.754353,0.000000,95.075112,401.342850,47.37,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,17.158766,17.879999,0.000000,6.192354,19.515051,8.401492,0.000000,25.396192,40.982749,0.000000,0.000000,12.732795,0.000000,0.000000,48.030624,0.000000,10.206856,0.000000,0.000000,100.063800,73.244768,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,485.802498,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.366796,18.678576,13.005394,43.718696,2.558153,60.177499,327.583938,15.877176,0.000000,95.075112,401.342850,44.47,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,17.158766,8.812285,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,12.732795,0.000000,0.000000,48.030624,0.000000,10.206856,0.000000,0.000000,100.063800,54.933576,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,453.840090,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,13.005394,43.718696,2.558153,60.177499,327.583938,15.877176,0.000000,95.075112,401.342850,40.61,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,17.158766,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,12.732795,0.000000,0.000000,10.673472,0.000000,3.608484,0.000000,0.000000,100.063800,36.622384,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,455.029351,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,14.305933,43.718696,2.558153,60.177499,330.220305,15.877176,0.000000,95.075112,401.342850,37.71,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,8.579383,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,12.732795,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,464.697351,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,14.305933,43.718696,2.558153,60.177499,330.220305,15.877176,0.000000,95.075112,401.342850,35.77,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,8.579383,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,12.732795,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,464.697351,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,14.305933,43.718696,2.558153,60.177499,330.220305,15.877176,0.000000,95.075112,401.342850,33.84,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,8.579383,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,12.732795,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,464.697351,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,14.305933,43.718696,2.558153,48.056728,330.220305,15.877176,0.000000,95.075112,401.342850,31.90,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,8.579383,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,11.598700,0.000000,0.000000,48.030624,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,464.697351,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,14.305933,43.718696,2.558153,45.072216,330.220305,15.877176,0.000000,95.075112,401.342850,29.00,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,8.579383,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,10.673472,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,464.697351,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,9.754045,43.718696,2.558153,45.072216,330.220305,15.877176,0.000000,95.075112,401.342850,28.88,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,8.579383,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,464.697351,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,9.103776,43.718696,2.558153,32.890536,330.220305,15.877176,0.000000,95.075112,401.342850,25.14,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,8.579383,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,464.697351,79.277600,5.208732,12.357638,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,9.103776,43.718696,2.558153,30.088750,330.220305,15.877176,0.000000,95.075112,401.342850,22.24,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,8.579383,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,464.697351,79.277600,5.208732,2.246843,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,9.103776,43.718696,2.558153,30.088750,330.220305,15.877176,0.000000,95.075112,401.342850,20.30,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,8.579383,1.277143,0.000000,6.192354,19.515051,0.000000,0.000000,25.396192,40.982749,0.000000,0.000000,0.000000,0.000000,0.000000,6.404083,0.000000,0.000000,0.000000,0.000000,100.063800,20.142311,0.573341,0.000000,0.000000,54.817560,0.000000,0.000000,0.000000,464.697351,79.277600,5.208732,2.246843,0.000000,119.559926,0.000000,19.336001,20.586652,18.678576,9.103776,43.718696,2.558153,30.088750,330.220305,15.877176,0.000000,95.075112,401.342850,17.40,0,0,0,0,0

