Block,Time,SEWA2,NJPC,AURY_CRF,CHAMERA3,SALAL,UNCHAHAR3,UNCHAHAR4,CHAMERA1,DADRI_GF,ANTA_RF,NAPP,DADRI_CRF,KOLDAM,KISHANGANGA,UNCHAHAR1,TANDA2,DADRT2,DADRI_LF,URI,ANTA_LF,ANTA_GF,PARBATI3,RIHAND3,UNCHAHAR2,DADRI_RF,DHAULIGNGA,SINGRAULI,ANTA_CRF,RIHAND1,DULHASTI,AURY_LF,RAPPC,AURY_GF,RAPPB,JHAJJAR,BSIUL,URI2,RIHAND2,TANAKPUR,SINGRAULI_HYDRO,TEHRI,CHAMERA2,KOTESHWR,RAMPUR,AURY_RF,KHSTPP-II,FSTPP I & II,KHSTPP-I,SASAN,TALA,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,2.236850,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,583.475681,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,4.920069,113.695312,0.000000,0.626029,0.000000,0.000000,7.592200,0.000000,0.000000,141.738616,19.952625,43.233575,403.066125,0.000000,17.343587,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,2.236850,22.654362,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,583.475681,0.000000,14.876400,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,398.564128,0.000000,4.920069,113.695312,0.000000,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.738616,19.952625,43.233575,403.066125,0.000000,19.250000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,2.236850,22.654362,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,583.475681,0.000000,14.876400,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,398.564128,0.000000,4.920069,113.695312,0.000000,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.738616,19.952625,43.233575,403.066125,0.000000,18.431425,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,1.342110,22.654362,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,583.475681,0.000000,5.313000,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,398.564128,0.000000,7.509579,113.695312,0.000000,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.738616,17.666302,43.233575,403.066125,0.000000,19.209157,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,1.342110,22.654362,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,583.475681,0.000000,5.313000,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,398.564128,0.000000,7.509579,113.695312,0.000000,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.738616,17.666302,43.233575,403.066125,0.000000,19.250000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,1.342110,22.509988,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,423.644375,0.000000,11.688600,0.000000,0.000000,0.000000,59.511375,34.830661,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,360.880604,0.000000,7.509579,113.695312,0.000000,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.738616,19.952625,43.233575,403.066125,0.000000,19.250000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,1.342110,22.798738,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,370.706875,0.000000,11.688600,0.000000,0.000000,0.000000,59.511375,30.191411,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,293.395767,0.000000,7.509579,113.695312,0.000000,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,123.961145,17.464178,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,361.081875,0.000000,5.313000,0.000000,0.000000,0.000000,59.511375,34.895322,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,123.961145,17.132500,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,361.081875,0.000000,5.313000,0.000000,0.000000,0.000000,59.511375,35.107476,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,123.961145,17.132500,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,361.081875,0.000000,5.313000,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,13.461525,0.000000,8.066712,0.000000,0.000000,123.961145,12.551000,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,361.081875,0.000000,5.313000,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,13.461525,0.000000,8.066712,0.000000,0.000000,123.961145,12.551000,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,361.081875,0.000000,5.313000,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,0.000000,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,13.461525,0.000000,8.066712,0.000000,0.000000,123.961145,12.551000,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,361.081875,0.000000,5.313000,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,26.983688,0.000000,8.066712,0.000000,0.000000,123.961145,12.551000,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,361.081875,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,26.983688,0.000000,8.066712,0.000000,0.000000,123.961145,12.551000,38.028760,403.066125,0.000000,18.899456,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,361.081875,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,41.839875,0.000000,8.066712,0.000000,0.000000,123.961145,12.551000,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,361.081875,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,41.839875,0.000000,8.066712,0.000000,0.000000,123.961145,12.551000,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,409.206875,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,230.615000,0.000000,7.509579,113.695312,0.000000,0.626029,41.839875,0.000000,8.066712,0.000000,0.000000,123.961145,12.551000,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,457.331875,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,256.987500,0.000000,7.509579,113.695312,0.369889,0.626029,41.839875,0.000000,8.066712,0.000000,0.000000,123.961145,12.551000,38.028760,403.066125,0.000000,19.250000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,494.882623,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,303.853989,0.000000,7.509579,113.695312,0.369889,0.626029,41.839875,0.000000,8.066712,0.000000,0.000000,141.738616,14.851375,44.659114,403.066125,0.000000,19.250000,0,0,0,0,0

67,16:30-16:45,0.000000,18.229750,0.000000,0.000000,1.342110,17.417881,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,557.580966,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,27.484476,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,374.270709,0.000000,7.509579,113.695312,0.369889,0.626029,41.839875,0.000000,8.066712,0.000000,0.000000,141.738616,14.851375,44.659114,403.066125,0.000000,18.856495,0,0,0,0,0

68,16:45-17:00,0.000000,44.936334,0.000000,0.000000,1.342110,22.199163,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,583.256328,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,35.779012,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,399.391878,0.000000,7.509579,113.695312,0.369889,0.626029,41.839875,0.000000,8.066712,0.000000,0.000000,141.738616,19.764552,44.659114,403.066125,0.000000,17.376765,0,0,0,0,0

69,17:00-17:15,0.000000,67.450075,0.000000,0.000000,1.342110,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,7.509579,113.695312,0.369889,0.626029,41.839875,3.207531,15.184400,0.000000,0.000000,141.738616,19.764552,44.659114,403.066125,0.000000,19.250000,0,0,0,0,0

70,17:15-17:30,10.135799,90.054965,0.000000,0.000000,12.302675,25.400471,0.000000,6.767338,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,8.264506,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,1.058750,7.509579,113.695312,0.369889,0.626029,41.839875,12.573522,22.776600,0.000000,0.000000,141.738616,19.764552,44.659114,403.066125,0.000000,19.250000,0,0,0,0,0

71,17:30-17:45,10.135799,112.568706,0.000000,0.000000,53.684400,25.400471,0.000000,13.382600,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,17.291890,120.877969,0.000000,83.737500,31.721790,0.000000,51.910031,0.000000,0.000000,419.106188,18.828810,7.509579,113.695312,0.369889,0.626029,42.021788,25.352327,32.266850,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.015631,0,0,0,0,0

72,17:45-18:00,15.211396,112.568706,0.000000,0.000000,53.684400,25.400471,0.000000,21.290500,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,17.291890,120.877969,0.000000,83.737500,31.721790,0.000000,51.910031,0.000000,0.000000,419.106188,18.828810,7.509579,113.695312,0.369889,0.626029,42.021788,25.352327,32.266850,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.168919,0,0,0,0,0

73,18:00-18:15,15.211396,112.568706,0.000000,0.000000,53.684400,25.400471,0.000000,25.092375,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,26.380304,120.877969,0.000000,83.737500,31.721790,0.000000,51.910031,0.000000,0.000000,419.106188,12.552540,7.509579,113.695312,0.369889,0.626029,42.021788,25.352327,32.266850,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

74,18:15-18:30,15.211396,112.568706,0.000000,0.000000,40.263300,25.400471,0.000000,25.092375,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,26.319274,120.877969,0.000000,83.737500,31.721790,0.000000,51.910031,0.000000,0.000000,419.106188,12.552540,7.509579,113.695312,0.369889,0.626029,42.021788,25.352327,32.266850,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

75,18:30-18:45,15.211396,112.568706,0.000000,0.000000,40.263300,25.400471,0.000000,25.092375,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,26.319274,120.877969,0.000000,83.737500,31.721790,0.000000,51.910031,0.000000,0.000000,419.106188,12.552540,7.509579,113.695312,0.369889,0.626029,42.021788,25.352327,32.266850,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

76,18:45-19:00,10.135799,112.568706,0.000000,0.000000,40.263300,25.400471,0.000000,25.092375,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,17.291890,120.877969,0.000000,83.737500,31.721790,0.000000,51.910031,0.000000,0.000000,419.106188,12.552540,7.509579,113.695312,0.369889,0.626029,42.021788,25.352327,32.266850,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

77,19:00-19:15,8.981088,65.627100,0.000000,0.000000,6.710550,25.400471,0.000000,13.522509,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,10.807431,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,6.276270,5.179020,113.695312,0.369889,0.626029,41.839875,25.352327,15.184400,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

78,19:15-19:30,8.981088,36.459500,0.000000,0.000000,1.342110,25.400471,0.000000,6.083000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,8.391652,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,5.179020,113.695312,0.369889,0.626029,41.839875,12.573522,8.066712,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

79,19:30-19:45,0.000000,18.229750,0.000000,0.000000,1.342110,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,30.815400,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,5.179020,113.695312,0.369889,0.626029,41.839875,0.000000,8.066712,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,1.342110,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,30.815400,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,5.179020,113.695312,0.369889,0.626029,27.286875,0.000000,8.066712,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,2.236850,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,5.179020,113.695312,0.369889,0.626029,26.983688,0.000000,8.066712,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,2.236850,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,5.179020,113.695312,0.369889,0.626029,26.983688,0.000000,8.066712,0.000000,0.000000,141.738616,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,2.236850,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,5.179020,113.695312,0.369889,0.626029,26.983688,0.000000,8.066712,0.000000,0.000000,141.983789,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,2.236850,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,653.720375,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,5.179020,113.695312,0.369889,0.626029,26.983688,0.000000,8.066712,0.000000,0.000000,141.983789,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,2.236850,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,610.720014,0.000000,6.375600,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,5.179020,113.695312,0.369889,0.626029,13.946625,0.000000,8.066712,0.000000,0.000000,141.983789,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,2.236850,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,600.132514,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,40.800471,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,419.106188,0.000000,5.179020,113.695312,0.369889,0.626029,13.946625,0.000000,8.066712,0.000000,0.000000,141.983789,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,2.236850,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,523.893466,0.000000,37.191000,0.000000,0.000000,0.000000,59.511375,40.333370,0.000000,0.000000,120.877969,0.000000,83.737500,15.860895,0.000000,51.910031,0.000000,0.000000,400.354378,0.000000,7.768530,113.695312,0.369889,0.626029,13.885988,0.000000,8.066712,0.000000,0.000000,141.983789,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,2.236850,25.400471,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.164000,0.000000,517.006875,0.000000,37.191000,0.000000,0.000000,0.000000,59.511375,40.333370,0.000000,0.000000,120.877969,0.000000,83.737500,1.852331,0.000000,51.910031,0.000000,0.000000,400.354378,0.000000,7.768530,113.695312,0.369889,0.626029,13.764712,0.000000,8.066712,0.000000,0.000000,141.983789,19.764552,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,2.236850,20.809410,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,506.419375,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,32.680613,0.000000,0.000000,120.877969,0.000000,83.737500,1.852331,0.000000,51.910031,0.000000,0.000000,317.897772,0.000000,7.768530,113.695312,0.369889,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.983789,14.634428,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,2.236850,18.759606,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,499.681875,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,30.278036,0.000000,0.000000,120.877969,0.000000,83.737500,1.852331,0.000000,51.910031,0.000000,0.000000,260.147772,0.000000,7.768530,113.695312,0.369889,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.983789,14.634428,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,2.236850,18.759606,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,492.944375,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,30.278036,0.000000,0.000000,120.877969,0.000000,83.737500,1.852331,0.000000,51.910031,0.000000,0.000000,233.197772,0.000000,5.179020,113.695312,0.369889,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.983789,14.634428,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,2.236850,18.759606,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,427.494375,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,30.278036,0.000000,0.000000,120.877969,0.000000,83.737500,1.852331,0.000000,51.910031,0.000000,0.000000,233.197772,0.000000,5.179020,113.695312,0.369889,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.983789,14.634428,44.298196,403.066125,0.000000,19.062828,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,2.236850,18.759606,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,360.600625,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,30.278036,0.000000,0.000000,120.877969,0.000000,83.737500,1.852331,0.000000,51.910031,0.000000,0.000000,233.197772,0.000000,7.768530,113.695312,0.369889,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.983789,14.634428,44.298196,403.066125,0.000000,18.198367,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,2.236850,18.759606,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,10.065632,0.000000,360.600625,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,30.278036,0.000000,0.000000,120.877969,0.000000,83.737500,1.852331,0.000000,51.910031,0.000000,0.000000,231.000000,0.000000,7.768530,113.695312,0.369889,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.983789,14.634428,44.298196,403.066125,0.000000,17.697661,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,2.236850,14.052500,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,8.075182,0.000000,360.600625,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,25.900482,0.000000,0.000000,120.877969,0.000000,83.737500,1.852331,0.000000,51.910031,0.000000,0.000000,231.000000,0.000000,5.179020,113.695312,0.369889,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.983789,14.634428,44.298196,403.066125,0.000000,19.250000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,2.236850,14.052500,0.000000,0.000000,0.000000,0.000000,41.837565,0.000000,0.000000,0.000000,8.075182,0.000000,360.600625,0.000000,2.125200,0.000000,0.000000,0.000000,59.511375,22.618750,0.000000,0.000000,120.877969,0.000000,83.737500,1.852331,0.000000,51.910031,0.000000,0.000000,231.000000,0.000000,5.179020,113.695312,0.369889,0.626029,0.000000,0.000000,8.066712,0.000000,0.000000,141.983789,14.634428,44.298196,403.066125,0.000000,16.212081,0,0,0,0,0

