Block,Time,DULHASTI,ANTA_GF,RAPPC,TEHRI,UNCHAHAR4,RIHAND1,AURY_LF,ANTA_LF,TANAKPUR,DADRI_LF,ANTA_RF,AURY_CRF,DHAULIGNGA,KISHANGANGA,CHAMERA1,JHAJJAR,DADRI_GF,SEWA2,RAMPUR,NAPP,AURY_RF,UNCHAHAR1,NJPC,UNCHAHAR2,URI2,RAPPB,DADRT2,KOTESHWR,ANTA_CRF,DADRI_RF,URI,SINGRAULI_HYDRO,CHAMERA2,BSIUL,RIHAND3,PARBATI3,TANDA2,RIHAND2,AURY_GF,CHAMERA3,SALAL,SINGRAULI,DADRI_CRF,UNCHAHAR3,KOLDAM,KHSTPP-II,KHSTPP-I,BRBCL,TALA,SASAN,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,57.876608,30.264871,0.000000,53.786629,0.000000,0.000000,4.812051,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.864320,0.000000,0.000000,3.403335,43.329915,0.000000,11.789568,160.945770,23.309440,21.348239,0.000000,363.453888,27.914705,0.000000,0.000000,30.837811,0.906256,42.591754,0.000000,91.430508,20.305093,0.000000,94.913150,0.000000,30.903670,74.988973,85.663540,0.000000,10.595200,5.152119,97.763259,22.028191,14.449300,11.893594,332.665200,8.110144,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,57.876608,15.132435,0.963200,53.786629,0.000000,0.000000,6.169296,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.864320,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,22.771455,0.000000,363.453888,27.914705,0.000000,0.000000,30.837811,0.906256,42.591754,0.000000,67.693022,20.305093,1.398855,81.276839,0.000000,30.903670,74.988973,85.663540,0.000000,11.225518,5.152119,97.763259,22.028191,14.449300,11.893594,302.788835,8.110144,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,57.876608,15.132435,0.963200,53.786629,0.000000,0.000000,6.169296,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.864320,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,22.771455,0.000000,363.453888,27.914705,0.000000,0.000000,30.837811,0.906256,42.591754,0.000000,67.693022,20.305093,1.398855,81.276839,0.000000,30.903670,74.988973,85.663540,0.000000,11.225518,5.152119,97.763259,22.028191,14.449300,11.893594,273.910621,8.110144,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,57.876608,15.132435,0.963200,53.786629,0.000000,0.000000,5.552366,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.864320,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,27.914705,0.000000,0.000000,37.749734,0.906256,42.591754,0.000000,67.693022,20.305093,1.398855,81.276839,0.000000,30.903670,74.988973,85.663540,0.000000,11.225518,5.152119,97.763259,22.028191,14.449300,11.327232,248.174913,8.110144,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,57.876608,15.132435,0.963200,53.786629,0.000000,0.000000,5.552366,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.864320,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,27.914705,0.000000,0.000000,37.749734,0.906256,42.591754,0.000000,67.693022,20.305093,1.398855,81.276839,0.000000,30.903670,74.988973,85.663540,0.000000,11.225518,5.152119,97.763259,22.028191,14.449300,11.327232,244.846596,8.110144,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,57.876608,15.132435,0.963200,53.786629,0.000000,0.000000,10.487803,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.864320,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,27.914705,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,67.693022,20.305093,1.398855,81.276839,0.000000,30.903670,74.988973,85.663540,0.000000,11.225518,5.152119,97.763259,22.028191,14.449300,11.610413,244.846596,8.110144,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,57.876608,15.132435,0.963200,53.786629,0.000000,0.000000,6.786226,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.864320,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,27.914705,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,67.693022,20.305093,1.398855,81.276839,0.000000,30.903670,74.988973,85.663540,0.000000,11.225518,5.152119,97.763259,22.028191,14.449300,11.610413,244.846596,8.110144,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,57.876608,30.264871,0.963200,53.786629,0.000000,0.000000,6.786226,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,99.166738,20.305093,1.398855,103.585129,0.000000,30.903670,74.988973,95.690260,0.000000,11.225518,5.152119,97.763259,22.028191,14.449300,11.610413,273.742596,8.110144,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,57.876608,30.264871,0.963200,53.786629,0.000000,0.000000,6.786226,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,99.166738,20.305093,1.398855,103.585129,0.000000,30.903670,74.988973,95.690260,0.000000,11.225518,5.152119,97.763259,22.028191,14.449300,11.610413,273.742596,8.110144,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,57.876608,30.264871,0.963200,76.301383,0.000000,0.000000,6.786226,0.000000,0.000000,0.000000,38.917401,4.208137,13.468426,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,29.780804,1.398855,117.221440,0.000000,30.903670,74.988973,95.690260,0.000000,11.225518,5.152119,123.898150,27.931740,14.449300,11.610413,285.513180,12.201625,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,57.876608,45.397305,0.963200,76.301383,0.000000,0.000000,6.786226,0.000000,0.000000,0.000000,38.917401,4.208137,27.012944,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,29.780804,1.398855,117.221440,0.000000,30.903670,74.988973,95.690260,0.000000,11.225518,5.152119,123.898150,27.931740,14.449300,11.610413,307.365323,12.201625,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,6.169296,0.000000,0.000000,0.000000,38.917401,4.208137,27.012944,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,29.780804,1.398855,117.221440,0.000000,30.903670,44.769536,95.690260,0.000000,11.225518,5.152119,123.898150,27.931740,14.449300,11.893594,326.154521,12.201625,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,6.169296,0.000000,0.000000,0.000000,38.917401,4.208137,27.012944,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,11.941850,160.945770,23.945152,28.464319,0.000000,363.453888,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,29.780804,1.398855,117.221440,0.000000,30.903670,44.769536,95.690260,0.000000,11.225518,5.152119,123.898150,27.931740,14.449300,11.893594,332.665200,12.201625,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,5.552366,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,15.821042,160.945770,31.285218,15.655375,0.000000,381.908800,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,20.305093,1.398855,117.221440,0.000000,30.903670,50.365728,118.548291,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,11.893594,332.665200,12.201625,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,5.552366,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,15.821042,160.945770,31.285218,15.655375,0.000000,401.172800,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,20.305093,1.398855,117.221440,0.000000,30.903670,50.365728,118.548291,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,11.893594,332.665200,12.201625,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,5.552366,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,15.821042,160.945770,31.285218,19.925023,0.000000,401.172800,9.304901,0.000000,0.000000,31.901184,0.906256,42.591754,6.280835,122.904224,20.305093,1.398855,117.221440,0.000000,30.903670,64.356208,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,11.610413,332.665200,12.201625,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,10.487803,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,0.000000,3.403335,43.329915,0.000000,15.821042,160.945770,31.285218,19.925023,0.000000,401.172800,9.304901,0.000000,0.000000,31.901184,0.906256,42.591754,6.280835,122.904224,20.305093,1.398855,117.221440,0.000000,30.903670,77.227450,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,11.610413,332.665200,12.201625,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,5.552366,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,5.589400,3.403335,43.329915,0.000000,15.821042,160.945770,31.285218,19.925023,0.000000,430.068800,9.304901,0.000000,0.000000,31.901184,0.906256,42.591754,18.842504,98.203538,20.305093,1.398855,102.621929,0.000000,30.903670,77.227450,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,12.120138,332.665200,12.201625,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,5.552366,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,11.178802,3.403335,43.329915,0.000000,15.821042,160.945770,31.285218,19.925023,0.000000,430.068800,9.304901,0.000000,0.000000,31.901184,0.906256,42.591754,18.842504,98.203538,20.305093,1.398855,102.621929,0.000000,30.903670,77.227450,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,9.373284,332.665200,12.201625,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,5.552366,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,14.996815,3.403335,43.329915,0.000000,15.821042,160.945770,31.285218,19.925023,0.000000,430.068800,9.304901,0.000000,0.000000,31.901184,0.906256,42.591754,18.842504,98.203538,20.305093,1.398855,102.621929,0.000000,30.903670,77.227450,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,9.203376,332.665200,12.201625,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,10.487803,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,14.996815,3.403335,43.329915,0.000000,15.821042,160.945770,31.285218,19.925023,0.000000,430.068800,9.304901,0.000000,0.000000,31.901184,0.906256,42.591754,18.842504,98.203538,20.305093,1.398855,102.621929,0.000000,30.903670,77.227450,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,9.203376,332.665200,12.201625,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,6.169296,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,14.996815,3.403335,43.329915,0.000000,15.512818,160.945770,31.285218,19.925023,0.000000,430.068800,9.304901,0.000000,0.000000,31.901184,0.906256,42.591754,18.842504,122.904224,31.134477,1.398855,117.221440,0.000000,30.903670,77.227450,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,9.203376,332.665200,12.201625,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,6.169296,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,14.996815,3.403335,43.329915,0.000000,15.512818,160.945770,31.285218,19.925023,0.000000,454.148800,9.304901,0.000000,0.000000,31.901184,0.906256,42.591754,18.842504,122.904224,31.134477,1.398855,117.221440,0.000000,30.903670,77.227450,100.506260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,9.061786,332.665200,12.201625,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,6.169296,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,14.996815,3.403335,43.329915,0.000000,15.512818,160.945770,31.285218,23.483063,0.000000,478.228800,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,7.416640,122.904224,31.134477,1.398855,117.221440,0.000000,30.903670,77.227450,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,9.628147,332.665200,12.201625,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,11.104733,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,110.960640,0.000000,16.734328,3.403335,43.329915,0.000000,15.512818,160.945770,31.285218,23.483063,0.000000,526.388800,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,7.416640,122.904224,31.134477,1.398855,117.221440,0.000000,30.903670,77.227450,105.322260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,9.628147,332.665200,12.201625,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,115.031220,0.000000,16.734328,3.403335,43.329915,0.000000,15.512818,160.945770,31.285218,23.483063,0.000000,583.800721,18.609804,0.000000,0.000000,31.901184,0.906256,42.591754,12.561669,122.904224,31.134477,1.398855,117.221440,0.000000,30.903670,77.227450,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,9.061786,332.665200,12.201625,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,57.876608,63.293656,0.963200,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,115.031220,0.000000,16.734328,3.403335,43.329915,0.000000,15.512818,160.945770,31.285218,23.483063,0.000000,583.800721,27.914705,0.000000,0.000000,31.901184,0.906256,42.591754,12.561669,122.904224,35.195496,1.398855,117.221440,0.000000,30.903670,77.227450,95.690260,0.000000,15.645932,5.152119,123.898150,27.931740,14.449300,8.920195,332.665200,12.201625,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,57.876608,63.846439,0.963200,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,115.031220,0.000000,16.734328,3.403335,43.329915,0.000000,15.512818,160.945770,31.285218,23.483063,0.000000,583.800721,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,12.561669,122.904224,35.195496,1.398855,117.221440,0.000000,30.903670,77.227450,118.548291,0.000000,15.645932,5.152119,142.842560,30.986240,14.449300,8.495424,332.665200,12.201625,0,0,0,0,0

76,18:45-19:00,52.530864,0.000000,57.876608,63.846439,0.963200,76.301383,0.000000,0.000000,9.130558,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,115.031220,0.000000,16.734328,3.492693,43.329915,0.000000,15.512818,162.789421,31.285218,23.483063,0.000000,583.800721,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,18.937860,122.904224,35.195496,1.398855,117.221440,0.000000,30.903670,77.227450,118.548291,0.000000,15.645932,5.152119,142.842560,30.986240,14.449300,8.495424,332.665200,12.201625,0,0,0,0,0

77,19:00-19:15,52.530864,0.000000,57.876608,63.846439,1.513957,76.301383,0.000000,0.000000,6.045910,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,115.031220,0.000000,16.734328,3.492693,43.329915,0.000000,15.512818,162.789421,31.285218,23.483063,0.000000,585.178097,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,18.937860,122.904224,51.439570,2.703344,117.221440,0.000000,30.903670,77.227450,118.548291,0.000000,15.645932,5.152119,142.842560,30.986240,14.449300,8.382152,332.665200,12.201625,0,0,0,0,0

78,19:15-19:30,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,6.045910,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,115.031220,0.000000,16.734328,3.492693,43.329915,0.000000,15.512818,162.789421,31.285218,23.483063,0.000000,585.178097,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,18.937860,122.904224,51.439570,2.703344,117.221440,0.000000,30.903670,77.227450,118.548291,0.000000,15.645932,5.152119,142.842560,30.986240,14.449300,8.382152,332.665200,12.201625,0,0,0,0,0

79,19:30-19:45,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,115.031220,0.000000,16.734328,3.492693,43.329915,0.000000,15.512818,162.789421,31.285218,23.483063,0.000000,585.178097,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,18.937860,122.904224,51.439570,2.703344,117.221440,0.000000,30.903670,77.227450,118.548291,0.000000,15.645932,5.152119,142.842560,30.986240,14.449300,8.382152,332.665200,12.201625,0,0,0,0,0

80,19:45-20:00,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,115.031220,0.000000,16.734328,3.492693,43.329915,0.000000,15.512818,162.789421,31.285218,23.483063,0.000000,585.178097,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,18.937860,122.904224,33.841823,2.703344,117.221440,0.000000,30.903670,77.227450,118.548291,0.000000,15.645932,5.152119,142.842560,30.986240,14.449300,8.382152,332.665200,13.773760,0,0,0,0,0

81,20:00-20:15,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,115.031220,0.000000,16.734328,3.492693,43.329915,0.000000,20.179136,162.789421,38.970825,28.464319,0.000000,589.349139,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,18.937860,122.904224,47.378551,2.703344,117.221440,0.000000,30.903670,77.227450,118.548291,0.000000,18.069451,5.152119,142.842560,30.986240,14.449300,8.637014,332.665200,13.773760,0,0,0,0,0

82,20:15-20:30,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,115.031220,0.000000,16.734328,3.492693,43.329915,0.000000,20.179136,162.789421,41.469998,28.464319,0.000000,589.349139,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,18.937860,122.904224,47.378551,2.703344,117.221440,0.000000,30.903670,77.227450,118.548291,0.000000,18.249654,5.152119,142.842560,30.986240,14.449300,8.637014,332.665200,13.773760,0,0,0,0,0

83,20:30-20:45,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,115.031220,0.000000,16.734328,3.492693,43.329915,0.000000,20.179136,162.789421,41.469998,28.464319,0.000000,589.349139,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,19.470799,122.904224,47.378551,2.703344,117.221440,0.000000,30.903670,77.227450,122.299820,0.000000,18.249654,5.152119,142.842560,30.986240,14.449300,8.637014,332.665200,13.773760,0,0,0,0,0

84,20:45-21:00,51.805586,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,137.907220,0.000000,16.734328,3.403335,43.329915,0.000000,20.179136,160.945770,41.469998,28.464319,0.000000,589.349139,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,19.470799,122.904224,33.841823,2.703344,117.221440,0.000000,30.903670,77.227450,122.299820,0.000000,18.249654,5.152119,142.842560,30.986240,14.449300,8.920195,332.665200,13.773760,0,0,0,0,0

85,21:00-21:15,51.805586,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,177.210884,0.000000,16.734328,3.403335,43.329915,0.000000,20.179136,160.945770,40.909416,24.194671,0.000000,658.596930,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,19.470799,122.904224,33.841823,2.703344,117.221440,0.000000,30.903670,77.227450,122.299820,0.000000,18.249654,5.152119,142.842560,30.986240,14.449300,8.920195,332.665200,13.773760,0,0,0,0,0

86,21:15-21:30,51.805586,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,217.337796,0.000000,16.734328,3.403335,43.329915,0.000000,20.179136,160.945770,40.909416,24.194671,0.000000,660.505924,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,19.470799,122.904224,33.841823,2.703344,117.221440,0.000000,30.903670,77.227450,122.299820,0.000000,18.249654,5.152119,142.842560,30.986240,14.449300,9.203376,332.665200,13.773760,0,0,0,0,0

87,21:30-21:45,51.805586,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,247.437796,0.000000,16.734328,3.403335,43.329915,0.000000,20.179136,160.945770,40.909416,20.636631,0.000000,660.505924,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,19.470799,122.904224,31.134477,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,18.249654,5.152119,142.842560,30.986240,14.449300,9.203376,332.665200,13.773760,0,0,0,0,0

88,21:45-22:00,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,267.510884,0.000000,16.734328,3.492693,43.329915,0.000000,20.179136,162.789421,40.909416,20.636631,0.000000,660.505924,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,19.470799,122.904224,31.134477,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,18.249654,5.152119,142.842560,30.986240,14.449300,9.203376,332.665200,13.773760,0,0,0,0,0

89,22:00-22:15,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,227.374340,0.000000,16.734328,3.492693,43.329915,0.000000,20.179136,162.789421,40.909416,22.771455,0.000000,660.793728,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,19.470799,122.904224,31.134477,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,18.249654,5.152119,142.842560,30.986240,14.449300,9.203376,332.665200,13.773760,0,0,0,0,0

90,22:15-22:30,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,247.437796,0.000000,16.734328,3.492693,43.329915,0.000000,20.179136,162.789421,40.909416,22.771455,0.000000,660.793728,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,19.470799,122.904224,31.134477,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,18.249654,5.152119,142.842560,30.986240,14.449300,9.203376,332.665200,13.773760,0,0,0,0,0

91,22:30-22:45,52.530864,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,5.428980,0.000000,0.000000,0.000000,39.897335,4.284649,40.597031,218.170676,0.000000,16.734328,3.492693,43.329915,0.000000,18.042181,162.789421,36.879580,21.348239,0.000000,590.961728,40.941568,0.000000,0.000000,31.901184,0.906256,43.971245,0.000000,122.904224,31.134477,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,15.645932,5.152119,142.842560,30.986240,14.449300,9.486557,332.665200,13.773760,0,0,0,0,0

92,22:45-23:00,51.805586,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,218.170676,0.000000,16.734328,3.403335,43.329915,0.000000,18.042181,160.945770,36.461358,21.348239,0.000000,589.349139,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,31.134477,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,15.645932,5.152119,142.842560,30.986240,14.449300,9.486557,332.665200,13.773760,0,0,0,0,0

93,23:00-23:15,51.805586,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,218.170676,0.000000,16.734328,3.403335,43.329915,0.000000,20.179136,160.945770,41.469998,21.348239,0.000000,589.349139,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,31.134477,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,18.249654,5.152119,134.382774,30.986240,14.449300,9.628147,349.399080,13.773760,0,0,0,0,0

94,23:15-23:30,51.805586,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,218.170676,0.000000,16.734328,3.403335,43.329915,0.000000,20.179136,160.945770,41.469998,21.348239,0.000000,589.349139,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,31.134477,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,18.249654,5.152119,134.382774,30.986240,14.449300,9.769738,364.812000,13.773760,0,0,0,0,0

95,23:30-23:45,51.805586,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,218.170676,0.000000,10.487184,3.403335,43.329915,0.000000,20.179136,160.945770,41.469998,21.348239,0.000000,589.349139,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,47.378551,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,18.249654,5.152119,134.382774,30.986240,14.449300,10.194509,372.939000,13.773760,0,0,0,0,0

96,23:45-24:00,51.805586,0.000000,57.876608,63.846439,1.560384,76.301383,0.000000,0.000000,4.195121,0.000000,0.000000,0.000000,38.917401,4.208137,40.597031,218.170676,0.000000,10.487184,3.403335,43.329915,0.000000,20.179136,160.945770,41.469998,21.348239,0.000000,589.349139,37.219607,0.000000,0.000000,31.901184,0.906256,42.591754,0.000000,122.904224,47.378551,2.703344,117.221440,0.000000,30.903670,77.227450,120.509516,0.000000,18.249654,5.152119,134.382774,30.986240,14.449300,10.194509,378.357000,13.773760,0,0,0,0,0

