Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
10,02:15-02:30,39.744,31.95894,124.384996,130.580717,0,147.371693,10.8885,63.107597,22.630299,24.587267,83.664,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,136.37,9.702,14.999919,312.1875

11,02:30-02:45,39.744,31.95894,124.384996,130.580717,0,147.371693,10.8885,63.107597,20.723717,24.587267,83.664,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,136.37,9.702,14.999919,332.1

12,02:45-03:00,39.744,31.95894,124.384996,130.580717,0,147.371693,10.8885,63.107597,20.723717,24.587267,83.664,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,136.37,9.702,14.999919,348.975

13,03:00-03:15,39.744,31.95894,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,136.37,9.702,14.999919,348.975

14,03:15-03:30,39.744,31.95894,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,136.37,9.702,14.999919,348.975

15,03:30-03:45,39.744,31.95894,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,136.37,9.702,14.999919,348.975

16,03:45-04:00,39.744,31.95894,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,136.37,9.702,14.999919,348.975

17,04:00-04:15,39.744,31.95894,124.384996,130.580717,0,147.371693,9.4794,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,14.999919,348.975

18,04:15-04:30,39.744,31.95894,124.384996,130.580717,0,147.371693,9.4794,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,14.999919,348.975

19,04:30-04:45,39.744,31.95894,124.384996,130.580717,0,147.371693,9.4794,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,14.999919,348.975

20,04:45-05:00,39.744,31.95894,124.384996,130.580717,0,147.371693,9.4794,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,14.999919,348.975

21,05:00-05:15,47.472,32.757914,124.384996,130.580717,0,147.371693,9.4794,63.107597,20.723717,24.587267,80.178,1.212818,44.906625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.408,14.999905,348.975

22,05:15-05:30,47.472,32.757914,124.384996,130.580717,0,147.371693,9.4794,63.107597,20.723717,24.587267,80.178,1.212818,44.906625,3.094586,5.534085,48.981044,9.154482,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.261,14.999903,348.975

23,05:30-05:45,47.472,32.757914,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,24.587267,80.178,1.212818,44.906625,3.094586,5.534085,48.981044,12.205976,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.114,14.999916,348.975

24,05:45-06:00,47.472,32.757914,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,14.999903,348.975

25,06:00-06:15,40.848,32.757914,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,14.999903,348.975

26,06:15-06:30,40.848,32.757914,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,24.587267,80.178,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,14.999903,348.975

27,06:30-06:45,40.848,32.757914,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,27.63898,79.37622,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,14.999903,348.975

28,06:45-07:00,40.848,32.757914,124.384996,130.580717,0,147.371693,8.8389,63.107597,20.723717,27.63898,79.37622,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,14.999903,348.975

29,07:00-07:15,40.848,32.757914,124.384996,130.580717,0,147.371693,10.8885,63.107597,20.723717,27.63898,79.37622,1.212818,44.306625,3.094586,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,14.999903,348.975

30,07:15-07:30,40.848,32.757914,124.384996,130.580717,0,147.371693,10.8885,63.107597,20.723717,27.63898,79.37622,1.212818,44.306625,3.094586,5.534085,48.981044,9.154482,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,14.999903,348.975

31,07:30-07:45,47.472,32.757914,124.384996,130.580717,0,147.371693,10.8885,63.107597,20.723717,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,14.999903,348.975

32,07:45:08:00,47.472,32.757914,124.384996,130.580717,0,147.371693,10.8885,63.107597,20.723717,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,14.999908,348.975

33,08:00-08:15,47.472,27.165099,124.384996,130.580717,0,147.371693,10.8885,63.107597,20.723717,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,14.999919,348.975

34,08:15-08:30,47.472,27.165099,124.384996,130.580717,0,147.371693,10.8885,63.107597,20.723717,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.114,14.999919,348.975

35,08:30-08:45,47.472,27.165099,124.384996,130.580717,0,147.371693,2.562,63.107597,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.261,14.999919,348.975

36,08:45:09:00,47.472,27.165099,124.384996,130.580717,0,147.371693,2.562,63.107597,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.408,14.999919,348.975

37,09:00:09:15,47.472,27.165099,124.384996,130.580717,0,147.371693,6.405,63.107597,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.408,14.999919,348.975

38,09:15-09:30,47.472,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.408,14.999919,348.975

39,09:30-09:45,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.408,15.00135,348.975

40,09:45-10:00,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.408,15.00135,348.975

41,10:00-10:15,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,15.00135,348.975

42,10:15-10:30,40.848,27.165099,124.384996,130.580717,0,147.371693,12.0414,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,15.00135,348.975

43,10:30-10:45,40.848,27.165099,124.384996,130.580717,0,147.371693,12.9381,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,15.00135,348.975

44,10:45-11:00,40.848,27.165099,124.384996,130.580717,0,147.371693,12.9381,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.114,15.00135,348.975

45,11:00-11:15,40.848,38.350728,124.384996,130.580717,0,147.371693,12.9381,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

46,11:15-11:30,40.848,38.350728,124.384996,130.580717,0,147.371693,12.9381,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

47,11:30-11:45,33.12,38.350728,124.384996,130.580717,0,147.371693,12.9381,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

48,11:45-12:00,33.12,38.350728,124.384996,130.580717,0,147.371693,12.9381,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

