Block,Time,NR/01102023/06022042/L_NR_2012_07,NR/01102023/30042040/GNA_LT_36,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/30052048/L_NR_2022_10,NR/01102023/02122045/L_NR_2021_13,NR/22102023/11042047/L_NR_2021_17,NR/01122023/15122023/HP-15,NR/30092023/26122029/SH-06,WR/01102023/31032046/L_NR_2020_05,NR/26072023/31072042/L_NR_2023_07,NR/01102023/23072042/L_NR_2012_04,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/08032047/L_NR_2021_14,NR/01102023/22052037/LT-59,NR/01102023/31102037/L_NR_2019_11,WR/01102023/01102023/L_NR_2022_09,SR/01122023/31122023/BYPL_KSEB_DEC23,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,NR/01102023/19072037/LT-05,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/26072023/25122043/L_NR_2023_10,NR/01102023/31052040/LT-31,SR/01102023/07102043/L_NR_2018_61,NR/30092023/31122025/SH-07,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/29112042/L_NR_2019_05,NR/01102023/27052033/DIAPL(L_NR_2023_04),L_NR_2019_19,NR/22102023/11042047/L_NR_2021_16,NR/01102023/06022042/L_NR_2012_02,NR/01102023/25072045/L_NR_2021_15,NR/01122023/07122023/HP-18,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,NR/01102023/13082046/L_NR_2021_12
76,18:45-19:00,86.710000,0.000000,100.690000,0,64.57,0,0,0.000000,30.760000,43.26,0,270.370000,96.130000,0,1.390000,1.530000,64.57,48.06,0.000000,1.940000,117.280000,14.41,0,0,0.000000,7.41,25.400000,0.000000,0,24.990000,0,0,260.130000,0,122.930000,15.07,14.42,0

77,19:00-19:15,86.710000,0.000000,100.690000,0,63.25,0,0,0.000000,30.760000,66.77,0,270.370000,96.130000,0,1.390000,1.530000,63.25,48.06,0.000000,1.940000,117.280000,22.25,0,0,0.000000,7.21,25.400000,0.000000,0,24.990000,0,0,260.130000,0,122.930000,15.2,22.26,0

78,19:15-19:30,86.710000,0.000000,100.690000,0,63.78,0,0,0.000000,30.760000,67.56,0,270.370000,96.130000,0,1.390000,1.530000,63.78,48.06,0.000000,1.940000,117.280000,22.51,0,0,0.000000,7.21,25.400000,0.000000,0,24.990000,0,0,260.130000,0,122.930000,15.34,22.52,0

79,19:30-19:45,86.710000,0.000000,100.690000,0,73.89,0,0,0.000000,30.760000,67.76,0,270.370000,96.130000,0,1.390000,1.530000,73.89,48.06,0.000000,1.940000,117.280000,22.59,0,0,0.000000,7.21,18.640000,0.000000,0,24.990000,0,0,260.130000,0,122.930000,15.34,22.59,0

80,19:45-20:00,86.710000,0.000000,100.690000,0,74.44,0,0,0.000000,30.760000,68.85,0,270.370000,96.130000,0,1.390000,1.530000,74.44,48.06,0.000000,1.940000,117.280000,22.95,0,0,0.000000,7.21,18.640000,0.000000,0,24.990000,0,0,260.130000,0,122.930000,15.73,22.95,0

81,20:00-20:15,76.220000,0.000000,71.850000,0,74.96,0,0,0.000000,25.950000,82.71,0,270.370000,96.130000,0,1.390000,1.450000,74.96,48.06,0.000000,1.890000,117.280000,27.56,0,0,0.000000,12.31,25.950000,0.000000,0,24.990000,0,0,242.170000,0,122.930000,15.91,27.57,0

82,20:15-20:30,76.220000,0.000000,48.060000,0,75.21,0,0,0.000000,25.950000,85.09,0,270.370000,96.130000,0,1.390000,1.450000,75.21,48.06,0.000000,1.890000,117.280000,28.37,0,0,0.000000,12.79,25.950000,0.000000,0,24.990000,0,0,242.170000,0,122.930000,16,28.36,0

83,20:30-20:45,76.220000,0.000000,48.060000,0,71.33,0,0,0.000000,25.950000,76.32,0,270.370000,96.130000,0,1.390000,1.450000,71.33,48.06,0.000000,1.890000,117.280000,25.45,0,0,0.000000,13.22,25.950000,0.000000,0,24.990000,0,0,242.170000,0,122.930000,16.66,25.44,0

84,20:45-21:00,76.220000,0.000000,48.060000,0,71.38,0,0,0.000000,25.950000,76.21,0,270.370000,96.130000,0,1.390000,1.450000,71.38,48.06,0.000000,1.890000,96.130000,25.41,0,0,0.000000,13.7,25.950000,0.000000,0,24.990000,0,0,225.830000,0,122.930000,17,25.4,0

85,21:00-21:15,76.220000,0.000000,48.060000,0,71.22,0,0,0.000000,25.950000,75.96,0,270.370000,96.130000,0,1.320000,1.450000,71.22,48.06,0.000000,1.890000,71.520000,25.32,0,0,0.000000,10.56,25.950000,0.000000,0,24.990000,0,0,225.830000,0,122.930000,24,25.32,0

86,21:15-21:30,76.220000,0.000000,48.060000,0,70.52,0,0,0.000000,25.950000,75.9,0,270.370000,96.130000,0,1.320000,1.450000,70.52,48.06,0.000000,1.890000,71.520000,25.31,0,0,0.000000,10.12,25.950000,0.000000,0,24.990000,0,0,225.830000,0,122.930000,24,25.3,0

87,21:30-21:45,76.220000,0.000000,48.060000,0,79.82,0,0,0.000000,25.950000,75.03,0,270.370000,96.130000,0,1.320000,1.450000,79.82,48.06,0.000000,1.890000,71.520000,25.01,0,0,0.000000,9.83,25.950000,0.000000,0,24.990000,0,0,225.830000,0,122.930000,14.34,25.01,0

88,21:45-22:00,57.310000,0.000000,48.060000,0,79.12,0,0,0.000000,25.950000,75.03,0,270.370000,96.130000,0,1.320000,1.450000,79.12,48.06,0.000000,1.890000,71.520000,25,0,0,0.000000,9.54,25.950000,0.000000,0,24.990000,0,0,225.830000,0,122.930000,14,25.01,0

89,22:00-22:15,57.310000,0.000000,48.060000,0,78.42,0,0,57.250000,25.950000,74.78,0,270.370000,96.130000,0,1.240000,1.450000,78.42,48.06,0.000000,1.890000,71.520000,24.92,0,0,0.000000,9.25,25.950000,0.000000,0,24.030000,0,0,179.980000,0,122.930000,13.66,24.93,0

90,22:15-22:30,57.310000,0.000000,48.060000,0,77.72,0,0,57.250000,25.950000,74.49,0,270.370000,96.130000,0,1.240000,1.450000,77.72,48.06,0.000000,1.890000,71.520000,24.82,0,0,0.000000,8.93,25.950000,0.000000,0,24.030000,0,0,179.980000,0,122.930000,21.23,24.83,0

91,22:30-22:45,57.310000,0.000000,48.060000,0,77.02,0,0,57.250000,25.950000,74.25,0,270.370000,96.130000,0,1.240000,1.450000,77.02,48.06,0.000000,1.890000,71.520000,24.76,0,0,0.000000,8.64,25.950000,0.000000,0,24.030000,0,0,179.980000,0,122.930000,20.57,24.75,0

92,22:45-23:00,57.310000,0.000000,48.060000,0,76.32,0,0,57.250000,25.950000,73.39,0,270.370000,96.130000,0,1.240000,1.450000,76.32,48.06,0.000000,1.890000,71.520000,24.46,0,0,0.000000,8.35,25.950000,0.000000,0,24.030000,0,0,179.980000,0,122.930000,19.79,24.46,0

93,23:00-23:15,32.680000,0.000000,48.060000,0,74.88,0,0,57.250000,25.950000,72.88,0,240.320000,96.130000,0,1.240000,1.370000,74.88,48.06,0.000000,1.890000,71.520000,24.3,0,0,0.000000,8.02,25.950000,0.000000,0,24.030000,0,0,153.810000,0,122.930000,19.01,24.29,0

94,23:15-23:30,32.680000,0.000000,48.060000,0,74.61,0,0,57.250000,25.950000,70.71,0,221.100000,96.130000,0,1.240000,1.370000,74.61,48.06,0.000000,1.890000,71.520000,23.58,0,0,0.000000,7.75,25.950000,0.000000,0,24.030000,0,0,120.160000,0,122.930000,18.4,23.57,0

95,23:30-23:45,32.680000,0.000000,48.060000,0,73.43,0,0,57.250000,25.950000,70.3,0,221.100000,96.130000,0,1.240000,1.370000,73.43,48.06,0.000000,1.890000,71.520000,23.44,0,0,0.000000,7.5,25.950000,0.000000,0,24.030000,0,0,120.160000,0,122.930000,17.99,23.43,0

96,23:45-24:00,32.680000,0.000000,48.060000,0,72.28,0,0,57.250000,25.950000,69.14,0,192.260000,96.130000,0,1.240000,1.370000,72.28,48.06,0.000000,1.890000,71.520000,23.05,0,0,0.000000,7.21,25.950000,0.000000,0,24.030000,0,0,120.160000,0,122.930000,17.56,23.05,0

