Block,Time,RIHAND2,AURY_LF,RAMPUR,SINGRAULI_HYDRO,RIHAND1,DADRI_CRF,KOTESHWR,RAPPC,UNCHAHAR3,DHAULIGNGA,AURY_CRF,CHAMERA2,BSIUL,CHAMERA1,JHAJJAR,SINGRAULI,KOLDAM,RAPPB,KISHANGANGA,UNCHAHAR2,DULHASTI,ANTA_RF,URI,RIHAND3,PARBATI3,AURY_GF,ANTA_LF,TEHRI,NJPC,SEWA2,UNCHAHAR4,SALAL,DADRI_GF,DADRI_LF,ANTA_GF,DADRT2,CHAMERA3,AURY_RF,ANTA_CRF,URI2,UNCHAHAR1,DADRI_RF,NAPP,TANDA2,TANAKPUR,TALA,FSTPP I & II,KHSTPP-I,KHSTPP-II,BRBCL,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,88.528130,0.000000,0.000000,1.057916,56.490477,0.000000,8.609555,24.746794,13.861243,26.529828,0.000000,18.105872,6.326480,0.000000,468.373752,123.004187,0.000000,0.000000,0.000000,22.562278,47.963347,0.000000,12.853210,82.838781,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,51.859130,0.000000,0.000000,0.000000,351.803155,9.389440,0.000000,0.000000,9.788348,10.132499,0.000000,37.923954,0.000000,9.818327,19.396238,13.988150,25.968761,63.207657,19.403955,404.937225,135.83,0,0,0,0,0

48,11:45-12:00,88.528130,0.000000,0.000000,1.057916,56.490477,0.000000,8.609555,24.746794,13.861243,26.529828,0.000000,18.105872,6.326480,0.000000,468.373752,123.004187,0.000000,0.000000,0.000000,22.562278,47.963347,0.000000,12.853210,82.838781,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,51.859130,0.000000,0.000000,0.000000,351.803155,9.389440,0.000000,0.000000,9.788348,10.132499,0.000000,37.923954,0.000000,9.818327,19.396238,13.988150,25.968761,63.207657,19.403955,404.937225,135.83,0,0,0,0,0

49,12:00-12:15,113.103296,0.000000,0.000000,1.057916,87.410751,0.000000,8.609555,24.746794,13.972955,26.529828,0.000000,18.105872,6.326480,0.000000,444.118752,134.365229,0.000000,0.000000,0.000000,22.562529,47.963347,0.000000,12.853210,117.863001,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,51.859130,0.000000,0.000000,0.000000,351.803155,9.389440,0.000000,0.000000,31.322713,10.716283,0.000000,37.923954,0.000000,9.818327,19.396238,13.988150,25.636953,65.148057,19.403955,404.937225,135.83,0,0,0,0,0

50,12:15-12:30,113.103296,0.000000,0.000000,1.057916,87.410751,0.000000,8.609555,24.746794,13.972955,26.529828,0.000000,18.105872,6.326480,0.000000,455.761152,134.365229,0.000000,0.000000,0.000000,22.562529,47.963347,0.000000,47.128435,117.863001,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,51.859130,0.000000,0.000000,0.000000,351.803155,9.389440,0.000000,0.000000,31.322713,10.716283,0.000000,37.923954,0.000000,9.818327,19.396238,13.988150,25.636953,65.148057,19.403955,404.937225,135.83,0,0,0,0,0

51,12:30-12:45,113.103296,0.000000,0.000000,1.057916,87.410751,0.000000,8.609555,24.746794,13.972955,26.529828,0.000000,18.105872,6.326480,0.000000,455.761152,134.365229,0.000000,0.000000,0.000000,22.562529,47.963347,0.000000,6.426605,117.863001,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,51.859130,0.000000,0.000000,0.000000,351.803155,9.389440,0.000000,0.000000,9.788348,10.716283,0.000000,37.923954,0.000000,9.818327,19.396238,13.988150,25.636953,65.148057,18.757466,404.937225,135.83,0,0,0,0,0

52,12:45-13:00,113.103296,0.000000,0.000000,1.057916,87.410751,0.000000,8.609555,24.746794,13.972955,26.529828,0.000000,18.105872,6.326480,0.000000,455.761152,134.365229,0.000000,0.000000,0.000000,22.513782,47.963347,0.000000,6.426605,117.863001,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,51.859130,0.000000,0.000000,0.000000,351.803155,9.389440,0.000000,0.000000,9.788348,10.716283,0.000000,37.923954,0.000000,9.818327,19.396238,13.988150,25.636953,65.148057,19.403955,404.937225,135.83,0,0,0,0,0

53,13:00-13:15,113.103296,0.000000,0.000000,1.057916,87.410751,0.000000,8.609555,24.746794,14.081512,26.529828,0.000000,18.105872,6.326480,0.000000,444.118752,134.365229,0.000000,0.000000,0.000000,22.513782,47.963347,0.000000,5.355504,117.863001,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,358.773691,9.389440,0.000000,0.000000,6.264543,12.819156,0.000000,37.923954,0.000000,9.818327,17.399567,13.988150,25.636953,65.148057,19.403955,404.937225,135.83,0,0,0,0,0

54,13:15-13:30,113.103296,0.000000,0.000000,1.057916,87.410751,0.000000,8.609555,24.746794,14.081512,26.529828,0.000000,18.105872,6.326480,0.000000,448.969752,134.365229,0.000000,0.000000,0.000000,22.513782,47.963347,0.000000,5.355504,117.863001,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,358.773691,9.389440,0.000000,0.000000,6.264543,12.819156,0.000000,37.923954,0.000000,9.818327,17.399567,13.988150,25.636953,65.148057,19.403955,404.937225,135.83,0,0,0,0,0

55,13:30-13:45,88.528130,0.000000,0.000000,1.039356,56.490477,0.000000,8.609555,24.746794,14.082957,26.529828,0.000000,18.105872,6.326480,0.000000,424.889388,122.033987,0.000000,0.000000,0.000000,22.598630,47.963347,0.000000,32.133024,82.838781,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,365.126070,9.389440,0.000000,0.000000,6.264543,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,13.988150,25.636953,65.148057,19.403955,404.937225,135.83,0,0,0,0,0

56,13:45-14:00,88.528130,0.000000,0.000000,1.039356,56.490477,0.000000,8.609555,24.746794,14.082957,26.529828,0.000000,18.105872,6.326480,0.000000,424.889388,122.033987,0.000000,0.000000,0.000000,22.598630,47.963347,0.000000,32.133024,82.838781,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,365.126070,9.389440,0.000000,0.000000,6.264543,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,13.988150,25.636953,65.148057,19.403955,404.937225,135.83,0,0,0,0,0

57,14:00-14:15,113.635617,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082519,26.529828,0.000000,15.519319,6.326480,0.000000,424.714752,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,21.422016,108.811278,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,363.747616,9.389440,0.000000,0.000000,6.264543,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,13.988150,26.959044,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

58,14:15-14:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082519,26.529828,0.000000,15.519319,6.326480,0.000000,424.714752,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,8.568806,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,402.253555,9.389440,0.000000,0.000000,6.264543,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

59,14:30-14:45,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082519,26.529828,0.000000,15.519319,6.326480,0.000000,424.714752,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,8.568806,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,402.253555,9.389440,0.000000,0.000000,6.264543,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

60,14:45-15:00,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082519,26.529828,0.000000,15.519319,6.326480,0.000000,424.714752,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,8.568806,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,402.253555,9.389440,0.000000,0.000000,6.264543,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

61,15:00-15:15,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082852,26.529828,0.000000,15.519319,6.326480,0.000000,424.714752,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,8.568806,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,402.253555,9.389440,0.000000,0.000000,9.788348,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

62,15:15-15:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082852,26.529828,0.000000,15.519319,6.326480,13.566307,435.813840,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,8.568806,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,460.465555,9.389440,0.000000,0.000000,9.788348,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

63,15:30-15:45,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082972,26.529828,0.000000,15.519319,6.326480,13.566307,424.714752,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,8.568806,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,469.779475,9.389440,0.000000,0.000000,9.788348,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

64,15:45-16:00,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082972,26.529828,0.000000,15.519319,6.326480,13.566307,424.714752,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,8.568806,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,518.289475,9.389440,0.000000,0.000000,9.788348,12.838560,0.000000,37.923954,0.000000,9.818327,17.399567,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

65,16:00-16:15,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082519,26.529828,0.000000,15.519319,6.326480,13.566307,424.714752,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,420.493315,9.389440,0.000000,0.000000,9.788348,12.838560,0.000000,37.923954,0.000000,10.812588,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

66,16:15-16:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082519,26.529828,0.000000,15.519319,6.326480,27.209259,424.714752,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,420.493315,9.389440,0.000000,0.000000,9.788348,12.838560,0.000000,37.923954,0.000000,10.812588,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

67,16:30-16:45,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082301,26.529828,0.000000,18.105872,6.326480,27.209259,439.267752,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,0.000000,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,410.791315,18.778881,0.000000,0.000000,9.788348,12.838560,0.000000,37.923954,0.000000,10.812588,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

68,16:45-17:00,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.082301,26.529828,0.000000,18.105872,6.326480,27.209259,439.267752,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,14.669424,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,410.791315,18.778881,0.000000,0.000000,9.788348,12.838560,0.000000,37.923954,0.000000,10.812588,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

69,17:00-17:15,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.737338,26.529828,0.000000,29.745362,1.067220,27.209259,483.382843,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,30.561300,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,470.005725,18.778881,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,10.812588,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

70,17:15-17:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.737338,26.529828,0.000000,29.745362,1.067220,40.892067,483.382843,135.158562,0.000000,0.000000,0.000000,27.914982,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,30.561300,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,489.409725,18.778881,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,10.812588,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

71,17:30-17:45,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.737338,26.529828,0.000000,29.745362,1.067220,40.892067,551.296843,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,30.561300,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,537.919725,18.778881,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,10.812588,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,135.83,0,0,0,0,0

72,17:45-18:00,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.737338,26.529828,0.000000,29.745362,1.067220,40.892067,599.806843,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,14.995411,119.980389,0.000000,0.000000,0.000000,44.008272,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,605.833725,18.778881,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,126.13,0,0,0,0,0

73,18:00-18:15,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.737338,26.529828,0.000000,29.745362,1.067220,40.892067,626.375673,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,44.008272,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,18.778881,0.000000,0.000000,13.051130,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.51,0,0,0,0,0

74,18:15-18:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.737338,26.529828,0.000000,29.745362,1.067220,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,44.008272,148.382873,0.000000,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,13.051130,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,111.57,0,0,0,0,0

75,18:30-18:45,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,8.609555,24.746794,14.737338,26.529828,0.000000,38.332718,2.134440,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,44.008272,148.382873,5.069644,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,13.051130,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.41,0,0,0,0,0

76,18:45-19:00,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,17.219110,24.746794,14.737338,26.529828,0.000000,38.332718,3.201660,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,12.853210,119.980389,0.000000,0.000000,0.000000,44.008272,148.382873,10.242751,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,13.051130,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

77,19:00-19:15,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,19.075490,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,47.128435,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

78,19:15-19:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,19.075490,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,47.128435,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

79,19:30-19:45,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,19.075490,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

80,19:45-20:00,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,19.075490,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

81,20:00-20:15,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,19.075490,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

82,20:15-20:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,19.075490,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

83,20:30-20:45,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,19.075490,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

84,20:45-21:00,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,25.828664,24.746794,14.737338,26.529828,0.000000,38.332718,1.067220,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,44.008272,148.382873,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

85,21:00-21:15,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,25.828664,24.746794,14.737338,26.529828,0.000000,38.332718,1.067220,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,44.008272,148.382873,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

86,21:15-21:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,25.828664,24.746794,14.737338,26.529828,0.000000,38.332718,1.067220,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,44.008272,148.382873,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

87,21:30-21:45,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,25.828664,24.746794,14.737338,26.529828,0.000000,38.332718,1.067220,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,47.128435,119.980389,0.000000,0.000000,0.000000,44.008272,148.382873,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

88,21:45-22:00,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,12.652960,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,23.564218,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

89,22:00-22:15,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,12.652960,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,116.42,0,0,0,0,0

90,22:15-22:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,12.652960,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,11.782109,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,87.32,0,0,0,0,0

91,22:30-22:45,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,6.326480,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,14.995411,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,87.32,0,0,0,0,0

92,22:45-23:00,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,28.698516,24.746794,14.737338,35.455129,0.000000,38.332718,6.326480,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,14.995411,119.980389,0.000000,0.000000,0.000000,60.389129,150.082615,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,87.32,0,0,0,0,0

93,23:00-23:15,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,18.175727,24.746794,14.737338,26.529828,0.000000,38.332718,1.067220,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,14.995411,119.980389,0.000000,0.000000,0.000000,58.677696,148.382873,15.333087,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,87.32,0,0,0,0,0

94,23:15-23:30,114.604875,0.000000,0.000000,1.039356,89.258400,0.000000,17.219110,24.746794,14.737338,26.529828,0.000000,38.332718,1.067220,40.892067,627.452692,135.158562,0.000000,0.000000,0.000000,41.126875,47.963347,0.000000,14.995411,119.980389,0.000000,0.000000,0.000000,58.677696,148.382873,13.838060,0.000000,81.734499,0.000000,0.000000,0.000000,666.313914,28.196736,0.000000,0.000000,9.788348,15.727330,0.000000,37.923954,0.000000,9.818327,15.688134,19.753175,36.656873,95.409468,19.403955,404.937225,87.32,0,0,0,0,0

