Block,Time,URI2,JHAJJAR,AURY_GF,URI,DHAULIGNGA,RAPPB,RAPPC,KOLDAM,UNCHAHAR3,CHAMERA2,CHAMERA1,UNCHAHAR2,SINGRAULI,BSIUL,UNCHAHAR1,RIHAND1,SEWA2,TEHRI,SALAL,DADRI_GF,TANAKPUR,UNCHAHAR4,KOTESHWR,DADRI_LF,RIHAND2,PARBATI3,SINGRAULI_HYDRO,AURY_LF,RAMPUR,ANTA_CRF,RIHAND3,TANDA2,DADRI_CRF,ANTA_LF,DADRI_RF,ANTA_GF,DADRT2,CHAMERA3,KISHANGANGA,AURY_RF,NJPC,NAPP,DULHASTI,AURY_CRF,ANTA_RF,TALA,BRBCL,KHSTPP-II,KHSTPP-I,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
1,00:00-00:15,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,1.812615,26.737950,46.918734,27.182702,21.232979,145.099310,18.924666,21.892262,93.891919,18.187717,10.020881,35.971802,0.000000,0.247848,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.323189,5.183415,0.000000,0.000000,49.916048,0.000000,665.973587,33.695754,5.379164,77.637774,43.119673,0.000000,56.455903,0.000000,47.284856,0.000000,19.348024,143.336369,44.886470,17.777235,401.591925,0,0,0,0,0

2,00:15-00:30,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,1.812615,26.737950,46.918734,27.182702,21.232979,145.099310,18.924666,21.892262,93.891919,18.187717,0.000000,35.971802,0.000000,0.247848,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.323189,5.183415,0.000000,0.000000,49.916048,0.000000,665.973587,33.695754,5.379164,77.637774,43.119673,49.162759,56.455903,0.000000,47.284856,0.000000,19.348024,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

3,00:30-00:45,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,145.099310,18.924666,21.892262,93.891919,18.187717,0.000000,64.636831,0.000000,0.247848,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.323189,5.183415,0.000000,0.000000,49.916048,0.000000,665.973587,33.695754,5.379164,62.110219,43.119673,49.162759,56.455903,0.000000,47.284856,0.000000,17.691207,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

4,00:45-01:00,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,145.099310,18.924666,21.892262,93.891919,18.187717,0.000000,76.788555,0.000000,0.247848,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.323189,5.183415,0.000000,0.000000,49.916048,0.000000,665.973587,33.695754,5.379164,54.346441,43.119673,49.162759,56.455903,0.000000,47.284856,0.000000,15.778843,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

5,01:00-01:15,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,145.099310,18.924666,21.892262,93.891919,18.187717,0.000000,76.788555,0.000000,0.247848,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.323189,5.183415,0.000000,0.000000,29.022000,0.000000,665.973587,33.695754,5.379164,34.239561,43.119673,49.162759,56.455903,0.000000,47.284856,0.000000,15.159843,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

6,01:15-01:30,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,145.099310,18.924666,21.892262,93.891919,18.187717,0.000000,76.788555,0.000000,0.247848,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.323189,5.183415,0.000000,0.000000,9.674000,0.000000,665.973587,33.695754,5.379164,9.674000,43.119673,49.162759,56.455903,0.000000,27.936856,0.000000,15.220452,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

7,01:30-01:45,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,145.099310,18.924666,21.892262,93.891919,18.187717,0.000000,76.788555,0.000000,0.495696,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.323189,5.183415,0.000000,0.000000,0.000000,0.000000,665.973587,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.953179,0.000000,16.339755,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

8,01:45-02:00,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,145.099310,18.924666,21.892262,93.891919,18.187717,0.000000,76.788555,0.000000,0.495696,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.323189,5.183415,0.000000,0.000000,0.000000,0.000000,665.973587,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,17.615874,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

9,02:00-02:15,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,144.926484,18.924666,21.892262,93.808971,18.187717,0.000000,76.788555,0.000000,0.495696,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,613.026207,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,16.901472,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

10,02:15-02:30,34.008786,534.434131,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,144.926484,18.924666,21.892262,93.808971,18.187717,0.000000,76.788555,0.000000,0.495696,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,126.219096,5.183415,0.000000,0.000000,0.000000,0.000000,594.495451,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,18.724587,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

11,02:30-02:45,34.008786,511.151523,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,76.788555,0.000000,0.495696,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,574.531701,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,16.677794,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

12,02:45-03:00,34.008786,449.637050,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.232979,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,76.788555,0.000000,0.495696,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,546.477101,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,15.984369,143.336369,44.886470,17.818154,401.591925,0,0,0,0,0

13,03:00-03:15,34.008786,354.372428,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.718130,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,76.788555,0.000000,1.363163,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,584.205701,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,14.708351,142.854217,44.886470,20.121920,393.973650,0,0,0,0,0

14,03:15-03:30,34.008786,341.492200,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.718130,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,76.788555,0.000000,1.363163,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,551.797801,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,16.277229,142.854217,44.886470,20.121920,393.973650,0,0,0,0,0

15,03:30-03:45,34.008786,312.470200,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.718130,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,76.788555,0.000000,1.363163,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,521.324701,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,15.177592,142.854217,44.886470,20.121920,393.973650,0,0,0,0,0

16,03:45-04:00,34.008786,357.792890,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.718130,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,74.191841,0.000000,1.363163,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,499.074501,33.695754,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,16.724788,142.854217,44.886470,20.121920,393.973650,0,0,0,0,0

17,04:00-04:15,34.008786,357.792890,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.718130,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,74.191841,0.000000,1.363163,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,483.596101,22.441199,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,18.962082,142.854217,44.886470,20.121920,393.973650,0,0,0,0,0

18,04:15-04:30,34.008786,357.792890,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.718130,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,74.191841,0.000000,1.363163,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,464.248101,22.441199,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,18.847116,142.854217,44.886470,20.121920,393.973650,0,0,0,0,0

19,04:30-04:45,34.008786,357.792890,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.718130,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,74.191841,0.000000,1.363163,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,447.802301,22.441199,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,19.227411,142.854217,44.886470,20.121920,393.973650,0,0,0,0,0

20,04:45-05:00,34.008786,357.792890,0.000000,33.642302,0.000000,0.000000,67.560844,0.000000,26.737950,46.918734,27.182702,21.718130,140.844056,18.924666,21.892262,92.299827,18.187717,0.000000,74.191841,0.000000,1.363163,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,1.668650,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,422.649901,22.441199,5.379164,0.000000,43.119673,49.162759,56.455903,0.000000,0.000000,0.000000,19.348024,142.854217,44.886470,20.121920,393.973650,0,0,0,0,0

21,05:00-05:15,34.008786,427.648844,0.000000,33.642302,10.352612,0.000000,67.560844,0.000000,23.260456,46.918734,40.774053,18.988611,140.844056,18.924666,18.974390,92.299827,18.187717,0.000000,74.191841,0.000000,1.363163,2.989266,8.921851,0.000000,120.325212,0.000000,0.754252,0.000000,2.056015,0.000000,124.119838,5.183415,0.000000,0.000000,0.000000,0.000000,401.367101,22.441199,5.379164,0.000000,53.252796,49.162759,56.455903,0.000000,0.000000,0.000000,19.348024,142.854217,44.886470,13.581329,393.973650,0,0,0,0,0

