Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
25,06:00-06:15,26.39091,4.84272,0,61.832812,125.5875,42.392196,0,21.82362,0,29.484,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,82,679.193168,16.478852,0,46.403,54.567,3.312,0,12.782,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

26,06:15-06:30,26.39091,4.84272,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.80346,118.125,0,0,43.788,0,3.3325,435.435,17.748,0,0,82,679.193168,16.478852,0,70.078,54.567,3.312,0,12.782,0,0,6.557,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

27,06:30-06:45,26.39091,4.84272,0,61.832812,125.5875,42.392196,3.3325,21.82362,0,44.226,0.80346,118.125,0,9.1149,43.788,0,13.17004,435.435,26.622,0,0,82,679.193168,16.478852,0,93.5636,54.567,3.312,0,12.782,2.2,0,14.04146,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

28,06:45-07:00,26.39091,4.84272,0,61.832812,125.5875,42.392196,14.76964,21.82362,0,44.226,0.80346,118.125,0,18.2298,43.788,0,26.34008,435.435,37.468,0,0,82,679.193168,32.957704,0,116.9545,54.567,3.312,0,55.776,13.0416,0,28.09872,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

29,07:00-07:15,26.39091,4.84272,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.80346,118.125,0,27.408108,43.788,0,26.34008,435.435,37.468,0,0,82,679.193168,32.957704,0,116.9545,54.567,3.312,0,55.776,13.0416,0,28.09872,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

30,07:15-07:30,26.39091,4.84272,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.80346,118.125,0,27.408108,43.788,0,26.34008,435.435,37.468,0,0,82,679.193168,32.957704,0,116.9545,54.567,3.312,0,55.776,13.0416,0,28.09872,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

31,07:30-07:45,26.39091,4.84272,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.80346,118.125,0,27.408108,43.788,0,26.34008,435.435,37.468,0,0,85,679.193168,32.957704,0,116.9545,54.567,3.312,0,55.776,13.0416,0,28.09872,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

32,07:45:08:00,26.39091,4.84272,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.80346,118.125,0,27.408108,43.788,0,26.34008,435.435,37.468,0,0,85,679.193168,32.957704,0,116.9545,54.567,3.312,0,41.832,13.0416,0,14.04936,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

33,08:00-08:15,26.39091,4.84272,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.80346,118.125,0,27.3447,43.788,0,26.34008,435.435,37.468,0,0,85,679.193168,32.957704,0,116.9545,54.567,3.312,0.6405,41.832,13.0416,0,14.04936,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

34,08:15-08:30,26.39091,4.84272,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.80346,118.125,0,7.926,43.788,0,13.17004,435.435,18.734,0,0,85,679.193168,32.957704,0,70.1727,54.567,3.312,0.6405,12.782,0,0,8.69,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

35,08:30-08:45,26.39091,4.84272,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.80346,118.125,0,0,43.788,0,13.17004,435.435,9.0712,0,0,85,679.193168,32.957704,0,46.7818,54.567,3.312,0.6405,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

36,08:45:09:00,26.39091,4.84272,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.80346,118.125,0,0,43.788,0,3.3325,435.435,9.0712,0,0,85,679.193168,32.957704,0,46.7818,54.567,5.52,0.6405,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

37,09:00:09:15,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,29.484,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,16.478852,0,23.3909,54.567,38.088,0.6405,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

38,09:15-09:30,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,29.484,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,16.478852,0,0,54.567,38.088,0.6405,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

39,09:30-09:45,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,28.476,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,16.478852,0,0,54.567,6.624,0,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

40,09:45-10:00,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,28.224,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,16.478852,0,0,54.567,2.208,0,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

41,10:00-10:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.224,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,2.208,0.3843,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

42,10:15-10:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.224,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,2.208,0.3843,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

43,10:30-10:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.224,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,2.208,0.3843,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

44,10:45-11:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.224,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,2.208,0.3843,2.324,0,0,0,0,0,0,71.2416,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

45,11:00-11:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,2.208,0.3843,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

46,11:15-11:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,2.208,0.3843,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

47,11:30-11:45,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.193168,0,0,0,54.567,2.208,0.7686,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

48,11:45-12:00,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,9.0712,0,0,85,679.493168,0,0,0,54.567,3.312,0.7686,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

49,12:00-12:15,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,38.088,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

50,12:15-12:30,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,38.088,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

51,12:30-12:45,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,5.52,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

52,12:45-13:00,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,2.208,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

53,13:00-13:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,3.312,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

54,13:15-13:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,3.312,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

55,13:30-13:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,3.312,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

56,13:45-14:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,38.088,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

57,14:00-14:15,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,38.088,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

58,14:15-14:30,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.80346,118.125,0,0,43.788,0,0,435.435,0,0,0,85,679.493168,0,0,0,54.567,3.312,1.0248,2.324,0,0,0,0,0,0,71.2416,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

