Block,Time,TANAKPUR,SINGRAULI,CHAMERA2,URI,UNCHAHAR4,TANDA2,RAPPC,ANTA_GF,AURY_CRF,SEWA2,DHAULIGNGA,ANTA_CRF,DADRI_LF,CHAMERA1,UNCHAHAR2,UNCHAHAR3,RIHAND3,JHAJJAR,RIHAND1,DADRT2,NAPP,ANTA_LF,BSIUL,ANTA_RF,NJPC,RAPPB,SALAL,DADRI_GF,UNCHAHAR1,RIHAND2,RAMPUR,DULHASTI,AURY_GF,DADRI_CRF,DADRI_RF,TEHRI,KOLDAM,AURY_RF,PARBATI3,URI2,SINGRAULI_HYDRO,KOTESHWR,AURY_LF,KHSTPP-II,KISHANGANGA,CHAMERA3,FSTPP I & II,TALA,SASAN,BRBCL,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,11.564561,106.899723,46.579236,29.687885,1.642284,2.830492,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,26.986011,28.721626,18.061090,101.733347,115.248000,93.212528,368.850456,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,10.906494,104.892775,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,100.551479,8.010361,33.451935,13.349560,8.753086,335.155590,14.406000,26.890144,0,0,0,0,0

49,12:00-12:15,11.564561,106.899723,46.579236,29.687885,1.642284,2.830492,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,37.287242,23.320721,101.733347,115.248000,93.212528,400.735736,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,17.925578,104.892775,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,100.551479,8.010361,33.451935,13.349560,8.753086,335.155590,14.406000,26.890144,0,0,0,0,0

50,12:15-12:30,11.564561,106.899723,46.579236,29.687885,1.642284,2.830492,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,37.287242,23.320721,101.733347,115.248000,93.212528,424.745736,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,17.925578,104.892775,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,100.551479,8.010361,33.451935,13.349560,8.753086,335.155590,14.406000,26.890144,0,0,0,0,0

51,12:30-12:45,11.564561,106.899723,46.579236,29.687885,2.967636,2.830492,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,37.921106,23.947190,101.733347,119.945701,93.212528,383.551683,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.328946,104.892775,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,100.551479,8.010361,33.451935,13.349560,8.753086,335.155590,14.406000,26.890144,0,0,0,0,0

52,12:45-13:00,11.564561,106.899723,46.579236,29.687885,2.967636,2.830492,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,37.921106,23.947190,101.733347,119.945701,93.212528,383.551683,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.328946,104.892775,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,100.551479,8.010361,33.451935,13.349560,8.753086,335.155590,14.406000,26.890144,0,0,0,0,0

53,13:00-13:15,11.564561,106.899723,46.579236,29.687885,2.967636,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,37.921106,20.445764,101.733347,119.945701,93.212528,379.502060,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,15.432187,104.892775,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,100.551479,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,26.890144,0,0,0,0,0

54,13:15-13:30,11.564561,106.899723,46.579236,29.687885,2.967636,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,37.921106,20.445764,101.733347,119.945701,93.212528,427.522060,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,15.432187,104.892775,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,100.551479,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,26.890144,0,0,0,0,0

55,13:30-13:45,11.564561,106.899723,46.579236,29.687885,2.967636,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,37.921106,23.947190,101.733347,119.945701,93.212528,479.591683,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.328946,104.892775,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,100.551479,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,26.890144,0,0,0,0,0

56,13:45-14:00,11.564561,136.117588,46.579236,29.687885,2.517867,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,37.921106,23.947190,125.409128,179.144757,93.212528,527.611683,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.328946,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,30.896164,0,0,0,0,0

57,14:00-14:15,11.564561,136.117588,46.579236,29.687885,1.599961,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,37.921106,23.947190,125.409128,179.144757,93.212528,587.415695,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.328946,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,30.896164,0,0,0,0,0

58,14:15-14:30,11.564561,136.117588,46.579236,29.687885,1.338613,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,42.501638,26.544476,125.409128,179.144757,93.212528,601.821695,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.983651,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,30.896164,0,0,0,0,0

59,14:30-14:45,11.564561,136.117588,46.579236,29.687885,0.478746,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,42.501638,26.544476,125.409128,186.913048,93.212528,630.633695,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.983651,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,30.896164,0,0,0,0,0

60,14:45-15:00,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,42.501638,26.544476,125.409128,186.913048,93.212528,658.668539,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.983651,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,30.896164,0,0,0,0,0

61,15:00-15:15,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,42.501638,26.544476,125.409128,186.913048,93.212528,658.668539,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.983651,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,0.000000,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.188370,335.155590,14.406000,30.896164,0,0,0,0,0

62,15:15-15:30,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,40.479016,42.501638,26.544476,125.409128,186.913048,93.212528,658.668539,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.983651,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,1.799499,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.188370,335.155590,14.406000,30.896164,0,0,0,0,0

63,15:30-15:45,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,26.934418,42.501638,26.544476,125.409128,186.913048,93.212528,658.668539,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.983651,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,2.024437,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.047192,335.155590,14.406000,30.896164,0,0,0,0,0

64,15:45-16:00,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,13.493005,42.501638,26.544476,125.409128,186.913048,93.212528,658.668539,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,18.983651,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,3.374061,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.047192,335.155590,14.406000,30.896164,0,0,0,0,0

65,16:00-16:15,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,13.493005,42.501638,26.544476,125.409128,186.913048,93.212528,658.668539,47.671976,0.000000,0.000000,0.000000,172.835941,0.000000,76.232922,0.000000,18.983651,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,4.836155,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.047192,335.155590,14.406000,30.896164,0,0,0,0,0

66,16:15-16:30,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,13.493005,42.501638,26.544476,125.409128,186.913048,93.212528,658.668539,47.671976,0.000000,0.000000,0.000000,172.835941,0.000000,76.232922,0.000000,18.983651,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,6.455703,0.000000,0.000000,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.047192,335.155590,14.406000,30.896164,0,0,0,0,0

67,16:30-16:45,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,13.493005,42.501638,26.544476,125.409128,186.913048,93.212528,658.668539,47.671976,0.000000,0.000000,0.000000,172.835941,0.000000,76.232922,0.000000,21.730779,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,6.455703,0.000000,4.102917,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,30.896164,0,0,0,0,0

68,16:45-17:00,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,13.493005,42.501638,26.544476,125.409128,216.071944,93.212528,658.668539,47.671976,0.000000,0.000000,0.000000,172.835941,0.000000,76.232922,0.000000,21.730779,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,7.872809,0.000000,4.102917,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.470728,335.155590,14.406000,30.896164,0,0,0,0,0

69,17:00-17:15,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,26.986011,42.501638,26.544476,125.409128,273.081288,93.212528,658.668539,47.671976,0.000000,0.000000,0.000000,172.835941,0.000000,76.232922,0.000000,21.730779,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,8.547621,0.000000,4.102917,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.329549,335.155590,14.406000,30.896164,0,0,0,0,0

70,17:15-17:30,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,26.986011,42.501638,26.544476,125.409128,312.150360,93.212528,658.668539,47.671976,0.000000,0.000000,0.000000,172.835941,0.000000,76.232922,0.000000,21.730779,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,8.907521,0.000000,4.102917,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.329549,335.155590,14.406000,30.896164,0,0,0,0,0

71,17:30-17:45,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,26.986011,42.501638,26.544476,125.409128,388.895924,93.212528,658.668539,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,21.730779,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,8.907521,0.000000,4.102917,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.329549,335.155590,14.406000,30.896164,0,0,0,0,0

72,17:45-18:00,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,26.986011,42.501638,26.544476,125.409128,405.711376,93.212528,658.668539,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,21.730779,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,5.861310,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.230442,335.155590,14.406000,30.896164,0,0,0,0,0

73,18:00-18:15,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,26.986011,42.501638,26.544476,125.409128,405.711376,93.212528,658.668539,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,21.730779,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,8.791965,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,8.017826,335.155590,14.406000,30.896164,0,0,0,0,0

74,18:15-18:30,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,26.986011,42.501638,26.544476,125.409128,405.711376,93.212528,658.668539,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,21.730779,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,75.282662,36.390055,1.164790,29.893365,0.000000,111.538551,8.010361,33.451935,13.349560,7.809447,335.155590,14.406000,30.896164,0,0,0,0,0

75,18:30-18:45,11.564561,136.117588,46.579236,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,0.000000,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,658.381667,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,21.730779,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,75.282662,36.390055,1.164790,39.857821,0.000000,111.538551,8.010361,33.451935,13.349560,7.459323,335.155590,14.406000,30.896164,0,0,0,0,0

76,18:45-19:00,12.425751,136.117588,48.087874,29.687885,0.000000,5.138960,65.298443,0.000000,0.000000,5.939511,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,658.381667,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,21.730779,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,75.282662,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.349560,7.148730,335.155590,14.406000,30.896164,0,0,0,0,0

77,19:00-19:15,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,11.879021,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,21.730779,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,75.282662,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.349560,7.148730,335.155590,14.406000,30.896164,0,0,0,0,0

78,19:15-19:30,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,18.056112,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,21.730779,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,75.282662,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.349560,7.148447,335.155590,14.406000,30.896164,0,0,0,0,0

79,19:30-19:45,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,18.056112,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,21.730779,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,75.282662,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.349560,7.224119,335.155590,14.406000,30.896164,0,0,0,0,0

80,19:45-20:00,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,18.056112,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,21.730779,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,8.791965,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.349560,7.215084,335.155590,14.406000,30.896164,0,0,0,0,0

81,20:00-20:15,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,17.361646,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,21.730779,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,4.102917,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.349560,7.396075,335.155590,14.406000,30.896164,0,0,0,0,0

82,20:15-20:30,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,12.037408,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,21.730779,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,4.102917,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.349560,7.455652,335.155590,14.406000,30.896164,0,0,0,0,0

83,20:30-20:45,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,12.037408,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,19.618729,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,4.102917,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.710934,7.651891,335.155590,14.406000,30.896164,0,0,0,0,0

84,20:45-21:00,11.564561,136.117588,46.579236,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,12.037408,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,3.169320,0.000000,172.835941,0.000000,76.232922,0.000000,19.618729,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,4.102917,36.390055,1.164790,37.643498,0.000000,111.538551,8.010361,33.451935,13.734428,7.806058,335.155590,14.406000,30.896164,0,0,0,0,0

85,21:00-21:15,11.564561,136.117588,46.579236,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,12.037408,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,3.169320,0.000000,172.835941,0.000000,76.232922,0.000000,19.618729,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,4.102917,36.390055,1.164790,37.643498,0.000000,111.538551,8.010361,33.451935,13.734428,7.858294,335.155590,14.406000,30.896164,0,0,0,0,0

86,21:15-21:30,11.564561,136.117588,46.579236,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,12.037408,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,3.169320,0.000000,172.835941,0.000000,76.232922,0.000000,19.618729,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,16.118602,36.390055,1.164790,37.643498,0.000000,111.538551,8.010361,33.451935,13.734428,8.009638,335.155590,14.406000,30.896164,0,0,0,0,0

87,21:30-21:45,11.564561,136.117588,46.579236,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,12.037408,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,3.169320,0.000000,172.835941,0.000000,76.232922,0.000000,19.618729,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,16.118602,36.390055,1.164790,37.643498,0.000000,111.538551,8.010361,33.451935,13.734428,8.120040,335.155590,14.406000,30.896164,0,0,0,0,0

88,21:45-22:00,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,18.092663,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,19.618729,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,16.118602,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.734428,8.210677,335.155590,14.406000,30.896164,0,0,0,0,0

89,22:00-22:15,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,18.092663,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,19.618729,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,16.118602,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.734428,8.588471,335.155590,14.406000,30.896164,0,0,0,0,0

90,22:15-22:30,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,18.092663,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,19.618729,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,16.118602,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.734428,8.700002,335.155590,14.406000,30.896164,0,0,0,0,0

91,22:30-22:45,12.425751,136.117588,48.087874,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,18.092663,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,18.882809,0.000000,174.815795,0.000000,76.232922,0.000000,19.618729,119.454552,6.648488,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,16.118602,37.906307,1.164790,43.755031,0.000000,111.538551,8.156004,33.451935,13.734428,9.035443,335.155590,14.406000,30.896164,0,0,0,0,0

92,22:45-23:00,11.564561,136.117588,46.579236,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,12.037408,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,19.618729,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,4.102917,36.390055,1.164790,37.643498,0.000000,111.538551,8.010361,33.451935,13.734428,9.035443,335.155590,14.406000,30.896164,0,0,0,0,0

93,23:00-23:15,11.564561,136.117588,46.579236,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,12.037408,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,19.618729,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,4.102917,36.390055,1.164790,37.643498,0.000000,111.538551,8.010361,33.451935,13.734428,9.035443,335.155590,14.406000,30.896164,0,0,0,0,0

94,23:15-23:30,11.564561,136.117588,46.579236,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,5.939511,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,19.618729,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,4.102917,36.390055,1.164790,37.643498,0.000000,111.538551,8.010361,33.451935,13.734428,9.035443,335.155590,14.406000,30.896164,0,0,0,0,0

95,23:30-23:45,11.564561,136.117588,46.579236,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,5.939511,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,19.618729,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,0.000000,36.390055,1.164790,37.643498,0.000000,111.538551,8.010361,33.451935,13.734428,9.035443,335.155590,14.406000,30.896164,0,0,0,0,0

96,23:45-24:00,11.564561,136.117588,46.579236,29.687885,0.000000,5.142122,65.298443,0.000000,0.000000,5.939511,41.812106,0.000000,0.000000,26.986011,41.942301,26.544476,125.409128,405.711376,93.212528,661.154676,47.671976,0.000000,6.262576,0.000000,172.835941,0.000000,76.232922,0.000000,19.618729,119.454552,6.478393,56.832057,0.000000,0.000000,0.000000,62.139056,9.807271,0.000000,0.000000,36.390055,1.164790,37.643498,0.000000,111.538551,8.010361,33.451935,13.734428,9.035443,335.155590,14.406000,30.896164,0,0,0,0,0

