Block,Time,TANDA2,ANTA_CRF,DULHASTI,RAPPC,ANTA_RF,SALAL,BSIUL,SEWA2,DHAULIGNGA,SINGRAULI_HYDRO,SINGRAULI,TEHRI,RAMPUR,UNCHAHAR3,CHAMERA1,DADRI_LF,DADRI_RF,UNCHAHAR4,AURY_CRF,URI2,CHAMERA3,NJPC,URI,PARBATI3,ANTA_GF,TANAKPUR,AURY_GF,RIHAND1,JHAJJAR,ANTA_LF,KOTESHWR,AURY_RF,RAPPB,RIHAND3,AURY_LF,DADRI_CRF,NAPP,UNCHAHAR2,CHAMERA2,KOLDAM,DADRT2,UNCHAHAR1,RIHAND2,KISHANGANGA,DADRI_GF,BRBCL,TALA,FSTPP I & II,KHSTPP-II,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,3.730281,0.000000,56.997748,65.650519,0.000000,65.475446,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,15.237824,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,37.218048,16.165595,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,29.537395,46.715035,9.835863,365.784832,12.020447,119.802816,8.033715,0.000000,14.448000,9.939646,11.712994,124.861350,27.931740,336.132720,0,0,0,0,0

49,12:00-12:15,3.730281,0.000000,56.997748,65.650519,0.000000,72.750496,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,30.837811,16.165595,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,38.031663,46.715035,9.835863,365.784832,16.019076,119.802816,8.033715,0.000000,14.448000,10.052918,11.712994,124.861350,27.931740,336.132720,0,0,0,0,0

50,12:15-12:30,3.730281,0.000000,56.997748,65.650519,0.000000,72.750496,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,30.837811,16.165595,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,38.031663,46.715035,9.835863,365.784832,16.019076,119.802816,8.033715,0.000000,14.448000,10.052918,11.712994,124.861350,27.931740,336.132720,0,0,0,0,0

51,12:30-12:45,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,30.837811,16.165595,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,38.031663,46.715035,9.835863,365.784832,16.019076,119.802816,8.033715,0.000000,14.448000,10.052918,11.712994,124.861350,27.931740,336.132720,0,0,0,0,0

52,12:45-13:00,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,30.837811,4.114879,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,38.031663,46.715035,9.835863,365.784832,16.019076,119.802816,8.033715,0.000000,14.448000,10.052918,11.712994,124.861350,27.931740,336.132720,0,0,0,0,0

53,13:00-13:15,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,30.837811,0.000000,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,32.304572,46.715035,9.835863,365.784832,16.019076,119.802816,8.033715,0.000000,14.448000,10.336099,12.058840,125.824550,27.931740,336.132720,0,0,0,0,0

54,13:15-13:30,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,30.837811,0.000000,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,32.304572,46.715035,9.835863,365.784832,16.019076,119.802816,8.033715,0.000000,14.448000,10.336099,12.676194,142.842560,30.986240,336.132720,0,0,0,0,0

55,13:30-13:45,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,29.774438,0.000000,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,38.031663,46.715035,9.835863,412.018432,16.019076,119.802816,8.033715,0.000000,14.448000,10.052918,12.676194,142.842560,30.986240,336.132720,0,0,0,0,0

56,13:45-14:00,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,29.774438,0.000000,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,38.031663,46.715035,9.835863,460.178432,16.019076,119.802816,8.033715,0.000000,14.448000,10.052918,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

57,14:00-14:15,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,29.774438,0.000000,0.000000,10.857961,0.000000,93.163401,116.778368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,38.031663,46.715035,9.835863,508.338432,16.019076,119.802816,8.033715,0.000000,14.448000,10.052918,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

58,14:15-14:30,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,20.233461,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,29.774438,0.000000,0.000000,10.857961,0.000000,93.163401,136.042368,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,38.031663,46.715035,9.835863,556.498432,16.019076,119.802816,8.033715,0.000000,14.448000,10.052918,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

59,14:30-14:45,2.984225,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,22.839398,27.064687,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,37.218048,0.000000,0.000000,10.857961,0.000000,93.163401,239.190108,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,36.898458,46.715035,9.835863,587.580800,18.297814,119.802816,8.033715,0.000000,14.448000,10.052918,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

60,14:45-15:00,2.984225,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,26.341401,39.444986,0.000000,0.000000,1.297750,0.000000,16.930568,33.549463,173.339836,37.218048,0.000000,0.000000,10.857961,0.000000,93.163401,335.510108,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,41.410183,46.715035,9.835863,587.580800,21.101718,119.802816,8.033715,0.000000,14.448000,8.948513,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

61,15:00-15:15,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,22.839398,39.444986,0.000000,0.000000,2.831402,0.000000,16.930568,33.549463,173.339836,37.218048,17.635194,0.000000,10.857961,0.000000,93.163401,323.470108,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,36.898458,46.715035,9.835863,587.580800,18.297814,119.802816,8.033715,0.000000,14.448000,8.948513,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

62,15:15-15:30,3.730281,0.000000,56.210797,65.650519,0.000000,80.585165,0.000000,0.000000,41.934007,0.750977,126.044448,66.618165,6.497280,22.839398,39.444986,0.000000,0.000000,2.274597,0.000000,16.930568,33.549463,173.339836,29.774438,17.635194,0.000000,10.857961,0.000000,93.163401,203.070108,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,36.898458,46.715035,9.835863,596.249600,18.297814,119.802816,8.033715,0.000000,14.448000,8.948513,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

63,15:30-15:45,2.984225,0.000000,56.210797,65.650519,0.000000,76.108211,0.000000,0.000000,41.934007,0.750977,126.213490,66.618165,6.497280,25.182529,39.444986,0.000000,0.000000,1.089737,0.000000,37.247250,33.549463,173.339836,25.520947,17.635194,0.000000,10.857961,0.000000,93.163401,167.879788,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,41.410183,46.715035,9.835863,659.070467,20.716438,119.802816,8.033715,0.000000,14.448000,9.514875,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

64,15:45-16:00,2.984225,0.000000,56.210797,65.650519,0.000000,76.108211,0.000000,0.000000,41.934007,0.750977,126.213490,66.618165,6.497280,25.776966,40.597031,0.000000,0.000000,1.435168,0.000000,37.247250,33.549463,173.339836,25.520947,17.635194,0.000000,10.857961,0.000000,93.163401,178.508508,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,41.410183,46.715035,9.835863,662.139607,20.716438,119.802816,8.033715,0.000000,14.448000,9.514875,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

65,16:00-16:15,3.730281,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.618165,6.497280,22.839398,40.597031,0.000000,0.000000,2.274597,0.000000,37.247250,33.549463,173.339836,25.520947,17.635194,0.000000,10.857961,0.000000,93.163401,139.980508,0.000000,19.987013,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.625549,46.715035,9.835863,658.078178,18.297814,119.802816,8.033715,0.000000,14.448000,9.514875,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

66,16:15-16:30,2.984225,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.618165,6.497280,26.341401,40.597031,0.000000,0.000000,2.274597,0.000000,37.247250,33.549463,173.339836,29.774438,17.635194,0.000000,10.857961,0.000000,93.163401,139.980508,0.000000,19.987013,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.625549,46.715035,9.835863,662.139607,21.101718,119.802816,8.033715,0.000000,14.448000,9.514875,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

67,16:30-16:45,2.984225,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.618165,6.497280,26.621866,40.597031,0.000000,0.000000,1.435168,0.000000,16.930568,33.549463,173.339836,31.901184,18.810874,0.000000,11.104733,0.000000,93.163401,248.340508,0.000000,19.987013,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.625549,46.715035,9.835863,663.371201,21.101718,119.802816,8.033715,0.000000,14.448000,9.514875,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

68,16:45-17:00,2.984225,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.618165,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,18.810874,0.000000,11.104733,0.000000,93.163401,388.103332,0.000000,19.987013,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.625549,46.715035,9.835863,663.371201,21.101718,119.802816,8.033715,0.000000,14.448000,9.514875,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

69,17:00-17:15,2.984225,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,1.435168,0.000000,16.930568,33.549463,173.339836,37.218048,18.810874,0.000000,11.104733,0.000000,93.163401,406.894208,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,41.410183,46.715035,9.835863,663.371201,21.101718,119.802816,8.033715,0.000000,14.448000,8.693651,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

70,17:15-17:30,2.979841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,1.435168,0.000000,16.930568,33.549463,173.339836,37.218048,18.810874,0.000000,11.104733,0.000000,93.163401,406.894208,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.625549,46.715035,9.835863,663.371201,21.101718,119.802816,8.033715,0.000000,14.448000,8.637014,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

71,17:30-17:45,3.006420,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.925162,6.497280,23.120942,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,22.043993,0.000000,11.104733,0.000000,93.163401,406.894208,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.625549,46.715035,9.835863,659.313579,18.297814,119.802816,8.033715,0.000000,14.448000,8.637014,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

72,17:45-18:00,3.730281,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.925162,6.497280,23.120942,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,22.043993,0.000000,11.104733,0.000000,93.163401,406.894208,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,36.898458,46.715035,9.835863,659.313579,18.297814,119.802816,8.033715,0.000000,14.448000,8.495424,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

73,18:00-18:15,2.979841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.925162,6.497280,26.043946,40.597031,0.000000,0.000000,1.435168,0.000000,16.930568,33.549463,173.339836,31.901184,24.983192,0.000000,9.130558,0.000000,93.163401,377.650300,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,41.410183,46.715035,9.835863,663.371201,20.716438,119.802816,8.033715,0.000000,14.448000,8.212243,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

74,18:15-18:30,2.988701,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,0.750977,126.213490,66.925162,6.497280,26.043946,40.597031,0.000000,0.000000,1.435168,0.000000,16.930568,33.549463,173.339836,31.901184,75.502145,0.000000,9.130558,0.000000,93.163401,377.650300,0.000000,29.980518,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,41.410183,46.715035,9.835863,661.001729,20.716438,119.802816,8.033715,0.000000,14.448000,8.070653,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

75,18:30-18:45,2.979841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,5.742992,41.934007,0.750977,126.213490,66.925162,6.497280,26.043946,40.597031,0.000000,0.000000,1.435168,0.000000,16.930568,33.549463,173.339836,31.901184,75.502145,0.000000,9.130558,0.000000,93.163401,393.024224,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,41.410183,46.715035,9.835863,660.288961,20.716438,119.802816,8.033715,0.000000,14.448000,7.645882,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

76,18:45-19:00,2.975365,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,18.145411,41.934007,0.750977,126.213490,66.925162,6.667871,26.043946,40.597031,0.000000,0.000000,1.435168,0.000000,16.930568,33.549463,175.325462,31.901184,75.502145,0.000000,9.994260,0.000000,93.163401,393.024224,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,41.410183,46.715035,9.835863,660.288961,20.716438,119.802816,8.179782,0.000000,14.448000,7.645882,13.118784,142.842560,30.986240,336.132720,0,0,0,0,0

77,19:00-19:15,4.983667,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,18.145411,41.934007,0.750977,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,75.502145,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,7.645882,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

78,19:15-19:30,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,18.145411,41.934007,0.750977,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,75.502145,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,7.362701,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

79,19:30-19:45,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,18.145411,41.934007,0.750977,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,75.502145,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,7.362701,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

80,19:45-20:00,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,18.145411,41.934007,0.750977,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,22.043993,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,7.645882,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

81,20:00-20:15,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,18.145411,41.934007,0.750977,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,22.043993,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,7.645882,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

82,20:15-20:30,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,18.145411,41.934007,0.750977,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,22.043993,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,7.787472,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

83,20:30-20:45,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,18.145411,41.934007,0.750977,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,22.043993,0.000000,0.493544,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,8.070653,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

84,20:45-21:00,4.983841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,9.164349,41.934007,0.750977,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,22.043993,0.000000,0.493544,0.000000,93.163401,406.894208,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.033715,0.000000,14.448000,8.212243,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

85,21:00-21:15,4.983841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,9.164349,41.934007,0.750977,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,22.043993,0.000000,0.493544,0.000000,93.163401,406.894208,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.033715,0.000000,14.448000,8.495424,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

86,21:15-21:30,4.983841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,9.164349,41.934007,0.750977,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,22.043993,0.000000,2.961262,0.000000,93.163401,406.894208,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.033715,0.000000,14.448000,8.495424,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

87,21:30-21:45,4.983841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,9.164349,41.934007,1.105605,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,36.739988,0.000000,9.130558,0.000000,93.163401,406.894208,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.033715,0.000000,14.448000,8.495424,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

88,21:45-22:00,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,9.164349,41.934007,1.105605,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,36.739988,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,8.637014,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

89,22:00-22:15,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,9.164349,41.934007,1.105605,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,36.739988,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,8.778605,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

90,22:15-22:30,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,9.164349,41.934007,1.105605,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,36.739988,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,9.203376,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

91,22:30-22:45,4.983841,0.000000,56.997748,65.650519,0.000000,75.548592,0.000000,9.164349,41.934007,1.105605,126.213490,66.925162,6.667871,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,175.325462,31.901184,36.739988,0.000000,9.994260,0.000000,93.163401,406.894208,0.000000,43.971428,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.179782,0.000000,14.448000,9.344966,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

92,22:45-23:00,4.983841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,9.164349,41.934007,1.105605,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,36.739988,0.000000,9.130558,0.000000,93.163401,406.894208,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.033715,0.000000,14.448000,9.344966,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

93,23:00-23:15,4.983841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,1.105605,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,18.810874,0.000000,9.130558,0.000000,93.163401,406.894208,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.033715,0.000000,14.448000,9.344966,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

94,23:15-23:30,4.983841,0.000000,56.210797,65.650519,0.000000,75.548592,0.000000,0.000000,41.934007,1.105605,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,18.810874,0.000000,9.130558,0.000000,93.163401,406.894208,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.033715,0.000000,14.448000,9.344966,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

95,23:30-23:45,4.983841,0.000000,56.210797,65.650519,0.000000,74.988973,0.000000,0.000000,41.934007,1.105605,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,18.810874,0.000000,9.130558,0.000000,93.163401,406.894208,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.033715,0.000000,14.448000,9.344966,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

96,23:45-24:00,4.983841,0.000000,56.210797,65.650519,0.000000,74.988973,0.000000,0.000000,41.934007,1.105605,126.213490,66.925162,6.497280,26.621866,40.597031,0.000000,0.000000,2.976288,0.000000,16.930568,33.549463,173.339836,31.901184,18.810874,0.000000,9.130558,0.000000,93.163401,406.894208,0.000000,39.974024,0.000000,0.000000,125.774752,0.000000,0.000000,47.431509,42.064581,46.715035,9.835863,663.082241,21.101718,119.802816,8.033715,0.000000,14.448000,9.344966,13.118784,136.403568,30.986240,336.132720,0,0,0,0,0

