Block,Time,DADRI_GF,RAMPUR,AURY_LF,RAPPB,DADRT2,CHAMERA1,AURY_RF,AURY_GF,DADRI_CRF,NAPP,TANAKPUR,UNCHAHAR2,CHAMERA2,DHAULIGNGA,DADRI_RF,ANTA_RF,ANTA_GF,SALAL,UNCHAHAR1,NJPC,DADRI_LF,RIHAND1,ANTA_LF,TANDA2,KOLDAM,SEWA2,KOTESHWR,KISHANGANGA,URI,AURY_CRF,CHAMERA3,UNCHAHAR3,DULHASTI,JHAJJAR,SINGRAULI,RIHAND2,TEHRI,SINGRAULI_HYDRO,BSIUL,ANTA_CRF,RIHAND3,UNCHAHAR4,URI2,PARBATI3,RAPPC,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,SASAN,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,6.516168,0.000000,0.000000,367.121152,12.210240,0.000000,0.000000,0.000000,45.793467,7.424676,32.925530,46.850834,42.055908,0.000000,0.000000,0.000000,50.512140,16.491262,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.564788,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,15.113456,19.319988,37.153326,121.378093,399.380625,1.420020,0,0,0,0,0

49,12:00-12:15,0.000000,6.516168,0.000000,0.000000,367.121152,24.420480,0.000000,0.000000,0.000000,45.793467,7.424676,32.935190,46.850834,42.055908,0.000000,0.000000,0.000000,62.859552,16.500922,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.564788,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,15.113456,19.319988,37.153326,121.844864,399.380625,1.420020,0,0,0,0,0

50,12:15-12:30,0.000000,6.516168,0.000000,0.000000,367.121152,27.143364,0.000000,0.000000,0.000000,45.793467,7.424676,32.935190,46.850834,42.055908,0.000000,0.000000,0.000000,76.677429,16.500922,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.574448,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,12.598186,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,17.887229,19.319988,37.153326,121.378093,399.380625,0.852012,0,0,0,0,0

51,12:30-12:45,0.000000,6.516168,0.000000,0.000000,367.121152,40.715045,0.000000,0.000000,0.000000,45.793467,7.424676,32.935190,46.850834,42.055908,0.000000,0.000000,0.000000,76.677429,16.500922,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.574448,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,17.887229,19.319988,37.153326,121.844864,399.380625,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,6.516168,0.000000,0.000000,367.121152,40.715045,0.000000,0.000000,0.000000,45.793467,7.424676,32.935190,46.850834,42.055908,0.000000,0.000000,0.000000,76.677429,16.500922,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.574448,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,17.887229,19.319988,37.153326,121.378093,399.380625,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,6.516168,0.000000,0.000000,367.121152,40.715045,0.000000,0.000000,0.000000,45.793467,8.043399,32.935190,46.850834,42.055908,0.000000,0.000000,0.000000,76.677429,16.500922,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.574448,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,17.887229,19.319988,37.153326,121.844864,399.380625,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,6.516168,0.000000,0.000000,367.121152,40.715045,0.000000,0.000000,0.000000,45.793467,8.043399,32.935190,46.850834,42.055908,0.000000,0.000000,0.000000,76.677429,16.500922,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,20.574448,57.163439,117.834032,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,17.887229,19.319988,37.153326,121.844864,399.380625,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,6.516168,0.000000,0.000000,371.194387,40.715045,0.000000,0.000000,0.000000,45.793467,8.043399,38.582330,46.850834,42.055908,0.000000,0.000000,0.000000,76.677429,19.404911,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,24.086630,57.163439,161.304032,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,20.092800,19.319988,41.471250,140.107674,399.380625,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,6.516168,0.000000,0.000000,436.882387,40.715045,0.000000,0.000000,0.000000,45.793467,8.043399,38.582330,46.850834,42.055908,0.000000,0.000000,0.000000,76.677429,19.404911,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,24.086630,57.163439,199.944032,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,6.516168,0.000000,0.000000,485.182387,40.715045,0.000000,0.000000,0.000000,45.793467,8.043399,38.582330,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,19.404911,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,24.086630,57.163439,199.944032,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,6.516168,0.000000,0.000000,533.482387,40.715045,0.000000,0.000000,0.000000,45.793467,8.043399,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,19.404911,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,24.086630,57.163439,272.394032,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,6.516168,0.000000,0.000000,603.295111,40.715045,0.000000,0.000000,0.000000,45.793467,8.043399,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,21.489920,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,311.602620,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,0.000000,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,6.516168,0.000000,0.000000,632.275111,40.715045,0.000000,0.000000,0.000000,45.793467,8.043399,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,26.699256,57.163439,330.922620,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,4.126840,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,11.755737,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,26.699256,57.163439,378.748121,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,17.686459,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,11.755737,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,18.479580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,42.658560,0.000000,33.646990,26.602656,57.163439,393.238121,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,17.686459,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,11.755737,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,17.686459,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,10.518291,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,17.686459,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,10.518291,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,4.126840,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,10.518291,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,4.126840,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,10.518291,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,4.126840,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,10.518291,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,78.574440,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,4.126840,65.354850,20.092800,19.319988,42.229366,140.107674,399.380625,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,10.518291,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,76.677429,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,393.238121,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,4.126840,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,10.518291,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,76.677429,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,0.000000,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,364.732620,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,9.280845,43.379800,46.850834,31.468960,0.000000,0.000000,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,5.208228,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,326.218234,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,9.280845,43.379800,46.850834,31.468960,0.000000,0.000000,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,5.208228,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,234.322620,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,8.843230,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,9.280845,43.379800,46.850834,31.468960,0.000000,0.000000,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,5.208228,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,200.512620,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,11.790973,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,9.280845,43.379800,46.850834,31.468960,0.000000,0.000000,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,12.101470,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,127.096620,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,76.641323,65.354850,20.092800,19.319988,33.626460,140.107674,402.097500,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,6.516168,0.000000,0.000000,665.299605,40.715045,0.000000,0.000000,0.000000,45.793467,9.280845,43.379800,46.850834,31.468960,0.000000,0.000000,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,12.101470,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,127.096620,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,76.641323,65.354850,20.092800,19.319988,33.626460,140.107674,402.097500,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,11.137014,43.379800,48.210205,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,157.391539,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,76.641323,65.354850,20.092800,19.319988,33.626460,140.107674,402.097500,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,11.137014,43.379800,48.210205,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,238.623209,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,76.641323,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,11.137014,43.379800,48.210205,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,350.591539,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,76.641323,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,11.137014,43.379800,48.210205,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,76.641323,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,8.167144,43.379800,48.210205,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,7.369358,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,8.167144,43.379800,48.210205,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,4.126840,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,8.167144,43.379800,48.210205,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,4.126840,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,8.167144,43.379800,48.210205,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,8.167144,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,3.187800,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,8.167144,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,3.187800,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,0.000000,0.000000,0.000000,45.793467,8.167144,43.379800,46.850834,42.055908,0.000000,0.000000,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,3.187800,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,31.878000,0.000000,0.000000,45.793467,8.167144,43.379800,46.850834,42.055908,20.286000,19.320000,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,3.187800,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,73.649148,0.000000,0.000000,45.793467,8.167144,43.379800,48.210205,42.055908,45.908773,47.845978,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,73.649148,0.000000,0.000000,45.793467,8.167144,43.379800,48.210205,42.055908,45.908773,47.845978,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,73.649148,0.000000,0.000000,45.793467,8.167144,43.379800,48.210205,42.055908,45.908773,47.845978,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,6.687255,0.000000,0.000000,664.720005,40.715045,73.649148,0.000000,0.000000,45.793467,8.167144,43.379800,48.210205,42.055908,45.908773,47.845978,0.000000,75.206964,21.860580,175.835130,0.000000,93.756041,0.000000,5.175914,9.887081,18.198159,0.000000,8.203561,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,18.992912,0.000000,126.140377,2.984940,37.972973,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,73.649148,0.000000,0.000000,45.793467,8.167144,43.379800,46.850834,42.055908,45.908773,47.845978,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,73.649148,0.000000,0.000000,45.793467,8.167144,43.379800,46.850834,42.055908,45.908773,48.475531,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,18.161396,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,73.649148,0.000000,0.000000,45.793467,8.167144,43.379800,46.850834,42.055908,45.908773,48.475531,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,15.318316,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,73.649148,0.000000,0.000000,45.793467,8.167144,43.379800,46.850834,42.055908,45.908773,48.475531,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,15.318316,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,6.516168,0.000000,0.000000,664.720005,40.715045,73.649148,0.000000,0.000000,45.793467,8.167144,43.379800,46.850834,42.055908,45.908773,48.475531,0.000000,75.206964,21.860580,173.843731,0.000000,93.756041,0.000000,5.175914,9.887081,15.318316,0.000000,8.057069,35.193312,0.000000,33.646990,26.699256,57.163439,408.077040,137.047483,120.151080,0.000000,1.066977,6.299093,0.000000,126.140377,2.984940,36.602241,16.212588,65.354850,20.092800,19.319988,42.229366,140.107674,402.097500,0.000000,0,0,0,0,0

