Block,Time,ANTA_LF,JHAJJAR,DULHASTI,DHAULIGNGA,RIHAND2,AURY_LF,SINGRAULI_HYDRO,CHAMERA3,CHAMERA2,NJPC,TEHRI,KOLDAM,AURY_RF,SALAL,RAPPC,RIHAND1,AURY_GF,DADRI_RF,UNCHAHAR3,UNCHAHAR1,RIHAND3,ANTA_CRF,URI,RAMPUR,NAPP,CHAMERA1,DADRI_LF,BSIUL,RAPPB,BRBCL,UNCHAHAR4,KHSTPP-I,PARBATI3,ANTA_RF,DADRI_CRF,TALA,KUDGI,SEWA2,KOTESHWR,DADRT2,UNCHAHAR2,ANTA_GF,FSTPP I & II,SINGRAULI,DADRI_GF,URI2,TANAKPUR,AURY_CRF,KISHANGANGA,KHSTPP-II,SASAN,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,276.364182,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.600343,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,74.24,0.000000,8.555423,218.615749,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,276.364182,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,8.570849,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.514724,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,74.24,0.000000,8.555423,218.615749,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,276.364182,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,10.819323,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,72.31,0.000000,8.555423,216.996639,31.984128,0.000000,16.040885,118.945838,0.000000,9.078351,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,276.364182,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,10.819323,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,71.34,0.000000,8.555423,216.996639,26.775371,0.000000,14.100348,118.945838,0.000000,23.863095,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,276.364182,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,10.819323,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,70.38,0.000000,8.555423,216.996639,20.021561,0.000000,7.968672,118.945838,0.000000,23.863095,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,276.364182,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,10.819323,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,70.38,0.000000,8.555423,216.996639,20.021561,0.000000,7.968672,118.945838,0.000000,23.863095,3.705036,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,244.327042,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,7.712800,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,36.923476,0.000000,0.000000,0.000000,0.000000,69.42,0.000000,8.555423,216.996639,20.021561,0.000000,7.968672,118.945838,0.000000,23.863095,2.470024,0.000000,0.000000,126.339658,403.736157,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,244.327042,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,7.712800,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,67.49,0.000000,8.555423,216.996639,20.021561,0.000000,7.968672,118.945838,0.000000,23.863095,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,234.686042,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,7.712800,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,20.721883,0.000000,0.000000,0.000000,0.000000,65.56,0.000000,8.555423,195.712300,20.021561,0.000000,7.968672,118.945838,0.000000,23.863095,2.470024,0.000000,0.000000,79.509423,403.736157,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,234.686042,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,7.712800,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,29.285694,0.000000,0.000000,0.000000,0.000000,64.59,0.000000,8.555423,195.712300,20.021561,0.000000,7.968672,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,79.509423,403.736157,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,234.686042,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,7.712800,119.226029,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,29.285694,0.000000,0.000000,0.000000,0.000000,63.63,0.000000,8.555423,205.353300,20.021561,0.000000,7.968672,118.945838,0.000000,6.484537,2.470024,0.000000,0.000000,108.432423,403.736157,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,234.686042,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,6.819510,7.712800,119.226029,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,29.285694,0.000000,0.000000,0.000000,0.000000,63.63,0.000000,8.555423,216.996639,20.021561,0.000000,7.968672,118.945838,0.000000,6.484537,2.470024,0.000000,0.000000,108.432423,403.736157,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,242.398842,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,7.408145,7.712800,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,29.285694,0.000000,0.000000,0.000000,0.000000,64.59,0.000000,8.555423,216.996639,20.021561,0.000000,7.968672,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,124.056838,403.736157,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,252.039842,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,52.118668,88.697200,0.000000,0.000000,7.408145,7.712800,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,66.52,0.000000,8.555423,216.996639,26.775371,0.000000,14.100348,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,266.501342,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,52.118668,88.697200,0.000000,0.000000,7.408145,7.712800,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,62.67,0.000000,8.555423,216.996639,26.775371,0.000000,14.100348,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,266.501342,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,52.118668,88.697200,0.000000,0.000000,7.408145,7.712800,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,65.56,0.000000,8.555423,216.996639,26.775371,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,266.501342,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,52.118668,88.697200,0.000000,0.000000,7.411075,7.712800,119.226029,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,64.59,0.000000,8.555423,218.615749,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,266.501342,0.000000,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,7.411075,7.712800,119.226029,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,65.56,0.000000,8.555423,244.646449,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,274.214142,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.411075,7.712800,119.226029,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,75.94,0.000000,8.555423,293.694519,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,303.137142,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.411075,7.712800,119.226029,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,88.53,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,358.090842,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,2.739008,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.411075,10.901850,119.226029,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,11.494258,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,409.188142,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.411075,14.008373,119.226029,0.000000,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,11.494258,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,453.536742,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,36.520108,15.002360,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.417404,15.964532,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,11.494258,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,453.536742,15.887261,8.787675,113.884312,0.000000,0.571740,0.000000,0.000000,54.780162,15.002360,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.417404,15.964532,119.226029,0.000000,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,11.494258,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,457.393142,31.774522,10.188609,113.884312,0.000000,0.571740,0.000000,12.697236,70.301208,30.004720,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.417404,15.964532,119.226029,0.000000,4.789649,0.000000,0.000000,6.778587,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,3.681898,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,11.494258,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,457.393142,31.774522,17.575350,113.884312,0.000000,0.571740,0.000000,12.697236,91.300270,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.417404,15.964532,119.226029,0.000000,4.789649,0.000000,0.000000,13.557174,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,15.763432,0.000000,0.000000,0.000000,89.66,4.369494,8.555423,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,457.393142,31.774522,33.112979,113.884312,0.000000,0.571740,0.000000,25.394471,109.560324,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.417404,15.964532,119.226029,0.000000,38.317190,0.000000,0.000000,20.335761,0.000000,2.121020,0.000000,19.281969,0.000000,43.625525,31.526864,0.000000,0.000000,0.000000,89.66,4.369494,17.110847,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,457.393142,47.661784,35.232209,113.884312,0.000000,0.571740,9.330406,38.091707,135.307000,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.417404,15.964532,119.226029,0.000000,38.317190,0.000000,0.000000,38.081950,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,31.526864,0.000000,0.000000,0.000000,89.66,10.157788,19.012052,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,399.547142,47.661784,35.232209,113.884312,0.000000,0.571740,9.330406,38.091707,135.307000,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.417404,11.845704,119.226029,0.000000,6.386198,0.000000,0.000000,38.081950,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,31.526864,0.000000,0.000000,0.000000,89.66,10.157788,19.012052,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,399.547142,47.661784,35.232209,113.884312,0.000000,0.571740,9.330406,38.091707,135.307000,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,7.417404,11.845704,119.226029,0.000000,6.386198,0.000000,0.000000,38.081950,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,15.763432,0.000000,0.000000,0.000000,89.66,10.157788,19.012052,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,399.547142,47.661784,35.232209,113.884312,0.000000,0.571740,14.732219,38.091707,135.307000,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.240476,9.839797,119.226029,0.000000,6.386198,0.000000,0.000000,25.134087,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,15.763432,0.000000,0.000000,0.000000,89.66,10.157788,19.012052,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,348.802136,47.661784,35.232209,113.884312,0.000000,0.571740,14.732219,38.091707,135.307000,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,9.697719,7.712800,119.226029,0.000000,6.386198,0.000000,0.000000,25.134087,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,3.681898,0.000000,0.000000,0.000000,89.66,10.157788,19.012052,329.298092,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,333.988342,47.661784,35.232209,113.884312,0.000000,0.571740,14.732219,38.091707,127.820378,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,9.734036,7.712800,119.226029,0.000000,6.386198,0.000000,0.000000,25.134087,0.000000,12.573407,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,10.157788,19.012052,319.582953,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,324.347342,47.661784,17.616105,113.884312,0.000000,0.571740,0.000000,25.394471,117.777348,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,9.734036,7.712800,119.226029,0.000000,6.386198,0.000000,0.000000,12.338552,0.000000,6.286703,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,4.742186,17.110847,312.834253,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,276.142342,31.774522,8.787675,113.884312,0.000000,0.571740,0.000000,3.855436,73.040216,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,9.868522,7.712800,119.226029,0.000000,12.772397,0.000000,0.000000,0.000000,0.000000,6.286703,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,296.444553,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,54.780162,45.007080,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,9.868522,7.712800,119.226029,0.000000,12.772397,0.000000,0.000000,0.000000,0.000000,6.286703,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,305.393808,40.868295,0.000000,19.985793,118.945838,0.000000,5.187629,2.470024,0.000000,0.000000,141.974234,403.736157,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,36.520108,43.731576,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,9.868522,7.712800,119.226029,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,271.221930,27.590325,0.000000,8.777745,118.945838,0.000000,6.484537,2.470024,0.000000,0.000000,142.219814,403.736157,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,36.520108,43.731576,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,43.625525,0.000000,0.000000,0.000000,0.000000,89.66,0.000000,8.555423,252.594200,27.590325,0.000000,8.777745,118.945838,0.000000,6.484537,2.470024,0.000000,0.000000,142.219814,403.736157,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,43.731576,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,87.73,0.000000,8.555423,251.630100,32.066764,0.000000,13.854117,118.945838,0.000000,6.484537,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,43.731576,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,87.73,0.000000,8.555423,251.630100,32.410825,0.000000,13.819988,118.945838,0.000000,6.484537,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,43.731576,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,85.80,0.000000,8.555423,251.630100,32.410825,0.000000,13.675373,118.945838,0.000000,7.132990,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,29.154384,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,84.84,0.000000,8.555423,241.989100,32.410825,0.000000,13.675373,118.945838,0.000000,7.132990,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,18.260054,29.154384,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,80.98,0.000000,8.555423,241.989100,32.410825,0.000000,13.675373,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,29.154384,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,11.708030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,80.02,0.000000,8.555423,241.989100,32.410825,0.000000,13.675373,118.945838,0.000000,9.078351,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,29.154384,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,77.13,0.000000,8.555423,213.066100,32.410825,0.000000,13.675373,118.945838,0.000000,5.836083,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,14.759407,0.000000,0.000000,2.240568,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,77.13,0.000000,8.555423,193.784100,27.590325,0.000000,8.777745,118.945838,0.000000,5.836083,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,13.969809,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,73.27,0.000000,0.000000,174.502100,14.461500,0.000000,2.892300,118.945838,0.000000,5.836083,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,234.686042,15.887261,0.000000,113.884312,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,52.118668,88.697200,0.000000,0.000000,8.474439,7.712800,119.226029,0.000000,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.281969,0.000000,35.061714,0.000000,0.000000,0.000000,0.000000,73.27,0.000000,0.000000,174.502100,14.461500,0.000000,2.892300,118.945838,0.000000,5.836083,2.470024,0.000000,0.000000,113.051234,403.736157,0.000000,0,0,0,0,0

