Block,Time,ANTA_GF,ANTA_LF,SALAL,RAMPUR,URI2,ANTA_RF,DULHASTI,SINGRAULI,NJPC,AURY_LF,KISHANGANGA,UNCHAHAR4,TANDA2,TANAKPUR,DADRI_GF,DHAULIGNGA,DADRI_RF,KOTESHWR,KOLDAM,ANTA_CRF,DADRT2,SINGRAULI_HYDRO,TEHRI,BSIUL,RIHAND3,CHAMERA2,UNCHAHAR1,AURY_GF,CHAMERA1,RAPPB,PARBATI3,AURY_CRF,RIHAND2,UNCHAHAR3,UNCHAHAR2,RAPPC,URI,RIHAND1,DADRI_LF,JHAJJAR,DADRI_CRF,AURY_RF,FSTPP I & II,KHSTPP-I,KHSTPP-II,CHAMERA3,SEWA2,NAPP,SASAN,BRBCL,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,44.867144,6.511447,36.575718,0.000000,57.122017,141.043004,173.717757,0.000000,5.367487,2.910185,5.038809,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,404.981190,1.170734,0.000000,12.589056,122.187285,46.816884,18.890891,0.000000,40.685542,0.000000,18.410045,0.000000,116.968377,23.441637,21.112238,65.793651,37.299192,90.158752,0.000000,234.260355,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,44.867144,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,3.091373,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,414.528007,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,33.858335,65.793651,37.299192,92.626272,0.000000,234.260355,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,50.475537,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,3.091373,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,439.461706,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,234.260355,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,50.475537,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,1.854824,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,484.053044,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,234.202437,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,50.475537,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,1.854824,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,492.553206,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,234.202437,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,69.544073,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,464.559506,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,36.233501,92.626272,0.000000,234.202437,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,80.760859,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,458.767706,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,36.233501,92.626272,0.000000,234.202437,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,80.760859,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,526.979904,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,4.123849,0.000000,120.064014,26.679908,43.348365,65.793651,36.233501,92.626272,0.000000,233.237137,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,80.760859,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,599.701506,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,233.237137,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,80.760859,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,9.768739,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,625.929646,1.170734,0.000000,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,262.544804,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,0.000000,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,80.760859,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.000000,5.172163,9.768739,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,626.914085,1.170734,0.000000,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,262.544804,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,6.061657,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,76.621865,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.321089,5.172163,9.768739,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,641.393585,1.170734,0.000000,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,311.775104,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,12.123315,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,76.621865,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.641558,5.172163,9.768739,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,634.636485,1.170734,0.000000,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,361.005404,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,76.621865,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,0.839328,5.172163,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,635.601785,1.170734,0.000000,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,421.819304,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,76.621865,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,1.006229,5.172163,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,634.636485,1.170734,0.000000,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,455.130648,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,76.621865,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,1.173033,5.172163,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,629.809985,1.170734,0.000000,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,455.120995,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,76.621865,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,1.339933,5.172163,2.967718,0.000000,21.012717,0.000000,0.000000,9.879916,0.000000,643.324185,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,455.120995,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,76.621865,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,1.729281,5.172163,9.768739,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,664.817307,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,455.130648,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,68.422395,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982732,5.172163,9.768739,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,664.817504,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,0.000000,0.000000,120.064014,24.073598,43.348365,65.793651,32.503582,92.626272,0.000000,455.130648,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,68.422395,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,1.731169,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,602.555654,1.170734,0.000000,12.589056,125.469694,46.816884,19.431489,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,68.422395,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,1.731169,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,621.861654,1.170734,0.000000,12.589056,125.469694,46.816884,19.431489,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,68.422395,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,1.112894,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,633.671185,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,455.120995,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,68.422395,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,1.112894,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,635.601785,1.170734,0.000000,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,455.120995,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,68.422395,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,641.393585,1.170734,0.000000,12.589056,125.469694,46.816884,19.431489,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,455.120995,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,68.422395,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.967718,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,649.115985,1.170734,9.999128,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,455.120995,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,68.422395,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,5.440817,0.000000,31.519075,0.000000,0.000000,9.879916,0.000000,664.817504,1.170734,19.998256,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,68.422395,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,5.440817,0.000000,42.025433,0.000000,0.000000,9.879916,0.000000,657.577754,1.170734,29.997384,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,67.300716,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,1.731169,0.000000,42.025433,0.000000,9.458890,9.879916,0.000000,664.527914,1.170734,39.996511,12.589056,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,18.410045,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,67.300716,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,9.768739,0.000000,42.025433,0.000000,10.015294,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,23.564857,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,66.179037,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,9.768739,0.000000,42.025433,0.000000,10.015294,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,56.750067,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,66.179037,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,9.768739,0.000000,42.025433,0.000000,10.015294,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,56.750067,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,66.179037,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,4.204268,0.000000,42.025433,0.000000,10.015294,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,56.750067,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,66.179037,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,4.204268,0.000000,42.025433,0.000000,10.015294,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,56.750067,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,66.179037,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,4.204268,0.000000,42.025433,0.000000,10.015294,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,56.750067,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,66.179037,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,4.204268,0.000000,42.025433,0.000000,10.015294,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,56.750067,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,66.179037,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,8.903155,0.000000,42.025433,0.000000,10.015294,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,19.146447,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,66.179037,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,3.956958,0.000000,42.025433,0.000000,9.458890,9.879916,0.000000,664.527914,1.170734,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,65.057359,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,3.956958,0.000000,42.025433,0.000000,9.458890,9.879916,0.000000,664.527914,1.170734,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,65.057359,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,3.956958,0.000000,42.025433,0.000000,9.458890,9.879916,0.000000,664.527914,1.170734,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,65.057359,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,3.956958,0.000000,42.025433,0.000000,9.458890,9.879916,0.000000,664.527914,1.170734,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,65.057359,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,8.532190,0.000000,42.025433,0.000000,20.030589,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,65.057359,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,8.532190,0.000000,42.025433,0.000000,20.030589,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,65.057359,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,8.532190,0.000000,42.025433,0.000000,20.030589,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,65.057359,6.682409,37.636956,0.000000,57.122017,144.784333,175.707713,0.000000,5.465078,2.982777,5.172163,8.532190,0.000000,42.025433,0.000000,20.030589,9.879916,0.000000,664.527914,1.170734,40.611843,19.513250,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,65.057359,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.720408,0.000000,42.025433,0.000000,20.030589,9.879916,0.000000,664.527914,1.170734,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,17.673643,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,60.570644,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.720408,0.000000,42.025433,0.000000,20.030589,9.879916,0.000000,664.527914,1.170734,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,60.570644,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,2.720408,0.000000,42.025433,0.000000,20.030589,9.879916,0.000000,664.527914,1.170734,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,60.570644,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,7.048331,0.000000,42.025433,0.000000,28.376667,9.879916,0.000000,664.527914,1.170734,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,60.570644,6.511447,36.575718,0.000000,57.122017,144.784333,173.717757,0.000000,5.367487,2.982777,5.172163,7.048331,0.000000,42.025433,0.000000,28.376667,9.879916,0.000000,664.527914,1.170734,39.996511,18.883585,125.469694,46.816884,21.844739,0.000000,40.685542,0.000000,22.092054,0.000000,120.064014,26.679908,43.348365,65.793651,32.503582,92.626272,0.000000,465.699332,0.000000,0.000000,11.535335,42.772443,143.057460,33.622609,18.148236,47.154641,404.238681,19.305970,0.000000,0,0,0,0,0

