Block,Time,BRBCL,KHSTPP-II,KHSTPP-I,TALA,SASAN,DULHASTI,FSTPP I & II,AURY_GF,UNCHAHAR1,UNCHAHAR2,KISHANGANGA,CHAMERA2,TEHRI,DADRI_LF,DADRI_CRF,RAPPB,ANTA_RF,URI2,AURY_LF,RAPPC,DADRI_GF,TANDA2,KOTESHWR,SALAL,AURY_CRF,SINGRAULI_HYDRO,RIHAND1,DADRT2,RIHAND3,CHAMERA1,AURY_RF,DHAULIGNGA,KOLDAM,ANTA_LF,BSIUL,RAMPUR,PARBATI3,NAPP,SINGRAULI,RIHAND2,DADRI_RF,NJPC,UNCHAHAR4,JHAJJAR,TANAKPUR,ANTA_CRF,ANTA_GF,UNCHAHAR3,CHAMERA3,URI,SEWA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,19.293970,78.690579,24.619144,5.956058,401.556375,57.086511,11.122991,0.000000,12.010515,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,50.444163,0.000000,1.170006,51.514980,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,79.587750,33.002387,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.759910,33.601710,24.495662,0.000000,0,0,0,0,0

49,12:00-12:15,17.175326,78.690579,24.619144,5.388814,401.556375,57.086511,11.122991,0.000000,12.010515,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,63.895940,0.000000,1.170006,51.514980,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,108.306097,33.002387,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.759910,33.601710,24.495662,0.000000,0,0,0,0,0

50,12:15-12:30,17.175326,78.690579,24.619144,5.388814,401.556375,57.086511,11.122991,0.000000,12.010515,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,51.514980,365.428360,69.352283,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,108.306097,33.002387,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.759910,33.601710,24.495662,0.000000,0,0,0,0,0

51,12:30-12:45,17.175326,78.690579,24.619144,5.388814,401.556375,57.086511,11.122991,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,69.458400,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,78.526580,33.764500,0.000000,173.609779,1.649637,115.764000,11.739917,0.000000,0.000000,14.779204,33.601710,24.495662,0.000000,0,0,0,0,0

52,12:45-13:00,17.175326,78.690579,24.619144,5.388814,401.556375,57.086511,11.122991,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,69.458400,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,78.526580,33.764500,0.000000,173.609779,1.649637,115.764000,11.739917,0.000000,0.000000,14.779204,33.601710,24.495662,0.000000,0,0,0,0,0

53,13:00-13:15,17.175326,79.105400,25.082200,5.388814,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,69.458400,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,78.526580,33.764500,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.779204,33.601710,24.495662,0.000000,0,0,0,0,0

54,13:15-13:30,17.175326,79.105400,25.082200,5.388814,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,69.458400,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,78.526580,33.764500,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.779204,33.601710,24.495662,0.000000,0,0,0,0,0

55,13:30-13:45,14.471802,79.105400,25.082200,5.530625,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,88.139167,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,101.040170,39.120707,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.779204,33.601710,24.495662,0.000000,0,0,0,0,0

56,13:45-14:00,14.471802,79.105400,25.082200,5.530625,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,90.915257,40.660253,0.000000,31.499484,9.873775,0.000000,12.581232,6.507399,0.000000,46.111883,101.040170,39.120707,0.000000,173.609779,1.649637,115.764000,9.268355,0.000000,0.000000,14.779204,33.601710,24.495662,0.000000,0,0,0,0,0

57,14:00-14:15,14.471802,79.105400,25.082200,6.097869,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,69.458400,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,72.169207,33.764500,0.000000,173.609779,1.649637,115.764000,5.561013,0.000000,0.000000,14.856380,33.601710,24.495662,0.000000,0,0,0,0,0

58,14:15-14:30,14.471802,79.105400,25.082200,6.097869,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,69.458400,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,72.169207,33.764500,0.000000,173.609779,1.649637,115.764000,5.561013,0.000000,0.000000,14.856380,33.601710,24.495662,0.000000,0,0,0,0,0

59,14:30-14:45,14.471802,79.105400,25.082200,6.097869,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,69.458400,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,72.169207,33.764500,0.000000,173.609779,1.649637,115.764000,5.561013,0.000000,0.000000,14.856380,33.601710,24.495662,0.000000,0,0,0,0,0

60,14:45-15:00,14.471802,79.105400,25.082200,6.097869,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,52.093800,365.621300,69.458400,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,72.169207,33.764500,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.856380,33.601710,24.495662,0.000000,0,0,0,0,0

61,15:00-15:15,14.471802,114.863549,34.390590,6.097869,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.856380,33.601710,24.495662,0.000000,0,0,0,0,0

62,15:15-15:30,14.471802,114.863549,34.390590,6.097869,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.856380,33.601710,24.495662,0.000000,0,0,0,0,0

63,15:30-15:45,14.471802,114.863549,34.390590,4.339414,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.856380,33.601710,24.495662,0.000000,0,0,0,0,0

64,15:45-16:00,14.471802,114.863549,34.390590,4.339414,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.856380,33.601710,24.495662,0.000000,0,0,0,0,0

65,16:00-16:15,14.471802,114.863549,34.390590,0.000000,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.856380,33.601710,29.820806,0.000000,0,0,0,0,0

66,16:15-16:30,14.471802,114.863549,34.390590,0.000000,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.856380,33.601710,29.820806,0.000000,0,0,0,0,0

67,16:30-16:45,14.471802,114.863549,34.390590,0.000000,401.556375,57.086511,13.402770,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.856380,33.601710,29.820806,0.000000,0,0,0,0,0

68,16:45-17:00,14.471802,114.863549,34.390590,0.000000,401.556375,57.086511,13.402770,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,8.650465,0.000000,0.000000,14.856380,33.601710,29.820806,0.000000,0,0,0,0,0

69,17:00-17:15,14.471802,114.863549,34.390590,4.821571,401.556375,57.086511,13.402770,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,9.886246,0.000000,0.000000,14.856380,33.601710,29.820806,0.000000,0,0,0,0,0

70,17:15-17:30,14.471802,114.863549,34.390590,4.821571,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,31.499484,9.873775,0.000000,6.290616,6.507399,0.000000,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,9.886246,0.000000,0.000000,14.856380,33.601710,29.820806,5.966103,0,0,0,0,0

71,17:30-17:45,14.471802,114.863549,34.390590,3.119840,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,41.999311,9.873775,0.000000,6.290616,6.507399,16.190769,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,9.886246,0.000000,0.000000,14.856380,33.601710,29.820806,5.966103,0,0,0,0,0

72,17:45-18:00,14.471802,114.863549,34.390590,2.978029,401.556375,57.086511,11.200167,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,41.999311,9.873775,0.000000,6.290616,6.507399,5.887553,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,9.886246,0.000000,0.000000,14.856380,33.601710,29.820806,10.824654,0,0,0,0,0

73,18:00-18:15,14.471802,114.863549,34.390590,2.978029,401.556375,57.086511,11.190520,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,41.999311,9.873775,0.000000,6.290616,6.507399,11.775105,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,9.886246,0.000000,0.000000,14.856380,33.601710,40.471094,18.173669,0,0,0,0,0

74,18:15-18:30,14.471802,114.863549,29.251055,2.978029,401.556375,57.086511,13.393123,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.132844,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,41.999311,9.873775,0.000000,6.290616,6.507399,76.538183,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,9.886246,0.000000,0.000000,14.856380,33.601710,40.471094,18.173669,0,0,0,0,0

75,18:30-18:45,14.471802,114.863549,29.251055,0.000000,401.556375,57.086511,13.393123,0.000000,12.541100,24.117500,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.352124,0.000000,75.105754,0.000000,1.170006,62.440208,365.621300,89.574324,40.660253,0.000000,41.999311,9.873775,0.000000,6.290616,6.507399,76.538183,46.111883,112.967528,45.634362,0.000000,173.609779,1.649637,115.764000,11.122026,0.000000,0.000000,14.856380,33.601710,40.471094,18.173669,0,0,0,0,0

76,18:45-19:00,14.471802,114.863549,29.251055,0.000000,401.556375,57.086511,13.393123,0.000000,12.541100,24.117500,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,91.077520,365.621300,122.808722,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,76.538183,46.111883,123.574501,57.178927,0.000000,175.598499,1.649637,115.764000,11.122026,0.000000,0.000000,14.856380,33.601710,40.471094,18.173669,0,0,0,0,0

77,19:00-19:15,14.471802,113.995319,29.443995,0.000000,401.556375,57.086511,16.047516,0.000000,15.142124,28.946692,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,91.077520,365.621300,122.808722,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,76.538183,46.111883,123.574501,57.178927,0.000000,175.598499,1.649637,115.764000,11.122026,0.000000,0.000000,18.421718,33.601710,40.471094,18.173669,0,0,0,0,0

78,19:15-19:30,14.471802,113.995319,29.443995,0.000000,401.556375,57.086511,16.076340,0.000000,15.142124,28.946692,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,91.077520,365.621300,122.808722,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,76.538183,46.111883,123.574501,57.178927,0.000000,175.598499,1.649637,115.764000,11.122026,0.000000,0.000000,18.421718,33.601710,40.471094,18.173669,0,0,0,0,0

79,19:30-19:45,14.471802,142.519555,33.581207,0.000000,401.556375,57.086511,20.065760,0.000000,19.378797,43.321421,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,366.627096,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,76.538183,46.111883,128.185590,58.564811,0.000000,175.598499,2.980923,116.517817,9.268355,0.000000,0.000000,24.054409,33.601710,40.471094,18.173669,0,0,0,0,0

80,19:45-20:00,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,19.378797,43.321421,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,366.627096,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,20.606434,46.111883,128.185590,58.564811,0.000000,175.598499,2.980923,116.517817,9.268355,0.000000,0.000000,24.054409,33.601710,40.471094,18.173669,0,0,0,0,0

81,20:00-20:15,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.775821,43.321421,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,429.334580,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,18.840167,46.111883,128.185590,58.564811,0.000000,175.598499,2.980923,242.277266,9.268355,0.000000,0.000000,26.663325,33.601710,40.471094,18.173669,0,0,0,0,0

82,20:15-20:30,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,442.266715,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,18.840167,46.111883,128.185590,58.564811,0.000000,175.598499,2.980923,338.747266,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.173669,0,0,0,0,0

83,20:30-20:45,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,442.266715,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,18.840167,46.111883,128.185590,58.564811,0.000000,175.598499,2.980923,396.155406,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.173669,0,0,0,0,0

84,20:45-21:00,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,442.266715,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,3.183510,6.507399,18.840167,46.111883,128.185590,58.564811,0.000000,173.609779,2.980923,396.155406,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.136955,0,0,0,0,0

85,21:00-21:15,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,507.866315,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,3.183510,6.507399,18.840167,46.111883,128.185590,58.564811,0.000000,173.609779,2.980923,396.155406,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.136955,0,0,0,0,0

86,21:15-21:30,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,556.101315,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,3.183510,6.507399,18.840167,46.111883,128.185590,58.564811,0.000000,173.609779,2.980923,396.155406,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.136955,0,0,0,0,0

87,21:30-21:45,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,604.336315,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,3.183510,6.507399,18.840167,46.111883,128.185590,58.564811,0.000000,173.609779,2.980923,396.155406,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.136955,0,0,0,0,0

88,21:45-22:00,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,646.783115,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,18.840167,46.111883,128.185590,58.564811,0.000000,175.598499,2.980923,396.155406,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.173669,0,0,0,0,0

89,22:00-22:15,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,646.783115,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,18.840167,46.111883,128.185590,58.564811,0.000000,175.598499,2.980923,396.155406,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.173669,0,0,0,0,0

90,22:15-22:30,14.471802,142.936319,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,646.783115,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,18.840167,46.111883,128.185590,58.564811,0.000000,175.598499,2.980923,396.155406,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.173669,0,0,0,0,0

91,22:30-22:45,14.471802,143.065010,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.192521,48.303178,0.000000,0.000000,0.000000,0.000000,0.000000,38.076025,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,664.404274,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,18.967353,6.678255,18.840167,46.111883,121.193649,58.564811,0.000000,175.598499,2.980923,407.527868,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,18.173669,0,0,0,0,0

92,22:45-23:00,14.471802,143.065010,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,664.404274,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,6.290616,6.507399,18.840167,46.111883,121.193649,58.564811,0.000000,173.609779,2.980923,407.527868,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,12.085185,0,0,0,0,0

93,23:00-23:15,14.471802,143.065010,42.745857,3.403462,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,664.404274,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,6.290616,6.507399,18.840167,46.111883,121.193649,58.564811,0.000000,173.609779,2.980923,407.527868,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,12.085185,0,0,0,0,0

94,23:15-23:30,14.471802,143.065010,42.745857,3.403462,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.546128,0.000000,75.105754,0.000000,1.170006,93.629868,664.404274,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,6.290616,6.507399,18.840167,46.111883,121.193649,58.564811,0.000000,173.609779,2.980923,407.527868,9.268355,0.000000,0.000000,26.663325,33.601710,35.145950,12.085185,0,0,0,0,0

95,23:30-23:45,14.471802,143.065010,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.731784,0.000000,75.105754,0.000000,1.170006,93.629868,664.404274,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,121.193649,58.564811,0.000000,173.609779,2.980923,407.527868,10.504136,0.000000,0.000000,26.663325,33.601710,35.145950,12.085185,0,0,0,0,0

96,23:45-24:00,14.471802,143.065010,42.745857,0.000000,401.556375,57.086511,20.065760,0.000000,21.831161,43.321421,8.046226,46.787784,0.000000,0.000000,0.000000,0.000000,0.000000,36.552984,0.000000,65.590804,0.000000,4.959413,0.000000,75.105754,0.000000,1.170006,93.629868,664.404274,125.970622,40.660253,0.000000,41.999311,9.873775,0.000000,12.581232,6.507399,18.840167,46.111883,121.193649,58.564811,0.000000,173.609779,2.980923,407.527868,10.504136,0.000000,0.000000,26.663325,33.601710,35.145950,12.085185,0,0,0,0,0

