Block,Time,KHSTPP-I,TALA,KHSTPP-II,FSTPP I & II,BRBCL,SASAN,ANTA_RF,ANTA_LF,JHAJJAR,CHAMERA2,TANDA2,KOTESHWR,PARBATI3,DULHASTI,DADRI_GF,TANAKPUR,KISHANGANGA,UNCHAHAR4,KOLDAM,SEWA2,CHAMERA3,AURY_LF,ANTA_GF,AURY_CRF,AURY_RF,DADRT2,RAPPB,NJPC,DHAULIGNGA,SINGRAULI,UNCHAHAR3,URI,RAPPC,URI2,DADRI_CRF,DADRI_LF,RIHAND3,RAMPUR,UNCHAHAR2,ANTA_CRF,RIHAND1,RIHAND2,BSIUL,CHAMERA1,AURY_GF,UNCHAHAR1,DADRI_RF,TEHRI,SINGRAULI_HYDRO,NAPP,SALAL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,44.272298,0.000000,139.942236,19.942260,17.891388,402.856740,0.000000,0.000000,384.253156,0.000000,0.000000,8.726494,0.000000,0.000000,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,462.241000,0.000000,0.000000,0.000000,120.815175,25.387276,1.593072,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,20.990840,0.000000,0.000000,0.791332,41.815831,12.296284,0,0,0,0,0

49,12:00-12:15,44.272298,0.000000,139.942236,19.942260,17.888363,402.856740,0.000000,0.000000,379.769510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,479.827707,0.000000,0.000000,0.000000,120.815175,25.387276,1.593072,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,20.990840,0.000000,0.000000,0.791332,41.815831,1.341413,0,0,0,0,0

50,12:15-12:30,44.272298,0.000000,139.942236,19.942260,17.943627,402.856740,0.000000,0.000000,379.769510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.621000,0.000000,0.000000,0.000000,120.815175,25.387276,1.593072,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,20.990840,0.000000,0.000000,0.791332,41.815831,1.341413,0,0,0,0,0

51,12:30-12:45,44.272298,0.000000,139.942236,19.942260,16.966318,402.856740,0.000000,0.000000,379.769510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,438.191000,0.000000,0.000000,0.000000,120.815175,25.387276,12.744576,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,20.990840,0.000000,0.000000,0.791332,41.815831,2.235688,0,0,0,0,0

52,12:45-13:00,44.272298,0.000000,139.942236,19.942260,18.683341,402.856740,0.000000,0.000000,379.769510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,428.571000,0.000000,0.000000,0.000000,120.815175,25.387276,12.744576,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,20.990840,0.000000,0.000000,0.791332,41.815831,2.235688,0,0,0,0,0

53,13:00-13:15,44.272298,0.000000,139.942236,19.942260,18.169323,402.856740,0.000000,0.000000,379.769510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,411.255000,0.000000,0.000000,0.000000,120.815175,25.387276,12.744576,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,20.990840,0.000000,0.000000,0.791332,41.815831,2.235688,0,0,0,0,0

54,13:15-13:30,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,379.769510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,411.255000,0.000000,0.000000,0.000000,120.815175,25.387276,12.744576,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,20.990840,0.000000,0.000000,0.791332,41.815831,2.235688,0,0,0,0,0

55,13:30-13:45,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,361.984631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,411.255000,0.000000,0.000000,0.000000,120.815175,22.305894,2.124096,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,19.026147,0.000000,0.000000,0.791332,41.815831,2.235688,0,0,0,0,0

56,13:45-14:00,44.272298,0.000000,139.942236,18.243945,19.240016,402.856740,0.000000,0.000000,361.984631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,411.255000,0.000000,0.000000,0.000000,120.815175,22.305894,2.124096,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,37.155326,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,19.026147,0.000000,0.000000,0.791332,41.815831,2.235688,0,0,0,0,0

57,14:00-14:15,44.272298,0.000000,139.942236,18.243945,19.240016,402.856740,0.000000,0.000000,361.984631,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,411.255000,0.000000,0.000000,0.000000,120.815175,22.305894,2.124096,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,37.155326,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,19.026147,0.000000,0.000000,0.791332,41.815831,2.235688,0,0,0,0,0

58,14:15-14:30,44.272298,0.000000,139.942236,18.243945,19.240016,402.856740,0.000000,0.000000,361.984631,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,411.255000,0.000000,0.000000,0.000000,120.815175,22.305894,2.124096,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,37.155326,0.000000,83.694000,113.636250,6.273010,0.000000,0.000000,19.026147,0.000000,0.000000,0.791332,41.815831,2.235688,0,0,0,0,0

59,14:30-14:45,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,379.769510,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,456.161749,0.000000,0.000000,0.000000,120.815175,24.958039,2.124096,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,40.434887,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,13.575744,0.791332,41.815831,2.235688,0,0,0,0,0

60,14:45-15:00,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,379.769510,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.985858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,507.455000,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,13.575744,0.791332,41.815831,2.235688,0,0,0,0,0

61,15:00-15:15,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,559.219258,0.000000,0.000000,0.000000,120.815175,25.387276,12.744576,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,13.575744,0.791332,41.815831,2.235688,0,0,0,0,0

62,15:15-15:30,44.272298,0.000000,139.942236,19.942260,18.820896,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,651.073214,0.000000,0.000000,0.000000,120.815175,25.387276,12.744576,52.493454,4.658697,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,27.272700,0.791332,41.815831,2.235688,0,0,0,0,0

63,15:30-15:45,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,0.000000,0.000000,120.815175,25.387276,12.744576,52.493454,5.176330,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,27.272700,0.791332,41.815831,12.296284,0,0,0,0,0

64,15:45-16:00,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,21.864336,0.000000,120.815175,25.387276,12.744576,52.493454,5.176330,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,41.818140,0.791332,41.815831,12.296284,0,0,0,0,0

65,16:00-16:15,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,21.864336,0.000000,120.815175,25.387276,25.489152,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,41.818140,0.791332,41.815831,12.296284,0,0,0,0,0

66,16:15-16:30,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,0.000000,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,21.864336,0.000000,120.815175,25.387276,25.489152,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,41.818140,0.791332,41.815831,12.296284,0,0,0,0,0

67,16:30-16:45,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,22.502046,0.000000,120.815175,25.387276,2.124096,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,41.818140,0.791332,41.815831,12.296284,0,0,0,0,0

68,16:45-17:00,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,44.639686,0.000000,120.815175,25.387276,1.593072,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,42.545412,0.791332,41.815831,12.296284,0,0,0,0,0

69,17:00-17:15,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,17.452989,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,67.415036,7.624812,120.815175,25.387276,1.593072,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,42.545412,0.791332,41.815831,12.296284,0,0,0,0,0

70,17:15-17:30,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,3.205865,0.000000,26.179483,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,2.821161,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,90.008183,15.483452,120.815175,25.387276,1.593072,52.493454,5.176330,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,1.058200,6.763822,0.000000,20.990840,0.000000,42.545412,0.791332,41.815831,12.296284,0,0,0,0,0

71,17:30-17:45,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,38.008735,0.000000,37.485985,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,5.078090,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,112.510229,17.577733,120.815175,25.387276,3.186144,52.493454,5.176330,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,18.819029,13.375648,0.000000,20.990840,0.000000,42.545412,0.791332,41.815831,53.656512,0,0,0,0,0

72,17:45-18:00,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,38.008735,0.000000,37.485985,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,5.078090,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,112.510229,26.366600,120.815175,25.387276,3.186144,52.493454,5.176330,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,18.819029,21.279440,0.000000,20.990840,0.000000,42.545412,0.791332,41.815831,53.656512,0,0,0,0,0

73,18:00-18:15,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,38.008735,0.000000,37.485985,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,5.078090,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,112.510229,26.366600,120.815175,25.387276,3.186144,52.493454,5.823371,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,18.819029,25.079340,0.000000,20.990840,0.000000,42.545412,0.791332,41.815831,53.656512,0,0,0,0,0

74,18:15-18:30,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,38.008735,0.000000,37.485985,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,5.078090,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,112.510229,26.366600,120.815175,25.387276,6.372288,52.493454,5.823371,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,12.546019,25.079340,0.000000,20.990840,0.000000,42.545412,0.791332,41.815831,53.656512,0,0,0,0,0

75,18:30-18:45,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,38.008735,0.000000,37.485985,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,5.078090,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,90.008183,26.366600,120.815175,25.387276,35.047584,52.493454,7.117453,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,12.546019,25.079340,0.000000,20.990840,0.000000,42.545412,0.791332,41.815831,53.656512,0,0,0,0,0

76,18:45-19:00,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,25.339157,0.000000,37.485985,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,5.078090,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,67.415036,16.520426,120.815175,25.387276,35.047584,52.493454,7.117453,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,12.546019,25.079340,0.000000,20.990840,0.000000,42.545412,0.791332,41.815831,53.656512,0,0,0,0,0

77,19:00-19:15,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,3.205865,0.000000,17.073576,0.000000,31.705311,0.000000,0.000000,0.000000,0.000000,0.000000,2.692927,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,44.639686,7.624812,120.815175,25.387276,2.124096,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,13.515484,0.000000,20.990840,0.000000,41.818140,0.791332,41.815831,12.296284,0,0,0,0,0

78,19:15-19:30,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,44.639686,7.624812,120.815175,25.387276,2.124096,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,6.079840,0.000000,20.990840,0.000000,41.818140,0.791332,41.815831,2.235688,0,0,0,0,0

79,19:30-19:45,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,22.137640,0.000000,120.815175,25.387276,2.124096,52.493454,16.046622,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,41.818140,0.791332,41.815831,2.235688,0,0,0,0,0

80,19:45-20:00,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,21.864336,0.000000,120.815175,25.387276,2.124096,52.493454,5.176330,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,41.818140,0.791332,41.815831,2.235688,0,0,0,0,0

81,20:00-20:15,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,5.176330,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,41.818140,0.791332,41.815831,12.296284,0,0,0,0,0

82,20:15-20:30,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,15.852656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,5.176330,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,27.272700,0.791332,41.815831,12.296284,0,0,0,0,0

83,20:30-20:45,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,15.852656,0.000000,6.161610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,4.788105,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,27.272700,0.791332,41.815831,12.296284,0,0,0,0,0

84,20:45-21:00,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,15.852656,0.000000,6.161610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,4.788105,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,27.272700,0.791332,41.815831,12.296284,0,0,0,0,0

85,21:00-21:15,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,6.161610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,5.823371,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,27.272700,0.791332,41.815831,12.296284,0,0,0,0,0

86,21:15-21:30,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,6.161610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,5.823371,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,27.272700,0.791332,41.815831,12.296284,0,0,0,0,0

87,21:30-21:45,44.272298,0.000000,139.942236,19.942260,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,1.478786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,13.575744,0.791332,41.815831,12.296284,0,0,0,0,0

88,21:45-22:00,44.272298,0.000000,139.942236,16.848468,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,1.478786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.669284,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,13.575744,0.791332,41.815831,12.296284,0,0,0,0,0

89,22:00-22:15,44.272298,0.000000,139.942236,13.746210,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,1.478786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,610.634828,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,13.575744,0.791332,41.815831,12.296284,0,0,0,0,0

90,22:15-22:30,44.272298,0.000000,139.942236,13.711577,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,1.478786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,602.412577,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,13.575744,0.791332,41.815831,12.296284,0,0,0,0,0

91,22:30-22:45,44.272298,0.000000,139.942236,13.711577,19.240016,402.856740,0.000000,0.000000,418.888470,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,602.412577,0.000000,0.000000,0.000000,120.815175,25.387276,2.124096,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,20.990840,0.000000,0.000000,0.791332,41.815831,12.296284,0,0,0,0,0

92,22:45-23:00,44.272298,0.000000,139.942236,13.711577,19.240016,402.856740,0.000000,0.000000,360.529510,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,598.748319,0.000000,0.000000,0.000000,120.815175,22.408443,2.124096,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,40.779276,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,18.398827,0.000000,0.000000,0.791332,41.815831,12.296284,0,0,0,0,0

93,23:00-23:15,44.272298,0.000000,139.942236,13.711577,19.240016,402.856740,0.000000,0.000000,290.796631,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,556.517000,0.000000,0.000000,0.000000,120.815175,19.202001,25.489152,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,36.905206,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,16.309075,0.000000,0.000000,0.791332,41.815831,12.296284,0,0,0,0,0

94,23:15-23:30,44.272298,0.000000,139.942236,13.711577,19.240016,402.856740,0.000000,0.000000,235.000631,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,488.215000,0.000000,0.000000,0.000000,120.815175,19.202001,25.489152,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,36.905206,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,16.309075,0.000000,0.000000,0.791332,41.815831,12.296284,0,0,0,0,0

95,23:30-23:45,44.272298,0.000000,139.942236,13.711577,18.169625,402.856740,0.000000,0.000000,235.000631,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.913000,0.000000,0.000000,0.000000,120.815175,19.202001,2.124096,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,36.905206,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,16.309075,0.000000,0.000000,0.791332,41.815831,12.296284,0,0,0,0,0

96,23:45-24:00,44.272298,0.000000,139.942236,13.711577,19.240016,402.856740,0.000000,0.000000,235.000631,0.000000,0.000000,8.726494,0.000000,1.851369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,364.117000,0.000000,0.000000,0.000000,120.815175,19.202001,2.124096,52.493454,4.529288,0.000000,0.000000,59.480460,0.000000,36.905206,0.000000,83.694000,113.636250,0.000000,0.000000,0.000000,16.309075,0.000000,0.000000,0.791332,41.815831,12.296284,0,0,0,0,0

