Block,Time,URI2,SINGRAULI_HYDRO,ANTA_CRF,RIHAND1,TEHRI,RIHAND2,CHAMERA3,KISHANGANGA,NJPC,RAMPUR,AURY_CRF,RAPPB,KOTESHWR,CHAMERA2,TANAKPUR,DADRI_LF,ANTA_GF,BSIUL,UNCHAHAR1,AURY_LF,TANDA2,RIHAND3,NAPP,PARBATI3,DULHASTI,ANTA_LF,ANTA_RF,DHAULIGNGA,SEWA2,SINGRAULI,DADRI_RF,CHAMERA1,RAPPC,DADRI_GF,UNCHAHAR2,SALAL,FSTPP I & II,KHSTPP-II,AURY_GF,DADRT2,BRBCL,KUDGI,TALA,AURY_RF,KHSTPP-I,UNCHAHAR4,SASAN,URI,JHAJJAR,KOLDAM,DADRI_CRF,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,429.298997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,461.748000,0.000000,0.000000,21.915642,0,0,0,0,0

48,11:45-12:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,477.598997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,464.646000,0.000000,0.000000,21.915642,0,0,0,0,0

49,12:00-12:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,7.424676,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,482.428997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,482.034000,0.000000,0.000000,21.915642,0,0,0,0,0

50,12:15-12:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,7.424676,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,492.088997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,489.762000,0.000000,0.000000,21.915642,0,0,0,0,0

51,12:30-12:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,7.424676,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,501.748997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,491.694000,0.000000,0.000000,21.915642,0,0,0,0,0

52,12:45-13:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,501.748997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,462.714000,0.000000,0.000000,21.915642,0,0,0,0,0

53,13:00-13:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,521.068997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,392.196000,0.000000,0.000000,21.915642,0,0,0,0,0

54,13:15-13:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.652381,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,530.728997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,395.094000,0.000000,0.000000,21.915642,0,0,0,0,0

55,13:30-13:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,13.821335,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,550.048997,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,446.292000,0.000000,0.000000,21.915642,0,0,0,0,0

56,13:45-14:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,523.016550,0.000000,0.000000,21.915642,0,0,0,0,0

57,14:00-14:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,581.287409,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,572.282550,0.000000,0.000000,21.915642,0,0,0,0,0

58,14:15-14:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,0.000000,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,655.766009,14.490000,90.56,25.560360,0.000000,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,21.915642,0,0,0,0,0

59,14:30-14:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.397409,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,21.915642,0,0,0,0,0

60,14:45-15:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.397409,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,21.915642,0,0,0,0,0

61,15:00-15:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.397409,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,21.915642,0,0,0,0,0

62,15:15-15:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.397409,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,21.915642,0,0,0,0,0

63,15:30-15:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.397409,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,21.915642,0,0,0,0,0

64,15:45-16:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,33.336660,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.397409,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,21.915642,0,0,0,0,0

65,16:00-16:15,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,25.492837,0,0,0,0,0

66,16:15-16:30,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,25.492837,0,0,0,0,0

67,16:30-16:45,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,19.619074,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,588.216720,0.000000,0.000000,25.492837,0,0,0,0,0

68,16:45-17:00,31.317063,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,19.619074,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.942997,0.000000,0.000000,25.492837,0,0,0,0,0

69,17:00-17:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,19.443068,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,90.56,25.560360,19.311403,31.076317,0.000000,332.545500,50.123808,596.910720,0.000000,0.000000,25.492837,0,0,0,0,0

70,17:15-17:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,19.443068,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,87.91,25.560360,19.311403,31.076317,0.000000,332.545500,50.123808,596.910720,0.000000,0.000000,25.492837,0,0,0,0,0

71,17:30-17:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,87.91,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,587.250720,0.000000,0.000000,25.492837,0,0,0,0,0

72,17:45-18:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,16.506428,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,87.91,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,587.250720,0.000000,0.000000,25.492837,0,0,0,0,0

73,18:00-18:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,87.91,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,587.250720,0.000000,0.000000,25.492837,0,0,0,0,0

74,18:15-18:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,16.337475,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,13.765500,142.500094,0.000000,663.429439,14.490000,87.91,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,587.250720,0.000000,0.000000,25.492837,0,0,0,0,0

75,18:30-18:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,11.384503,0.000000,0.000000,0.000000,18.275927,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,81.14,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.942997,0.000000,0.000000,25.492837,0,0,0,0,0

76,18:45-19:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,77.28,25.560360,19.311403,31.076317,0.000000,332.545500,50.123808,630.942997,0.000000,0.000000,25.492837,0,0,0,0,0

77,19:00-19:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,70.52,25.560360,19.311403,31.076317,0.000000,332.545500,50.123808,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

78,19:15-19:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,65.69,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

79,19:30-19:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,61.82,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

80,19:45-20:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,55.06,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

81,20:00-20:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,52.16,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

82,20:15-20:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,50.23,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

83,20:30-20:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,48.30,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

84,20:45-21:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,142.500094,0.000000,663.429439,14.490000,42.50,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

85,21:00-21:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,129.301418,0.000000,663.429439,14.490000,38.64,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

86,21:15-21:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,95.000062,0.000000,663.429439,14.490000,36.71,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

87,21:30-21:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,95.000062,0.000000,663.429439,14.490000,34.78,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

88,21:45-22:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,95.000062,0.000000,663.429439,14.490000,34.78,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,0.000000,25.492837,0,0,0,0,0

89,22:00-22:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,95.000062,0.000000,663.429439,14.490000,34.78,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,7.411152,25.492837,0,0,0,0,0

90,22:15-22:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,134.573460,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,95.000062,0.000000,663.429439,14.490000,32.84,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,7.411152,25.492837,0,0,0,0,0

91,22:30-22:45,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,127.512000,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,95.000062,0.000000,663.429439,14.490000,31.88,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,7.411152,25.492837,0,0,0,0,0

92,22:45-23:00,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.554339,0.000000,149.432907,0.000000,0.000000,0.000000,38.099040,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,36.240842,15.266710,127.512000,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,95.000062,0.000000,663.429439,14.490000,30.91,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,7.411152,25.492837,0,0,0,0,0

93,23:00-23:15,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,127.512000,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,95.000062,0.000000,663.429439,14.490000,28.01,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,7.411152,25.492837,0,0,0,0,0

94,23:15-23:30,30.537385,1.034856,0.000000,88.872000,60.127704,114.108750,27.185307,0.000000,147.740523,0.000000,0.000000,0.000000,30.479232,0.000000,9.404590,0.000000,0.000000,0.000000,19.305510,0.000000,0.000000,119.460993,37.243937,0.000000,15.864038,0.000000,0.000000,35.347582,15.266710,127.512000,18.514163,41.209560,49.034160,0.000000,40.948837,80.819424,12.621756,95.000062,0.000000,663.429439,14.490000,25.12,25.560360,19.311403,31.076317,0.000000,332.545500,45.324720,630.945315,0.000000,7.411152,25.492837,0,0,0,0,0

