Block,Time,ANTA_GF,TANDA2,SEWA2,TEHRI,PARBATI3,BSIUL,URI,UNCHAHAR4,DHAULIGNGA,SALAL,SINGRAULI,UNCHAHAR1,SINGRAULI_HYDRO,TANAKPUR,KOLDAM,DULHASTI,DADRI_LF,CHAMERA1,URI2,RAMPUR,AURY_GF,ANTA_RF,DADRI_GF,ANTA_LF,DADRI_RF,RAPPC,CHAMERA3,RIHAND1,KISHANGANGA,DADRI_CRF,JHAJJAR,RIHAND2,UNCHAHAR3,NJPC,KOTESHWR,RAPPB,AURY_LF,AURY_CRF,UNCHAHAR2,ANTA_CRF,AURY_RF,DADRT2,NAPP,CHAMERA2,RIHAND3,TALA,KHSTPP-I,KHSTPP-II,BRBCL,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.122963,0.000000,0.000000,0.000000,0.000000,8.005796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,4.921599,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,16.998488,19.898727,327.205912,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,6.517049,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,18.235176,19.898727,327.205912,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,6.517049,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,17.148145,19.898727,327.205912,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,6.517049,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,327.205912,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,6.517049,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,18.599940,19.898727,327.205912,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,9.906360,0.844693,6.762975,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,521.225700,56.691694,21.399627,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,18.756858,19.898727,330.949522,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,9.906360,0.844693,6.762975,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,444.433700,56.691694,21.399627,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,8.005796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,441.554000,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,8.005796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,476.110400,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,491.468800,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,521.225700,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,551.203473,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,570.084118,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,14.937004,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,551.203473,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,645.226446,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,14.937004,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,551.203473,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,645.226446,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,14.937004,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,29.874008,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,3.198867,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,29.874008,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,3.198867,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,29.874008,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,0.000000,0.000000,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,3.198867,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,44.811012,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,14.544405,8.518153,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,3.198867,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,2.175229,44.811012,0.000000,0.000000,2.119459,0.000000,0.000000,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,30.906860,17.982767,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,3.198867,118.706633,0.000000,44.538477,141.355738,18.338242,19.898727,331.525462,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,5.067005,44.811012,0.000000,0.000000,2.119459,0.000000,8.656826,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,57.268594,26.974150,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,12.641921,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,5.068284,44.811012,0.000000,1.055890,2.119459,0.000000,17.539362,1.338485,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,6.749057,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,75.449100,35.965533,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,12.641921,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,5.067005,44.811012,0.000000,12.518632,3.179189,0.000000,17.539362,12.269442,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,13.346450,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,112.264625,37.404155,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,25.283843,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,5.067005,44.811012,0.000000,12.518632,34.971077,0.000000,26.309043,53.539382,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,21.232988,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,626.550823,56.691694,25.331857,112.264625,37.404155,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,25.283843,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,5.067005,44.811012,0.000000,12.518632,34.971077,0.000000,26.309043,53.539382,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,25.024593,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,582.613705,56.691694,25.331857,112.264625,37.404155,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,25.283843,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,5.067005,44.811012,0.000000,12.518632,3.179189,0.000000,26.309043,53.539382,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,25.024593,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,537.822851,56.691694,25.331857,112.264625,37.404155,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,25.283843,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,5.067005,44.811012,0.000000,12.518632,2.119459,0.000000,26.309043,53.539382,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,25.024593,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,537.822851,56.691694,25.331857,112.264625,37.404155,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,25.283843,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,5.067005,44.811012,0.000000,12.518632,2.119459,0.000000,17.539362,53.539382,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,25.024593,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,537.822851,56.691694,25.331857,112.264625,37.404155,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,25.283843,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,5.067005,44.811012,0.000000,6.259316,2.119459,0.000000,17.539362,12.269442,133.723669,10.136544,0.844693,0.000000,0.000000,31.636100,0.000000,13.485981,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,537.822851,56.691694,25.331857,86.357404,26.974150,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,25.283843,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,3.198867,44.811012,0.000000,6.259316,2.119459,0.000000,8.656826,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,6.066568,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,537.822851,56.691694,25.331857,61.813720,26.974150,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,12.641921,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,44.811012,0.000000,6.259316,2.119459,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,8.005796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,527.179480,56.691694,25.331857,22.452925,17.982767,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,44.811012,0.000000,6.259316,2.119459,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,8.005796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,527.177080,56.691694,25.331857,18.635019,17.982767,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,44.811012,0.000000,0.000000,2.119459,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,44.811012,0.000000,0.000000,2.119459,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,43.662011,0.000000,0.000000,2.119459,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,41.726853,0.000000,0.000000,3.179189,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,27.817902,0.000000,0.000000,36.030806,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,27.817902,0.000000,0.000000,36.030806,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,651.954481,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,27.817902,0.000000,0.000000,3.179189,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,8.005796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,652.242355,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,13.908951,0.000000,0.000000,2.119459,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,8.005796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,645.226446,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,13.908951,0.000000,0.000000,2.119459,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,15.818050,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,13.908951,0.000000,0.000000,2.119459,0.000000,0.000000,2.230808,133.723669,10.136544,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,496.690656,56.691694,25.331857,0.000000,8.991383,0.000000,0.000000,0.000000,40.690257,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,19.898727,331.525462,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,2.230808,133.723669,9.328116,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,449.681185,56.691694,21.662063,0.000000,8.991383,0.000000,0.000000,0.000000,34.962438,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,14.844470,331.525462,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.119459,0.000000,0.000000,2.230808,133.723669,9.328116,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,419.924285,56.691694,21.662063,0.000000,8.991383,0.000000,0.000000,0.000000,34.962438,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,19.197964,14.844470,331.525462,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.238918,0.000000,0.000000,2.230808,133.723669,9.097932,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,371.587691,56.691694,17.729833,0.000000,8.991383,0.000000,0.000000,0.000000,34.962438,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,18.054155,14.844470,331.525462,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.238918,0.000000,0.000000,2.230808,133.723669,9.097932,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,345.052085,56.691694,17.729833,0.000000,8.991383,0.000000,0.000000,0.000000,34.962438,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,17.668718,14.844470,331.525462,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.238918,0.000000,0.000000,2.230808,133.723669,9.097932,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,345.052085,56.691694,17.729833,0.000000,8.991383,0.000000,0.000000,0.000000,34.962438,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,17.581283,14.844470,331.525462,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.238918,0.000000,0.000000,2.230808,133.723669,9.097932,0.844693,0.000000,0.000000,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.135241,0.000000,78.711800,0.000000,0.000000,345.052085,56.691694,17.729833,0.000000,8.991383,0.000000,0.000000,0.000000,34.962438,0.000000,0.000000,565.284630,20.811016,0.000000,118.706633,0.000000,44.538477,141.355738,16.023598,14.844470,331.525462,0,0,0,0,0

