Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
13,03:00-03:15,26.496,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,46.617346,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,3.675,14.999987,276.75

14,03:15-03:30,32.016,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,46.617346,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,3.675,14.999987,276.75

15,03:30-03:45,32.016,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,46.617346,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,3.6456,14.999987,276.75

16,03:45-04:00,38.64,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,46.617346,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,3.5574,14.999987,276.75

17,04:00-04:15,26.496,38.989907,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,47.273929,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,3.5574,14.999987,276.75

18,04:15-04:30,26.496,38.989907,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,47.273929,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,3.5868,14.999987,276.75

19,04:30-04:45,26.496,38.989907,121.484996,127.380717,0,126.968152,12.9381,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,47.273929,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.5868,14.999987,276.75

20,04:45-05:00,26.496,38.989907,121.484996,127.380717,0,126.968152,12.9381,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,47.273929,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.2928,14.999987,276.75

21,05:00-05:15,26.496,19.175364,121.484996,127.380717,0,126.968152,12.9381,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,47.273929,4.272092,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,4.5276,14.999987,276.75

22,05:15-05:30,38.64,19.175364,121.484996,127.380717,0,126.968152,12.9381,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,47.273929,7.628735,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,4.3806,14.999987,276.75

23,05:30-05:45,38.64,19.175364,121.484996,127.380717,0,126.968152,12.9381,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,47.273929,10.680229,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,4.2042,14.999987,276.75

24,05:45-06:00,32.016,19.175364,121.484996,127.380717,0,126.968152,12.9381,70.438278,19.731611,27.03898,80.178,1.169503,43.606625,1.494586,5.534085,47.273929,58.790083,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.9396,14.999987,276.75

25,06:00-06:15,32.016,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,47.273929,58.790083,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.8514,14.999987,276.75

26,06:15-06:30,32.016,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,47.273929,58.790083,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.7338,14.999987,276.75

27,06:30-06:45,32.016,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,47.273929,58.790083,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.7632,14.999987,276.75

28,06:45-07:00,38.64,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,47.273929,58.790083,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.7926,14.999987,276.75

29,07:00-07:15,38.64,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,47.273929,58.790083,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,5.88,14.999977,276.75

30,07:15-07:30,32.016,17.577417,121.484996,127.380717,0,126.968152,11.6571,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,47.273929,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,5.88,14.999977,276.75

31,07:30-07:45,33.12,17.577417,121.484996,127.380717,0,126.968152,11.2728,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,47.273929,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,5.88,14.999977,276.75

32,07:45:08:00,33.12,17.577417,121.484996,127.380717,0,126.968152,11.2728,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,47.273929,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,415.043785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,5.88,14.999987,276.75

33,08:00-08:15,33.12,17.577417,121.484996,127.380717,0,126.968152,11.2728,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,383.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,8.82,14.999994,276.75

34,08:15-08:30,33.12,17.577417,121.484996,127.380717,0,126.968152,11.2728,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,685.515948,58.358386,383.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,8.82,14.999988,276.75

35,08:30-08:45,33.12,17.577417,121.484996,127.380717,0,126.968152,11.2728,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.381,14.999994,276.75

36,08:45:09:00,33.12,17.577417,121.484996,127.380717,0,126.968152,11.2728,70.438278,19.731611,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.381,14.999976,276.75

37,09:00:09:15,33.12,38.989907,121.484996,127.380717,0,126.968152,11.2728,70.438278,21.50793,27.03898,80.178,1.169503,39.595327,1.494586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.381,14.999992,276.75

38,09:15-09:30,33.12,38.989907,121.484996,127.380717,0,126.968152,11.2728,70.438278,21.90793,27.63898,80.178,1.169503,39.595327,1.494586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.381,14.999987,276.75

39,09:30-09:45,38.64,38.989907,121.484996,127.380717,0,126.968152,11.2728,70.438278,21.90793,27.63898,80.178,1.169503,40.895327,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.822,14.999987,276.75

40,09:45-10:00,38.64,38.989907,121.484996,127.380717,0,126.968152,11.2728,70.438278,21.90793,27.63898,80.178,1.169503,40.895327,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.822,14.999987,276.75

41,10:00-10:15,38.64,27.964072,121.484996,127.380717,0,126.968152,11.2728,70.438278,21.90793,27.63898,80.178,1.169503,40.895327,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.822,14.999977,276.75

42,10:15-10:30,33.12,27.964072,121.484996,127.380717,0,126.968152,11.2728,70.438278,21.90793,27.63898,80.178,1.169503,40.895327,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.822,14.999977,276.75

43,10:30-10:45,33.12,27.964072,121.484996,127.380717,0,126.968152,11.2728,70.438278,21.90793,27.63898,80.178,1.169503,44.906625,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.675,14.999977,276.75

44,10:45-11:00,33.12,27.964072,121.484996,127.380717,0,126.968152,11.2728,70.438278,21.90793,27.63898,80.178,1.169503,44.906625,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.675,14.999977,276.75

45,11:00-11:15,33.12,27.964072,121.484996,127.380717,0,127.370807,11.2728,70.438278,21.90793,27.63898,80.178,1.169503,44.906625,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.969,14.999977,276.75

46,11:15-11:30,33.12,27.964072,121.484996,127.380717,0,127.370807,11.2728,70.438278,21.90793,27.63898,80.178,1.169503,44.906625,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.969,14.999977,276.75

47,11:30-11:45,33.12,27.964072,121.484996,127.380717,0,127.370807,11.529,70.438278,21.90793,27.63898,80.178,1.169503,44.906625,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.969,14.999977,276.75

48,11:45-12:00,33.12,27.964072,121.484996,127.380717,0,127.370807,11.529,70.438278,21.90793,27.63898,80.178,1.169503,44.906625,3.094586,5.534085,48.71841,19.071838,6.745515,0,94.455943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,83.999245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2375,32.171,14.300737,3.969,14.999977,276.75

