Block,Time,WR/01102023/01102023/L_NR_2022_09,WR/01102023/30052048/L_NR_2022_10,NR/26072023/25122043/L_NR_2023_10,NR/01102023/25072045/L_NR_2021_15,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/08032047/L_NR_2021_14,WR/01102023/31032046/L_NR_2020_05,SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_16,NR/01102023/14082046/L_NR_2021_16,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/26072023/31072042/L_NR_2023_07,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02012046/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/L_NR_2019_05,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,WR/01102023/16072048/L_NR_2022_08,NR/01062024/30062024/8588/OAN/GMRETL/GPHHPPL-BRPL,NR/01062024/30062024/IIPL/(JPL(TM)-BRPL)/BRPLT-169/24-25/1,NR/01102023/31102037/L_NR_2019_11,NR/30092023/31122025/SH-07,NR/01062024/30062024/1000011195-SIEL-BRPL(DISCOM),NR/01062024/30062024/JPL-BRPL(PTC)GNA,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01062024/30062024/1000011017-PPGCL-BRPL,NR/01102023/19072037/LT-05,NR/02062024/02062024/IEX_240601_00854,NR/01102023/30042040/GNA_LT_35,NR/01062024/30062024/R2,NR/01102023/06022042/L_NR_2012_02,NR/01102023/31052040/LT-31,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_07,NR/01042024/31072024/LT_MEJA_DELHI,NR/01062024/30062024/APPCPL/180/F25/GNA/12300,NR/01062024/30062024/NDMC/D-46/EE(Power)/2024,NR/01062024/30062024/1000011034-ACBL-BRPL,NR/01102023/22052037/LT-59,NR/30092023/26122029/SH-06,NR/01062024/15062024/1000011003-KWHPS-BRPL(DISCOM),NR/01102023/30042040/GNA_LT_36,NR/01102023/05012040/L_NR_2020_02,NR/01062024/15062024/1000011005-GOHP-BRPL,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01062024/30062024/IEPL01,NR/01102023/15082037/GNA_NR_2012_01
52,12:45-13:00,39,39,85,44.5,15,15,92.02,45,9.41,93,0,126.805206,28.31,200,28.32,0,48.33,28.32,47,241.67,14,24.160000,0.000000,7.680000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.840000,24.160000,110.170000,15.840000,26.750000,13.190000,0.000000,57.690000,3.580000,0.000000,24.700000,24.160000,6.530000,22.990000,24.160000,16.240000,6.220000,48.320000,144.960000,0.000000,53.150000

53,13:00-13:15,34.33,34.33,82,44.5,15.5,15.5,91.92,46.5,9.81,93,0,126.464096,28.31,193,28.32,0,48.33,28.32,47,241.67,14,24.160000,0.000000,7.680000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.810000,24.160000,110.170000,15.810000,26.750000,13.190000,0.000000,57.690000,7.670000,0.000000,24.700000,24.160000,6.840000,22.990000,24.160000,16.210000,6.220000,48.320000,125.630000,0.000000,53.150000

54,13:15-13:30,35.33,35.33,82,44.5,15.83,15.84,91.92,47.5,10.41,93,0,125.255592,28.31,193,28.32,0,48.33,28.32,47,241.67,14,24.160000,0.000000,7.680000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.560000,24.160000,110.170000,15.560000,26.750000,13.190000,0.000000,57.690000,7.670000,0.000000,24.700000,24.160000,6.840000,22.990000,24.160000,15.940000,6.220000,48.320000,125.630000,0.000000,53.150000

55,13:30-13:45,36,36,81,44.5,16,16,91.82,48,9.01,98,0,116.56216,28.49,189,28.48,0,48.33,28.48,49,241.67,14.66,24.160000,0.000000,7.680000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.170000,24.160000,110.170000,15.170000,26.750000,13.190000,0.000000,57.690000,7.670000,0.000000,24.700000,24.160000,7.150000,22.990000,24.160000,15.560000,6.220000,48.320000,135.300000,0.000000,53.150000

56,13:45-14:00,37.33,37.33,81,44.5,16,16,91.87,48,9.21,98,0,113.667598,28.81,189,28.82,0,48.33,28.82,49,241.67,15.34,24.160000,0.000000,7.680000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,15.020000,24.160000,158.490000,15.020000,26.750000,13.190000,0.000000,57.690000,7.670000,0.000000,24.700000,24.160000,7.150000,22.990000,24.160000,15.400000,6.220000,48.320000,154.620000,0.000000,53.150000

57,14:00-14:15,38,38,81,44,16.33,16.34,91.72,49,9.41,93,0,110.168784,28.99,189,28.98,0,46.67,28.98,47,233.33,16,24.160000,0.000000,8.070000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,14.760000,24.160000,206.810000,14.760000,26.750000,13.190000,0.000000,76.240000,7.670000,0.000000,24.700000,24.160000,7.620000,22.990000,24.160000,15.130000,6.420000,48.320000,173.950000,0.000000,71.510000

58,14:15-14:30,38.67,38.67,79,43.19,17,17,91.36,51,9.81,91,0,105.958512,28.99,186,28.98,0,46.67,28.98,46,233.33,16.34,24.160000,0.000000,8.070000,22.990000,0.000000,0.000000,0.000000,24.160000,70.460000,0.000000,14.370000,24.160000,255.130000,14.370000,26.750000,13.190000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.620000,22.990000,24.160000,14.740000,6.420000,48.320000,193.280000,0.000000,100.680000

59,14:30-14:45,39.33,39.33,75,41.02,17.17,17.16,90.67,51.5,7.21,87,0,100.841862,28.99,175,28.98,0,46.37,28.98,43,231.85,16.34,24.160000,0.000000,8.070000,22.990000,0.000000,0.000000,0.000000,24.160000,85.240000,0.000000,13.850000,24.160000,262.380000,13.850000,27.760000,13.190000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.170000,22.990000,24.160000,14.190000,6.420000,48.320000,213.570000,0.000000,100.680000

60,14:45-15:00,43.33,43.33,72,39.9,17.5,17.5,88.78,52.5,7.61,85,0,95.276896,28.99,168,28.98,0,45.67,28.98,42,228.33,16.34,24.160000,0.000000,8.070000,22.990000,0.000000,0.000000,0.000000,24.160000,115.540000,0.000000,13.170000,24.160000,262.380000,13.170000,28.260000,13.190000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.170000,22.990000,24.160000,13.490000,6.420000,48.320000,213.570000,0.000000,100.680000

61,15:00-15:15,47.33,47.33,64,37.95,17.83,17.84,85,53.5,8.01,71,0,87.840698,28.99,151,28.98,0,43.86,28.98,36,219.31,16.34,24.160000,0.000000,8.300000,18.410000,0.000000,0.000000,0.000000,24.160000,115.540000,0.000000,12.460000,24.160000,262.380000,12.460000,26.750000,13.290000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.550000,30.920000,24.160000,12.780000,6.600000,48.320000,213.570000,0.000000,100.680000

62,15:15-15:30,50.67,50.67,60,35.9,18.17,18.16,80.01,54.5,8.61,65,0,82.382938,28.99,140,28.98,0,41.26,28.98,32,206.28,16.34,24.160000,0.000000,8.300000,18.410000,0.000000,0.000000,0.000000,24.160000,115.540000,0.000000,11.950000,24.160000,262.380000,11.950000,27.250000,13.290000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.550000,30.920000,24.160000,12.250000,6.600000,48.320000,213.570000,0.000000,100.680000

63,15:30-15:45,45.33,45.33,54,33.86,16.17,16.16,74.64,48.5,10.01,59,0,76.915432,29.15,126,29.15,0,38.6,29.15,30,192.99,16.34,24.160000,0.000000,8.300000,18.410000,0.000000,0.000000,0.000000,24.160000,115.540000,0.000000,11.020000,24.160000,262.380000,11.020000,27.250000,13.290000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.940000,30.920000,24.160000,11.290000,6.600000,48.320000,213.570000,0.000000,100.680000

64,15:45-16:00,46.33,46.33,49,30.43,16,16,68.98,48,11.01,55,0,71.184784,29.49,116,29.48,0,36.49,29.48,27,182.46,16,24.160000,0.000000,8.300000,18.410000,0.000000,0.000000,0.000000,24.160000,115.540000,0.000000,10.490000,24.160000,262.380000,10.490000,27.250000,13.290000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.940000,30.920000,24.160000,10.740000,6.600000,48.320000,213.570000,0.000000,100.680000

65,16:00-16:15,47.33,47.33,48,28.25,16,16,63.07,48,12.01,49,0,64.888868,29.49,112,29.48,0,33.41,29.48,25,167.04,15.66,24.160000,24.160000,8.610000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,9.420000,24.160000,262.380000,9.420000,27.250000,13.370000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,9.330000,30.920000,24.160000,9.660000,6.880000,48.320000,213.570000,38.660000,100.680000

66,16:15-16:30,48.33,48.33,42,25,16,16,56.87,48,13,44,0,57.871748,29.49,98,29.48,0,30.55,29.48,22,152.76,15.66,24.160000,24.160000,8.610000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,8.550000,24.160000,262.380000,8.550000,27.250000,13.370000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,9.330000,30.920000,24.160000,8.760000,6.880000,48.320000,213.570000,38.660000,100.680000

67,16:30-16:45,43.33,43.33,30,22.93,13.33,13.34,50.36,40,18,30,0,50.6792,22,70,33,0,27.45,33,15,137.23,15.66,24.160000,24.160000,8.610000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,7.710000,24.160000,262.380000,7.710000,27.250000,13.370000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,7.000000,30.920000,24.160000,7.900000,6.880000,48.320000,213.570000,38.660000,100.680000

68,16:45-17:00,43.33,43.33,27,20.18,13.5,13.5,43.1,40.5,17.8,27,0,43.428176,12,63,33,0,24.03,33,13,120.13,16,24.160000,24.160000,8.610000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,6.690000,24.160000,262.380000,6.690000,27.250000,13.370000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.550000,30.920000,24.160000,6.850000,6.880000,48.320000,213.570000,38.660000,100.680000

69,17:00-17:15,43.33,43.33,24,16.85,13.67,13.66,35.75,41,21.01,23,0,36.294104,7,56,33,0,20.6,27.11,12,103.01,16,24.160000,24.160000,9.070000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,5.680000,24.160000,262.380000,5.680000,27.760000,13.470000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.550000,30.920000,24.160000,5.830000,7.250000,48.320000,213.570000,38.660000,100.680000

70,17:15-17:30,44,44,18,13,13.83,13.84,28.99,41.5,20.2,20,0,29.345206,1,42,30.87,0,17.23,19.9,10,86.18,16.34,24.160000,24.160000,9.070000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,4.780000,24.160000,262.380000,4.780000,27.760000,13.470000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.550000,30.920000,24.160000,4.900000,7.250000,48.320000,213.570000,38.660000,100.680000

71,17:30-17:45,44.33,44.33,13,10,14,14,22.25,42,19.2,16,0,22.308594,0,32,22.3,0,14.12,13.12,8,70.63,16,24.160000,24.160000,9.070000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,3.870000,24.160000,262.380000,3.870000,28.260000,13.470000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.710000,30.920000,24.160000,3.960000,7.250000,48.320000,213.570000,38.660000,100.680000

72,17:45-18:00,44,44,9,8,14.17,14.16,15.74,42.5,18.4,13,0,15.652076,0,21,14.15,0,10.92,8.39,7,54.59,16,24.160000,24.160000,9.070000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,2.980000,24.160000,262.380000,2.980000,29.270000,13.470000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,8.710000,30.920000,24.160000,3.050000,7.250000,48.320000,213.570000,38.660000,100.680000

73,18:00-18:15,43.33,43.33,6,5,16.33,16.34,9.94,49,14,5,0,9.979904,0,14,0,0,8.09,0,3,40.44,15.66,24.160000,24.160000,9.610000,18.410000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,2.230000,24.160000,262.380000,2.230000,30.280000,13.660000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,9.710000,30.920000,24.160000,2.290000,7.620000,48.320000,213.570000,38.660000,100.680000

74,18:15-18:30,43,43,3,4,16.33,16.34,5.38,49,13.6,3,0,5.516236,0,7,0,0,5.76,0,1,28.78,16.34,24.160000,24.160000,9.610000,18.410000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,1.580000,24.160000,262.380000,1.580000,30.280000,13.660000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,9.710000,30.920000,24.160000,1.620000,7.620000,48.320000,213.570000,38.660000,100.680000

75,18:30-18:45,42.67,42.67,1,3,16.5,16.5,2.33,49.5,10.01,1,0,2.017422,0,4,0,0,3.9,0,1,19.53,16.66,24.160000,24.160000,9.610000,18.410000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,0.960000,24.160000,262.380000,0.960000,29.270000,13.660000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,9.710000,30.920000,24.160000,0.990000,7.620000,48.320000,213.570000,38.660000,100.680000

76,18:45-19:00,42.33,42.33,0,2,16.17,16.16,0,48.5,10.01,0,0,0.321618,0,1,0,0,2.43,0,0,12.17,16.66,24.160000,24.160000,9.610000,18.410000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,0.490000,24.160000,262.380000,0.490000,29.770000,13.660000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,9.710000,30.920000,24.160000,0.500000,7.620000,48.320000,213.570000,38.660000,100.680000

77,19:00-19:15,46.67,46.67,0,1,17.5,17.5,0,52.5,10.01,0,0,0,0,1,0,0,1.24,0,0,6.2,19.34,24.160000,24.160000,10.570000,18.410000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,0.080000,24.160000,262.380000,0.080000,30.280000,13.840000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,9.710000,30.920000,24.160000,0.080000,8.180000,48.320000,226.140000,38.660000,100.680000

78,19:15-19:30,46,46,0,0.5,17.33,17.34,0,52,10.21,0,0,0,0,0,0,0,0.33,0,0,1.66,19,24.160000,24.160000,10.570000,18.410000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,13.840000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,9.710000,30.920000,24.160000,0.000000,8.180000,48.320000,232.900000,38.660000,100.680000

79,19:30-19:45,45.33,45.33,0,0,17.17,17.16,0,51.5,7.01,0,0,0,0,0,0,0,0,0,0,0,18.66,24.160000,24.160000,10.570000,22.200000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,0.000000,24.160000,262.380000,0.000000,31.290000,13.840000,0.000000,68.160000,7.670000,0.000000,24.700000,24.160000,10.260000,22.200000,24.160000,0.000000,8.180000,48.320000,239.670000,38.660000,100.680000

80,19:45-20:00,45,45,0,0,17,17,0,51,7.01,0,0,0,0,0,0,0,0,0,0,0,18.34,24.160000,24.160000,10.570000,3.820000,48.320000,48.320000,0.000000,24.160000,66.300000,0.000000,0.000000,24.160000,262.380000,0.000000,31.290000,13.840000,0.000000,68.160000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.180000,48.320000,239.670000,38.660000,100.680000

81,20:00-20:15,44.67,44.67,0,0,16.83,16.84,0,50.5,7.01,0,0,0,0,0,0,0,0,0,0,0,18,24.160000,24.160000,10.570000,3.820000,48.320000,48.320000,0.000000,24.160000,74.820000,0.000000,0.000000,24.160000,262.380000,0.000000,31.290000,14.120000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

82,20:15-20:30,44.33,44.33,0,0,16.33,16.34,0,49,7.01,0,0,0,0,0,0,0,0,0,0,0,17.66,24.160000,24.160000,10.570000,3.820000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,31.290000,14.120000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

83,20:30-20:45,44,44,0,0,20.83,20.84,0,62.5,7.01,0,0,0,0,0,0,0,0,0,0,0,17,24.160000,24.160000,10.570000,0.000000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,14.120000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

84,20:45-21:00,43.67,43.67,0,0,20.67,20.66,0,62,7.01,0,0,0,0,0,0,0,0,0,0,0,16.66,24.160000,24.160000,10.570000,0.000000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.780000,14.120000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

85,21:00-21:15,43.33,43.33,0,0,23.33,23.34,0,70,17,0,0,0,0,0,0,0,0,0,0,0,22.66,24.160000,24.160000,10.570000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.110000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

86,21:15-21:30,43.67,43.67,0,0,23.17,23.16,0,69.5,16.6,0,0,0,0,0,0,0,0,0,0,0,22.34,24.160000,24.160000,10.570000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.110000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

87,21:30-21:45,50,50,0,0,23,23,0,69,12.01,0,0,0,0,0,0,0,0,0,0,0,22,24.160000,24.160000,10.150000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

88,21:45-22:00,50,50,0,0,22.67,22.66,0,68,11.61,0,0,0,0,0,0,0,0,0,0,0,21.66,24.160000,24.160000,10.150000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,0.000000,0.000000,24.160000,262.380000,0.000000,30.280000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

89,22:00-22:15,43.33,43.33,0,0,22.5,22.5,0,67.5,9.01,0,0,0,0,0,0,0,0,0,0,0,21.66,24.160000,24.160000,9.990000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,144.960000,0.000000,24.160000,262.380000,0.000000,30.280000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

90,22:15-22:30,43.33,43.33,0,0,22.5,22.5,0,67.5,8.81,0,0,0,0,0,0,0,0,0,0,0,21.34,24.160000,24.160000,9.990000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,144.960000,0.000000,24.160000,262.380000,0.000000,30.280000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,239.670000,38.660000,100.680000

91,22:30-22:45,43,43,0,0,22.5,22.5,0,67.5,7.01,0,0,0,0,0,0,0,0,0,0,0,21,24.160000,24.160000,9.990000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,144.960000,0.000000,24.160000,262.380000,0.000000,30.280000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,253.200000,38.660000,100.680000

92,22:45-23:00,43,43,0,0,22.5,22.5,0,67.5,7.01,0,0,0,0,0,0,0,0,0,0,0,20.66,24.160000,24.160000,9.990000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,144.960000,0.000000,24.160000,262.380000,0.000000,30.280000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.550000,48.320000,253.200000,38.660000,100.680000

93,23:00-23:15,42.67,42.67,0,0,20.83,20.84,0,62.5,7.01,0,0,0,0,0,0,0,0,0,0,0,20.34,24.160000,24.160000,9.840000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,144.960000,0.000000,24.160000,262.380000,0.000000,29.770000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.460000,48.320000,253.200000,38.660000,100.680000

94,23:15-23:30,42,42,0,0,20.33,20.34,0,61,7.01,0,0,0,0,0,0,0,0,0,0,0,20,24.160000,24.160000,9.840000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,144.960000,0.000000,24.160000,262.380000,0.000000,29.770000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.460000,48.320000,253.200000,38.660000,100.680000

95,23:30-23:45,41.67,41.67,0,0,20.17,20.16,0,60.5,7.01,0,0,0,0,0,0,0,0,0,0,0,19.34,24.160000,24.160000,9.840000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,144.960000,0.000000,24.160000,262.380000,0.000000,29.770000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.460000,48.320000,253.200000,38.660000,100.680000

96,23:45-24:00,41.67,41.67,0,0,20,20,0,60,7.01,0,0,0,0,0,0,0,0,0,0,0,19,24.160000,24.160000,9.840000,30.920000,48.320000,48.320000,0.000000,24.160000,115.540000,144.960000,0.000000,24.160000,262.380000,0.000000,29.770000,14.210000,0.000000,87.170000,7.670000,0.000000,24.700000,24.160000,10.260000,30.920000,24.160000,0.000000,8.460000,48.320000,253.200000,38.660000,100.680000

