Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KKNP,NNTPP,MAPS,KGSU1AND2,KGSU3AND4,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NTPL,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
58,14:15-14:30,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,64.396,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.82259,15.456,0,0,0,40.089,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,19.11,17.584,19.1125,347.625

59,14:30-14:45,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,64.396,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.82259,15.456,0,0,0,40.089,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,19.11,17.584,19.1125,347.625

60,14:45-15:00,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,64.396,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.82259,15.456,0,0,0,40.089,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,19.11,17.584,19.1125,347.625

61,15:00-15:15,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,64.396,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.82259,15.456,0,0,6.5208,40.089,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,19.1125,347.625

62,15:15-15:30,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,64.396,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.82259,15.456,0,0,6.5208,40.089,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,19.1125,347.625

63,15:30-15:45,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,64.396,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,0,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,19.1125,347.625

64,15:45-16:00,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,64.396,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,0,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.402587,347.625

65,16:00-16:15,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,45.456,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,0,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.402587,347.625

66,16:15-16:30,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,45.456,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,0,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.402587,347.625

67,16:30-16:45,0,42.392196,19.985,0,0,13.452,26.39091,683.136562,49.436556,0,45.456,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,0,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.402587,347.625

68,16:45-17:00,0,42.392196,19.985,0,0,13.452,26.39091,683.136562,49.436556,0,45.456,26.0145,9.1149,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,0,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.402587,347.625

69,17:00-17:15,0,42.392196,19.985,0,0,13.452,26.39091,683.136562,49.436556,0,45.456,26.0145,18.2298,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,0,0,0,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.402587,347.625

70,17:15-17:30,0,42.392196,19.985,0,15.435,13.452,26.39091,683.136562,49.436556,0,61.555,26.0145,18.2298,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,0,0,0,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.401587,347.625

71,17:30-17:45,0,42.392196,19.985,0,31.122,13.452,26.39091,683.136562,49.436556,0,61.555,26.0145,18.2298,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,0,0,0,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.399587,347.625

72,17:45-18:00,0,42.392196,19.985,0,45.36,13.452,26.39091,683.136562,49.436556,0,61.555,26.0145,18.2298,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,13.983,0,0,36.022,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.399587,347.625

73,18:00-18:15,0,42.392196,19.985,0,45.36,10.7616,26.39091,683.136562,49.436556,0,61.555,26.0145,18.2298,40.1568,0,0,435.435,8.874,57.96,9.331,0,0,92,103.125,0,123.665625,0.5739,15.456,13.983,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.399587,347.625

74,18:15-18:30,0,42.392196,19.985,0,52.542,10.7616,26.39091,683.136562,49.436556,0,61.555,26.0145,18.2298,40.1568,9.67784,0,435.435,8.874,57.96,9.331,0,0,92,103.125,3.5991,123.665625,0.5739,15.456,28.045,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,34.79931,147.515625,20.58,17.584,11.399587,347.625

75,18:30-18:45,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,104.17,26.0145,18.2298,40.1568,19.35568,0,435.435,8.874,57.96,13.17004,3.1825,0,92,103.125,4.5322,123.665625,0.5739,15.456,41.08,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,20.58,17.584,11.399587,347.625

76,18:45-19:00,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,116.9545,26.0145,27.3447,40.1568,29.062808,0,435.435,8.874,57.96,26.34008,8.911,0,92,103.125,5.1987,123.665625,0.5739,15.456,41.08,0,6.5208,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,20.58,17.584,11.399587,347.625

77,19:00-19:15,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.544144,40.1568,29.062808,0,435.435,9.86,57.96,39.51012,49.051236,0,92,103.125,15.804048,123.665625,0.5739,15.456,42.14808,0,19.5624,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

78,19:15-19:30,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.544144,40.1568,29.062808,0,435.435,9.86,57.96,39.51012,49.051236,0,92,103.125,15.804048,123.665625,0.5739,15.456,42.14808,0,19.5624,24.402,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

79,19:30-19:45,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.544144,40.1568,29.062808,0,435.435,9.86,57.96,39.51012,49.051236,0,92,103.125,15.804048,123.665625,0.5739,15.456,42.14808,0,19.5624,36.022,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

80,19:45-20:00,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.544144,40.1568,29.062808,0,435.435,9.86,57.96,39.51012,49.051236,0,92,103.125,15.804048,123.665625,0.5739,15.456,42.14808,0,19.5624,79.37622,12.1695,0,36.75,0,0,0,82.2,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

81,20:00-20:15,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.544144,40.1568,29.062808,0,435.435,9.86,57.96,39.51012,49.051236,0,92,103.125,15.804048,123.665625,0.5739,48.576,42.14808,0,0,79.37622,12.1695,0,36.75,0,0,0,82.748,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

82,20:15-20:30,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.544144,40.1568,29.062808,0,435.435,9.86,57.96,39.51012,49.051236,0,92,103.125,15.804048,123.665625,0.5739,48.576,42.14808,0,0,79.37622,12.1695,0,36.75,0,0,0,82.748,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

83,20:30-20:45,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.544144,40.1568,29.062808,0,435.435,9.86,57.96,39.51012,5.092,0,92,103.125,15.804048,123.665625,0.5739,15.456,42.14808,0,0,79.37622,12.1695,0,36.75,0,0,0,82.748,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

84,20:45-21:00,0,42.392196,19.985,0,60.48,10.7616,26.39091,683.136562,49.436556,0,85.23,26.0145,18.2298,40.1568,19.35568,0,435.435,8.874,57.96,26.34008,0,0,92,103.125,10.55736,123.665625,0.5739,15.456,28.045,0,0,40.089,12.1695,0,36.75,0,0,0,82.748,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

85,21:00-21:15,0,42.392196,19.985,0,60.48,10.7616,26.39091,683.136562,49.436556,0,75.76,26.0145,18.2298,40.1568,19.35568,0,435.435,8.874,57.96,26.34008,0,0,92,103.125,10.55736,123.665625,0.5739,15.456,28.045,0,0,40.089,12.1695,0,36.75,0,0,0,82.748,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

86,21:15-21:30,0,42.392196,19.985,0,60.48,10.7616,26.39091,683.136562,49.436556,0,75.76,26.0145,18.2298,40.1568,19.35568,0,435.435,8.874,57.96,26.34008,0,0,92,103.125,10.55736,123.665625,0.5739,15.456,28.045,0,0,40.089,12.1695,0,37.8,0,0,0,82.748,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

87,21:30-21:45,0,42.392196,19.985,0,60.48,13.452,26.39091,683.136562,49.436556,0,85.23,26.0145,18.2298,40.1568,19.35568,0,435.435,8.874,57.96,26.34008,0,0,92,103.125,10.55736,123.665625,0.82259,15.456,28.045,0,0,40.089,12.1695,0,37.8,0,0,0,82.748,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

88,21:45-22:00,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,27.3447,40.1568,29.062808,0,435.435,19.72,57.96,39.51012,0,0,92,103.125,10.55736,123.665625,0.82259,15.456,42.14808,0,2.2,40.089,12.1695,0,37.8,0,0,0,82.748,0,0,0,63.531,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

89,22:00-22:15,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.7238,40.1568,29.062808,0,435.435,19.72,57.96,39.51012,0,0,92,103.125,10.55736,123.665625,0.82259,15.456,42.14808,0,19.5624,40.089,12.1695,0,37.8,0,0,0,83.296,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

90,22:15-22:30,0,42.392196,19.985,0,62.244,13.452,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.7238,40.1568,29.062808,0,435.435,19.72,57.96,39.51012,0,0,92,103.125,10.55736,123.665625,0.82259,15.456,42.14808,0,19.5624,40.089,12.1695,0,37.8,0,0,0,83.296,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,19.11,17.584,11.399587,347.625

91,22:30-22:45,0,42.392196,19.985,0,62.244,12.1068,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.7238,40.1568,29.062808,0,435.435,19.72,57.96,39.51012,0,0,92,103.125,10.55736,123.665625,0.82259,15.456,42.14808,0,19.5624,24.402,12.1695,0,37.8,0,0,0,83.296,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,17.64,17.584,11.399587,347.625

92,22:45-23:00,0,42.392196,19.985,0,60.48,12.1068,26.39091,683.136562,49.436556,0,140.3454,26.0145,36.7238,40.1568,29.062808,0,435.435,19.72,57.96,39.51012,0,0,92,103.125,10.55736,123.665625,0.82259,15.456,42.14808,0,19.5624,24.402,12.1695,0,37.8,0,0,0,83.296,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,17.64,17.584,11.399587,347.625

93,23:00-23:15,0,42.392196,19.985,0,60.48,12.1068,26.39091,683.136562,49.436556,0,94.7,26.0145,27.3447,40.1568,19.35568,0,435.435,8.874,57.96,26.34008,0,0,92,103.125,10.55736,123.665625,0.82259,15.456,28.045,0,0,24.402,12.1695,0,38.85,0,0,0,83.296,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,16.758,17.584,11.399587,347.625

94,23:15-23:30,0,42.392196,19.985,0,60.48,12.1068,26.39091,683.136562,49.436556,0,75.76,26.0145,27.3447,40.1568,9.67784,0,435.435,8.874,57.96,13.17004,0,0,92,103.125,5.1987,123.665625,0.82259,15.456,14.04936,0,0,24.402,12.1695,0,38.85,0,0,0,83.296,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,16.758,17.584,11.399587,347.625

95,23:30-23:45,0,42.392196,19.985,0,60.48,12.1068,26.39091,683.136562,49.436556,0,56.82,26.0145,27.3447,40.1568,0,0,435.435,8.874,57.96,13.17004,0,0,92,103.125,5.1987,123.665625,0.82259,15.456,0,0,0,24.402,12.1695,0,38.85,0,0,0,83.296,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,16.758,17.584,11.399587,347.625

96,23:45-24:00,0,42.392196,19.985,0,60.48,12.1068,26.39091,683.136562,49.436556,0,48.9599,26.0145,27.3447,40.1568,0,0,435.435,8.874,57.96,13.17004,0,0,92,103.125,0,123.665625,0.82259,15.456,0,0,0,24.402,12.1695,0,38.85,0,0,0,83.296,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.564,147.515625,16.758,17.584,11.399587,347.625

