Block,Time,AURY_RF,RAMPUR,RIHAND1,CHAMERA2,NAPP,DADRI_LF,KOTESHWR,RAPPB,TANDA2,DADRI_GF,UNCHAHAR4,TANAKPUR,RIHAND2,DADRT2,PARBATI3,DADRI_RF,URI,KISHANGANGA,DHAULIGNGA,BSIUL,CHAMERA1,SEWA2,CHAMERA3,TEHRI,UNCHAHAR1,DADRI_CRF,AURY_CRF,AURY_GF,JHAJJAR,ANTA_RF,NJPC,ANTA_GF,SINGRAULI,DULHASTI,URI2,ANTA_LF,UNCHAHAR2,RIHAND3,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,ANTA_CRF,RAPPC,AURY_LF,KOLDAM,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,593.162302,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.501966,0.000000,0.000000,0.000000,417.722773,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.804710,59.517558,22.801106,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,17.523297,403.108002,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,528.764843,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.501966,0.000000,0.000000,0.000000,399.529633,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.422462,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,476.592886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.501966,0.000000,0.000000,0.000000,399.529633,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,40.422462,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,1.972945,113.707125,428.462886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.501966,0.000000,0.000000,0.000000,399.529633,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,37.474739,59.517558,25.403110,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,1.972945,113.707125,365.893886,0.000000,0.000000,4.250842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.501966,0.000000,0.000000,0.000000,343.744460,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,36.004128,59.517558,17.275301,1.342249,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,1.972945,113.707125,365.893886,0.000000,0.000000,37.194864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.142568,0.000000,0.000000,0.000000,289.342814,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,30.367816,59.517558,14.509020,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,1.972945,113.707125,365.893886,0.000000,0.000000,37.194864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326445,0.000000,0.000000,0.000000,231.120260,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,22.447832,59.517558,13.976952,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.777276,0.000000,0.000000,0.000000,231.120260,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,27.576757,59.517558,16.334739,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.777276,0.000000,0.000000,0.000000,231.120260,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,27.708730,59.517558,17.275301,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,8.777276,0.000000,0.000000,0.000000,231.120260,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,27.708730,59.517558,17.275301,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,8.777276,0.000000,0.000000,0.000000,231.120260,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,27.708730,59.517558,17.275301,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,8.777276,0.000000,0.000000,0.000000,231.120260,0.000000,0.000000,0.000000,120.890528,1.852524,23.825967,0.000000,27.708730,59.517558,17.275301,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,8.777276,0.000000,0.000000,0.000000,231.120260,0.000000,0.000000,0.000000,120.890528,1.852524,23.825967,0.000000,27.708730,59.517558,17.275301,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,8.777276,0.000000,0.000000,0.000000,231.120260,0.000000,0.000000,0.000000,120.890528,1.852524,23.825967,0.000000,27.708730,59.517558,17.275301,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,8.777276,0.000000,0.000000,0.000000,231.120260,0.000000,0.000000,0.000000,120.890528,1.852524,23.825967,0.000000,27.708730,59.517558,17.275301,2.460791,0.644509,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,8.777276,0.000000,0.000000,0.000000,285.988460,0.000000,0.000000,0.000000,120.890528,1.852524,5.179558,0.000000,27.708730,59.517558,17.275301,2.460791,0.791825,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,365.893886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,8.777276,0.000000,0.000000,0.000000,285.988460,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,27.708730,59.517558,17.275301,2.460791,0.791825,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,435.682386,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,288.186461,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,36.004128,59.517558,22.656716,2.460791,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.000000,113.707125,505.470886,0.000000,0.000000,2.125421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,345.942461,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,39.884053,59.517558,22.656716,2.460791,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,88.559200,3.207864,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.123309,113.707125,582.844847,0.000000,0.000000,3.825757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,399.433373,0.000000,22.516080,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.460791,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,88.559200,12.677481,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.123309,113.707125,647.991998,0.000000,0.000000,3.825757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149659,0.000000,42.388572,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.460791,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,88.559200,12.677481,42.253134,0.000000,17.084225,0.000000,0.000000,0.000000,0.000000,0.123309,113.707125,654.076978,0.000000,0.000000,7.757786,0.000000,0.000000,0.000000,10.342174,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,67.457083,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,12.303953,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,88.559200,12.677481,42.253134,0.000000,25.626337,0.000000,0.000000,0.000000,0.000000,0.123309,113.707125,654.076978,0.000000,0.000000,7.757786,0.000000,8.265365,1.058860,15.209080,5.081257,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,12.303953,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.123309,113.707125,654.076978,0.000000,0.000000,4.144571,0.000000,17.548005,18.830766,40.571742,10.162515,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.123309,113.707125,654.076978,0.000000,0.000000,4.144571,0.000000,25.431892,18.830766,40.571742,15.212977,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.123309,113.707125,654.076978,0.000000,0.000000,12.752525,0.000000,25.431892,14.682153,40.571742,15.212977,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.123309,113.707125,654.076978,0.000000,0.000000,12.752525,0.000000,25.431892,14.682153,40.571742,15.212977,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,40.382995,0.000000,25.431892,12.553844,27.047828,15.212977,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,34.168450,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,40.382995,0.000000,16.530730,12.553844,27.047828,12.286121,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,90.064321,0.000000,120.890528,31.725086,4.532113,0.000000,40.804710,59.517558,25.403110,53.689978,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,88.559200,25.354961,42.253134,0.000000,18.982472,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,5.313552,0.000000,8.265365,0.000000,9.125448,5.081257,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,67.548241,0.000000,120.890528,15.862543,16.056630,0.000000,40.804710,59.517558,25.403110,12.303953,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,88.559200,12.677481,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,36.463288,0.000000,120.890528,15.862543,16.056630,0.000000,40.804710,59.517558,25.403110,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.934565,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,18.231644,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,5.419823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,654.076978,0.000000,0.000000,40.382995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.289710,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.863163,113.707125,584.610995,0.000000,0.000000,40.382995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,583.536302,0.000000,0.000000,4.250842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,10.501966,0.000000,0.000000,0.000000,419.149731,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,25.403110,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,579.494345,0.000000,0.000000,4.250842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,9.759705,0.000000,0.000000,0.000000,400.395973,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,22.801106,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,579.494345,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,9.759705,0.000000,0.000000,0.000000,346.808801,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,40.804710,59.517558,22.801106,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,524.722886,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.644855,9.759705,0.000000,0.000000,0.000000,304.828590,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,35.792356,59.517558,22.801106,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,476.592886,0.000000,0.000000,7.651515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,234.184601,0.000000,0.000000,0.000000,120.890528,15.862543,4.532113,0.000000,35.792356,59.517558,22.801106,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,476.592886,0.000000,0.000000,7.651515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.759705,0.000000,0.000000,0.000000,234.184601,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,35.792356,59.517558,22.801106,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,476.592886,0.000000,0.000000,7.651515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.308874,0.000000,0.000000,0.000000,234.184601,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,35.792356,59.517558,19.339115,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,428.462886,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.308874,0.000000,0.000000,0.000000,234.184601,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,30.598840,59.517558,19.339115,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,19.954698,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,365.893886,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.584184,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,22.447832,59.517558,13.976952,2.237082,0.791825,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,365.893886,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.584184,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,22.447832,59.517558,13.976952,1.342249,0.791825,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,88.559200,0.000000,42.253134,0.000000,8.542112,0.000000,0.000000,0.000000,0.000000,1.356400,113.707125,365.893886,0.000000,0.000000,3.188131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.584184,0.000000,0.000000,0.000000,231.986600,0.000000,0.000000,0.000000,120.890528,1.852524,4.532113,0.000000,22.447832,59.517558,13.976952,1.342249,0.791825,0.000000,52.526194,0.000000,0.000000,16.003610,0.000000,141.753342,44.663754,19.252017,403.108002,0,0,0,0,0

