Block,Time,RIHAND1,AURY_LF,RAPPC,DADRI_GF,KOLDAM,CHAMERA3,SINGRAULI,RAMPUR,DADRI_RF,ANTA_RF,NJPC,FSTPP I & II,TALA,BSIUL,ANTA_GF,TANAKPUR,TANDA2,KHSTPP-I,SASAN,JHAJJAR,UNCHAHAR4,PARBATI3,BRBCL,KHSTPP-II,CHAMERA2,RAPPB,ANTA_LF,URI,RIHAND3,SALAL,KISHANGANGA,DULHASTI,TEHRI,UNCHAHAR3,AURY_GF,AURY_CRF,ANTA_CRF,RIHAND2,UNCHAHAR2,UNCHAHAR1,URI2,DADRT2,DADRI_CRF,SEWA2,NAPP,SINGRAULI_HYDRO,AURY_RF,DHAULIGNGA,CHAMERA1,KOTESHWR,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,199.180800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.440200,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,573.577407,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

49,12:00-12:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,196.308000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,23.702209,545.218083,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

50,12:15-12:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,196.308000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,23.702209,526.066083,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

51,12:30-12:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,7.973456,0.000000,33.323819,401.014152,196.308000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.757357,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,23.702209,459.034083,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

52,12:45-13:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,7.973456,0.000000,33.323819,401.014152,196.308000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,23.702209,439.882083,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

53,13:00-13:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,7.973456,0.000000,33.323819,401.014152,154.173600,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,23.702209,344.736000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

54,13:15-13:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,118.143900,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,7.973456,0.000000,33.323819,401.014152,112.996800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,15.973228,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

55,13:30-13:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,139.809600,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,15.973228,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

56,13:45-14:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,168.537600,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,335.160000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

57,14:00-14:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,178.113600,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,4.637389,352.396800,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

58,14:15-14:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,196.308000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,388.181259,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

59,14:30-14:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,196.308000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,397.345491,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

60,14:45-15:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,196.308000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,415.693107,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

61,15:00-15:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,196.308000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,434.031147,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

62,15:15-15:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,196.308000,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,443.195379,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

63,15:30-15:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,195.905808,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,479.881035,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

64,15:45-16:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,195.905808,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,507.392883,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

65,16:00-16:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,198.778608,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,0.000000,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,564.657640,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

66,16:15-16:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,17.370960,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,198.778608,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,14.478912,10.626008,0.000000,0.000000,0.000000,113.116500,35.070185,5.120479,4.637389,573.577407,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

67,16:30-16:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,18.136944,17.370960,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,213.544800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,1.335277,0.000000,0.000000,29.802427,7.135748,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,4.637389,573.577407,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

68,16:45-17:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,36.273888,17.370960,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,213.544800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,12.240043,0.000000,0.000000,29.802427,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,4.637389,653.877172,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

69,17:00-17:15,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,112.398300,0.000000,0.000000,0.000000,54.410832,17.370960,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,213.544800,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,3.171571,118.422202,67.876603,0.000000,15.780149,29.802427,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,4.637389,653.877172,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

70,17:15-17:30,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,112.398300,0.000000,0.000000,0.000000,72.547776,17.370960,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,213.544800,0.000000,0.000000,14.363958,141.017038,12.611630,0.000000,0.000000,3.171571,118.422202,67.876603,0.000000,15.780149,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,4.637389,653.877172,0.000000,4.340035,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

71,17:30-17:45,84.268800,0.000000,52.010320,0.000000,0.000000,18.534999,112.398300,0.000000,0.000000,0.000000,89.324449,17.370960,0.000000,2.106720,0.000000,3.434720,0.000000,33.323819,401.014152,213.544800,0.000000,3.657074,14.363958,141.017038,12.611630,0.000000,0.000000,3.171571,118.422202,67.876603,0.000000,15.780149,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,4.637389,653.877172,0.000000,10.089304,0.000000,0.567886,0.000000,7.589938,6.732886,16.995485,0.000000,0,0,0,0,0

72,17:45-18:00,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,112.398300,0.000000,0.000000,0.000000,113.355900,17.370960,0.000000,12.488636,0.000000,3.434720,0.000000,33.323819,401.014152,213.544800,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,3.171571,118.422202,67.876603,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.877172,0.000000,10.089304,0.000000,0.567886,0.000000,17.497336,13.314470,27.985898,0.000000,0,0,0,0,0

73,18:00-18:15,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,112.398300,0.000000,0.000000,0.000000,134.394755,17.370960,0.000000,12.488636,0.000000,3.680057,0.000000,33.323819,401.014152,213.544800,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,3.171571,118.422202,12.240043,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.877172,0.000000,10.089304,0.000000,0.567886,0.000000,26.246004,21.182112,27.985898,0.000000,0,0,0,0,0

74,18:15-18:30,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,112.398300,0.000000,0.000000,0.000000,134.394755,17.370960,0.000000,12.488636,0.000000,3.680057,0.000000,33.323819,401.014152,213.544800,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,6.343142,118.422202,1.335277,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.877172,0.000000,10.089304,0.000000,0.567886,0.000000,34.994672,24.964632,27.985898,0.000000,0,0,0,0,0

75,18:30-18:45,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,112.398300,0.000000,0.000000,0.000000,134.394755,17.370960,0.000000,12.488636,0.000000,3.680057,0.000000,33.323819,401.014152,213.544800,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.877172,0.000000,10.089304,0.000000,0.567886,0.000000,34.994672,24.964632,27.985898,0.000000,0,0,0,0,0

76,18:45-19:00,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,112.398300,0.000000,0.000000,0.000000,126.958608,17.370960,0.000000,12.488636,0.000000,3.680057,0.000000,33.323819,401.014152,213.544800,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.877172,0.000000,10.089304,0.000000,0.567886,0.000000,34.994672,24.964632,27.985898,0.000000,0,0,0,0,0

77,19:00-19:15,84.268800,0.000000,52.010320,0.000000,0.000000,19.510525,112.398300,0.000000,0.000000,0.000000,108.821664,17.370960,0.000000,12.488636,0.000000,3.680057,0.000000,33.323819,401.014152,213.544800,0.000000,15.657155,14.363958,141.017038,25.223261,0.000000,0.000000,6.343142,118.422202,1.335277,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.877172,0.000000,10.089304,0.000000,0.567886,0.000000,34.994672,24.964632,27.985898,0.000000,0,0,0,0,0

78,19:15-19:30,84.268800,0.000000,52.010320,0.000000,0.000000,18.534999,112.398300,0.000000,0.000000,0.000000,89.596503,17.370960,0.000000,6.244318,0.000000,3.680057,0.000000,33.323819,401.014152,213.544800,0.000000,3.657074,14.363958,141.017038,25.223261,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,47.340446,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.877172,0.000000,4.467683,0.000000,0.567886,0.000000,18.721846,13.453667,18.657266,0.000000,0,0,0,0,0

79,19:30-19:45,84.268800,0.000000,52.010320,0.000000,0.000000,18.534999,112.398300,0.000000,0.000000,0.000000,54.410832,17.370960,0.000000,6.244318,0.000000,3.680057,0.000000,33.323819,401.014152,213.544800,0.000000,0.000000,14.363958,141.017038,25.223261,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,31.560297,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.877172,0.000000,4.467683,0.000000,0.567886,0.000000,7.589938,6.052032,8.497742,0.000000,0,0,0,0,0

80,19:45-20:00,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,112.398300,0.000000,0.000000,0.000000,36.273888,17.370960,0.000000,6.244318,0.000000,3.680057,0.000000,33.323819,401.014152,213.544800,0.000000,0.000000,14.363958,141.017038,25.223261,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,31.560297,44.703641,7.792183,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,653.877172,0.000000,0.000000,0.000000,0.567886,0.000000,7.589938,0.000000,8.497742,0.000000,0,0,0,0,0

81,20:00-20:15,84.268800,0.000000,52.010320,0.000000,0.000000,9.267500,112.398300,0.000000,0.000000,0.000000,20.132008,17.370960,0.000000,6.244318,0.000000,3.680057,0.000000,33.323819,401.014152,213.544800,0.000000,0.000000,14.363958,141.017038,12.611630,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,15.780149,44.703641,7.135748,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,573.577407,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

82,20:15-20:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,20.132008,17.370960,0.000000,0.000000,0.000000,3.680057,0.000000,33.323819,401.014152,198.778608,0.000000,0.000000,14.363958,141.017038,12.611630,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,15.780149,44.703641,7.135748,0.000000,0.000000,0.000000,113.116500,40.592760,3.222132,5.152654,573.577407,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

83,20:30-20:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,20.132008,17.370960,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,175.796208,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,15.780149,44.703641,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

84,20:45-21:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,20.132008,12.958722,0.000000,0.000000,0.000000,3.434720,0.000000,33.323819,401.014152,147.068208,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,15.780149,29.802427,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

85,21:00-21:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,115.467408,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,6.343142,118.422202,1.335277,0.000000,15.780149,29.802427,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

86,21:15-21:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,115.467408,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,15.780149,14.901214,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

87,21:30-21:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,115.467408,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,15.780149,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

88,21:45-22:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,115.467408,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,15.780149,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

89,22:00-22:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,115.467408,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,15.780149,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

90,22:15-22:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,115.467408,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,6.343142,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,35.070185,4.788000,5.152654,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

91,22:30-22:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,115.467408,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,28.361910,4.788000,7.342532,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

92,22:45-23:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,12.958722,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,115.467408,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,38.058854,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,28.361910,4.788000,7.342532,564.615324,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,8.497742,0.000000,0,0,0,0,0

93,23:00-23:15,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,8.952496,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,112.594608,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,6.343142,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,28.361910,4.788000,7.342532,497.952000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,7.629295,0.000000,0.000000,0.000000,3.066714,0.000000,33.323819,401.014152,112.594608,0.000000,0.000000,14.363958,141.017038,0.000000,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,28.361910,4.788000,7.342532,454.860000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,7.629295,0.000000,0.000000,0.000000,3.066714,0.000000,29.446966,401.014152,112.594608,0.000000,0.000000,14.363958,129.075670,0.000000,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,28.361910,4.788000,7.342532,416.556000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,84.268800,0.000000,52.010320,0.000000,0.000000,0.000000,112.398300,0.000000,0.000000,0.000000,0.000000,7.629295,0.000000,0.000000,0.000000,3.066714,0.000000,29.446966,401.014152,112.594608,0.000000,0.000000,14.363958,129.075670,0.000000,0.000000,0.000000,4.228762,118.422202,1.335277,0.000000,0.000000,0.000000,6.703200,0.000000,0.000000,0.000000,113.116500,28.361910,4.788000,9.017145,378.252000,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

