Block,Time,KHSTPP-II,SASAN,TALA,BRBCL,FSTPP I & II,KUDGI,KHSTPP-I,KISHANGANGA,CHAMERA2,CHAMERA3,NJPC,UNCHAHAR4,UNCHAHAR2,URI,URI2,RAPPC,AURY_LF,KOTESHWR,SINGRAULI_HYDRO,DADRI_RF,DULHASTI,AURY_CRF,AURY_GF,SALAL,RIHAND1,BSIUL,TANAKPUR,DADRT2,ANTA_GF,ANTA_LF,SINGRAULI,RAPPB,UNCHAHAR1,TEHRI,UNCHAHAR3,SEWA2,NAPP,PARBATI3,RIHAND3,DHAULIGNGA,CHAMERA1,DADRI_LF,ANTA_CRF,JHAJJAR,AURY_RF,RAMPUR,KOLDAM,RIHAND2,DADRI_CRF,ANTA_RF,DADRI_GF,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,142.411584,388.814850,26.963622,11.140233,14.929525,90.51,27.027435,0.000000,38.143070,28.397762,147.648759,0.000000,35.249650,45.829469,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,292.245888,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,230.976777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,142.411584,388.814850,26.963622,11.140233,14.929525,90.51,27.027435,0.000000,38.143070,28.397762,147.648759,0.000000,35.249650,45.829469,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,291.193602,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,230.976777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,142.411584,396.145856,26.963622,11.140233,14.929525,90.51,27.459645,0.000000,38.143070,28.397762,147.648759,0.000000,35.249650,45.829469,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,291.058446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,240.215655,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,142.411584,398.589525,26.963622,11.140233,14.929525,90.51,27.459645,0.000000,38.143070,28.397762,147.648759,0.000000,35.249650,45.829469,23.375809,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,291.058446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,261.599265,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,31.692730,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,291.058446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,295.658577,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,31.692730,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,291.058446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,286.004577,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,30.471886,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,291.058446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,286.004577,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,30.471886,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,291.058446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,230.976777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,291.058446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,268.627377,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,291.058446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,331.378377,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,305.539446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,370.959777,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,10.759093,305.539446,0.000000,0.000000,134.489874,0.000000,13.380444,0.000000,17.696265,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,429.849177,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,304.323042,0.000000,0.000000,134.489874,0.000000,13.322520,0.000000,17.609379,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,508.345851,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,304.323042,0.000000,0.000000,134.489874,0.000000,13.322520,0.000000,15.205243,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,554.685051,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,304.323042,0.000000,0.000000,134.489874,0.000000,13.322520,0.000000,13.994000,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,586.055724,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.817074,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,304.323042,0.000000,0.000000,134.489874,0.000000,13.322520,0.000000,13.994000,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,586.055724,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,28.420893,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,334.901379,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,630.551107,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,28.420893,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,355.263590,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,630.551107,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,27.248898,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,355.263590,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,0.000000,38.251851,6.144771,119.386794,35.325627,41.183964,0.000000,0.000000,587.595634,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,27.248898,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,355.263590,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,0.000000,38.251851,6.144771,119.386794,35.325627,41.183964,0.000000,0.000000,570.218434,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,27.248898,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,355.263590,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,548.014234,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,142.411584,398.589525,26.963622,11.140233,20.012742,90.51,27.248898,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,355.263590,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,0.000000,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,536.429434,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,142.411584,398.589525,25.544484,11.140233,20.012742,90.51,27.248898,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,50.092675,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,355.263590,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,5.096038,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,546.083434,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,142.411584,398.589525,25.544484,11.140233,20.012742,90.51,27.248898,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,50.092675,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,6.327039,9.398748,355.263590,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,10.192075,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,534.498634,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,142.411584,398.589525,25.544484,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,9.398748,355.263590,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,10.166338,38.251851,6.144771,119.386794,35.325627,41.183964,0.000000,0.000000,597.925525,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,142.411584,398.589525,25.544484,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.978809,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,9.398748,355.263590,0.000000,0.000000,134.489874,0.000000,16.655274,0.000000,14.026972,10.166338,38.251851,6.144771,119.386794,35.325627,41.183964,0.000000,0.000000,554.772034,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,142.411584,398.589525,25.544484,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,9.398748,381.227014,0.000000,0.000000,134.489874,0.000000,16.655274,8.514828,14.026972,10.166338,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,630.553424,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,142.411584,398.589525,25.544484,11.140233,20.012742,90.51,29.299890,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,50.092675,31.167746,49.371232,0.000000,7.615075,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,12.654077,9.398748,388.347017,0.000000,0.000000,134.489874,0.000000,16.655274,16.421454,14.026972,10.166338,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,630.553424,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,142.411584,398.589525,25.544484,11.140233,20.012742,90.51,29.852210,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,50.092675,31.167746,49.371232,0.000000,7.615075,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,9.398748,388.347017,0.000000,0.000000,134.489874,0.000000,16.655274,26.639248,14.026972,15.257228,38.251851,18.434313,119.386794,35.325627,41.183964,0.000000,0.000000,630.553424,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,142.411584,398.589525,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,9.398748,388.347017,0.000000,0.000000,134.489874,0.000000,16.655274,34.059312,14.026972,15.257228,38.251851,30.723855,119.386794,35.325627,41.183964,0.000000,0.000000,630.553424,0.000000,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,142.411584,395.331300,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,8.091017,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,9.398748,388.264716,0.000000,0.000000,134.489874,0.000000,19.844762,36.248839,14.664426,15.257228,38.251851,47.929214,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,19.308000,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,142.411584,395.331300,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,8.091017,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,9.398748,388.264716,0.000000,0.000000,134.489874,0.000000,19.844762,36.248839,14.664426,15.257228,38.251851,47.929214,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,25.341750,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,142.411584,390.987000,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,8.091017,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,9.398748,390.876870,0.000000,0.000000,134.489874,0.000000,19.844762,36.248839,14.664426,10.192075,38.251851,47.929214,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,25.341750,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,142.411584,390.987000,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,8.091017,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,9.398748,405.434058,0.000000,0.000000,134.489874,0.000000,19.844762,36.248839,14.664426,10.192075,38.251851,47.929214,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,25.341750,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,142.411584,393.973706,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,8.091017,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,9.398748,413.686648,0.000000,0.000000,134.489874,0.000000,19.844762,36.248839,14.664426,15.257228,38.251851,47.929214,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,22.300740,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,142.411584,394.245225,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,8.091017,0.960341,0.000000,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,421.686916,0.000000,0.000000,134.489874,0.000000,19.844762,36.248839,14.664426,15.257228,38.251851,47.929214,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,23.314410,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,142.411584,398.921381,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,8.091017,0.960341,18.641874,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,429.033897,0.000000,0.000000,134.489874,0.000000,19.844762,36.248839,14.664426,15.257228,38.251851,34.410718,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,20.273400,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,142.411584,399.675600,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.960341,18.641874,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,429.033897,0.000000,0.000000,134.489874,0.000000,19.844762,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,35.325627,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,15.205050,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,142.411584,399.675600,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.960341,14.413422,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,450.365523,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,35.325627,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,15.205050,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,142.411584,399.675600,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.960341,14.413422,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,456.470806,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,35.325627,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,15.205050,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,142.411584,399.675600,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.960341,14.413422,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,476.733340,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,35.325627,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,15.205050,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,142.411584,399.675600,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,15.610904,0.960341,13.351482,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,502.139723,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,15.205050,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,142.411584,401.727075,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,15.610904,0.960341,11.483372,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,507.532532,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,15.205050,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,142.411584,401.847750,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,15.610904,0.960341,10.560142,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,527.726472,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,15.205050,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,142.411584,401.847750,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,15.610904,0.960341,6.477834,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,552.926650,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,14.191380,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,142.411584,401.847750,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,29.504169,149.340091,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,15.610904,0.960341,6.477834,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,582.674761,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,36.218333,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,14.191380,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,142.411584,401.847750,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,8.091017,0.960341,11.638862,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,589.067840,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,35.325627,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,14.191380,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,142.411584,401.847750,25.544484,11.140233,20.012742,90.51,29.885888,0.000000,38.143070,28.397762,147.648759,0.000000,40.923403,45.829469,31.167746,49.371232,0.000000,7.615075,0.960341,16.929254,47.726051,0.000000,0.000000,79.647431,88.816800,18.981116,10.759093,564.186518,0.000000,0.000000,134.489874,0.000000,18.738414,35.518997,14.664426,15.257228,38.251851,34.410718,119.386794,35.325627,41.183964,0.000000,0.000000,630.551107,4.238106,0.000000,0.000000,114.037875,0.000000,0.434611,0.000000,0.000000,0,0,0,0,0

