Block,Time,URI,DHAULIGNGA,AURY_CRF,AURY_RF,RAPPB,UNCHAHAR3,UNCHAHAR2,ANTA_LF,KISHANGANGA,CHAMERA3,JHAJJAR,DADRI_GF,DADRI_RF,RIHAND2,SALAL,SEWA2,DADRI_LF,RAMPUR,URI2,NJPC,CHAMERA1,KOLDAM,ANTA_RF,SINGRAULI_HYDRO,TANDA2,BSIUL,TANAKPUR,UNCHAHAR4,NAPP,DADRI_CRF,KOTESHWR,RIHAND3,AURY_LF,ANTA_CRF,ANTA_GF,AURY_GF,UNCHAHAR1,RAPPC,FSTPP I & II,KHSTPP-I,CHAMERA2,DADRT2,KUDGI,BRBCL,RIHAND1,TALA,SASAN,TEHRI,PARBATI3,DULHASTI,SINGRAULI,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,8.538778,0.000000,0.000000,0.000000,0.000000,13.139295,33.280156,0.000000,0.000000,0.000000,524.416490,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,289.540358,54.14,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

48,11:45-12:00,8.538778,0.000000,0.000000,0.000000,0.000000,13.139295,33.280156,0.000000,0.000000,0.000000,524.416490,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,289.540358,56.07,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

49,12:00-12:15,8.538778,0.000000,0.000000,0.000000,0.000000,13.139295,39.497752,0.000000,0.000000,0.000000,524.416490,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,11.765473,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,322.137354,57.04,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

50,12:15-12:30,8.538778,0.000000,0.000000,0.000000,0.000000,13.139295,40.241116,0.000000,0.000000,0.000000,524.416490,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,0.000000,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,11.765473,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,330.220305,58.97,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

51,12:30-12:45,8.538778,0.000000,0.000000,0.000000,0.000000,13.139295,40.241116,0.000000,0.000000,0.000000,524.416490,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,0.000000,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,11.765473,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,330.220305,59.94,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

52,12:45-13:00,48.030624,0.000000,0.000000,0.000000,0.000000,13.139295,40.241116,0.000000,0.000000,0.000000,483.810890,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,10.404315,0.000000,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,330.220305,59.94,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

53,13:00-13:15,48.030624,0.000000,0.000000,0.000000,0.000000,13.139295,35.837431,0.000000,0.000000,0.000000,393.898490,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,30.838389,0.000000,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,302.986160,60.91,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

54,13:15-13:30,8.538778,0.000000,0.000000,0.000000,0.000000,13.139295,33.193144,0.000000,0.000000,0.000000,348.458890,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,30.838389,0.000000,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,288.254514,59.94,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

55,13:30-13:45,8.538778,0.000000,0.000000,0.000000,0.000000,13.139295,33.193144,0.000000,0.000000,0.000000,383.263690,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,30.838389,0.000000,0.000000,0.000000,0.000000,0.573341,0.000000,6.304309,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,288.254514,57.04,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

56,13:45-14:00,8.538778,0.000000,0.000000,0.000000,0.000000,13.139295,33.193144,0.000000,0.000000,0.000000,423.869290,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,30.838389,0.000000,0.000000,0.000000,0.000000,0.573341,0.000000,6.304309,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,288.254514,55.11,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

57,14:00-14:15,4.269389,0.000000,0.000000,0.000000,0.000000,13.139295,33.193144,0.000000,0.000000,0.000000,464.474890,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,10.404315,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,6.304309,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,288.254514,55.11,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

58,14:15-14:30,4.269389,0.000000,0.000000,0.000000,0.000000,13.139295,33.193144,0.000000,0.000000,0.000000,483.810890,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,6.304309,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,288.254514,56.07,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

59,14:30-14:45,12.808166,0.000000,0.000000,0.000000,0.000000,13.139295,33.193144,0.000000,0.000000,0.000000,514.748490,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,6.304309,11.765473,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,288.254514,57.04,19.335957,88.945600,1.136957,404.866836,0.000000,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

60,14:45-15:00,12.808166,0.000000,0.000000,0.000000,0.000000,13.139295,33.193144,0.000000,0.000000,0.000000,544.719290,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,6.304309,11.765473,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,288.254514,57.04,19.335957,88.945600,1.136957,404.866836,15.044375,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

61,15:00-15:15,12.808166,0.000000,0.000000,0.000000,0.000000,17.278219,40.982740,0.000000,0.000000,0.000000,575.879351,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,6.304309,11.765473,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.179728,25.396192,20.043553,43.720146,0.000000,330.220305,58.01,19.335957,88.945600,1.136957,404.866836,15.044375,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

62,15:15-15:30,12.808166,0.000000,0.000000,0.000000,0.000000,17.686252,40.982749,0.000000,0.000000,0.000000,626.152951,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,6.695187,25.396192,20.043553,43.720146,0.000000,330.220305,58.01,19.335957,88.945600,1.136957,404.866836,15.044375,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

63,15:30-15:45,12.808166,0.000000,0.000000,0.000000,0.000000,17.686252,40.982749,0.000000,0.000000,0.000000,626.152951,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,6.695187,25.396192,20.043553,43.720146,0.000000,330.220305,57.04,19.335957,88.945600,1.136957,404.866836,30.088750,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

64,15:45-16:00,12.808166,0.000000,0.000000,0.000000,0.000000,17.686252,40.982749,0.000000,0.000000,0.000000,616.484951,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,4.953883,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,6.695187,25.396192,20.043553,43.720146,0.000000,330.220305,57.04,19.335957,88.945600,1.136957,404.866836,30.088750,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

65,16:00-16:15,5.336736,0.000000,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,0.000000,631.467837,0.000000,0.000000,54.817560,25.838697,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,9.647020,25.396192,20.043553,43.720146,0.000000,330.224620,80.24,19.335957,88.945600,1.136957,404.866836,45.133124,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

66,16:15-16:30,5.336736,0.000000,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,0.000000,631.467837,0.000000,0.000000,54.817560,68.528718,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,0.000000,330.224620,103.45,19.335957,88.945600,1.136957,404.866836,45.133124,0.000000,15.931754,94.988100,95.078738,0,0,0,0,0

67,16:30-16:45,5.336736,0.000000,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,0.000000,631.467837,0.000000,0.000000,54.817560,68.528718,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,0.000000,330.224620,124.82,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,15.931754,97.609615,95.078738,0,0,0,0,0

68,16:45-17:00,5.336736,0.000000,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,0.000000,631.467837,0.000000,0.000000,54.817560,68.528718,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,0.000000,330.224620,129.57,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,15.931754,99.906927,95.078738,0,0,0,0,0

69,17:00-17:15,5.336736,0.000000,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,0.000000,631.467837,0.000000,0.000000,54.817560,68.528718,0.000000,0.000000,0.000000,9.103776,21.973430,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,0.000000,330.224620,123.77,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,15.931754,100.063800,95.078738,0,0,0,0,0

70,17:15-17:30,5.336736,8.832720,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,0.000000,631.467837,0.000000,0.000000,54.817560,25.838697,0.000000,0.000000,0.000000,9.103776,40.833958,6.797571,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,12.732795,330.224620,118.94,19.335957,88.945600,1.136957,404.866836,60.177499,3.076841,15.931754,100.063800,95.078738,0,0,0,0,0

71,17:30-17:45,4.269389,17.665439,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,0.000000,631.467837,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,13.005394,64.089172,13.518764,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,12.732795,330.224620,115.07,19.335957,88.945600,1.136957,404.866836,60.177499,6.153682,15.931754,100.063800,95.078738,0,0,0,0,0

72,17:45-18:00,4.269389,26.498159,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,0.000000,631.467837,0.000000,0.000000,54.817560,12.919348,5.103428,0.000000,0.000000,13.005394,82.400364,27.113906,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,17.158766,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,12.732795,330.224620,113.13,19.335957,88.945600,1.136957,404.866836,60.177499,31.615157,15.931754,100.063800,95.078738,0,0,0,0,0

73,18:00-18:15,4.269389,35.330878,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,1.477348,631.467837,0.000000,0.000000,54.817560,12.919348,10.206856,0.000000,0.000000,13.005394,100.711556,38.188600,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,25.738150,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,25.465589,330.224620,76.40,19.335957,88.945600,1.136957,404.866836,60.177499,31.615157,31.863508,100.063800,95.078738,0,0,0,0,0

74,18:15-18:30,4.269389,35.330878,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,18.731538,631.467837,0.000000,0.000000,54.817560,12.919348,15.279354,0.000000,0.000000,13.005394,135.685933,40.748764,0.000000,0.000000,0.573341,0.000000,18.912928,5.573119,0.000000,19.411797,0.000000,37.749286,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,38.198384,330.224620,77.36,19.335957,88.945600,1.136957,404.866836,60.177499,31.615157,47.795262,100.063800,95.078738,0,0,0,0,0

75,18:30-18:45,8.538778,35.330878,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,18.731538,631.467837,0.000000,0.000000,54.817560,12.919348,15.279354,0.000000,0.000000,23.929924,135.685933,40.748764,0.000000,0.000000,0.573341,0.000000,18.912928,5.573119,0.000000,19.411797,0.000000,37.749286,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,38.198384,330.224620,76.40,19.335957,88.945600,1.136957,404.866836,60.177499,31.615157,47.795262,100.063800,95.078738,0,0,0,0,0

76,18:45-19:00,8.538778,35.330878,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,18.731538,631.467837,0.000000,0.000000,54.817560,12.919348,15.279354,0.000000,0.000000,23.929924,135.685933,40.748764,0.000000,0.000000,0.573341,0.000000,18.912928,5.573119,0.000000,19.411797,0.000000,37.749286,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,38.198384,330.224620,99.60,19.335957,88.945600,1.136957,404.866836,60.177499,31.615157,47.795262,100.063800,95.078738,0,0,0,0,0

77,19:00-19:15,12.808166,35.330878,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,18.731538,631.467837,0.000000,0.000000,54.817560,12.919348,15.279354,0.000000,0.000000,11.054585,135.685933,29.328845,0.000000,0.000000,0.573341,0.000000,18.912928,5.573119,0.000000,19.411797,0.000000,37.749286,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,38.198384,330.224620,94.75,19.335957,88.945600,1.136957,404.866836,60.177499,31.615157,47.795262,100.063800,95.078738,0,0,0,0,0

78,19:15-19:30,12.808166,35.330878,0.000000,0.000000,0.000000,25.514732,40.984775,0.000000,0.000000,9.356536,631.467837,0.000000,0.000000,54.817560,12.919348,15.279354,0.000000,0.000000,9.103776,135.685933,25.204476,0.000000,0.000000,0.573341,0.000000,18.912928,5.573119,0.000000,19.411797,0.000000,37.749286,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,38.198384,330.224620,91.85,19.335957,88.945600,1.136957,404.866836,60.177499,3.692209,47.795262,100.063800,95.078738,0,0,0,0,0

79,19:30-19:45,48.030624,35.330878,0.000000,0.000000,0.000000,17.686252,40.982749,0.000000,0.000000,9.356536,631.465517,0.000000,0.000000,54.817560,12.919348,15.279354,0.000000,0.000000,9.103776,128.178344,25.204476,0.000000,0.000000,0.573341,0.000000,6.304309,5.573119,0.000000,19.411797,0.000000,37.749286,119.559926,0.000000,0.000000,0.000000,0.000000,9.660749,25.396192,20.043553,43.720146,38.198384,330.220305,53.17,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,47.795262,100.063800,95.078738,0,0,0,0,0

80,19:45-20:00,48.030624,35.330878,0.000000,0.000000,0.000000,13.071619,40.982749,0.000000,0.000000,9.356536,536.888210,0.000000,0.000000,54.817560,12.919348,15.279354,0.000000,0.000000,9.103776,128.178344,25.204476,0.000000,0.000000,0.573341,0.000000,6.304309,5.573119,0.000000,19.411797,0.000000,37.749286,119.559926,0.000000,0.000000,0.000000,0.000000,7.238497,25.396192,20.043553,43.720146,38.198384,330.220305,49.31,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,47.795262,100.063800,95.078738,0,0,0,0,0

81,20:00-20:15,8.538778,35.330878,0.000000,0.000000,0.000000,13.071619,40.982749,0.000000,0.000000,9.356536,471.145810,0.000000,0.000000,54.817560,12.919348,15.279354,0.000000,0.000000,9.103776,114.444950,25.204476,0.000000,0.000000,0.573341,0.000000,6.304309,5.573119,0.000000,19.411797,0.000000,37.749286,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,38.198384,330.220305,45.44,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,47.795262,100.063800,95.078738,0,0,0,0,0

82,20:15-20:30,8.538778,17.624571,0.000000,0.000000,0.000000,13.071619,40.982749,0.000000,0.000000,0.000000,431.507010,0.000000,0.000000,54.817560,12.919348,10.206856,0.000000,0.000000,9.103776,105.289354,13.518764,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,25.738150,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,38.198384,330.220305,41.57,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,47.795262,100.063800,95.078738,0,0,0,0,0

83,20:30-20:45,8.538778,8.812285,0.000000,0.000000,0.000000,13.071619,40.982749,0.000000,0.000000,0.000000,402.503010,0.000000,0.000000,54.817560,12.919348,5.103428,0.000000,0.000000,9.103776,82.400364,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,17.158766,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,25.465589,330.220305,38.67,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,47.795262,100.063800,95.078738,0,0,0,0,0

84,20:45-21:00,8.538778,8.812285,0.000000,0.000000,0.000000,13.071619,40.982749,0.000000,0.000000,0.000000,347.395410,0.000000,0.000000,54.817560,12.919348,3.608484,0.000000,0.000000,9.103776,64.089172,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,17.158766,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,12.732795,330.220305,34.80,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,47.795262,100.063800,95.078738,0,0,0,0,0

85,21:00-21:15,8.538778,8.812285,0.000000,0.000000,0.000000,13.071619,40.982749,0.000000,0.000000,0.000000,361.897410,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,45.228644,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,17.158766,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,12.732795,330.220305,31.90,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,31.863508,100.063800,95.078738,0,0,0,0,0

86,21:15-21:30,12.808166,8.812285,0.000000,0.000000,0.000000,13.071619,40.982749,0.000000,0.000000,0.000000,347.395410,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,45.228644,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,12.732795,330.220305,29.97,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,31.863508,100.063800,95.078738,0,0,0,0,0

87,21:30-21:45,48.030624,0.000000,0.000000,0.000000,0.000000,13.071619,36.964966,0.000000,0.000000,0.000000,347.395410,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,45.228644,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,12.732795,304.600462,28.04,19.335957,88.945600,1.136957,404.866836,60.177499,0.000000,31.863508,100.063800,95.078738,0,0,0,0,0

88,21:45-22:00,48.030624,0.000000,0.000000,0.000000,0.000000,13.071619,35.407116,0.000000,0.000000,0.000000,347.395410,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,12.732795,304.042358,26.10,19.335957,88.945600,1.136957,404.866836,45.133124,0.000000,31.863508,100.063800,95.078738,0,0,0,0,0

89,22:00-22:15,8.538778,0.000000,0.000000,0.000000,0.000000,13.071619,35.407116,0.000000,0.000000,0.000000,379.618951,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,12.732795,308.876358,26.10,19.335957,88.945600,1.136957,404.866836,45.072216,0.000000,15.931754,100.063800,95.078738,0,0,0,0,0

90,22:15-22:30,8.538778,0.000000,0.000000,0.000000,0.000000,13.071619,35.407116,0.000000,0.000000,0.000000,379.618951,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,12.732795,330.220305,20.30,19.335957,88.945600,1.136957,404.866836,45.072216,0.000000,15.931754,100.063800,95.078738,0,0,0,0,0

91,22:30-22:45,6.404083,0.000000,0.000000,0.000000,0.000000,13.071619,34.210025,0.000000,0.000000,0.000000,379.618951,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,12.732795,325.696261,19.34,19.335957,88.945600,1.136957,404.866836,30.088750,0.000000,15.931754,100.063800,95.078738,0,0,0,0,0

92,22:45-23:00,6.404083,0.000000,0.000000,0.000000,0.000000,13.071619,34.210025,0.000000,0.000000,0.000000,379.618951,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,0.000000,325.696261,16.44,19.335957,88.945600,1.136957,404.866836,30.088750,0.000000,15.931754,100.063800,95.078738,0,0,0,0,0

93,23:00-23:15,6.404083,0.000000,0.000000,0.000000,0.000000,13.071619,34.210025,0.000000,0.000000,0.000000,379.618951,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,9.103776,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,0.000000,325.696261,14.50,19.335957,88.945600,1.136957,404.866836,30.088750,0.000000,15.931754,100.063800,95.078738,0,0,0,0,0

94,23:15-23:30,6.404083,0.000000,0.000000,0.000000,0.000000,13.071619,34.210025,0.000000,0.000000,0.000000,379.618951,0.000000,0.000000,54.817560,12.919348,0.000000,0.000000,0.000000,8.713614,20.142311,0.000000,0.000000,0.000000,0.573341,0.000000,0.000000,5.573119,0.000000,19.411797,0.000000,8.579383,119.559926,0.000000,0.000000,0.000000,0.000000,5.150724,25.396192,20.043553,43.720146,0.000000,325.696261,11.60,19.335957,88.945600,1.136957,404.866836,30.088750,0.000000,15.931754,100.063800,95.078738,0,0,0,0,0

