Block,Time,ANTA_GF,DULHASTI,DHAULIGNGA,CHAMERA3,NAPP,AURY_RF,SEWA2,AURY_GF,RIHAND3,RAPPB,SINGRAULI,TANAKPUR,UNCHAHAR1,PARBATI3,DADRI_RF,UNCHAHAR4,BSIUL,DADRI_LF,DADRI_GF,URI,AURY_CRF,DADRT2,RIHAND2,ANTA_RF,ANTA_LF,CHAMERA2,AURY_LF,NJPC,TANDA2,KOTESHWR,RAMPUR,ANTA_CRF,UNCHAHAR2,RAPPC,CHAMERA1,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,SALAL,KISHANGANGA,DADRI_CRF,JHAJJAR,URI2,KHSTPP-II,FSTPP I & II,KHSTPP-I,TALA,BRBCL,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,12.091538,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,409.107558,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,31.875288,49.371232,41.183964,88.816800,0.000000,13.894711,0.978809,0.000000,79.647431,0.000000,0.000000,336.369495,31.167746,142.386749,12.420643,22.070202,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

48,11:45-12:00,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,12.091538,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,467.031558,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,31.875288,49.371232,41.183964,88.816800,0.000000,13.894711,0.978809,0.000000,79.647431,0.000000,0.000000,336.369495,31.167746,142.386749,17.914445,22.070202,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

49,12:00-12:15,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,12.091538,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,536.866567,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.569004,49.371232,41.183964,88.816800,0.000000,13.817416,0.978809,0.000000,79.647431,0.000000,0.000000,336.369495,31.167746,142.411584,13.366735,27.556185,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

50,12:15-12:30,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,12.091538,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,536.866567,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.569004,49.371232,41.183964,88.816800,0.000000,13.817416,0.978809,0.000000,79.647431,0.000000,0.000000,334.438695,31.167746,142.411584,13.366735,27.556185,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

51,12:30-12:45,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,12.091538,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,493.686252,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.548924,49.371232,41.183964,88.816800,0.000000,13.894711,0.978809,0.000000,79.647431,0.000000,0.000000,334.438695,31.167746,142.411584,13.366735,27.556185,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

52,12:45-13:00,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,12.091538,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,502.374852,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.548924,49.371232,41.183964,88.816800,0.000000,13.894711,0.978809,0.000000,79.647431,0.000000,0.000000,334.438695,31.167746,142.411584,13.366735,27.556185,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

53,13:00-13:15,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,9.195338,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,497.547852,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.548924,49.371232,41.183964,88.816800,0.000000,13.783373,0.978809,0.000000,79.647431,0.000000,0.000000,334.438695,31.167746,142.411584,13.366735,27.556185,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

54,13:15-13:30,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,9.195338,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,518.786652,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.548924,49.371232,41.183964,88.816800,0.000000,13.783373,0.978809,0.000000,79.647431,0.000000,0.000000,334.438695,31.167746,142.411584,13.366735,27.556185,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

55,13:30-13:45,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,9.195338,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,532.039567,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.548924,49.371232,41.183964,88.816800,0.000000,13.699188,0.978809,0.000000,79.647431,0.000000,0.000000,334.438695,31.167746,142.411584,16.505444,30.468024,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

56,13:45-14:00,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,9.195338,18.434313,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,532.039567,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.523208,49.371232,41.183964,88.816800,0.000000,13.699188,0.978809,0.000000,79.647431,0.000000,0.000000,431.944095,31.167746,142.411584,16.505444,30.468024,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

57,14:00-14:15,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,9.195338,6.144771,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,532.039567,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,0.000000,13.532522,0.978809,0.000000,79.647431,0.000000,0.000000,462.836895,31.167746,142.411584,16.505444,30.468024,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

58,14:15-14:30,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,10.759093,9.195338,6.144771,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,532.039567,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,0.000000,13.532522,0.978809,0.000000,79.647431,0.000000,0.000000,530.414895,31.167746,142.411584,16.505444,30.468024,25.544484,11.140233,90.51,333.425025,0,0,0,0,0

59,14:30-14:45,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,14.944295,6.144771,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,604.095961,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,0.000000,15.851965,0.978809,0.000000,79.647431,0.000000,0.000000,586.885968,31.167746,142.411584,16.505444,30.468024,26.395967,11.140233,90.51,333.425025,0,0,0,0,0

60,14:45-15:00,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,14.944295,6.144771,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,604.095961,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,0.000000,15.851965,0.978809,0.000000,79.647431,0.000000,0.000000,586.885968,31.167746,142.411584,16.505444,30.468024,26.395967,11.140233,90.51,333.425025,0,0,0,0,0

61,15:00-15:15,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,14.944295,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,45.829469,0.000000,604.095961,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,0.000000,15.851965,0.978809,0.000000,79.647431,0.000000,0.000000,617.778768,31.167746,142.411584,16.505444,30.468024,26.395967,11.140233,90.51,333.425025,0,0,0,0,0

62,15:15-15:30,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,14.944295,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,45.829469,0.000000,604.095961,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,0.000000,15.851965,0.978809,0.000000,79.647431,0.000000,0.000000,617.778768,31.167746,142.411584,16.505444,30.468024,26.395967,11.140233,90.51,333.425025,0,0,0,0,0

63,15:30-15:45,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,9.195338,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,45.829469,0.000000,547.040712,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,0.000000,13.703656,0.978809,0.000000,79.647431,0.000000,0.000000,566.917352,31.167746,121.524552,16.505444,30.468024,26.395967,11.140233,67.58,333.425025,0,0,0,0,0

64,15:45-16:00,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,9.195338,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,45.829469,0.000000,486.561600,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,0.000000,13.703656,0.978809,0.000000,79.647431,0.000000,0.000000,541.999695,31.167746,121.524552,16.505444,30.468024,26.395967,11.140233,67.58,333.425025,0,0,0,0,0

65,16:00-16:15,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,9.166376,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,45.829469,0.000000,365.819022,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.355844,49.371232,41.183964,88.816800,0.000000,13.698559,0.978809,0.000000,79.647431,0.000000,0.000000,510.141495,31.167746,116.461029,16.505444,30.468024,26.395967,11.140233,67.58,333.425025,0,0,0,0,0

66,16:15-16:30,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,4.798038,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,45.829469,0.000000,307.895022,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,26.885623,49.371232,41.183964,88.816800,0.000000,13.390051,0.978809,0.000000,79.647431,0.000000,0.000000,504.904200,31.167746,116.461029,16.505444,30.468024,26.395967,11.140233,67.58,333.425025,0,0,0,0,0

67,16:30-16:45,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,6.448617,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,45.829469,0.000000,307.895022,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,25.105517,49.371232,41.183964,88.816800,0.000000,13.390051,0.978809,0.000000,79.647431,0.000000,0.000000,504.904200,31.167746,104.308574,16.505444,30.468024,26.395967,11.140233,67.58,333.425025,0,0,0,0,0

68,16:45-17:00,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,0.000000,0.000000,119.386794,0.000000,134.489874,11.377432,9.609748,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,45.829469,0.000000,307.895022,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,25.105517,49.371232,41.183964,88.816800,0.000000,13.390051,0.978809,0.000000,79.647431,0.000000,0.000000,504.904200,31.167746,104.308574,16.505444,30.468024,26.395967,11.140233,67.58,333.425025,0,0,0,0,0

69,17:00-17:15,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,5.096038,0.000000,119.386794,0.000000,134.489874,11.377432,10.587345,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,50.092675,0.000000,310.472640,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,25.105517,49.371232,41.183964,88.816800,0.000000,13.390051,0.978809,0.000000,79.647431,0.000000,0.000000,504.904200,31.167746,104.308574,16.505444,30.468024,26.395967,11.140233,67.58,331.252875,0,0,0,0,0

70,17:15-17:30,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,10.192075,0.000000,119.386794,0.000000,134.489874,11.377432,10.587345,18.434313,0.224842,0.000000,6.327039,0.000000,0.000000,50.092675,0.000000,310.472640,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,25.105517,49.371232,41.183964,88.816800,0.000000,13.390051,0.978809,0.000000,79.647431,0.000000,0.000000,524.212200,31.167746,104.308574,16.505444,30.468024,26.395967,11.140233,67.58,331.252875,0,0,0,0,0

71,17:30-17:45,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,10.166338,0.000000,119.386794,0.000000,134.489874,11.377432,10.587345,6.144771,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,310.472640,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,25.105517,49.371232,41.183964,88.816800,0.000000,13.390051,0.978809,0.000000,79.647431,0.000000,0.000000,516.556578,31.167746,106.424640,16.505444,30.468024,26.395967,11.140233,90.51,331.252875,0,0,0,0,0

72,17:45-18:00,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,10.166338,0.000000,119.386794,0.000000,134.489874,9.398748,10.587345,6.144771,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,310.472640,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,25.105517,49.371232,41.183964,88.816800,0.000000,13.390051,0.978809,0.000000,79.647431,0.000000,0.000000,477.940578,31.167746,115.429922,16.505444,30.468024,26.395967,11.140233,90.51,331.252875,0,0,0,0,0

73,18:00-18:15,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,10.166338,0.000000,119.386794,0.000000,134.489874,9.398748,11.554079,6.144771,0.224842,0.000000,12.654077,0.000000,0.000000,45.829469,0.000000,358.742640,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.355844,49.371232,41.183964,88.816800,8.514828,12.971243,0.978809,0.000000,79.647431,0.000000,0.000000,415.599873,31.167746,126.588075,16.505444,30.468024,26.395967,11.140233,90.51,331.252875,0,0,0,0,0

74,18:15-18:30,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,10.166338,0.000000,119.386794,0.000000,134.489874,9.398748,11.554079,6.144771,0.224842,0.000000,12.654077,0.000000,0.000000,50.092675,0.000000,407.012640,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.355844,49.371232,41.183964,88.816800,16.421454,12.632354,0.978809,0.000000,79.647431,0.000000,0.000000,405.945873,31.167746,126.588075,16.505444,30.468024,26.395967,11.140233,90.51,331.252875,0,0,0,0,0

75,18:30-18:45,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.557477,6.144771,0.224842,0.000000,18.981116,0.000000,0.000000,50.092675,0.000000,381.232720,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.355844,49.371232,41.183964,88.816800,26.639248,13.081912,0.978809,0.000000,79.647431,0.000000,0.000000,377.949273,31.167746,126.588075,13.419060,30.468024,26.395967,11.140233,90.51,331.252875,0,0,0,0,0

76,18:45-19:00,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.537927,22.121176,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,310.472640,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,35.355844,49.371232,41.183964,88.816800,34.059312,12.625755,0.978809,0.000000,79.647431,0.000000,0.000000,456.808332,31.167746,126.588075,11.008057,30.468024,26.395967,11.140233,90.51,331.252875,0,0,0,0,0

77,19:00-19:15,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851647,63.138751,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,374.443317,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,8.091017,0.000000,0.000000,40.845211,49.371232,41.183964,88.816800,36.248839,17.572378,0.978809,0.000000,79.647431,0.000000,0.000000,572.683746,31.167746,126.588075,11.008057,30.468024,26.395967,11.140233,90.51,331.252875,0,0,0,0,0

78,19:15-19:30,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,63.138751,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,488.219558,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,8.091017,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,36.248839,20.392337,0.978809,0.000000,79.647431,0.000000,0.000000,582.285934,31.167746,126.588075,11.008057,30.468024,26.395967,11.140233,90.51,331.252875,0,0,0,0,0

79,19:30-19:45,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,63.138751,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,554.566403,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,8.091017,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,36.248839,20.392337,0.978809,0.000000,79.647431,0.000000,0.000000,582.285934,31.167746,126.588075,11.008057,30.468024,26.395967,11.140233,86.89,331.252875,0,0,0,0,0

80,19:45-20:00,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,63.138751,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,631.798403,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,8.091017,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,36.248839,20.392337,0.978809,0.000000,79.647431,0.000000,0.000000,582.285934,31.167746,126.588075,11.008057,30.468024,26.395967,11.140233,84.96,331.252875,0,0,0,0,0

81,20:00-20:15,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,31.569375,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,8.091017,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,36.248839,20.392337,0.978809,0.000000,79.647431,0.000000,0.000000,582.285934,31.167746,126.588075,11.008057,30.468024,26.395967,12.711053,80.13,331.252875,0,0,0,0,0

82,20:15-20:30,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,31.569375,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,8.091017,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,36.248839,20.392337,0.978809,0.000000,79.647431,0.000000,0.000000,582.285934,31.167746,126.588075,11.008057,30.468024,26.395967,13.262182,77.23,331.252875,0,0,0,0,0

83,20:30-20:45,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,8.091017,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,36.248839,20.392337,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,13.262182,73.37,331.252875,0,0,0,0,0

84,20:45-21:00,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,20.392337,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,13.262182,72.40,331.252875,0,0,0,0,0

85,21:00-21:15,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,12.201208,70.47,331.252875,0,0,0,0,0

86,21:15-21:30,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,11.140233,67.58,331.252875,0,0,0,0,0

87,21:30-21:45,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,11.140233,65.65,331.252875,0,0,0,0,0

88,21:45-22:00,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,15.610904,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,11.140233,62.75,331.252875,0,0,0,0,0

89,22:00-22:15,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,15.610904,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,11.140233,59.85,329.080725,0,0,0,0,0

90,22:15-22:30,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,15.610904,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,11.140233,58.89,329.080725,0,0,0,0,0

91,22:30-22:45,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,15.610904,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,11.140233,57.92,329.080725,0,0,0,0,0

92,22:45-23:00,0.000000,47.726051,36.218333,29.504169,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,11.851733,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,149.340091,0.000000,15.610904,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,11.140233,54.06,329.080725,0,0,0,0,0

93,23:00-23:15,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,12.862579,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,8.091017,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,11.140233,52.13,329.080725,0,0,0,0,0

94,23:15-23:30,0.000000,47.726051,35.325627,28.397762,38.045642,0.000000,15.257228,0.000000,119.386794,0.000000,134.489874,10.140755,14.694145,18.434313,0.224842,0.000000,18.981116,0.000000,0.000000,45.829469,0.000000,663.017371,114.037875,0.000000,0.000000,38.143070,0.000000,147.648759,0.000000,7.615075,0.000000,0.000000,40.923403,49.371232,41.183964,88.816800,35.518997,22.483490,0.978809,0.000000,79.647431,0.000000,0.000000,630.551107,31.167746,126.588075,9.631933,30.468024,26.395967,11.140233,49.24,329.080725,0,0,0,0,0

