Block,Time,NR/01102023/05012040/L_NR_2020_02,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/06022042/L_NR_2012_07,NR/21072024/21072024/IEX_240721_01659,NR/01102023/22052037/LT-59,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/16072048/L_NR_2022_08,NR/01102023/30042040/GNA_LT_35,NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/21072024/21072024/IEX_240720_01656,NR/30092023/26122029/SH-06,WR/01102023/29112042/L_NR_2019_05,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01102023/19072037/LT-05,NR/16072024/31072024/NR/16072024/31072024/717758,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_36,WR/01102023/31032046/L_NR_2020_05,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01102023/31052040/LT-31,NR/30092023/31122025/SH-07,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02,NR/01102023/23072042/L_NR_2012_04,WR/01102023/30052048/L_NR_2022_10,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,WR/01102023/01102023/L_NR_2020_06,WR/01102023/24112044/L_NR_2020_07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/01102023/25122043/GNA_MEJA_DELHI,NR/21072024/21072024/IEX_240720_01622_1,WR/01102023/01102023/L_NR_2022_09,NR/01042024/31072024/LT_MEJA_DELHI,NR/01072024/31072024/R2,NR/01102023/31102037/L_NR_2019_11,NR/26072023/25122043/L_NR_2023_10,NR/01102023/25072045/L_NR_2021_15,NR/01102023/13082046/L_NR_2021_12,NR/01102023/14082046/L_NR_2021_16,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_17,SR/01102023/07102043/L_NR_2018_61,NR/01102023/02012046/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_16
53,13:00-13:15,4.900000,114.404666,33,57.340000,0.000000,7.570000,52.820000,6.66,13.900000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,111.410000,14.260000,22.5,10.640000,13.900000,22.540000,230.500000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,27.760000,11.740000,0.000000,0.000000,15,1.920000,0.000000,8.400000,73,43.5,226.67,0,172,43,44.01,0,45.33,88,90

54,13:15-13:30,4.900000,116.589562,33,57.340000,0.000000,7.570000,52.820000,6.66,13.860000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,111.410000,14.210000,22.5,10.640000,13.860000,22.540000,230.500000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,27.760000,11.740000,0.000000,0.000000,15,1.920000,0.000000,8.400000,73,43.5,225,0,172,43,44.01,0,45,87,90

55,13:30-13:45,4.900000,112.717224,33,57.340000,0.000000,7.720000,52.820000,6.66,13.810000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,111.410000,14.160000,22.5,10.640000,13.810000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,27.760000,11.740000,0.000000,0.000000,15,1.920000,0.000000,8.400000,72,42.5,220.83,0,168,40,46.02,0,44.17,87,83

56,13:45-14:00,4.900000,111.507728,33,57.340000,0.000000,7.720000,52.820000,6.66,13.690000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,130.610000,14.040000,22.5,10.640000,13.690000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,27.760000,11.740000,0.000000,0.000000,15,1.920000,0.000000,8.400000,72,42.5,220.32,0,168,40,46.02,0,44.06,87,83

57,14:00-14:15,5.130000,110.532328,33,57.340000,0.000000,8.120000,62.430000,6.66,13.300000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,200.590000,13.640000,22.5,10.640000,13.300000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,28.250000,11.740000,0.000000,0.000000,15,1.920000,0.000000,8.790000,73,42.5,218.24,0,172,39,46.02,0,43.65,86,83

58,14:15-14:30,5.130000,109.059474,33,57.340000,0.000000,8.120000,81.630000,6.66,12.870000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,200.590000,13.190000,22.5,10.640000,12.870000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,28.250000,11.740000,0.000000,0.000000,15,1.920000,0.000000,8.790000,70,41.5,215.04,0,165,38,46.02,0,43.01,85,80

59,14:30-14:45,5.130000,105.811392,33,57.340000,0.000000,8.120000,100.050000,6.66,12.380000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,200.590000,12.680000,22.5,10.640000,12.380000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,28.250000,11.740000,0.000000,0.000000,15,7.630000,0.000000,8.790000,67,41.5,211.27,0,158,37,46.02,0,42.25,81,78

60,14:45-15:00,5.130000,102.143888,33,57.340000,0.000000,8.120000,100.050000,6.66,11.900000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,200.590000,12.200000,22.5,10.640000,11.900000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,29.260000,11.740000,0.000000,0.000000,15,7.630000,0.000000,8.790000,64,40.5,206.54,0,151,36,46.02,0,41.31,75,74

61,15:00-15:15,5.360000,90.448842,33,57.340000,0.000000,8.500000,100.050000,6.66,11.230000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,200.590000,11.520000,22.5,10.640000,11.230000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,29.260000,12.200000,0.000000,0.000000,15,7.630000,0.000000,9.160000,58,39.5,200.35,0,137,31,47.02,0,40.07,68,66

62,15:15-15:30,5.360000,85.708398,33,57.340000,0.000000,8.500000,100.050000,6.66,10.510000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,200.590000,10.770000,22.5,10.640000,10.510000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,29.260000,12.200000,0.000000,0.000000,15,7.630000,0.000000,9.160000,54,36.5,192.73,0,126,29,47.02,0,38.54,63,61

63,15:30-15:45,5.360000,81.036232,33,57.340000,0.000000,10.050000,100.050000,6.66,9.710000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,229.400000,9.960000,22.5,10.640000,9.710000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,30.270000,12.200000,0.000000,0.000000,15,7.630000,0.000000,9.160000,49,33.5,183.49,0,116,27,47.02,0,36.7,57,58

64,15:45-16:00,5.360000,75.895874,33,57.340000,0.000000,10.050000,100.050000,6.66,8.990000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,260.750000,9.220000,22.5,10.640000,8.990000,22.540000,271.550000,0.000000,0.000000,0.000000,15,8.730000,7.5,7.5,30.270000,12.200000,0.000000,0.000000,15,7.630000,0.000000,9.160000,45,30.5,172.75,0,105,26,47.02,0,34.55,53,54

65,16:00-16:15,5.720000,70.053228,33,57.340000,0.000000,10.050000,100.050000,6.66,5.340000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,260.750000,5.470000,22.5,10.640000,5.340000,22.540000,271.550000,0.000000,0.000000,0.000000,16,8.730000,7.5,7.5,29.260000,12.200000,0.000000,0.000000,16,7.630000,0.000000,9.550000,43,27.5,133.33,0,102,24,47.02,0,26.67,48,51

66,16:15-16:30,5.720000,63.654604,33,76.150000,0.000000,10.050000,100.050000,6.66,4.760000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,260.750000,4.870000,22.5,10.640000,4.760000,22.540000,271.550000,0.000000,0.000000,0.000000,16,8.730000,7.5,7.5,29.260000,12.200000,0.000000,0.000000,16,7.630000,0.000000,9.550000,39,25.5,120.83,0,91,23,47.02,0,24.17,42,47

67,16:30-16:45,5.720000,57.15844,22,76.150000,0.000000,10.050000,100.050000,6.66,4.290000,0.000000,0.000000,0.000000,22.540000,33,0.000000,70.010000,0.000000,33,260.750000,4.390000,22.5,10.640000,4.290000,22.540000,271.550000,0.000000,0.000000,0.000000,16,8.730000,7.5,7.5,29.260000,12.200000,0.000000,0.000000,16,7.630000,0.000000,10.550000,34,23.5,114.58,0,81,20,47.02,0,22.91,36,42

68,16:45-17:00,5.720000,48.662706,12,76.150000,0.000000,10.050000,100.050000,6.66,3.690000,0.000000,0.000000,0.000000,22.540000,30.99,0.000000,70.010000,0.000000,33,260.750000,3.780000,22.5,10.640000,3.690000,22.540000,271.550000,0.000000,0.000000,0.000000,16.67,8.730000,7.5,7.5,29.260000,12.200000,0.000000,0.000000,16.67,7.630000,0.000000,10.550000,30,18.5,103.13,0,70,17,47.02,0,20.63,30,35

69,17:00-17:15,6.180000,40.596148,7,76.150000,0.000000,10.280000,100.050000,6.66,3.790000,0.000000,0.000000,0.000000,20.620000,24.4,0.000000,70.010000,0.000000,33,260.750000,3.890000,22.5,10.640000,3.790000,20.620000,271.550000,0.000000,0.000000,0.000000,16.67,8.730000,7.5,7.5,29.260000,12.650000,0.000000,0.000000,16.67,7.630000,0.000000,10.550000,25,16,66.33,0,60,14,47.02,0,13.26,25,29

70,17:15-17:30,6.180000,32.909996,1,76.150000,0.000000,10.280000,100.050000,6.66,3.090000,0.000000,0.000000,0.000000,20.620000,17.91,0.000000,70.010000,0.000000,32.09,260.750000,3.180000,22.5,10.640000,3.090000,20.620000,271.550000,0.000000,0.000000,0.000000,16.67,8.730000,7.5,7.5,29.770000,12.650000,0.000000,0.000000,16.67,7.630000,0.000000,10.550000,21,13,57.57,0,49,11,47.02,0,11.51,20,23

71,17:30-17:45,6.180000,26.14072,0,76.150000,0.000000,10.280000,100.050000,6.66,2.340000,0.000000,0.000000,0.000000,20.620000,11.81,0.000000,70.010000,0.000000,25.56,260.750000,2.400000,22.5,10.640000,2.340000,20.620000,271.550000,0.000000,0.000000,0.000000,16.67,8.730000,7.5,7.5,30.270000,12.650000,0.000000,0.000000,16.67,7.630000,0.000000,10.550000,16,9.5,48.98,0,39,8,47.02,0,9.8,15,17

72,17:45-18:00,6.180000,19.595786,0,76.150000,0.000000,10.280000,100.050000,6.66,1.730000,0.000000,0.000000,0.000000,20.620000,7.55,0.000000,70.010000,0.000000,19.89,260.750000,1.780000,22.5,10.640000,1.730000,20.620000,271.550000,0.000000,0.000000,0.000000,16.67,8.730000,7.5,7.5,30.270000,12.650000,0.000000,0.000000,16.67,7.630000,0.000000,10.550000,12,7.5,41.67,0,28,6,47.02,0,8.33,13,12

73,18:00-18:15,6.650000,13.50929,0,76.150000,0.000000,10.280000,100.050000,6.66,1.320000,72.030000,0.000000,0.000000,21.200000,0,96.040000,65.870000,48.020000,0,260.750000,1.360000,22.5,10.640000,1.320000,21.200000,271.550000,0.000000,96.040000,0.000000,16.67,8.730000,7.5,7.5,30.270000,12.650000,0.000000,0.000000,16.67,7.630000,24.010000,10.550000,7,7,33.33,0,18,3,47.02,0,6.67,10,7

74,18:15-18:30,6.650000,8.203114,0,76.150000,0.000000,10.280000,100.050000,6.66,0.970000,72.030000,0.000000,0.000000,21.200000,0,96.040000,65.870000,48.020000,0,260.750000,0.990000,22.5,10.640000,0.970000,21.200000,271.550000,0.000000,96.040000,0.000000,16.67,8.730000,7.5,7.5,30.270000,12.650000,0.000000,0.000000,16.67,7.630000,24.010000,10.550000,4,5,26.67,0,11,2,47.02,0,5.33,8,3

75,18:30-18:45,6.650000,3.02374,0,76.150000,0.000000,10.280000,100.050000,6.66,0.460000,72.030000,0.000000,0.000000,21.200000,0,96.040000,65.870000,48.020000,0,260.750000,0.470000,28.5,10.640000,0.460000,21.200000,271.550000,0.000000,96.040000,0.000000,16.67,8.730000,9.5,9.5,30.270000,12.650000,0.000000,0.000000,16.67,7.630000,24.010000,10.550000,3,3,20.74,0,7,1,47.02,0,4.15,6,1

76,18:45-19:00,6.650000,0.53647,0,76.150000,0.000000,10.280000,100.050000,6.66,0.270000,72.030000,0.000000,0.000000,21.200000,0,96.040000,65.870000,48.020000,0,260.750000,0.280000,28.5,10.640000,0.270000,21.200000,271.550000,0.000000,96.040000,0.000000,16.67,8.730000,9.5,9.5,29.770000,12.650000,0.000000,0.000000,16.67,7.630000,24.010000,10.550000,1,3,13.27,0,4,0,47.02,0,2.65,4,0

77,19:00-19:15,7.020000,0,0,76.150000,144.060000,10.280000,100.050000,6.66,0.050000,72.030000,0.000000,0.000000,21.200000,0,96.040000,65.870000,48.020000,0,260.750000,0.050000,29,10.640000,0.050000,21.200000,271.550000,0.000000,96.040000,0.000000,16.67,8.730000,9.66,9.67,30.280000,13.110000,0.000000,0.000000,16.67,7.630000,24.010000,10.550000,0,1,8.86,0,1,0,47.02,0,1.77,2,0

78,19:15-19:30,7.020000,0,0,75.690000,144.060000,10.280000,100.050000,6.66,0.010000,72.030000,0.000000,0.000000,21.200000,0,96.040000,84.690000,48.020000,0,260.750000,0.010000,30.5,10.640000,0.010000,21.200000,271.550000,0.000000,96.040000,0.000000,18,8.730000,10.16,10.17,31.290000,13.110000,0.000000,0.000000,18,7.630000,24.010000,10.550000,0,0.5,2.63,0,1,0,47.02,0,0.52,1,0

79,19:30-19:45,7.020000,0,0,76.150000,144.060000,10.280000,100.050000,12,0.000000,72.030000,0.000000,0.000000,20.620000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,32,10.640000,0.000000,20.620000,271.550000,0.000000,96.040000,0.000000,19.67,8.730000,10.66,10.67,31.290000,13.110000,0.000000,0.000000,19.67,15.100000,24.010000,10.550000,0,0,1.33,0,0,0,46.62,0,0.26,0,0

80,19:45-20:00,7.020000,0,0,76.150000,144.060000,10.280000,100.050000,12.34,0.000000,72.030000,0.000000,0.000000,14.570000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,33.5,10.640000,0.000000,14.570000,271.550000,0.000000,96.040000,0.000000,21.33,8.730000,11.16,11.17,31.290000,13.110000,0.000000,0.000000,21.33,15.100000,24.010000,10.550000,0,0,0.04,0,0,0,46.22,0,0.01,0,0

81,20:00-20:15,7.390000,0,0,86.630000,144.060000,10.280000,100.050000,12.66,0.000000,72.030000,0.000000,0.000000,0.000000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,35,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,29,8.730000,11.66,11.67,31.290000,14.030000,0.000000,0.000000,29,15.100000,24.010000,10.550000,0,0,0.03,0,0,0,46.02,0,0,0,0

82,20:15-20:30,7.390000,0,0,86.630000,144.060000,10.280000,100.050000,12.66,0.000000,72.030000,0.000000,0.000000,0.000000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,36.5,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,31.67,8.730000,12.16,12.17,31.290000,14.030000,0.000000,0.000000,31.67,15.100000,24.010000,10.550000,0,0,0.01,0,0,0,46.02,0,0,0,0

83,20:30-20:45,7.390000,0,0,86.630000,144.060000,10.280000,100.050000,9.34,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,32.5,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,25.67,8.730000,10.84,10.83,31.290000,14.030000,0.000000,0.000000,25.67,15.100000,24.010000,10.550000,0,0,0.01,0,0,0,46.02,0,0,0,0

84,20:45-21:00,7.390000,0,0,86.630000,144.060000,10.280000,100.050000,9.34,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,34.5,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,27,8.730000,11.5,11.5,31.290000,14.030000,0.000000,0.000000,27,15.100000,24.010000,10.550000,0,0,0,0,0,0,46.02,0,0,0,0

85,21:00-21:15,7.620000,0,0,86.630000,144.060000,10.280000,100.050000,9.34,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,25,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,28.67,8.730000,8.34,8.33,31.290000,14.030000,0.000000,144.060000,28.67,15.100000,24.010000,10.550000,0,0,0,0,0,0,46.02,0,0,0,0

86,21:15-21:30,7.620000,0,0,86.630000,144.060000,10.280000,100.050000,9.34,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,26,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,29.67,8.730000,8.66,8.67,31.290000,14.030000,0.000000,144.060000,29.67,15.100000,24.010000,10.550000,0,0,0,0,0,0,46.02,0,0,0,0

87,21:30-21:45,7.620000,0,0,86.630000,144.060000,10.280000,100.050000,9.34,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,27,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,30.33,8.730000,9,9,31.290000,14.030000,0.000000,144.060000,30.33,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

88,21:45-22:00,7.620000,0,0,86.630000,144.060000,10.280000,100.050000,10,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,27.5,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,31,8.730000,9.16,9.17,31.290000,14.030000,0.000000,144.060000,31,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

89,22:00-22:15,7.390000,0,0,86.630000,192.080000,10.280000,100.050000,10.66,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,29,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,31.33,8.730000,9.66,9.67,31.290000,14.030000,0.000000,144.060000,31.33,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

90,22:15-22:30,7.390000,0,0,86.630000,192.080000,10.280000,100.050000,12,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,31.5,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,32,8.730000,10.5,10.5,31.290000,14.030000,0.000000,144.060000,32,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

91,22:30-22:45,7.390000,0,0,86.630000,192.080000,10.280000,100.050000,12,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,34,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,30.67,8.730000,11.34,11.33,31.290000,14.030000,0.000000,144.060000,30.67,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

92,22:45-23:00,7.390000,0,0,86.630000,192.080000,10.280000,100.050000,12.66,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,35,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,31,8.730000,11.66,11.67,31.290000,14.030000,0.000000,144.060000,31,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

93,23:00-23:15,7.250000,0,0,86.630000,192.080000,10.280000,100.050000,13.34,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,37.5,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,31.67,8.730000,12.5,12.5,31.290000,14.030000,0.000000,144.060000,31.67,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

94,23:15-23:30,7.250000,0,0,86.630000,192.080000,10.280000,100.050000,17.64,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,40,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,32,8.730000,13.34,13.33,31.290000,14.030000,0.000000,144.060000,32,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

95,23:30-23:45,7.250000,0,0,86.630000,192.080000,10.280000,100.050000,13.01,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,40,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,38,8.730000,13.34,13.33,30.780000,14.030000,0.000000,144.060000,38,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

96,23:45-24:00,7.250000,0,0,86.630000,192.080000,10.280000,100.050000,12.97,0.000000,72.030000,0.000000,0.000000,30.730000,0,96.040000,115.180000,48.020000,0,260.750000,0.000000,40,10.640000,0.000000,30.730000,271.550000,0.000000,96.040000,0.000000,38,8.730000,13.34,13.33,30.780000,14.030000,0.000000,144.060000,38,15.100000,24.010000,10.550000,0,0,0,0,0,0,43.01,0,0,0,0

