Block,Time,CHAMERA3,UNCHAHAR3,SALAL,BSIUL,URI2,RIHAND1,RAPPB,AURY_LF,DULHASTI,SEWA2,TEHRI,KOLDAM,UNCHAHAR2,RIHAND2,KOTESHWR,UNCHAHAR4,JHAJJAR,RIHAND3,AURY_RF,KISHANGANGA,ANTA_GF,SINGRAULI_HYDRO,ANTA_LF,DADRT2,DHAULIGNGA,SINGRAULI,URI,NAPP,DADRI_LF,AURY_GF,NJPC,TANDA2,ANTA_CRF,DADRI_CRF,UNCHAHAR1,RAPPC,TANAKPUR,AURY_CRF,PARBATI3,CHAMERA1,RAMPUR,DADRI_GF,CHAMERA2,DADRI_RF,ANTA_RF,KUDGI,SASAN,FSTPP I & II,KHSTPP-II,TALA,BRBCL,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,14.268294,2.240568,0.000000,23.863095,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,361.759339,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,266.820749,0.000000,118.945838,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.778126,140.922401,0.000000,18.238907,43.625525,0,0,0,0,0

48,11:45-12:00,0.000000,14.268294,2.240568,0.000000,23.863095,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,361.759339,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.778126,140.922401,0.000000,19.104579,43.625525,0,0,0,0,0

49,12:00-12:15,0.000000,14.268294,2.240568,0.000000,23.863095,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,361.759339,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,140.922401,0.000000,19.281969,43.625525,0,0,0,0,0

50,12:15-12:30,0.000000,14.268294,2.240568,0.000000,23.863095,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,361.759339,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,140.922401,0.000000,19.281969,43.625525,0,0,0,0,0

51,12:30-12:45,0.000000,14.268294,2.240568,0.000000,23.863095,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,361.759339,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,140.922401,0.000000,19.281969,43.625525,0,0,0,0,0

52,12:45-13:00,0.000000,14.268294,2.240568,0.000000,23.863095,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,334.764539,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,140.922401,0.000000,19.281969,43.625525,0,0,0,0,0

53,13:00-13:15,0.000000,14.268294,2.240568,0.000000,9.078351,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,305.841539,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

54,13:15-13:30,0.000000,9.354759,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,273.062139,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.655426,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

55,13:30-13:45,0.000000,13.901151,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,273.062139,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

56,13:45-14:00,0.000000,14.268294,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,305.841539,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

57,14:00-14:15,0.000000,14.268294,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,288.265900,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,8.027579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

58,14:15-14:30,0.000000,14.268294,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,271.876200,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,8.027579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

59,14:30-14:45,0.000000,14.268294,2.240568,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,305.619700,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,8.027579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

60,14:45-15:00,0.000000,14.268294,2.240568,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,332.614500,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,8.027579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

61,15:00-15:15,0.000000,14.268294,2.240568,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,332.614500,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

62,15:15-15:30,0.000000,14.268294,2.240568,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,332.614500,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

63,15:30-15:45,0.000000,14.268294,2.240568,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,332.614500,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,218.615749,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

64,15:45-16:00,0.000000,14.268294,2.240568,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,337.435000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,252.359249,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.712800,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

65,16:00-16:15,0.000000,11.693311,2.240568,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,327.794000,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,287.767653,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.901850,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

66,16:15-16:30,0.000000,10.698136,12.323126,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,321.045300,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,287.767653,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.901850,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

67,16:30-16:45,0.000000,10.698136,68.337336,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,321.045300,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,281.983053,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,2.739008,0.000000,0.000000,0.000000,10.901850,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

68,16:45-17:00,0.000000,10.698136,68.337336,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.868295,113.884312,8.555423,0.000000,364.429800,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,287.767653,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,10.901850,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

69,17:00-17:15,0.000000,10.698136,68.337336,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,15.002360,0.000000,40.868295,113.884312,8.555423,0.000000,412.634800,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,313.798353,0.000000,118.945838,4.789649,0.000000,0.000000,0.000000,36.520108,0.000000,0.000000,0.000000,10.901850,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.71,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

70,17:15-17:30,0.000000,10.698136,68.337336,0.000000,5.836083,73.271600,0.000000,0.000000,0.000000,0.000000,15.002360,0.000000,40.868295,113.884312,8.555423,0.000000,412.634800,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,290.659953,8.787675,118.945838,4.789649,0.000000,0.000000,0.000000,54.780162,0.000000,0.000000,0.000000,10.901850,52.118668,3.705036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.71,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

71,17:30-17:45,0.000000,13.590436,12.323126,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,30.004720,0.000000,40.868295,113.884312,8.555423,0.000000,412.634800,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,17.575350,118.945838,4.789649,0.000000,0.000000,0.000000,70.301208,0.000000,0.000000,0.000000,16.715373,52.118668,3.705036,0.000000,3.681898,6.778587,0.000000,0.000000,12.697236,0.000000,0.000000,89.71,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

72,17:45-18:00,0.000000,13.590436,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,4.369494,45.007080,0.000000,40.868295,113.884312,8.555423,0.000000,451.420543,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,17.575350,118.945838,4.789649,0.000000,0.000000,0.000000,91.300270,0.000000,0.000000,0.000000,16.715373,52.118668,3.705036,0.000000,15.763432,13.404846,0.000000,0.000000,12.697236,0.000000,0.000000,89.71,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

73,18:00-18:15,0.000000,14.268294,2.240568,2.121020,7.132990,73.271600,0.000000,0.000000,31.774522,4.369494,45.007080,0.000000,40.868295,113.884312,17.110847,0.000000,451.420639,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,26.424157,118.945838,4.789649,0.000000,0.000000,0.000000,109.560324,0.000000,0.000000,0.000000,14.008373,52.118668,4.322542,0.000000,31.526864,21.325892,0.000000,0.000000,25.394471,0.000000,0.000000,89.71,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

74,18:15-18:30,9.330406,14.268294,2.240568,12.573407,7.132990,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,40.868295,113.884312,19.012052,0.000000,451.420639,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,35.232209,118.945838,4.789649,0.000000,0.000000,0.000000,135.307000,0.000000,0.000000,0.000000,14.008373,52.118668,4.322542,0.000000,31.526864,30.465560,0.000000,0.000000,38.091707,0.000000,0.000000,89.71,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

75,18:30-18:45,9.330406,14.268294,2.240568,12.573407,7.132990,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,40.868295,113.884312,19.012052,0.000000,451.420639,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,35.232209,118.945838,38.317190,0.000000,0.000000,0.000000,135.307000,0.000000,0.000000,0.000000,14.008373,52.118668,4.322542,0.000000,31.526864,36.558672,0.000000,0.000000,38.091707,0.000000,0.000000,89.71,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

76,18:45-19:00,9.330406,14.268294,2.240568,12.573407,7.132990,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,40.868295,113.884312,19.012052,0.000000,451.420639,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,329.298092,35.232209,118.945838,38.317190,0.000000,0.000000,0.000000,135.307000,0.000000,0.000000,0.000000,14.008373,52.118668,4.322542,0.000000,31.526864,36.558672,0.000000,0.000000,38.091707,0.000000,0.000000,90.38,403.736157,19.987577,142.219814,0.000000,19.281969,43.627309,0,0,0,0,0

77,19:00-19:15,14.732219,12.887341,2.240568,12.573407,7.132990,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,40.868295,113.884312,19.012052,0.000000,384.675900,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,317.654753,35.232209,118.945838,6.386198,0.000000,0.000000,0.000000,135.307000,0.000000,0.000000,0.000000,12.077263,52.118668,4.322542,0.000000,15.763432,25.134087,0.000000,0.000000,38.091707,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,18.767447,43.625525,0,0,0,0,0

78,19:15-19:30,14.732219,10.698136,2.240568,12.573407,7.132990,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,40.868295,113.884312,19.012052,0.000000,355.752900,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,317.654753,35.232209,118.945838,6.386198,0.000000,0.000000,0.000000,135.307000,0.000000,0.000000,0.000000,8.791853,52.118668,4.322542,0.000000,3.681898,25.134087,0.000000,0.000000,38.091707,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

79,19:30-19:45,14.732219,10.698136,2.240568,12.573407,7.132990,73.271600,0.000000,0.000000,47.661784,10.157788,45.007080,0.000000,40.868295,113.884312,19.012052,0.000000,336.470900,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,317.654753,35.232209,118.945838,6.386198,0.000000,0.000000,0.000000,127.820378,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,24.981759,0.000000,0.000000,38.091707,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

80,19:45-20:00,0.000000,4.820500,2.240568,12.573407,7.132990,73.271600,0.000000,0.000000,47.661784,4.369494,45.007080,0.000000,40.868295,113.884312,17.110847,0.000000,322.973500,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,317.654753,17.616105,118.945838,6.386198,0.000000,0.000000,0.000000,117.777348,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,12.947863,0.000000,0.000000,19.277180,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

81,20:00-20:15,0.000000,4.820500,2.240568,6.286703,7.132990,73.271600,0.000000,0.000000,31.774522,0.000000,45.007080,0.000000,40.868295,113.884312,8.555423,0.000000,323.937600,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,312.834253,8.787675,118.945838,6.386198,0.000000,0.000000,0.000000,73.040216,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

82,20:15-20:30,0.000000,4.820500,2.240568,6.286703,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,45.007080,0.000000,40.868295,113.884312,8.555423,0.000000,323.937600,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,308.013753,0.000000,118.945838,6.386198,0.000000,0.000000,0.000000,54.780162,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

83,20:30-20:45,0.000000,4.820500,2.240568,6.286703,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,43.731576,0.000000,40.868295,113.884312,8.555423,0.000000,285.373600,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,293.861344,0.000000,118.945838,38.317190,0.000000,0.000000,0.000000,36.520108,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

84,20:45-21:00,0.000000,4.820500,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,43.731576,0.000000,40.868295,113.884312,8.555423,0.000000,256.450600,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,284.220344,0.000000,118.945838,38.317190,0.000000,0.000000,0.000000,36.520108,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.38,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

85,21:00-21:15,0.000000,4.820500,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,43.731576,0.000000,32.494988,113.884312,8.555423,0.000000,256.450600,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,280.219329,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.66,403.736157,19.985793,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

86,21:15-21:30,0.000000,4.820500,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,43.731576,0.000000,32.186286,113.884312,8.555423,0.000000,237.168600,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,280.219329,0.000000,118.945838,8.514931,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.66,403.736157,15.782317,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

87,21:30-21:45,0.000000,4.820500,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,43.731576,0.000000,32.186286,113.884312,8.555423,0.000000,232.348100,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,246.664985,0.000000,118.945838,10.643664,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.66,403.736157,15.782317,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

88,21:45-22:00,0.000000,4.820500,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,29.154384,0.000000,32.186286,113.884312,8.555423,0.000000,232.348100,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,227.382985,0.000000,118.945838,10.643664,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.66,403.736157,15.782317,142.219814,0.000000,19.281969,43.625525,0,0,0,0,0

89,22:00-22:15,0.000000,4.820500,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,29.154384,0.000000,32.186286,113.884312,8.555423,0.000000,232.348100,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,241.844485,0.000000,118.945838,10.643664,0.000000,0.000000,0.000000,18.260054,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.66,403.736157,15.782317,113.051234,0.000000,19.281969,43.625525,0,0,0,0,0

90,22:15-22:30,0.000000,4.820500,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,29.154384,0.000000,32.186286,113.884312,8.555423,0.000000,232.348100,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,227.382985,0.000000,118.945838,10.643664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.66,403.736157,15.782317,113.051234,0.000000,19.281969,43.625525,0,0,0,0,0

91,22:30-22:45,0.000000,4.820500,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,29.154384,0.000000,32.186286,113.884312,8.555423,0.000000,232.348100,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,198.459985,0.000000,118.945838,10.643664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.66,403.736157,15.782317,113.051234,0.000000,18.788625,43.625525,0,0,0,0,0

92,22:45-23:00,0.000000,4.820500,2.240568,0.000000,7.132990,73.271600,0.000000,0.000000,15.887261,0.000000,14.759407,0.000000,32.186286,113.884312,8.555423,0.000000,232.348100,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,179.177985,0.000000,118.945838,10.643664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.66,403.736157,15.782317,113.051234,0.000000,18.603066,43.625525,0,0,0,0,0

93,23:00-23:15,0.000000,4.820500,2.240568,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,13.969809,0.000000,13.497400,113.884312,0.000000,0.000000,232.348100,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,175.167329,0.000000,118.945838,10.643664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.91,403.736157,10.705945,113.051234,0.000000,19.281969,43.625525,0,0,0,0,0

94,23:15-23:30,0.000000,4.820500,2.240568,0.000000,5.187629,73.271600,0.000000,0.000000,15.887261,0.000000,0.000000,0.000000,13.497400,113.884312,0.000000,0.000000,232.348100,119.226029,0.000000,0.000000,0.000000,0.571740,0.000000,169.536985,0.000000,118.945838,10.643664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.676900,52.118668,4.322542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.91,403.736157,4.820500,113.051234,0.000000,19.281969,43.625525,0,0,0,0,0

