Block,Time,NR/01102023/02012046/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,WR/01102023/30052048/L_NR_2022_10,NR/01102023/13082046/L_NR_2021_12,WR/01102023/29112042/L_NR_2019_05,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/22102023/11042047/L_NR_2021_17,WR/01102023/16072048/L_NR_2022_08,NR/26072023/25122043/L_NR_2023_10,NR/26072023/31072042/L_NR_2023_07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/25072045/L_NR_2021_15,NR/01102023/14082046/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_16,WR/01102023/01102023/L_NR_2022_09,WR/01102023/24112044/L_NR_2020_07,L_NR_2019_19,SR/01102023/07102043/L_NR_2018_61,WR/01102023/31032046/L_NR_2020_05,NR/01102023/05012040/L_NR_2020_02,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/30092023/31122025/SH-07,NR/01102023/31052040/LT-31,NR/01102023/22052037/LT-59,NR/01102023/31102037/L_NR_2019_11,NR/01102023/30042040/GNA_LT_36,NR/30092023/26122029/SH-06,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/30042040/GNA_LT_35,NR/01072024/15072024/NR/01072024/15072024/717759,NR/01042024/31072024/LT_MEJA_DELHI,NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01102023/06022042/L_NR_2012_02,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01102023/23072042/L_NR_2012_04,NR/01102023/19072037/LT-05,NR/14072024/14072024/HPX-TAMCTG-130724-01664,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02,NR/14072024/14072024/IEX_240714_01538_gna,NR/01072024/31072024/R2,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01102023/06022042/L_NR_2012_07
55,13:30-13:45,0,45.83,63.33,229.17,33,33,41,23.34,75,175,25.84,43.5,0,33,79,87,63.33,25.83,107.051301,35.22,77.5,2.870000,12.230000,26.250000,30.830000,14.950000,5.650000,5.130000,15.320000,25.010000,0.000000,74.910000,52.980000,0.000000,14.950000,0.000000,7.650000,0.000000,8.760000,10.950000,109.820000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

56,13:45-14:00,0,45.83,62.67,229.17,33,33,41,24,75,175,25.66,43.5,0,33,79,86,62.67,25.67,97.76241,37.22,77,2.870000,12.230000,26.250000,30.830000,14.890000,5.650000,5.130000,15.260000,25.010000,0.000000,93.440000,52.980000,0.000000,14.890000,0.000000,7.650000,0.000000,8.760000,10.950000,109.820000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

57,14:00-14:15,0,45.39,62,226.93,33,33,39,24.34,72,168,25.5,41.5,0,33,77,81,62,25.5,87.995916,39.21,76.5,3.050000,12.230000,27.250000,30.830000,14.520000,5.650000,5.130000,14.880000,25.010000,0.000000,112.710000,52.980000,0.000000,14.520000,0.000000,7.650000,0.000000,8.760000,10.950000,129.080000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

58,14:15-14:30,0,44.59,61.67,222.95,33,33,37,24.66,69,161,25.34,40.5,0,33,76,78,61.67,25.33,78.034482,40.21,76,3.050000,12.230000,27.250000,30.830000,14.110000,5.650000,5.130000,14.460000,25.010000,0.000000,132.580000,52.980000,0.000000,14.110000,0.000000,7.650000,0.000000,8.760000,10.950000,165.640000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

59,14:30-14:45,0,43.53,61.67,217.65,33,33,31,25,57,133,25.16,31.5,0,33,67,64,61.67,25.17,78.668037,41.21,75.5,3.050000,12.230000,27.250000,30.830000,13.590000,5.650000,5.130000,13.920000,25.010000,0.000000,132.580000,52.980000,0.000000,13.590000,0.000000,7.650000,0.000000,8.760000,10.950000,165.640000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

60,14:45-15:00,0,42.18,61.67,210.91,33,33,29,25.34,54,126,25,30.5,0,33,63,61,61.67,25,78.687531,42.21,75,3.050000,12.230000,27.250000,30.830000,13.100000,5.650000,5.130000,13.430000,25.010000,0.000000,132.580000,52.980000,0.000000,13.100000,0.000000,7.650000,0.000000,8.760000,10.950000,165.640000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

61,15:00-15:15,0,40.57,61.67,202.86,33,33,13,25.66,45,105,24.84,28,0,33,48,27,61.67,24.83,59.505435,42.21,74.5,3.330000,12.230000,27.250000,30.830000,12.370000,5.650000,5.130000,12.670000,25.010000,0.000000,132.580000,52.980000,0.000000,12.370000,0.000000,7.650000,0.000000,8.760000,10.950000,165.640000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

62,15:15-15:30,0,38.71,61.67,193.57,33,33,13,26,42,98,24.66,29,0,33,47,27,61.67,24.67,59.018085,42.21,74,3.330000,12.230000,27.250000,30.830000,9.170000,5.650000,5.130000,9.400000,25.010000,0.000000,132.580000,52.980000,0.000000,9.170000,0.000000,7.650000,0.000000,8.760000,10.950000,165.640000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

63,15:30-15:45,0,38.82,61.33,194.08,33,33,24,26.34,48,112,24.66,23,0,33,33,51,61.33,24.67,54.027621,42.21,74,3.330000,12.230000,27.250000,30.830000,8.620000,5.650000,5.130000,8.840000,25.010000,0.000000,132.580000,52.980000,0.000000,8.620000,0.000000,3.850000,0.000000,8.760000,10.950000,190.690000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

64,15:45-16:00,0,36.29,61,181.44,33,33,23,26.66,45,105,24.5,24,0,33,32,47,61,24.5,48.618036,42.21,73.5,3.330000,12.230000,27.250000,30.830000,7.870000,5.650000,5.130000,8.060000,25.010000,0.000000,132.580000,52.980000,0.000000,7.870000,0.000000,3.850000,0.000000,8.760000,10.950000,201.190000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

65,16:00-16:15,0,33.55,60.67,167.73,33,33,23,22.08,42,98,24.34,24.5,0,33,18,47,60.67,24.33,42.662619,42.21,73,3.710000,12.230000,26.240000,30.830000,7.180000,5.650000,5.520000,7.360000,25.010000,0.000000,132.580000,52.980000,0.000000,7.180000,0.000000,7.650000,0.000000,8.760000,10.950000,201.190000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

66,16:15-16:30,0,30.69,60.33,153.45,33,33,21,22.34,38,90,24.16,22.5,0,33,17,44,60.33,24.17,36.288081,42.21,72.5,3.710000,12.230000,27.250000,30.830000,6.360000,5.650000,5.520000,6.520000,25.010000,0.000000,132.580000,52.980000,0.000000,6.360000,0.000000,7.650000,0.000000,8.760000,10.950000,201.190000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

67,16:30-16:45,0,23.21,66,116.07,33,33,11,25.34,21,49,26.66,21,0,22,20,24,66,26.67,54.076356,42.21,80,3.710000,12.230000,27.250000,30.830000,5.670000,5.650000,5.520000,5.820000,25.010000,0.000000,132.580000,52.980000,0.000000,5.670000,0.000000,7.650000,0.000000,8.760000,10.950000,201.190000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

68,16:45-17:00,0,20.14,65.33,100.72,30.99,33,10,25,18,42,26.34,16,0,12,20,20,65.33,26.33,50.986557,42.21,79,3.710000,12.230000,27.250000,30.830000,5.070000,5.650000,5.520000,5.200000,25.010000,0.000000,132.580000,52.980000,0.000000,5.070000,0.000000,7.650000,0.000000,8.760000,10.950000,201.190000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

69,17:00-17:15,0,17.3,65,86.51,24.4,33,8,24.34,15,35,26.16,14.5,0,7,18,17,65,26.17,46.29825,42.21,78.5,3.940000,13.150000,27.250000,30.830000,4.470000,5.650000,5.970000,4.570000,25.010000,0.000000,132.580000,52.980000,0.000000,4.470000,0.000000,7.650000,0.000000,8.760000,10.950000,201.190000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

70,17:15-17:30,0,14.96,64,74.81,17.91,27.71,7,24,13,32,25.84,12,0,1,17,15,64,25.83,40.810689,42.21,77.5,3.940000,13.150000,27.250000,30.830000,3.680000,5.650000,5.970000,3.760000,25.010000,0.000000,132.580000,52.980000,0.000000,3.680000,0.000000,7.650000,0.000000,8.760000,10.950000,201.190000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

71,17:30-17:45,0,12.72,66.67,63.59,11.81,19.42,7,30,12,28,31.66,9,0,0,15,15,66.67,31.67,31.09293,42.21,95,3.940000,13.150000,27.250000,30.830000,2.820000,5.650000,5.970000,2.880000,25.010000,0.000000,132.580000,52.980000,0.000000,2.820000,0.000000,7.650000,0.000000,8.760000,10.950000,166.600000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

72,17:45-18:00,0,10.09,66.67,50.47,7.55,12.67,6,30,10,25,31.66,7.5,0,0,13,12,66.67,31.67,22.535064,42.21,95,3.940000,13.150000,27.250000,30.830000,2.220000,5.650000,5.970000,2.270000,25.010000,0.000000,132.580000,52.980000,0.000000,2.220000,0.000000,7.650000,0.000000,8.760000,10.950000,166.600000,0.000000,0.000000,70.220000,0.000000,0.000000,0.000000,0.000000,0.000000,57.510000

73,18:00-18:15,0,8.43,66.67,42.13,0,0,3,30,7,18,31.66,7,0,0,10,7,66.67,31.67,12.359196,42.21,95,4.260000,13.150000,27.250000,30.830000,1.640000,5.650000,5.970000,1.690000,25.010000,0.000000,132.580000,52.980000,0.000000,1.640000,163.760000,7.650000,61.410000,8.760000,10.950000,166.600000,0.000000,0.000000,66.070000,0.000000,81.880000,0.000000,20.470000,81.880000,57.510000

74,18:15-18:30,0,6.76,66.67,33.8,0,0,2,30,4,11,31.16,5,0,0,8,3,66.67,31.17,7.865829,42.21,93.5,4.260000,13.150000,26.240000,30.830000,1.280000,5.650000,5.970000,1.310000,25.010000,0.000000,132.580000,52.980000,0.000000,1.280000,163.760000,7.650000,61.410000,8.760000,10.950000,166.600000,0.000000,0.000000,66.070000,0.000000,81.880000,0.000000,20.470000,81.880000,57.510000

75,18:30-18:45,0,5.09,66.67,25.47,0,0,1,30,2,6,30.84,3,0,0,7,1,66.67,30.83,3.245751,42.21,92.5,4.260000,13.150000,26.240000,30.830000,0.960000,6.040000,6.510000,0.980000,25.010000,0.000000,132.580000,52.980000,0.000000,0.960000,163.760000,7.650000,61.410000,8.760000,10.950000,166.600000,0.000000,0.000000,66.070000,0.000000,81.880000,0.000000,20.470000,81.880000,57.510000

76,18:45-19:00,0,2.78,66.67,13.92,0,0,0,30,1,1,30.5,3,0,0,5,0,66.67,30.5,0.68229,42.21,91.5,4.260000,13.150000,27.250000,30.830000,0.590000,6.040000,6.510000,0.610000,25.010000,0.000000,132.580000,52.980000,0.000000,0.590000,163.760000,7.650000,61.410000,8.760000,10.950000,166.600000,0.000000,0.000000,70.220000,0.000000,81.880000,0.000000,20.470000,81.880000,57.510000

77,19:00-19:15,0,1.44,66.67,7.22,0,0,0,29.66,0,1,30,1,0,0,3,0,66.67,30,0,42.21,90,4.260000,13.150000,27.250000,30.830000,0.190000,6.970000,6.510000,0.200000,24.240000,0.000000,132.580000,52.980000,0.000000,0.190000,163.760000,15.590000,61.410000,8.760000,10.950000,166.600000,0.000000,0.000000,66.070000,0.000000,81.880000,0.000000,20.470000,81.880000,57.510000

78,19:15-19:30,0,0.5,66,2.52,0,0,0,29.66,0,0,29.84,0.5,0,0,1,0,66,29.83,0,42.21,89.5,4.260000,13.150000,28.260000,30.830000,0.090000,6.970000,6.510000,0.090000,24.240000,0.000000,132.580000,52.980000,0.000000,0.090000,163.760000,15.590000,61.410000,8.760000,10.950000,226.930000,0.000000,0.000000,66.070000,0.000000,81.880000,0.000000,20.470000,81.880000,57.510000

79,19:30-19:45,0,0,65.67,0,0,0,0,29.66,0,0,29.66,0,0,0,0,0,65.67,29.67,0,42.21,89,4.260000,13.150000,28.260000,30.830000,0.000000,6.970000,6.510000,0.000000,24.240000,0.000000,132.580000,81.880000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,66.070000,0.000000,81.880000,0.000000,20.470000,81.880000,67.990000

80,19:45-20:00,0,0,65.33,0,0,0,0,29.34,0,0,29.16,0,0,0,0,0,65.33,29.17,0,42.21,87.5,4.260000,13.150000,28.260000,30.830000,0.000000,6.970000,6.510000,0.000000,24.240000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,74.560000,0.000000,81.880000,0.000000,20.470000,81.880000,86.890000

81,20:00-20:15,0,0,65,0,0,0,0,28,0,0,28.34,0,0,0,0,0,65,28.33,0,42.21,85,4.070000,13.150000,29.270000,30.830000,0.000000,6.970000,6.360000,0.000000,10.170000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,83.060000,0.000000,81.880000,0.000000,20.470000,81.880000,86.890000

82,20:15-20:30,0,0,63.67,0,0,0,0,27.34,0,0,26.5,0,0,0,0,0,63.67,26.5,0,42.21,79.5,4.070000,13.150000,30.280000,30.830000,0.000000,6.970000,6.360000,0.000000,10.170000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,0.000000,81.880000,0.000000,20.470000,81.880000,86.890000

83,20:30-20:45,0,0,62,0,0,0,0,26.66,0,0,24.84,0,0,0,0,0,62,24.83,0,42.21,74.5,4.070000,13.150000,30.280000,30.830000,0.000000,6.970000,7.280000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,0.000000,81.880000,0.000000,20.470000,81.880000,86.890000

84,20:45-21:00,0,0,57.33,0,0,0,0,26.66,0,0,23,0,0,0,0,0,57.33,23,0,42.21,69,4.070000,13.150000,30.280000,28.900000,0.000000,6.970000,7.280000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,0.000000,81.880000,0.000000,20.470000,81.880000,86.890000

85,21:00-21:15,0,0,55,0,0,0,0,24.34,0,0,22.16,0,0,0,0,0,55,22.17,0,42.21,66.5,4.070000,13.150000,30.280000,28.900000,0.000000,6.740000,7.280000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,0.000000,81.880000,38.530000,20.470000,81.880000,86.890000

86,21:15-21:30,0,0,53.33,0,0,0,0,23.66,0,0,22.34,0,0,0,0,0,53.33,22.33,0,42.21,67,4.070000,13.150000,30.280000,28.900000,0.000000,6.740000,7.280000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,0.000000,81.880000,38.530000,20.470000,81.880000,86.890000

87,21:30-21:45,0,0,51.33,0,0,0,0,23,0,0,21.84,0,0,0,0,0,51.33,21.83,0,42.21,65.5,4.070000,13.150000,30.280000,28.900000,0.000000,6.740000,7.280000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,0.000000,81.880000,38.530000,20.470000,81.880000,86.890000

88,21:45-22:00,0,0,51.33,0,0,0,0,22.66,0,0,21.66,0,0,0,0,0,51.33,21.67,0,42.21,65,4.070000,13.150000,30.280000,28.900000,0.000000,6.740000,7.280000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,0.000000,81.880000,38.530000,20.470000,81.880000,86.890000

89,22:00-22:15,0,0,47.67,0,0,0,0,19.66,0,0,20,0,0,0,0,0,47.67,20,0,42.21,60,3.890000,13.150000,29.270000,29.380000,0.000000,7.740000,7.660000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,72.250000,81.880000,67.430000,20.470000,81.880000,86.890000

90,22:15-22:30,0,0,47,0,0,0,0,19.66,0,0,19.84,0,0,0,0,0,47,19.83,0,42.21,59.5,3.890000,13.150000,29.270000,29.380000,0.000000,7.740000,7.660000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,72.250000,81.880000,67.430000,20.470000,81.880000,86.890000

91,22:30-22:45,0,0,45.67,0,0,0,0,19.34,0,0,19.34,0,0,0,0,0,45.67,19.33,0,42.21,58,3.890000,13.150000,29.270000,29.380000,0.000000,7.360000,7.660000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,144.500000,81.880000,67.430000,20.470000,81.880000,86.890000

92,22:45-23:00,0,0,44.33,0,0,0,0,19.34,0,0,18.84,0,0,0,0,0,44.33,18.83,0,42.21,56.5,3.890000,13.150000,29.270000,29.380000,0.000000,7.360000,7.660000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,144.500000,81.880000,67.430000,20.470000,81.880000,86.890000

93,23:00-23:15,0,0,43.67,0,0,0,0,18.66,0,0,18.34,0,0,0,0,0,43.67,18.33,0,42.21,55,3.890000,13.150000,29.780000,29.380000,0.000000,7.360000,7.440000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,192.660000,81.880000,67.430000,20.470000,81.880000,86.890000

94,23:15-23:30,0,0,43.67,0,0,0,0,18.34,0,0,18.16,0,0,0,0,0,43.67,18.17,0,42.21,54.5,3.890000,13.150000,29.780000,29.380000,0.000000,7.360000,7.440000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,192.660000,81.880000,67.430000,20.470000,81.880000,86.890000

95,23:30-23:45,0,0,43.33,0,0,0,0,18.66,0,0,17.84,0,0,0,0,0,43.33,17.83,0,42.21,53.5,3.890000,13.150000,29.780000,29.380000,0.000000,8.140000,7.440000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,192.660000,81.880000,67.430000,20.470000,81.880000,86.890000

96,23:45-24:00,0,0,42.67,0,0,0,0,18,0,0,17.66,0,0,0,0,0,42.67,17.67,0,42.21,53,3.890000,13.150000,29.780000,29.380000,0.000000,8.140000,7.440000,0.000000,0.000000,0.000000,132.580000,100.360000,0.000000,0.000000,163.760000,15.590000,61.410000,8.760000,10.950000,261.540000,0.000000,0.000000,115.150000,192.660000,81.880000,67.430000,20.470000,81.880000,86.890000

