Block,Time,FSTPP I & II,KUDGI,KHSTPP-II,KHSTPP-I,SASAN,TALA,ANTA_RF,CHAMERA2,DADRI_RF,URI,AURY_CRF,SALAL,UNCHAHAR2,RIHAND2,DADRT2,KOLDAM,ANTA_GF,NAPP,DADRI_LF,ANTA_LF,UNCHAHAR3,TANDA2,SINGRAULI_HYDRO,ANTA_CRF,RIHAND1,DHAULIGNGA,RAMPUR,CHAMERA1,RAPPC,AURY_RF,UNCHAHAR1,PARBATI3,SEWA2,NJPC,JHAJJAR,RIHAND3,KOTESHWR,CHAMERA3,BSIUL,URI2,TEHRI,SINGRAULI,DADRI_GF,TANAKPUR,RAPPB,AURY_GF,AURY_LF,DADRI_CRF,UNCHAHAR4,KISHANGANGA,DULHASTI,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,453.167352,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.916550,0.000000,15.257228,147.648759,436.360800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

48,11:45-12:00,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,467.648352,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.916550,0.000000,15.257228,147.648759,436.360800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

49,12:00-12:15,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,477.302352,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.916550,0.000000,15.257228,147.648759,455.668800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

50,12:15-12:30,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,482.129352,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.916550,0.000000,15.257228,147.648759,465.322800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

51,12:30-12:45,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,482.129352,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.916550,0.000000,15.257228,147.648759,465.322800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

52,12:45-13:00,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,496.610352,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,0.997278,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,10.916550,0.000000,15.257228,147.648759,436.360800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

53,13:00-13:15,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,496.610352,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.569156,0.000000,15.257228,147.648759,359.128800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

54,13:15-13:30,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,525.572352,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.569156,0.000000,15.257228,147.648759,359.128800,119.386794,34.267838,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

55,13:30-13:45,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,11.553717,0.000000,15.257228,147.648759,417.630665,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

56,13:45-14:00,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.355844,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.936630,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,500.487495,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

57,14:00-14:15,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.375152,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.946284,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

58,14:15-14:30,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,35.375152,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.946284,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

59,14:30-14:45,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,35.375152,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.946284,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

60,14:45-15:00,10.262685,90.51,124.314461,29.078620,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,35.375152,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,20.946284,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

61,15:00-15:15,10.262685,90.51,140.209894,31.057015,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,40.569004,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,21.013862,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

62,15:15-15:30,10.262685,90.51,142.386749,31.057015,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,40.569004,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,21.013862,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

63,15:30-15:45,10.262685,90.51,142.411584,31.057015,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,40.569004,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,21.013862,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

64,15:45-16:00,10.262685,90.51,142.411584,31.057015,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,40.569004,114.037875,580.926361,0.000000,0.000000,37.220804,0.000000,0.000000,21.013862,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.793734,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

65,16:00-16:15,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,40.569004,114.037875,578.252203,0.000000,0.000000,37.220804,0.000000,0.000000,20.946284,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,31.297612,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

66,16:15-16:30,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,40.569004,114.037875,578.252203,0.000000,0.000000,37.220804,0.000000,0.000000,20.946284,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,31.297612,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

67,16:30-16:45,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,40.569004,114.037875,604.095961,0.000000,0.000000,37.220804,0.000000,0.000000,25.029926,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,31.297612,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,7.406549,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

68,16:45-17:00,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,18.502663,45.296568,0.000000,80.769226,40.569004,114.037875,604.095961,0.000000,0.000000,37.220804,0.000000,0.000000,25.029926,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,31.297612,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,7.406549,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

69,17:00-17:15,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,40.612768,114.037875,644.256601,0.000000,0.000000,37.220804,0.000000,0.000000,25.029926,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

70,17:15-17:30,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,40.923403,114.037875,654.296761,0.000000,0.000000,37.220804,0.000000,0.000000,25.029926,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

71,17:30-17:45,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,654.296761,0.000000,0.000000,37.220804,0.000000,0.000000,25.029926,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,6.183387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

72,17:45-18:00,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,654.296761,0.000000,0.000000,37.220804,0.000000,0.000000,25.029926,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,6.183387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

73,18:00-18:15,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,654.296761,0.000000,0.000000,37.220804,0.000000,0.000000,25.029926,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,15.772512,0.000000,15.257228,147.648759,585.920568,119.386794,33.315954,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,7.420064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

74,18:15-18:30,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,19.414901,0.000000,15.257228,147.648759,630.551107,119.386794,33.315954,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

75,18:30-18:45,13.756950,90.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,620.297015,0.000000,0.000000,37.220804,0.000000,0.000000,21.902030,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,16.737912,0.000000,15.257228,147.648759,587.851368,119.386794,33.315954,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,11.377432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

76,18:45-19:00,13.756950,86.89,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,40.923403,114.037875,600.234361,0.000000,0.000000,37.220804,0.000000,0.000000,21.902030,0.000000,1.015746,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,16.737912,0.000000,15.257228,147.648759,587.851368,119.386794,33.315954,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

77,19:00-19:15,13.756950,87.85,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,50.092675,0.000000,80.769226,40.923403,114.037875,600.234361,0.000000,0.000000,37.220804,0.000000,0.000000,21.902030,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,0.000000,16.737912,0.000000,15.257228,149.340091,587.851368,119.386794,38.456130,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

78,19:15-19:30,13.756950,83.02,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,600.234361,0.000000,0.000000,37.220804,0.000000,0.000000,21.902030,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,0.000000,16.737912,0.000000,15.257228,149.340091,587.851368,119.386794,38.456130,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

79,19:30-19:45,13.756950,69.51,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,662.046633,0.000000,0.000000,37.220804,0.000000,0.000000,25.469050,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,0.000000,19.654213,0.000000,15.257228,149.340091,626.354187,119.386794,38.456130,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

80,19:45-20:00,13.756950,63.72,142.411584,30.997932,404.280558,25.544484,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,0.000000,19.844762,0.000000,15.257228,149.340091,630.551107,119.386794,38.456130,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

81,20:00-20:15,13.756950,59.85,142.411584,30.997932,404.280558,24.125346,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,0.000000,19.844762,0.000000,15.257228,149.340091,630.551107,119.386794,38.456130,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

82,20:15-20:30,13.756950,59.67,142.411584,30.997932,404.280558,24.125346,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,0.000000,19.844762,0.000000,15.257228,149.340091,630.551107,119.386794,38.456130,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

83,20:30-20:45,13.756950,54.06,142.411584,30.997932,404.280558,24.125346,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,0.000000,19.844762,0.000000,15.257228,149.340091,630.551107,119.386794,38.456130,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

84,20:45-21:00,13.756950,52.13,142.411584,30.997932,404.280558,24.125346,0.000000,0.000000,0.000000,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,0.000000,19.844762,0.000000,15.257228,147.648759,630.551107,119.386794,33.315954,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

85,21:00-21:15,13.756950,52.13,142.411584,30.997932,404.280558,24.125346,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,19.299408,19.844762,0.000000,15.257228,147.648759,630.551107,119.386794,30.460301,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

86,21:15-21:30,13.756950,50.20,142.411584,30.997932,404.280558,24.125346,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,19.299408,19.844762,0.000000,15.257228,147.648759,630.551107,119.386794,30.460301,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

87,21:30-21:45,13.756950,49.24,142.411584,30.997932,404.280558,24.125346,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,19.299408,19.293519,0.000000,15.257228,147.648759,630.551107,119.386794,30.460301,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

88,21:45-22:00,13.756950,49.24,142.411584,30.997932,404.280558,24.125346,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,19.299408,19.293519,0.000000,15.257228,149.340091,630.551107,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

89,22:00-22:15,13.756950,48.27,142.411584,30.997932,404.280558,24.693001,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,19.299408,19.293519,0.000000,15.257228,149.340091,630.551107,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

90,22:15-22:30,13.756950,47.30,142.411584,30.997932,404.280558,24.693001,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,19.299408,19.293519,0.000000,15.257228,149.340091,630.551107,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

91,22:30-22:45,13.756950,47.30,142.411584,30.997932,404.280558,24.693001,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,19.299408,19.293519,0.000000,15.257228,149.340091,630.551107,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

92,22:45-23:00,13.756950,46.34,142.411584,30.997932,404.280558,24.693001,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,36.218333,0.000000,41.183964,49.003704,19.299408,19.293519,0.000000,15.257228,149.340091,630.551107,119.386794,33.315954,27.537224,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

93,23:00-23:15,13.756950,44.41,142.411584,30.997932,404.280558,24.693001,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,19.299408,19.293519,0.000000,15.257228,147.648759,630.551107,119.386794,25.700879,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

94,23:15-23:30,13.756950,40.55,142.411584,30.997932,404.280558,24.693001,0.000000,0.000000,16.556707,45.296568,0.000000,80.769226,40.923403,114.037875,663.017370,0.000000,0.000000,37.220804,0.000000,0.000000,25.477003,0.000000,1.034214,0.000000,88.816800,35.325627,0.000000,41.183964,49.003704,19.299408,19.293519,0.000000,15.257228,147.648759,630.551107,119.386794,25.700879,27.168422,0.000000,30.518418,60.090358,134.489874,0.000000,9.398748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.854185,14.481033,0,0,0,0,0

