Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
7,01:30-01:45,39.744,27.165099,124.384996,130.580717,0,122.40709,12.9381,64.382499,21.315823,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9666,15.000011,345.9375

8,01:45-02:00,39.744,27.165099,124.384996,130.580717,0,122.40709,12.9381,64.382499,21.315823,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9666,15.000011,345.9375

9,02:00-02:15,39.744,27.165099,124.384996,130.580717,0,122.40709,12.9381,64.382499,21.315823,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9666,15.000011,345.9375

10,02:15-02:30,39.744,27.165099,124.384996,130.580717,0,122.40709,12.9381,64.382499,21.315823,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.645948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9666,15.000011,345.9375

11,02:30-02:45,39.744,27.165099,124.384996,130.580717,0,122.40709,12.9381,64.382499,22.630299,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9666,15.000011,345.9375

12,02:45-03:00,39.744,27.165099,124.384996,130.580717,0,122.40709,12.9381,64.382499,22.630299,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9666,15.000011,345.9375

13,03:00-03:15,32.016,38.350728,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.6726,15.000002,345.9375

14,03:15-03:30,32.016,38.350728,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.6726,15.000002,345.9375

15,03:30-03:45,32.016,38.350728,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,66.815,1.147846,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.6726,15.000002,345.9375

16,03:45-04:00,32.016,38.350728,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,66.815,1.147846,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.6726,15.000002,345.9375

17,04:00-04:15,32.016,27.165099,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,19.529562,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,345.9375

18,04:15-04:30,32.016,27.165099,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,19.529562,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,345.9375

19,04:30-04:45,32.016,27.165099,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,345.9375

20,04:45-05:00,32.016,27.165099,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,66.815,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,345.9375

21,05:00-05:15,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,79.37622,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,345.9375

22,05:15-05:30,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,79.37622,1.147846,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,345.9375

23,05:30-05:45,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,79.37622,1.147846,44.906625,3.094586,5.534085,49.112359,13.731723,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,345.9375

24,05:45-06:00,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,79.37622,1.147846,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.595948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,345.9375

25,06:00-06:15,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,79.37622,1.147846,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.415948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,345.9375

26,06:15-06:30,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,79.37622,1.147846,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.415948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.000002,345.9375

27,06:30-06:45,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.415948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.000002,345.9375

28,06:45-07:00,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.415948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,345.9375

29,07:00-07:15,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,345.9375

30,07:15-07:30,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,9.154482,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,345.9375

31,07:30-07:45,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.000002,345.9375

32,07:45:08:00,32.016,20.773311,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.000007,345.9375

33,08:00-08:15,32.016,23.969204,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.000007,345.9375

34,08:15-08:30,32.016,23.969204,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.000007,345.9375

35,08:30-08:45,32.016,19.175364,124.384996,130.580717,0,122.40709,11.2728,64.382499,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000007,345.9375

36,08:45:09:00,32.016,19.175364,124.384996,130.580717,0,122.40709,11.2728,64.382499,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000007,345.9375

37,09:00:09:15,32.016,19.175364,124.384996,130.580717,0,122.40709,11.2728,64.382499,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000007,345.9375

38,09:15-09:30,32.016,19.175364,124.384996,130.580717,0,122.40709,11.2728,48.764962,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000007,345.9375

39,09:30-09:45,32.016,19.175364,124.384996,130.580717,0,122.40709,11.2728,48.764962,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.000007,345.9375

40,09:45-10:00,32.016,19.175364,124.384996,130.580717,0,122.40709,11.2728,48.764962,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.00135,345.9375

41,10:00-10:15,32.016,19.175364,124.384996,130.580717,0,122.40709,11.2728,48.764962,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.00135,345.9375

42,10:15-10:30,32.016,19.175364,124.384996,130.580717,0,122.40709,11.2728,48.764962,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.00135,345.9375

43,10:30-10:45,32.016,38.350728,124.384996,130.580717,0,122.40709,11.2728,48.764962,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7314,15.00135,345.9375

44,10:45-11:00,32.016,38.350728,124.384996,130.580717,0,122.40709,11.2728,48.764962,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.5832,15.00135,345.9375

45,11:00-11:15,32.016,38.350728,124.384996,130.580717,0,122.40709,11.7852,48.764962,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.5832,15.00135,348.975

46,11:15-11:30,32.016,38.350728,124.384996,130.580717,0,122.40709,11.7852,48.605599,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.5832,15.00135,348.975

47,11:30-11:45,32.016,19.175364,124.384996,130.580717,0,122.40709,11.529,46.374522,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.5832,15.00135,348.975

48,11:45-12:00,32.016,19.175364,124.384996,130.580717,0,122.40709,11.529,32.509975,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.5832,15.00135,348.975

