Block,Time,NJPC,ANTA_CRF,BRBCL,KHSTPP-II,ANTA_RF,ANTA_LF,KISHANGANGA,UNCHAHAR3,FSTPP I & II,SASAN,URI2,AURY_LF,RAPPC,DHAULIGNGA,DADRI_LF,RIHAND2,KHSTPP-I,DADRI_GF,TALA,SALAL,URI,UNCHAHAR2,TANAKPUR,AURY_CRF,ANTA_GF,KOTESHWR,SEWA2,PARBATI3,DULHASTI,CHAMERA1,BSIUL,UNCHAHAR1,RAPPB,SINGRAULI_HYDRO,CHAMERA3,TEHRI,SINGRAULI,DADRT2,RIHAND1,UNCHAHAR4,RAMPUR,RIHAND3,TANDA2,DADRI_RF,AURY_GF,NAPP,AURY_RF,KOLDAM,CHAMERA2,JHAJJAR,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,20.583160,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,37.341696,32.949118,6.684975,0.000000,0.000000,0.000000,5.976617,18.431024,57.187109,40.731905,12.603402,16.411115,0.000000,1.172068,33.660923,0.000000,144.316088,516.359600,93.698223,2.986176,6.518867,125.999232,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,286.712905,0.000000,0,0,0,0,0

49,12:00-12:15,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,20.583160,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,37.341696,32.949118,9.903667,0.000000,0.000000,0.000000,5.976617,18.431024,57.187109,40.731905,12.603402,16.411115,0.000000,1.172068,33.660923,0.000000,144.509368,516.359600,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,286.712905,0.000000,0,0,0,0,0

50,12:15-12:30,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,24.096797,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,38.598596,9.903667,0.000000,0.000000,0.000000,5.976617,18.431024,57.187109,40.731905,12.603402,19.316307,0.000000,1.172068,33.660923,0.000000,144.509368,516.359600,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,286.712905,0.000000,0,0,0,0,0

51,12:30-12:45,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,24.096797,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,38.598596,9.903667,0.000000,0.000000,0.000000,5.976617,18.431024,57.187109,40.731905,12.603402,19.316307,0.000000,1.172068,33.660923,0.000000,144.509368,516.359600,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,286.712905,0.000000,0,0,0,0,0

52,12:45-13:00,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,24.096797,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,38.598596,6.808771,0.000000,0.000000,0.000000,5.976617,18.431024,57.187109,40.731905,12.603402,19.316307,0.000000,1.172068,33.660923,0.000000,144.509368,516.359600,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,286.712905,0.000000,0,0,0,0,0

53,13:00-13:15,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,21.105016,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,37.341696,33.760894,6.684975,0.000000,0.000000,0.000000,5.976617,18.431024,57.187109,40.731905,18.905103,16.710699,0.000000,1.172068,33.660923,0.000000,144.509368,516.359600,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,286.712905,0.000000,0,0,0,0,0

54,13:15-13:30,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,23.719612,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,37.341696,38.563322,6.684975,0.000000,0.000000,0.000000,5.976617,18.431024,57.187109,40.731905,18.905103,19.264024,0.000000,1.172068,33.660923,0.000000,144.509368,516.359600,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,286.712905,0.000000,0,0,0,0,0

55,13:30-13:45,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,23.719612,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,37.341696,38.563322,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,18.905103,19.264024,0.000000,1.172068,33.660923,0.000000,144.509368,522.158000,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,286.712905,0.000000,0,0,0,0,0

56,13:45-14:00,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,23.719612,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,38.563322,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,18.905103,19.264024,0.000000,1.172068,33.660923,0.000000,144.509368,541.486000,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,286.712905,0.000000,0,0,0,0,0

57,14:00-14:15,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,23.719612,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,38.563322,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,18.905103,19.264024,0.000000,1.172068,33.660923,0.000000,144.509368,517.326000,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,292.511305,0.000000,0,0,0,0,0

58,14:15-14:30,173.915716,0.000000,19.327956,95.546277,0.000000,0.000000,5.373603,23.719612,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,38.563322,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,18.905103,19.264024,0.000000,1.172068,33.660923,0.000000,144.509368,517.326000,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,292.511305,0.000000,0,0,0,0,0

59,14:30-14:45,173.915716,0.000000,19.327956,101.188478,0.000000,0.000000,5.373603,26.710311,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,18.905103,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,521.400922,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,364.024905,0.000000,0,0,0,0,0

60,14:45-15:00,173.915716,0.000000,19.327956,101.375360,0.000000,0.000000,5.373603,26.710311,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,18.905103,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,521.400922,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,364.024905,0.000000,0,0,0,0,0

61,15:00-15:15,173.915716,0.000000,19.327956,100.335707,0.000000,0.000000,5.373603,26.710311,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,18.905103,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,521.400922,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,364.024905,0.000000,0,0,0,0,0

62,15:15-15:30,173.915716,0.000000,19.327956,100.335707,0.000000,0.000000,5.373603,26.710311,15.267767,399.546000,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,18.905103,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,521.400922,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,364.024905,0.000000,0,0,0,0,0

63,15:30-15:45,173.915716,0.000000,19.327956,102.559780,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,18.905103,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,521.400922,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,296.376905,0.000000,0,0,0,0,0

64,15:45-16:00,173.915716,0.000000,19.327956,102.559780,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,4.128549,57.187109,40.731905,18.905103,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,521.400922,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,337.422629,0.000000,0,0,0,0,0

65,16:00-16:15,173.915716,0.000000,19.327956,104.788105,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,0.000000,57.187109,40.731905,18.905103,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,575.210502,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,427.189969,0.000000,0,0,0,0,0

66,16:15-16:30,173.915716,0.000000,19.327956,104.788105,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,0.000000,57.187109,40.731905,18.905103,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,593.095091,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,427.189969,0.000000,0,0,0,0,0

67,16:30-16:45,173.915716,0.000000,19.327956,107.012178,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,0.000000,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,593.095091,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,388.533969,0.000000,0,0,0,0,0

68,16:45-17:00,173.915716,0.000000,19.327956,109.240503,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,0.000000,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,589.023989,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,317.020369,0.000000,0,0,0,0,0

69,17:00-17:15,173.915716,0.000000,19.327956,109.240503,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,0.000000,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,589.023989,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,317.020369,0.000000,0,0,0,0,0

70,17:15-17:30,173.915716,0.000000,19.327956,111.464576,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,0.000000,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,0.000000,144.509368,589.023989,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,317.020369,0.000000,0,0,0,0,0

71,17:30-17:45,173.915716,0.000000,19.327956,111.464576,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,3.686205,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,0.000000,144.804700,589.023989,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,317.020369,0.000000,0,0,0,0,0

72,17:45-18:00,173.915716,0.000000,19.327956,113.692901,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,10.395542,144.804700,589.023989,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,317.020369,0.000000,0,0,0,0,0

73,18:00-18:15,173.915716,0.000000,19.327956,116.528222,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,20.791085,144.804700,656.200247,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,350.736712,0.000000,0,0,0,0,0

74,18:15-18:30,173.915716,0.000000,19.327956,116.528222,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,0.000000,12.259727,18.431024,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,31.186627,144.804700,665.575091,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,437.712712,0.000000,0,0,0,0,0

75,18:30-18:45,173.915716,0.000000,19.327956,116.528222,0.000000,0.000000,5.373603,26.710311,15.267767,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,9.469669,12.259727,22.117229,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,437.712712,0.000000,0,0,0,0,0

76,18:45-19:00,175.907939,0.000000,19.327956,116.528222,0.000000,0.000000,5.471305,26.710311,15.267767,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,0.000000,32.007168,43.397762,8.541913,0.000000,0.000000,9.469669,12.259727,29.489638,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.690024,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,48.230167,437.712712,0.000000,0,0,0,0,0

77,19:00-19:15,175.907939,0.000000,19.327956,116.528222,0.000000,0.000000,5.471305,26.710311,15.857658,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,12.352525,32.007168,43.397762,8.541913,0.000000,0.000000,9.469669,12.259727,75.752982,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.690024,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,48.230167,408.371648,0.000000,0,0,0,0,0

78,19:15-19:30,175.907939,0.000000,19.327956,116.528222,0.000000,0.000000,5.471305,26.710311,15.857658,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,24.705050,32.007168,43.397762,8.541913,0.000000,0.000000,9.469669,12.259727,75.752982,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.690024,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,48.230167,407.119580,0.000000,0,0,0,0,0

79,19:30-19:45,175.907939,0.000000,19.327956,116.528222,0.000000,0.000000,5.471305,26.710311,15.857658,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,37.057574,32.007168,43.397762,8.541913,0.000000,0.000000,9.469669,12.259727,75.752982,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.690024,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,48.230167,433.492250,0.000000,0,0,0,0,0

80,19:45-20:00,175.907939,0.000000,19.327956,116.528222,0.000000,0.000000,5.471305,26.710311,15.857658,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,49.410099,32.007168,43.397762,8.541913,0.000000,0.000000,9.469669,12.259727,75.752982,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,634.393280,93.698223,2.986176,6.690024,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,48.230167,426.496867,0.000000,0,0,0,0,0

81,20:00-20:15,175.907939,0.000000,19.327956,128.661567,0.000000,0.000000,5.471305,26.710311,17.050678,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,49.410099,32.007168,43.397762,8.541913,0.000000,0.000000,9.469669,12.259727,75.752982,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,586.073280,93.698223,2.986176,6.690024,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,48.230167,426.496867,0.000000,0,0,0,0,0

82,20:15-20:30,175.907939,0.000000,19.327956,128.661567,0.000000,0.000000,5.471305,26.710311,17.050678,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,49.410099,32.007168,43.397762,8.541913,0.000000,0.000000,9.469669,12.259727,75.752982,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,537.753280,93.698223,2.986176,6.690024,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,48.230167,426.496867,0.000000,0,0,0,0,0

83,20:30-20:45,175.907939,0.000000,19.327956,128.661567,0.000000,0.000000,5.471305,26.710311,17.050678,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,49.410099,32.007168,43.397762,9.532280,0.000000,0.000000,9.469669,12.259727,36.862048,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,537.753280,93.698223,2.986176,6.690024,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,48.230167,426.496867,0.000000,0,0,0,0,0

84,20:45-21:00,173.915716,0.000000,19.327956,128.661567,0.000000,0.000000,5.373603,26.710311,17.050678,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,49.410099,32.007168,43.397762,9.532280,0.000000,0.000000,18.939336,12.259727,36.862048,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,586.073280,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,426.496867,0.000000,0,0,0,0,0

85,21:00-21:15,173.915716,0.000000,19.327956,128.661567,0.000000,0.000000,5.373603,26.710311,17.050678,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,49.410099,32.007168,43.397762,9.532280,0.000000,0.000000,18.939336,12.259727,22.117229,57.187109,40.731905,6.301701,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,634.393280,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,280.277937,0.000000,0,0,0,0,0

86,21:15-21:30,173.915716,0.000000,19.327956,128.661567,0.000000,0.000000,5.373603,26.710311,17.050678,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,49.410099,32.007168,43.397762,9.532280,0.000000,0.000000,18.939336,12.259727,18.431024,57.187109,40.731905,6.301701,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,219.075825,0.000000,0,0,0,0,0

87,21:30-21:45,173.915716,0.000000,19.327956,128.661567,0.000000,0.000000,5.373603,26.710311,17.050678,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,53.340448,32.007168,43.397762,7.675342,0.000000,0.000000,18.939336,12.259727,18.431024,57.187109,40.731905,6.301701,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.518867,126.095872,5.178057,0.000000,0.000000,46.827664,0.000000,9.891175,46.870234,219.075825,0.000000,0,0,0,0,0

88,21:45-22:00,175.907939,0.000000,19.327956,128.661567,11.517169,0.000000,5.471305,26.710311,17.050678,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,53.340448,32.007168,43.397762,6.684975,0.000000,0.000000,18.939336,12.259727,18.431024,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.690024,126.095872,5.178057,20.294400,0.000000,46.827664,0.000000,9.891175,48.230167,219.075825,0.000000,0,0,0,0,0

89,22:00-22:15,175.907939,0.000000,19.327956,128.661567,11.517169,0.000000,5.471305,26.710311,17.050678,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,53.340448,32.007168,43.397762,6.684975,0.000000,0.000000,18.939336,12.259727,18.431024,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.690024,126.095872,5.178057,23.401569,0.000000,46.827664,0.000000,9.891175,48.230167,279.985408,0.000000,0,0,0,0,0

90,22:15-22:30,175.907939,0.000000,19.327956,128.661567,11.517169,0.000000,5.471305,26.710311,17.050678,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,53.340448,32.007168,43.397762,6.684975,0.000000,0.000000,18.939336,12.259727,18.431024,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.690024,126.095872,5.178057,23.401569,0.000000,46.827664,0.000000,9.891175,48.230167,279.985408,0.000000,0,0,0,0,0

91,22:30-22:45,175.907939,0.000000,19.327956,128.661567,11.517169,0.000000,5.471305,26.710311,17.050678,333.770400,37.679845,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,53.340448,32.007168,43.397762,6.065996,0.000000,0.000000,18.939336,12.259727,18.431024,57.187109,40.731905,19.535486,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.690024,126.095872,5.178057,23.401569,0.000000,46.827664,0.000000,9.891175,48.230167,279.985408,0.000000,0,0,0,0,0

92,22:45-23:00,173.915716,0.000000,19.327956,128.661567,11.517169,0.000000,5.373603,26.710311,17.050678,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,53.340448,32.007168,43.397762,7.056363,0.000000,0.000000,18.939336,12.259727,22.117229,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.518867,126.095872,5.178057,23.401569,0.000000,46.827664,0.000000,9.891175,46.870234,279.985408,0.000000,0,0,0,0,0

93,23:00-23:15,173.915716,0.000000,19.327956,128.661567,11.517169,0.000000,5.373603,26.710311,17.050678,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,53.340448,32.007168,43.397762,7.056363,0.000000,0.000000,27.294924,12.259727,22.117229,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.518867,126.095872,5.178057,23.401569,0.000000,46.827664,0.000000,9.891175,46.870234,279.985408,0.000000,0,0,0,0,0

94,23:15-23:30,173.915716,0.000000,19.327956,128.661567,11.517169,0.000000,5.373603,26.710311,17.050678,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,53.340448,32.007168,43.397762,7.056363,0.000000,0.000000,27.294924,12.259727,22.117229,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,41.736178,144.804700,665.575091,93.698223,2.986176,6.518867,126.095872,5.178057,23.401569,0.000000,46.827664,0.000000,9.891175,46.870234,279.985408,0.000000,0,0,0,0,0

95,23:30-23:45,173.915716,0.000000,19.327956,128.661567,11.517169,0.000000,5.373603,26.710311,17.050678,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,51.656013,32.007168,43.397762,7.056363,0.000000,0.000000,27.294924,12.259727,22.117229,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,40.042089,144.804700,665.575091,93.698223,2.986176,6.518867,126.095872,5.178057,23.401569,0.000000,46.827664,0.000000,9.891175,46.870234,279.985408,0.000000,0,0,0,0,0

96,23:45-24:00,173.915716,0.000000,19.327956,128.661567,11.517169,0.000000,5.373603,26.710311,17.050678,333.770400,36.617398,0.000000,66.517578,42.073323,0.000000,120.104192,31.089185,0.000000,0.000000,51.656013,32.007168,43.397762,7.056363,0.000000,0.000000,27.294924,12.259727,22.117229,57.187109,40.731905,12.603402,21.869632,0.000000,1.172068,33.660923,40.042089,144.804700,665.575091,93.698223,2.986176,6.518867,126.095872,5.178057,23.401569,0.000000,46.827664,0.000000,9.891175,46.870234,279.985408,0.000000,0,0,0,0,0

