Block,Time,DULHASTI,JHAJJAR,KISHANGANGA,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,CHAMERA2,CHAMERA3,BSIUL,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TEHRI,URI2,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
25,06:00-06:15,32.957704,653.1525,0,683.129127,18.272072,0,8.295,3.3325,0,0,1.5372,0,10.5635,42.392196,0,2.208,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.70781,39.774,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

26,06:15-06:30,32.957704,653.1525,0,683.129127,18.272072,0,14.04936,13.17004,0,0,1.5372,0,10.5635,42.392196,0,2.208,17.748,21.5736,0,0,0,92,59.0625,123.665625,1.5996,125.5875,46.683,4.7082,26.39091,12.782,0.70781,56.82,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

27,06:30-06:45,32.957704,653.1525,0,682.829127,18.272072,0,27.65,13.17004,1.2734,1.1,1.5372,0,10.5635,42.392196,0,2.208,26.622,21.5736,3.819,0,0,92,59.0625,123.665625,5.27868,125.5875,46.683,4.7082,26.39091,12.782,0.70781,80.495,38.07,0,0,15.225,30.45,0,0,0,93.16,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

28,06:45-07:00,32.957704,653.1525,0,682.829127,27.408108,0,27.65,26.34008,29.062808,13.0416,1.5372,0,10.5635,42.392196,0,2.208,35.496,21.5736,16.350412,0,0,92,59.0625,123.665625,5.27868,125.5875,46.683,4.7082,26.39091,55.776,0.70781,108.905,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

29,07:00-07:15,32.957704,653.1525,0,682.829127,27.408108,0,27.65,26.34008,29.062808,13.0416,1.5372,0,10.5635,42.392196,0,36.432,35.496,21.5736,16.350412,0,0,92,59.0625,123.665625,10.536032,125.5875,46.683,4.7082,26.39091,55.776,0.70781,137.315,38.07,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

30,07:15-07:30,32.957704,653.1525,0,682.829127,27.408108,0,27.65,26.34008,29.062808,13.0416,1.281,0,10.5635,42.392196,0,36.432,35.496,21.5736,16.350412,0,0,92,59.0625,123.665625,10.536032,125.5875,46.683,4.7082,26.39091,55.776,0.70781,140.3454,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,418.77

31,07:30-07:45,32.957704,653.1525,0,682.829127,18.272072,0,14.04936,26.34008,29.062808,13.0416,1.281,0,10.5635,42.392196,0,4.416,35.496,21.5736,16.350412,0,0,92,59.0625,123.665625,10.536032,125.5875,46.683,4.7082,26.39091,55.776,0.70781,140.3454,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

32,07:45:08:00,32.957704,653.1525,0,682.829127,9.136036,0,14.04936,26.34008,29.062808,13.0416,1.281,0,10.5635,42.392196,0,3.312,35.496,21.5736,16.350412,0,0,92,59.0625,123.665625,10.536032,125.5875,46.683,4.7082,26.39091,55.776,0.70781,140.3454,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

33,08:00-08:15,32.957704,653.1525,0,682.829127,0,0,8.69,26.34008,29.062808,13.0416,6.7893,0,10.5635,42.392196,0,3.312,35.496,21.5736,16.350412,0,0,92,59.0625,123.665625,5.27868,125.5875,46.683,4.7082,26.39091,55.776,0.70781,113.64,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

34,08:15-08:30,32.957704,653.1525,0,682.829127,0,0,0,26.34008,1.2734,0,6.7893,0,10.5635,42.392196,0,3.312,17.748,21.5736,3.819,0,0,92,59.0625,123.665625,5.27868,125.5875,46.683,4.7082,26.39091,12.782,0.70781,93.5636,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

35,08:30-08:45,32.957704,653.1525,0,682.829127,0,0,0,26.34008,0,0,1.6653,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.70781,64.396,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

36,08:45:09:00,32.957704,653.1525,0,682.829127,0,0,0,26.34008,0,0,1.6653,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.70781,34.092,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

37,09:00:09:15,16.478852,653.1525,0,682.829127,0,0,0,13.17004,0,0,1.6653,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.70781,32.3874,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

38,09:15-09:30,16.478852,653.1525,0,682.829127,0,0,0,0,0,0,1.6653,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,4.7082,26.39091,2.324,0.70781,18.3718,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

39,09:30-09:45,16.478852,653.1525,0,682.829127,0,0,0,0,0,0,6.7893,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

40,09:45-10:00,16.478852,653.1525,0,682.829127,0,0,0,0,0,0,6.7893,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

41,10:00-10:15,0,653.1525,0,682.829127,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,30.45,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

42,10:15-10:30,0,653.1525,0,682.829127,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

43,10:30-10:45,0,653.1525,0,682.829127,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

44,10:45-11:00,0,653.1525,0,682.829127,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,36.432,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

45,11:00-11:15,0,653.1525,0,682.829127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,36.432,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

46,11:15-11:30,0,653.1525,0,682.829127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

47,11:30-11:45,0,653.1525,0,682.829127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

48,11:45-12:00,0,653.1525,0,682.829127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,3.312,8.874,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,16.68048,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

49,12:00-12:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,6.726,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

50,12:15-12:30,0,653.1525,0,682.829127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

51,12:30-12:45,0,653.1525,0,682.879127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

52,12:45-13:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

53,13:00-13:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

54,13:15-13:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.208,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

55,13:30-13:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.76,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

56,13:45-14:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.76,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.925,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

57,14:00-14:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.76,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.4,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

58,14:15-14:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.5635,42.392196,0,2.76,0,21.5736,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,44.415,0,0,15.225,29.4,0,0,0,92.064,0,0,0,39.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,418.77

