Block,Time,SEWA2,UNCHAHAR4,DADRI_RF,ANTA_LF,ANTA_RF,ANTA_CRF,NJPC,KOTESHWR,BSIUL,ANTA_GF,RAMPUR,JHAJJAR,RIHAND3,RIHAND1,KISHANGANGA,DADRI_CRF,AURY_CRF,RAPPB,DADRT2,UNCHAHAR2,RAPPC,DADRI_GF,AURY_LF,KOLDAM,CHAMERA3,AURY_RF,URI2,TANAKPUR,TEHRI,CHAMERA1,SINGRAULI_HYDRO,NAPP,CHAMERA2,SINGRAULI,UNCHAHAR1,PARBATI3,DULHASTI,TANDA2,SALAL,DHAULIGNGA,UNCHAHAR3,DADRI_LF,RIHAND2,AURY_GF,URI,SASAN,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,417.764207,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,414.976809,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,8.235027,0.000000,47.790319,0.000000,51.672048,35.373196,9.634454,0.000000,114.191438,0.000000,46.958419,404.824959,9.468923,94.474818,27.868414,20.747315,19.334041,135.34,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,421.531952,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,8.235027,0.000000,47.790319,0.000000,51.672048,35.373196,9.634616,0.000000,114.191438,0.000000,46.958419,404.824959,9.468923,94.474818,27.868414,20.747315,19.334041,135.34,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,421.531952,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,8.775219,0.000000,47.790319,0.000000,51.672048,35.373196,9.634616,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,20.747315,19.334041,135.34,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,421.531952,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,8.235027,0.000000,47.790319,0.000000,51.672048,35.373196,9.634616,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,20.747315,19.334041,135.34,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,421.531952,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,14.703894,0.000000,47.790319,0.000000,51.672048,35.373196,18.173573,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,20.747315,19.334041,135.34,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,421.531952,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,14.703894,0.000000,47.790319,0.000000,80.877989,35.373196,16.601332,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,20.747315,19.334041,135.34,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,439.309178,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,31.729878,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,14.703894,0.000000,47.790319,0.000000,80.877989,35.373196,18.173573,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,20.747315,19.334041,135.34,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,421.531952,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,31.729878,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,13.511276,0.000000,47.790319,0.000000,80.877989,35.373196,16.601332,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,20.747315,19.334041,135.34,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,395.060516,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,410.052293,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,13.004048,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,11.076449,0.000000,47.790319,0.000000,80.877989,35.373196,13.733617,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,18.473637,19.334041,135.34,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,395.060516,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,410.276084,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,11.076449,0.000000,47.790319,0.000000,80.877989,35.373196,13.733617,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,18.473637,19.334041,135.34,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,6.303657,0.000000,0.000000,415.988159,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,438.770232,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,11.076449,0.000000,47.790319,0.000000,77.508073,35.373196,13.733617,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,18.473637,19.334041,135.34,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,12.122418,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,439.309178,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,11.728874,0.000000,47.790319,0.000000,77.508073,35.373196,14.593787,0.000000,114.191438,0.000000,14.941315,404.824959,9.468923,94.474818,27.868414,18.473637,19.334041,135.34,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,12.607315,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,439.309178,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,14.703894,0.000000,47.790319,0.000000,77.508073,35.373196,18.173573,0.000000,114.191438,0.000000,46.958419,404.824959,9.468923,94.474818,27.868414,18.473637,19.334041,135.34,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,12.607315,0.000000,0.000000,417.765785,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,439.309178,15.607855,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,27.163033,1.017113,37.787143,19.329166,134.670977,14.703894,0.000000,47.790319,0.000000,77.508073,35.373196,18.173573,0.000000,114.191438,0.000000,46.958419,404.824959,9.468923,94.474818,27.868414,18.473637,19.334041,135.34,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.669115,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,430.299534,15.482184,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,40.744549,1.017113,37.787143,19.329166,134.670977,14.578223,0.000000,47.790319,0.000000,77.508073,35.373196,18.038235,0.000000,114.191438,0.000000,14.941315,404.824959,9.430255,93.991468,21.942930,19.894686,19.334041,135.34,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.669115,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,430.299534,19.169613,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,40.744549,1.017113,37.787143,19.329166,134.670977,14.578223,0.000000,47.790319,0.000000,77.508073,35.373196,18.038235,0.000000,114.191438,0.000000,14.941315,404.824959,9.430255,133.141532,21.942930,19.894686,19.334041,135.34,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.669115,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,412.522308,19.169613,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,40.744549,1.017113,37.787143,19.329166,123.979275,13.385605,0.000000,47.790319,0.000000,77.508073,35.373196,16.465994,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,135.34,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.669115,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,420.968946,19.471271,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,40.744549,1.017113,37.787143,19.329166,123.979275,13.385605,0.000000,47.790319,0.000000,51.672048,35.373196,16.465994,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,135.34,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.669115,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,423.987370,19.471271,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,40.744549,1.017113,37.787143,19.329166,123.979275,13.385605,0.000000,47.790319,0.000000,51.672048,26.434121,16.465994,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,135.34,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.669115,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,428.820870,19.471271,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,10.403239,9.782907,0.000000,40.744549,1.017113,37.787143,20.617778,123.979275,13.385605,0.000000,47.790319,0.000000,51.672048,26.434121,16.465994,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,135.34,0,0,0,0,0

67,16:30-16:45,4.510139,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.669115,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,478.187435,19.471271,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,14.304453,9.782907,0.000000,40.744549,0.000000,37.787143,20.617778,123.979275,14.578223,0.000000,47.790319,0.000000,51.672048,26.434121,18.038235,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,135.34,0,0,0,0,0

68,16:45-17:00,4.767861,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.669115,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,481.370295,19.471271,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,14.304453,9.782907,14.616504,40.744549,0.000000,37.787143,20.617778,123.979275,14.578223,0.000000,47.790319,0.000000,77.508073,26.434121,18.038235,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,135.34,0,0,0,0,0

69,17:00-17:15,5.051356,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.572445,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,555.313059,19.471271,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,14.304453,9.782907,30.451050,40.744549,0.000000,37.787143,20.617778,123.979275,14.452552,0.000000,47.790319,0.000000,80.877989,26.434121,0.000000,0.000000,114.191438,0.000000,46.958419,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,135.34,0,0,0,0,0

70,17:15-17:30,5.051356,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.572445,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,572.008087,19.471271,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,14.304453,9.782907,30.451050,40.744549,0.000000,37.787143,20.617778,123.979275,14.452552,0.000000,47.790319,0.000000,80.877989,26.434121,0.000000,0.000000,114.191438,0.000000,46.958419,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,135.34,0,0,0,0,0

71,17:30-17:45,5.051356,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.572445,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,574.009156,19.471271,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,14.304453,9.782907,30.451050,40.744549,0.000000,37.787143,20.617778,119.629125,14.452552,0.000000,47.790319,0.000000,80.877989,17.878150,0.000000,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,122.77,0,0,0,0,0

72,17:45-18:00,5.051356,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.572445,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,541.325029,19.471271,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,14.304453,9.782907,43.849512,40.744549,0.000000,37.787143,20.617778,119.629125,14.452552,0.000000,47.790319,0.000000,80.877989,17.878150,0.000000,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,111.17,0,0,0,0,0

73,18:00-18:15,5.051356,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,0.000000,0.000000,0.000000,417.572445,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,556.208095,19.469435,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,14.304453,9.782907,43.849512,40.744549,0.000000,37.787143,25.462955,116.004000,14.452552,0.000000,47.790319,0.000000,80.877989,17.878150,0.138238,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,100.54,0,0,0,0,0

74,18:15-18:30,5.051356,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,1.063370,0.000000,0.000000,417.572445,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,632.436504,19.469435,49.437715,0.000000,0.000000,0.000000,9.355568,0.000000,14.304453,9.782907,43.849512,40.744549,0.000000,37.787143,25.462955,116.004000,14.452552,0.000000,47.790319,0.000000,80.877989,17.878150,0.874864,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,90.87,0,0,0,0,0

75,18:30-18:45,10.205800,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,1.063370,0.000000,0.000000,447.436828,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,18.711136,0.000000,23.407287,9.782907,43.849512,40.744549,0.000000,37.787143,25.462955,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,17.878150,0.644789,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,83.14,0,0,0,0,0

76,18:45-19:00,10.205800,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,17.156992,1.063370,0.000000,0.000000,492.188803,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,18.711136,0.000000,23.407287,9.782907,43.849512,40.744549,0.000000,37.787143,28.349444,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,17.878150,0.783027,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,30.509052,19.894686,19.334041,74.44,0,0,0,0,0

77,19:00-19:15,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,6.303657,0.000000,0.000000,486.062928,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.471271,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,23.407287,9.782907,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,36.267104,11.393834,0.000000,114.191438,0.000000,46.958419,404.824959,13.437130,142.603355,28.752558,19.894686,19.334041,74.44,0,0,0,0,0

78,19:15-19:30,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,6.303657,0.000000,0.000000,503.456862,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.471271,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,23.407287,9.782907,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,36.267104,15.741098,0.000000,114.191438,0.000000,46.958419,404.824959,13.437130,142.603355,28.752558,19.894686,19.334041,74.44,0,0,0,0,0

79,19:30-19:45,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,19.006675,0.000000,0.000000,507.706877,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.471271,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,9.782907,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,36.267104,17.076111,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

80,19:45-20:00,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,19.006675,0.000000,0.000000,526.902329,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.471271,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,9.782907,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,36.267104,18.686214,0.000000,114.191438,0.000000,14.941315,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

81,20:00-20:15,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,19.006675,0.000000,0.000000,531.307078,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.471271,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,9.782907,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,36.267104,2.670025,0.000000,114.191438,0.000000,19.210262,404.824959,13.437130,142.603355,28.749658,20.747315,19.334041,74.44,0,0,0,0,0

82,20:15-20:30,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,19.006675,0.000000,0.000000,549.916053,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.471271,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,9.782907,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,36.267104,4.005038,0.000000,114.191438,0.000000,19.210262,404.824959,13.437130,142.603355,28.749658,20.747315,19.334041,74.44,0,0,0,0,0

83,20:30-20:45,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,6.699231,0.000000,0.000000,553.637848,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,9.782907,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,36.267104,4.005038,0.000000,114.191438,0.000000,21.344736,404.824959,13.437130,142.603355,28.749658,20.747315,19.334041,74.44,0,0,0,0,0

84,20:45-21:00,10.205800,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,20.016490,1.063370,0.000000,0.000000,572.246823,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,9.782907,43.849512,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,17.878150,4.005038,0.000000,114.191438,0.000000,21.344736,404.824959,13.437130,142.603355,28.749658,20.747315,19.334041,74.44,0,0,0,0,0

85,21:00-21:15,10.205800,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,20.016490,1.063370,0.000000,0.000000,575.968618,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,43.849512,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,17.878150,6.675064,0.000000,114.191438,0.000000,21.344736,404.824959,13.437130,142.603355,28.749658,20.747315,19.334041,74.44,0,0,0,0,0

86,21:15-21:30,10.205800,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,20.016490,1.063370,0.000000,0.000000,594.577593,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,43.849512,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,83.124600,17.878150,9.345089,0.000000,114.191438,0.000000,21.344736,404.824959,13.437130,142.603355,28.749658,20.747315,19.334041,74.44,0,0,0,0,0

87,21:30-21:45,10.205800,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,20.016490,1.063370,0.000000,0.000000,616.908362,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,43.849512,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,80.877989,17.878150,0.783027,0.000000,114.191438,0.000000,21.344736,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

88,21:45-22:00,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,12.607315,0.000000,0.000000,620.630158,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,80.877989,36.267104,0.000000,0.000000,114.191438,0.000000,21.344736,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

89,22:00-22:15,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,12.607315,0.000000,0.000000,630.825123,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,80.877989,36.267104,0.000000,0.000000,114.191438,0.000000,26.680920,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

90,22:15-22:30,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,12.607315,0.000000,0.000000,631.400202,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,80.877989,36.267104,0.000000,0.000000,114.191438,0.000000,26.680920,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

91,22:30-22:45,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,12.607315,0.000000,0.000000,631.400202,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,80.877989,36.267104,0.000000,0.000000,114.191438,0.000000,21.344736,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

92,22:45-23:00,15.277773,0.000000,0.000000,0.000000,0.000000,0.000000,149.541191,28.594986,6.303657,0.000000,0.000000,631.400202,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,60.171275,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,80.877989,36.267104,0.000000,0.000000,114.191438,0.000000,21.344736,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

93,23:00-23:15,10.205800,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,17.156992,1.063370,0.000000,0.000000,631.400202,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,58.466016,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,80.877989,17.878150,0.000000,0.000000,114.191438,0.000000,23.479210,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

94,23:15-23:30,5.102900,0.000000,0.000000,0.000000,0.000000,0.000000,147.847581,8.578496,1.063370,0.000000,0.000000,631.400202,119.547560,88.936400,0.000000,0.000000,0.000000,0.000000,663.910184,19.469435,49.437715,0.000000,0.000000,0.000000,28.095016,0.000000,14.304453,11.764256,58.466016,40.744549,0.000000,37.787143,38.194433,116.004000,19.319500,0.000000,47.790319,0.000000,80.877989,17.878150,0.000000,0.000000,114.191438,0.000000,23.479210,404.824959,13.437130,142.603355,28.749658,19.894686,19.334041,74.44,0,0,0,0,0

