Block,Time,ANTA_RF,ANTA_LF,DULHASTI,CHAMERA2,SALAL,UNCHAHAR1,TEHRI,ANTA_CRF,KOLDAM,JHAJJAR,RAPPC,TANAKPUR,DADRI_RF,NJPC,DADRI_CRF,RAPPB,SINGRAULI,CHAMERA3,PARBATI3,DADRT2,AURY_RF,BSIUL,RIHAND3,DADRI_GF,UNCHAHAR3,NAPP,KOTESHWR,RAMPUR,URI,KISHANGANGA,AURY_GF,UNCHAHAR4,DHAULIGNGA,TANDA2,AURY_CRF,UNCHAHAR2,CHAMERA1,DADRI_LF,RIHAND2,URI2,AURY_LF,RIHAND1,SEWA2,ANTA_GF,SINGRAULI_HYDRO,KHSTPP-I,TALA,FSTPP I & II,KHSTPP-II,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,57.080594,46.782935,50.438934,12.057500,31.359122,0.000000,9.850160,115.752000,65.745941,12.480091,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.583400,0.000000,6.289964,125.957564,0.000000,14.951300,47.753786,20.016063,6.506724,37.272144,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,24.115000,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.716800,96.940757,14.469041,336.621285,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,57.080594,46.782935,76.218834,12.057500,31.359122,0.000000,9.850160,115.607310,65.745941,12.480091,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,365.390480,0.000000,6.289964,125.957564,0.000000,14.671566,47.753786,20.016063,6.506724,37.272144,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,23.825620,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.716800,96.940757,14.469041,336.621285,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,57.080594,46.782935,76.218834,12.057500,31.359122,0.000000,9.850160,115.607310,65.745941,11.615134,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,4.120860,365.390480,0.000000,6.289964,125.957564,0.000000,14.671566,47.753786,20.016063,6.506724,25.558042,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,23.825620,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.716800,96.940757,14.469041,336.621285,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,57.080594,46.782935,76.218834,12.057500,31.359122,0.000000,9.850160,115.607310,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,0.000000,365.390480,0.000000,6.289964,125.957564,0.000000,14.671566,47.753786,20.016063,6.506724,25.558042,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,23.825620,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.591402,96.940757,14.469041,336.621285,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,57.080594,46.782935,76.218834,12.057500,31.359122,0.000000,9.850160,115.607310,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,0.000000,365.390480,0.000000,6.289964,125.957564,0.000000,14.671566,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,23.825620,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.591402,96.940757,14.469041,336.621285,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,57.080594,46.782935,76.218834,12.057500,31.359122,0.000000,9.850160,115.607310,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,365.390480,0.000000,6.289964,125.957564,0.000000,14.671566,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,23.825620,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.591402,96.940757,14.469041,336.621285,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,57.080594,46.782935,76.218834,12.057500,31.359122,0.000000,9.850160,115.607310,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,365.390480,0.000000,6.289964,125.957564,0.000000,14.671566,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,23.825620,0.000000,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.591402,96.940757,14.469041,336.621285,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,57.080594,46.782935,77.900131,12.057500,31.359122,0.000000,9.850160,115.607310,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,332.164086,0.000000,6.289964,125.957564,0.000000,14.671566,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,23.825620,13.552013,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,22.060209,11.343696,7.591402,96.940757,14.469041,336.621285,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,57.080594,46.782935,77.900131,12.057500,31.359122,0.000000,9.850160,115.607310,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,332.164086,0.000000,6.289964,125.957564,0.000000,14.671566,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,23.825620,13.552013,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,11.343696,11.491087,143.050180,14.469041,336.621285,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,57.080594,46.782935,77.900131,12.057500,31.359122,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,298.403086,0.000000,6.289964,125.957564,0.000000,14.671566,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.649466,0.000000,2.895170,0.000000,23.825620,27.104025,0.000000,119.976948,36.993112,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,11.343696,11.491087,143.050180,14.469041,336.621285,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,31.359122,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.439399,0.000000,2.895170,0.000000,31.681305,27.104025,0.000000,119.976948,36.993112,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,11.343696,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,57.080594,46.782935,77.900131,20.360584,31.359122,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,6.289964,125.957564,0.000000,25.467176,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,0.684384,0.000000,2.895170,0.000000,40.833737,27.104025,0.000000,119.976948,36.993112,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,11.910881,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,57.080594,46.782935,77.900131,20.360584,31.359122,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,6.289964,125.957564,0.000000,25.467176,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,0.684384,0.000000,2.895170,0.000000,40.833737,27.104025,0.000000,119.976948,36.993112,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,11.910881,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,31.359122,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,0.000000,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,25.558042,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,42.050869,27.104025,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,11.910881,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,31.359122,0.000000,9.850160,115.752000,65.745941,11.120873,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,0.000000,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,25.558042,8.045392,0.000000,0.647711,0.000000,2.895170,0.000000,40.803984,27.104025,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,11.910881,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,57.080594,46.782935,77.900131,20.360584,31.359122,0.000000,9.850160,115.752000,65.745941,10.503047,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,0.000000,125.957564,0.000000,25.467176,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,0.684384,0.000000,2.895170,0.000000,40.833737,27.104025,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,11.825803,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,57.080594,46.782935,77.900131,20.360584,31.359122,0.000000,9.850160,115.752000,65.745941,10.503047,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,0.000000,125.957564,0.000000,25.467176,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,0.684384,0.000000,2.895170,0.000000,40.833737,27.104025,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,11.825803,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,47.038682,0.000000,9.850160,115.752000,65.745941,11.244439,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,0.000000,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.741758,0.000000,2.895170,0.000000,42.050869,27.104025,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,9.330190,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,47.038682,0.000000,9.850160,115.752000,65.745941,11.244439,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,0.000000,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,42.050869,38.101700,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,9.330190,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,47.038682,0.000000,9.850160,115.752000,65.745941,10.873743,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,42.050869,38.101700,0.000000,119.976948,20.037936,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,9.330190,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,47.038682,0.000000,9.850160,115.752000,65.745941,10.873743,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,0.000000,295.949601,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,42.050869,38.101700,0.000000,119.976948,20.037936,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,9.330190,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,61.795915,0.000000,9.850160,115.752000,65.745941,10.873743,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,3.679338,295.949601,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,40.019337,38.101700,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,9.188394,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,62.103359,0.000000,9.850160,115.752000,65.745941,10.873743,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,4.120860,295.949601,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,36.589109,40.656038,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,8.904801,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,62.103359,0.000000,9.850160,115.752000,65.745941,2.471305,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,16.189091,295.949601,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,34.302289,40.656038,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,8.763005,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,62.103359,0.000000,9.850160,115.752000,65.745941,2.471305,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,16.189091,295.949601,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,30.882634,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,34.302289,40.656038,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,8.479413,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,62.103359,0.000000,9.850160,115.752000,65.745941,1.729914,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,16.189091,295.949601,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,20.016063,6.506724,37.272144,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,34.302289,40.656038,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,8.337617,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,62.718243,0.000000,9.850160,115.752000,65.745941,8.896699,0.000000,173.591783,0.000000,0.000000,102.537842,33.598227,75.611886,295.949601,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,30.024094,6.506724,37.272144,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,34.302289,40.656038,0.000000,119.976948,18.496556,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,8.195820,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,57.080594,46.782935,77.900131,20.739286,63.333128,0.000000,9.850160,152.840677,65.745941,8.896699,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,75.611886,330.764909,0.000000,6.289964,125.957564,0.000000,26.032432,47.753786,40.254527,6.506724,30.882634,8.045392,0.000000,1.419409,0.000000,2.895170,0.000000,33.296159,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,7.968946,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,57.080594,48.298171,77.900131,20.739286,63.948012,0.000000,9.850160,231.519271,65.745941,10.008786,0.000000,175.580295,0.000000,0.000000,102.536980,33.598227,75.611886,330.764909,0.000000,18.965386,125.957564,0.000000,26.032432,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,1.419409,0.000000,2.895170,0.000000,33.296159,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,9.177669,0.000000,0.000000,31.031278,7.685354,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,349.474387,65.745941,10.008786,0.000000,175.580295,0.000000,0.000000,102.536980,33.598227,75.611886,331.870358,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370554,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,7.685354,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,406.915160,65.745941,10.008786,0.000000,175.580295,0.000000,0.000000,102.536980,33.598227,75.611886,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,7.685354,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,406.915160,65.745941,10.008786,0.000000,175.580295,0.000000,0.000000,102.536980,33.598227,75.611886,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,37.272144,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,24.662075,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,7.770432,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,406.915160,65.745941,10.008786,0.000000,175.580295,0.000000,0.000000,102.536980,33.598227,22.076033,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,37.272144,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,24.662075,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,7.883869,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,406.915160,65.745941,10.255917,0.000000,175.580295,0.000000,0.000000,102.536980,33.598227,22.076033,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,8.082383,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,406.915160,65.745941,10.255917,0.000000,175.580295,0.000000,0.000000,102.536980,33.598227,22.076033,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,8.280898,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,406.915160,65.745941,10.255917,0.000000,175.580295,0.000000,0.000000,102.536980,33.598227,16.189091,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,8.365976,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,57.080594,46.782935,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,102.536980,33.598227,16.189091,331.870630,0.000000,1.061060,125.957564,0.000000,26.660560,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,6.057262,0.000000,0.000000,31.031278,8.507772,13.793780,143.050180,14.469041,336.621285,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,57.080594,46.782935,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,1.061060,125.957564,0.000000,26.660560,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,6.057262,0.000000,0.000000,31.031278,8.621209,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,57.080594,46.782935,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,1.061060,125.957564,0.000000,26.660560,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,6.057262,0.000000,0.000000,31.031278,8.734646,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,57.080594,46.782935,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,8.773133,0.000000,173.591783,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,1.061060,125.957564,0.000000,26.660560,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,6.057262,0.000000,0.000000,31.031278,8.904801,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,8.773133,0.000000,175.580295,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,8.989879,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,10.008786,0.000000,175.580295,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,8.819724,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,10.008786,0.000000,175.580295,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,8.989879,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,57.080594,48.298171,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,10.008786,0.000000,175.580295,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,18.965386,125.957564,0.000000,26.660560,47.753786,44.035339,6.677563,30.882634,8.191672,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,18.171785,0.000000,0.000000,31.031278,9.074957,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,57.080594,46.782935,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,6.289964,125.957564,0.000000,26.660560,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,9.131675,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,57.080594,46.782935,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,6.289964,125.957564,0.000000,26.660560,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,9.131675,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,57.080594,46.782935,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,6.289964,125.957564,0.000000,26.660560,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,0.000000,0.000000,0.000000,31.031278,9.188394,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,57.080594,46.782935,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,6.289964,125.957564,0.000000,26.660560,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,0.000000,0.000000,0.752069,31.031278,9.330190,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,57.080594,46.782935,77.900131,21.132389,63.948012,0.000000,9.850160,407.156310,65.745941,9.143829,0.000000,173.591783,0.000000,0.000000,119.931226,33.598227,16.189091,331.870630,0.000000,6.289964,125.957564,0.000000,26.660560,47.753786,37.808120,6.506724,30.882634,8.045392,0.000000,2.980614,0.000000,5.168424,0.000000,33.370916,40.656038,0.000000,119.976948,21.579315,0.000000,72.248540,0.000000,0.000000,0.752069,31.031278,9.330190,12.737543,143.050180,14.469041,336.621285,0,0,0,0,0

