Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,SIMHST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
6,01:15-01:30,41.864567,688.249014,30.573593,9.57165,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,30.682886,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,136.07849,0.677632,119.5917,1.44175,28.045,6.5538,49.128,0.5124,84.9422,0,0,86.178824,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

7,01:30-01:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,30.682886,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,136.07849,0.677632,119.5917,1.44175,28.045,6.5538,49.128,1.1529,84.9422,0,0,86.178824,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

8,01:45-02:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,30.682886,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,136.07849,0.677632,119.5917,1.44175,28.045,6.5538,49.128,1.1529,84.9422,0,0,86.178824,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

9,02:00-02:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,30.682886,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,139.136434,0.677632,119.5917,1.44175,28.045,6.5538,52.992,1.1529,66.815,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

10,02:15-02:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,30.682886,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,28.045,6.5538,52.992,1.1529,66.815,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

11,02:30-02:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,30.682886,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,28.045,6.5538,52.992,1.1529,66.815,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

12,02:45-03:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,30.682886,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,28.045,6.5538,52.992,1.1529,66.815,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

13,03:00-03:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,30.682886,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,28.045,6.5538,49.128,1.1529,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

14,03:15-03:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,30.682886,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,28.045,6.5538,49.128,1.1529,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

15,03:30-03:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,16.886902,1.00939,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,49.128,1.1529,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

16,03:45-04:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,8.443451,1.00939,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,49.128,1.1529,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

17,04:00-04:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,8.443451,1.00939,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,49.128,1.1529,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

18,04:15-04:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,8.443451,1.00939,51.987209,125.295291,17.515916,0,0,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,49.128,1.1529,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

19,04:30-04:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,8.443451,1.00939,51.987209,125.295291,0,0.60728,3.34799,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,49.128,1.1529,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

20,04:45-05:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,8.443451,1.00939,51.987209,125.295291,0,0.60728,5.356783,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,49.128,1.1529,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

21,05:00-05:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0.60728,10.713565,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,49.128,1.7934,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

22,05:15-05:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0.889451,52.362552,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,49.128,1.7934,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

23,05:30-05:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.21456,52.362552,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,52.992,1.7934,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

24,05:45-06:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.21456,52.362552,142.003256,0.677632,119.5917,1.44175,28.045,13.1076,52.992,1.7934,79.3646,0,0,86.178824,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

25,06:00-06:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.21456,52.362552,142.003256,0.677632,119.5917,1.44175,28.045,19.6614,52.992,1.7934,79.3646,0,0,83.849666,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

26,06:15-06:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.21456,52.362552,142.003256,0.677632,119.5917,1.44175,28.045,19.6614,52.992,1.7934,79.3646,0,0,83.849666,0,0,0,25.118374,10.605536,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

27,06:30-06:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.82184,52.362552,142.003256,0.677632,119.5917,1.44175,20.856,19.6614,49.128,1.7934,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

28,06:45-07:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.82184,6.695978,142.003256,0.677632,119.5917,1.44175,13.983,19.6614,49.128,1.7934,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

29,07:00-07:15,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.82184,3.749748,142.003256,0.677632,119.5917,1.44175,13.983,13.1076,52.992,1.7934,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

30,07:15-07:30,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.82184,3.749748,142.003256,1.113252,119.5917,1.44175,13.983,13.1076,52.992,1.7934,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

31,07:30-07:45,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.113252,119.5917,1.44175,13.983,13.1076,49.128,1.7934,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

32,07:45:08:00,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.113252,119.5917,1.44175,13.983,6.5538,49.128,1.7934,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

33,08:00-08:15,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.113252,119.5917,1.44175,13.983,0,49.128,9.4794,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

34,08:15-08:30,41.864567,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.21456,3.749748,142.003256,1.113252,119.5917,1.44175,13.983,0,49.128,9.4794,66.815,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

35,08:30-08:45,41.864567,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,61.530015,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,1.21456,3.749748,142.003256,0.697798,119.5917,1.44175,0,0,49.128,9.4794,66.815,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

36,08:45:09:00,41.864567,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,48.946582,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0.60728,3.749748,142.003256,0.556626,119.5917,1.44175,0,0,49.128,9.4794,66.815,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

37,09:00:09:15,41.864567,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,48.946582,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,3.749748,142.003256,0.556626,119.5917,1.44175,0,0,49.128,1.1529,66.815,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

38,09:15-09:30,41.864567,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,24.473291,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,3.749748,142.003256,0.278312,119.5917,1.44175,0,0,37.536,1.1529,66.815,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,43.704,418.77

39,09:30-09:45,27.824965,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,24.473291,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,3.749748,136.07849,0.278312,119.5917,1.44175,0,0,37.536,1.1529,66.815,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

40,09:45-10:00,27.824965,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,24.473291,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,3.749748,136.07849,0.278312,119.5917,1.44175,0,0,37.536,1.1529,66.815,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

41,10:00-10:15,27.824965,688.249014,20.361854,0,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,2.675219,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,0,136.07849,0.032268,119.5917,1.44175,0,0,37.536,1.1529,66.815,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

42,10:15-10:30,27.824965,688.249014,20.361854,0,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,0,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,0,136.07849,0,119.5917,1.44175,0,0,37.536,1.1529,66.815,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

43,10:30-10:45,27.824965,688.249014,20.361854,0,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,0,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,0,136.07849,0,119.5917,1.44175,0,6.6,37.536,1.1529,53.452,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

44,10:45-11:00,27.824965,688.249014,20.361854,0,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,0,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,0,136.07849,0,119.5917,1.44175,0,6.6,37.536,1.1529,53.452,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

45,11:00-11:15,27.824965,688.249014,20.361854,0,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,0,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,0,133.785032,0,119.5917,1.44175,0,6.6,37.536,0,53.452,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

46,11:15-11:30,27.824965,688.249014,20.361854,0,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,0,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,0,133.785032,0,119.5917,1.44175,0,6.6,37.536,0,53.452,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

47,11:30-11:45,27.824965,688.249014,20.361854,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,0,133.785032,0,119.5917,1.44175,0,6.6,37.536,0,53.452,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

48,11:45-12:00,27.824965,688.249014,20.361854,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,93.324175,1.456306,56.429334,42.004984,438.59606,0,1.00939,51.987209,125.295291,0,0,0,133.785032,0,119.5917,1.44175,0,6.6,37.536,0,53.452,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

49,12:00-12:15,27.824965,688.249014,20.361854,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,93.324175,1.456306,56.429334,42.004984,438.59606,8.443451,1.00939,51.987209,125.295291,0,0,0,133.785032,0,119.5917,1.44175,0,6.6,37.536,0,66.815,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

50,12:15-12:30,27.824965,688.249014,20.361854,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,93.324175,1.456306,56.429334,42.004984,438.59606,8.443451,1.00939,51.987209,125.295291,0,0,0,133.785032,0,119.5917,1.44175,0,6.6,37.536,0,84.9422,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,46.39908,418.77

