Block,Time,CHAMERA2,RIHAND1,RAMPUR,NAPP,TEHRI,RIHAND3,DADRT2,DULHASTI,SINGRAULI,URI,KOLDAM,SINGRAULI_HYDRO,CHAMERA3,RIHAND2,RAPPC,NJPC,UNCHAHAR1,DHAULIGNGA,SALAL,JHAJJAR,URI2,KOTESHWR,TANAKPUR,BSIUL,PARBATI3,UNCHAHAR2,SEWA2,KISHANGANGA,TANDA2,CHAMERA1,UNCHAHAR3,UNCHAHAR4,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,FSTPP I & II,BRBCL,TALA,KHSTPP-II,SASAN
60,14:45-15:00,0,92,0,0,0,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,18.94,10.91181,0,12.782,653.1525,7.3986,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

61,15:00-15:15,0,92,0,0,0,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,7.3986,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

62,15:15-15:30,0,92,0,0,0,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,7.3986,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

63,15:30-15:45,0,92,0,0,15.561,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,7.66764,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

64,15:45-16:00,0,92,0,0,15.561,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,7.66764,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,56.1462,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

65,16:00-16:15,0,92,0,0,30.24,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,7.66764,8.874,1.7934,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,51.8022,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

66,16:15-16:30,0,92,0,0,46.683,123.665625,683.129127,0,123.75,6.624,0,0.59303,0,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,7.66764,8.874,1.7934,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

67,16:30-16:45,0,92,0,0,46.683,123.665625,683.129127,0,123.75,6.624,0,0.59303,9.67784,118.125,53.9325,19.887,10.91181,0,2.324,653.1525,7.66764,8.874,1.7934,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

68,16:45-17:00,13.17004,92,0,0,46.683,123.665625,683.129127,0,123.75,6.624,0,0.59303,9.67784,118.125,53.9325,37.88,10.91181,0,2.324,653.1525,7.66764,8.874,1.7934,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

69,17:00-17:15,13.17004,92,0,0,46.683,123.665625,682.829127,16.478852,123.75,4.416,0,0.59303,19.35568,118.125,53.9325,66.29,10.91181,0,2.324,653.1525,7.66764,8.874,1.7934,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

70,17:15-17:30,22.661,92,0,0,46.683,123.665625,682.829127,16.478852,123.75,4.416,0,0.59303,19.35568,118.125,53.9325,94.7,10.91181,0,2.324,653.1525,7.66764,8.874,1.7934,0,0,42.392196,4.5322,0,0,0,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

71,17:30-17:45,26.34008,92,0,0,46.683,123.665625,682.829127,32.932044,123.75,6.624,0,0.59303,19.35568,118.125,53.9325,118.375,10.91181,7.926,2.324,653.1525,7.66764,17.748,1.7934,2.2,3.819,42.392196,4.5322,0,0,7.031,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

72,17:45-18:00,39.51012,92,0,0,46.683,123.665625,682.829127,49.436556,123.75,6.624,0,0.59303,20.3744,118.125,53.9325,140.3454,10.91181,15.852,2.324,653.1525,7.66764,26.622,1.7934,13.0416,16.549,42.392196,10.536032,0,0,13.904,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

73,18:00-18:15,39.51012,92,0,0,46.683,123.665625,682.829127,49.436556,123.75,39.744,0,0.59303,20.3744,118.125,53.9325,140.3454,10.91181,27.408108,12.782,653.1525,7.66764,26.622,1.7934,13.0416,16.549,42.392196,15.804048,0,0,22.12,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

74,18:15-18:30,39.51012,92,0,0,46.683,123.665625,682.829127,49.436556,123.75,39.744,0,0.59303,20.3744,118.125,53.9325,140.3454,10.91181,36.544144,70.882,653.1525,7.66764,26.622,1.7934,13.0416,16.549,42.392196,15.804048,0,0,26.07,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

75,18:30-18:45,39.51012,92,0,0,46.683,123.665625,682.829127,49.436556,123.75,13.248,0,0.59303,20.3744,118.125,53.9325,140.3454,10.91181,36.544144,70.882,653.1525,7.66764,26.622,1.7934,13.0416,16.549,42.392196,15.804048,0,0,26.07,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

76,18:45-19:00,39.51012,92,0,0,46.683,123.665625,682.829127,49.436556,123.75,12.144,0,0.59303,20.3744,118.125,53.9325,140.3454,10.91181,36.544144,70.882,653.1525,7.66764,26.622,1.7934,13.0416,16.549,42.392196,15.804048,0,0,26.07,26.39091,0,0,0,0,0,31.5,0,0,0,53.9742,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

77,19:00-19:15,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,123.75,17.664,0,0.59303,20.3744,118.125,53.9325,140.3454,10.91181,36.544144,70.882,653.1525,9.4164,26.622,1.7934,13.0416,16.549,42.392196,15.804048,0,0,26.07,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

78,19:15-19:30,13.17004,92,0,0,46.683,123.665625,683.129127,49.436556,123.75,17.664,0,0.59303,19.35568,118.125,53.9325,118.375,10.91181,36.544144,12.782,653.1525,9.4164,19.72,3.843,13.0416,3.819,42.392196,10.536032,0,0,14.04936,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

79,19:30-19:45,0,92,0,0,46.683,123.665625,683.129127,32.957704,123.75,17.664,0,0.59303,19.35568,118.125,53.9325,94.7,10.91181,26.42,2.324,653.1525,12.1068,8.874,3.843,6.5208,0,42.392196,4.5322,0,0,6.32,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

80,19:45-20:00,0,92,0,0,46.683,123.665625,683.129127,32.957704,123.75,17.664,0,0.59303,9.67784,118.125,53.9325,66.29,10.91181,7.926,2.324,653.1525,12.1068,8.874,3.843,6.5208,0,42.392196,4.5322,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

81,20:00-20:15,0,92,0,0,46.683,123.665625,683.129127,16.478852,123.75,17.664,0,0.59303,9.67784,118.125,53.9325,33.145,10.91181,0,2.324,653.1525,12.1068,8.874,3.843,6.5208,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

82,20:15-20:30,0,92,0,0,46.683,123.665625,683.129127,16.478852,123.75,17.664,0,0.59303,9.67784,118.125,53.9325,18.94,10.91181,0,2.324,653.1525,12.1068,8.874,3.843,2.2,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

83,20:30-20:45,0,92,0,0,46.683,123.665625,683.129127,16.478852,123.75,12.144,0,0.59303,9.67784,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,2.2,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

84,20:45-21:00,0,92,0,0,46.683,123.665625,683.129127,16.478852,123.75,12.144,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

85,21:00-21:15,0,92,0,0,46.683,123.665625,683.129127,16.478852,123.75,8.832,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

86,21:15-21:30,0,92,0,0,46.683,123.665625,683.129127,16.478852,123.75,8.832,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.4086,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

87,21:30-21:45,0,92,0,0,46.683,123.665625,683.129127,16.478852,123.75,12.144,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

88,21:45-22:00,0,92,0,0,31.122,123.665625,683.129127,16.478852,123.75,12.144,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.025,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

89,22:00-22:15,0,92,0,0,31.122,123.665625,683.129127,16.478852,123.75,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

90,22:15-22:30,0,92,0,0,31.122,123.665625,683.129127,16.478852,123.75,6.624,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

91,22:30-22:45,0,92,0,0,15.561,123.665625,683.129127,16.478852,123.75,12.144,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

92,22:45-23:00,0,92,0,0,15.561,123.665625,683.129127,16.478852,123.75,12.144,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

93,23:00-23:15,0,92,0,0,15.561,123.665625,683.129127,16.478852,123.75,17.664,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,0,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

94,23:15-23:30,0,92,0,0,0,123.665625,683.129127,16.478852,123.75,17.664,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,0,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

95,23:30-23:45,0,92,0,0,0,123.665625,683.129127,16.478852,123.75,17.664,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,9.4164,0,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

96,23:45-24:00,0,92,0,0,0,123.665625,683.129127,16.478852,123.75,17.664,0,0.59303,0,118.125,53.9325,0,10.91181,0,2.324,653.1525,10.7616,0,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,32.55,0,0,0,54.5172,0,0,0,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,417.375

