Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
57,14:00-14:15,0,42.66,0,0,135.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.448,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

58,14:15-14:30,0,42.66,0,0,138.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.448,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

59,14:30-14:45,0,42.66,0,0,138.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.448,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

60,14:45-15:00,0,42.66,0,0,138.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.6616,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

61,15:00-15:15,0,42.66,0,0,138.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.6616,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

62,15:15-15:30,0,42.66,0,0,138.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.6616,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

63,15:30-15:45,0,42.66,0,0,138.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.6616,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

64,15:45-16:00,0,42.66,0,0,138.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.982,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

65,16:00-16:15,0,42.66,0,0,138.75,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.982,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.4316,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

66,16:15-16:30,0,42.66,0,0,138.75,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.982,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.4316,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

67,16:30-16:45,0,42.66,0,0,138.75,7.686,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,38.982,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

68,16:45-17:00,0,42.66,0,0,138.75,5.124,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,39.1956,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,37.8,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

69,17:00-17:15,0,42.66,0,0,139.3125,5.124,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,0,0,36.5917,653.1525,15.804048,0,7.888,39.1956,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

70,17:15-17:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,0,0,36.5917,653.1525,15.804048,0,7.888,39.1956,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,52.608,32.88,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

71,17:30-17:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,0,0,36.5917,653.1525,15.804048,0,7.888,39.1956,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,52.608,26.304,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

72,17:45-18:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,0,0,36.5917,653.1525,15.804048,0,7.888,39.516,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,52.608,26.304,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,29.4,147.515625,21.9734,418.77

73,18:00-18:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,12.411,0,36.5917,653.1525,15.804048,0,7.888,39.516,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,52.608,26.304,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

74,18:15-18:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,24.822,0,36.5917,653.1525,15.804048,0,7.888,39.516,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,52.608,26.304,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

75,18:30-18:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.05215,37.422,0,36.5917,653.1525,15.804048,0,7.888,39.516,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,52.608,26.304,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

76,18:45-19:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,1.05215,49.644,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,52.608,26.304,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

77,19:00-19:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

78,19:15-19:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

79,19:30-19:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

80,19:45-20:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

81,20:00-20:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

82,20:15-20:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,8.381,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

83,20:30-20:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

84,20:45-21:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,36.5917,653.1525,15.804048,0,15.9732,39.7296,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

85,21:00-21:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,36.5917,653.1525,15.804048,0,15.9732,39.7296,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

86,21:15-21:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,36.5917,653.1525,15.804048,0,15.9732,39.7296,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

87,21:30-21:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,36.5917,653.1525,15.804048,0,15.9732,39.7296,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

88,21:45-22:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.93,147.515625,21.9734,418.77

89,22:00-22:15,0,42.66,0,0,139.3125,7.686,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

90,22:15-22:30,0,42.66,0,0,139.3125,5.124,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

91,22:30-22:45,0,42.66,0,0,139.3125,5.124,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

92,22:45-23:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,154.69245,0,51.0138,92,686.779958,35.6674,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

93,23:00-23:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,36.5917,653.1525,15.804048,0,8.381,39.7296,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,62.988,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

94,23:15-23:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.05215,49.644,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

95,23:30-23:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,49.644,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

96,23:45-24:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,49.644,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,51.0138,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,36.75,0,0,0,39.456,0,39.456,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.68,27.93,147.515625,21.9734,418.77

