Block,Time,RAMPUR,UNCHAHAR3,CHAMERA2,ANTA_CRF,TANDA2,URI,UNCHAHAR4,ANTA_RF,DADRI_LF,ANTA_LF,KOLDAM,AURY_CRF,KOTESHWR,CHAMERA3,KISHANGANGA,RIHAND2,RIHAND3,DHAULIGNGA,RIHAND1,TANAKPUR,AURY_GF,UNCHAHAR1,NAPP,RAPPB,DADRI_RF,JHAJJAR,URI2,AURY_RF,DADRT2,DULHASTI,SEWA2,SINGRAULI,DADRI_GF,PARBATI3,AURY_LF,NJPC,CHAMERA1,ANTA_GF,SINGRAULI_HYDRO,UNCHAHAR2,TEHRI,SALAL,RAPPC,BSIUL,DADRI_CRF,FSTPP I & II,SASAN,KUDGI,BRBCL,KHSTPP-I,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,1.710148,13.890157,40.524901,0.000000,0.684528,44.349888,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,32.408535,0.000000,154.897106,41.294880,0.000000,1.034565,24.269309,0.000000,44.992640,53.424540,19.032235,0.000000,14.970604,405.369360,128.01,11.170236,23.457738,15.652560,124.642100,0,0,0,0,0

48,11:45-12:00,1.710148,13.890157,40.524901,0.000000,0.684528,44.349888,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,32.408535,0.000000,154.897106,41.294880,0.000000,1.034565,24.269309,0.000000,44.992640,53.424540,19.032235,0.000000,14.970604,405.369360,128.01,11.170236,23.457738,15.652560,124.642100,0,0,0,0,0

49,12:00-12:15,1.710148,13.890157,40.524901,0.000000,0.707007,44.349888,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,32.408535,0.000000,154.897106,41.294880,0.000000,1.034565,24.269309,0.000000,44.992640,53.424540,19.032235,0.000000,14.970604,405.369360,128.01,11.170236,23.457738,15.652560,124.642100,0,0,0,0,0

50,12:15-12:30,1.710148,13.890157,40.524901,0.000000,0.707007,44.349888,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,32.408535,0.000000,154.897106,41.294880,0.000000,1.034565,24.269309,0.000000,44.992640,53.424540,19.032235,0.000000,14.970604,405.369360,128.01,11.170236,23.457738,15.652560,124.642100,0,0,0,0,0

51,12:30-12:45,1.710148,13.890157,40.524901,0.000000,0.707007,44.349888,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,32.408535,0.000000,154.897106,41.294880,0.000000,1.034565,24.269309,0.000000,44.992640,53.424540,19.032235,0.000000,14.970604,405.369360,128.01,11.170236,23.457738,15.652560,142.795004,0,0,0,0,0

52,12:45-13:00,1.710148,13.890157,40.524901,0.000000,0.707007,44.349888,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,32.408535,0.000000,154.897106,41.294880,0.000000,1.034565,24.269309,0.000000,44.992640,53.424540,19.032235,0.000000,14.970604,405.369360,128.94,11.170236,37.554414,15.652560,142.795004,0,0,0,0,0

53,13:00-13:15,1.710148,13.890157,40.524901,0.000000,0.707007,45.952896,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,32.408535,0.000000,154.897106,41.294880,0.000000,1.034565,22.247710,0.000000,76.824933,53.424540,19.032235,0.000000,10.749446,405.369360,135.52,11.170236,27.207311,15.652560,108.668454,0,0,0,0,0

54,13:15-13:30,1.710148,13.890157,40.524901,0.000000,0.707007,45.952896,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,32.408535,0.000000,154.897106,41.294880,0.000000,1.034565,22.247710,0.000000,82.224050,53.424540,19.032235,0.000000,10.749446,405.369360,135.52,11.170236,25.874446,15.652560,108.668454,0,0,0,0,0

55,13:30-13:45,1.710148,13.890157,40.524901,0.000000,0.707007,45.952896,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,22.247710,0.000000,82.224050,53.424540,19.032235,0.000000,10.749446,405.369360,135.52,11.170236,25.874446,15.652560,142.795004,0,0,0,0,0

56,13:45-14:00,1.710148,13.890157,40.524901,0.000000,0.707007,45.952896,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,24.269309,0.000000,82.224050,53.424540,19.032235,0.000000,14.970604,405.369360,135.52,11.170236,37.716184,15.652560,142.795004,0,0,0,0,0

57,14:00-14:15,1.710148,13.890157,40.524901,0.000000,0.707007,45.952896,0.078408,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,1.986400,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,232.589935,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,24.269309,0.000000,82.224050,53.424540,19.032235,0.000000,14.970604,405.369360,135.52,11.170236,37.716184,15.652560,142.795004,0,0,0,0,0

58,14:15-14:30,1.710148,13.890157,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,1.986400,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,8.731360,40.332031,0.000000,0.000000,234.714929,32.396071,0.000000,180.944198,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,35.121363,0.000000,82.224050,53.424540,19.032235,0.000000,14.970604,405.369360,135.52,11.170236,37.716184,15.652560,142.795004,0,0,0,0,0

59,14:30-14:45,1.710148,16.379818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,1.986400,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.176126,40.332031,0.000000,0.000000,283.114929,32.396071,0.000000,196.646199,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,35.121363,0.000000,82.224050,53.424540,12.688157,0.000000,14.970604,405.369360,135.52,11.170236,37.716184,15.652560,142.795004,0,0,0,0,0

60,14:45-15:00,1.710148,16.379818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,1.986400,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.176126,40.332031,0.000000,0.000000,283.114929,32.396071,0.000000,228.590199,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,35.121363,0.000000,82.224050,53.424540,12.688157,0.000000,14.970604,405.369360,135.52,11.170236,37.716184,15.652560,142.795004,0,0,0,0,0

61,15:00-15:15,1.710148,16.379818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,1.986400,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.176126,40.332031,0.000000,0.000000,331.514929,32.396071,0.000000,261.502199,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,35.121363,0.000000,82.224050,53.424540,12.688157,0.000000,14.970604,326.700000,135.52,11.140344,37.716184,15.652560,142.795004,0,0,0,0,0

62,15:15-15:30,1.710148,16.379818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,0.961162,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.176126,40.332031,0.000000,0.000000,341.194929,32.396071,0.000000,283.766199,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,35.121363,0.000000,82.224050,53.424540,12.688157,0.000000,14.970604,326.700000,135.52,11.170236,37.716184,15.652560,142.795004,0,0,0,0,0

63,15:30-15:45,1.710148,16.379818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,0.961162,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.176126,40.332031,0.000000,0.000000,341.194929,32.396071,0.000000,300.222199,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,35.140723,0.000000,82.224050,53.424540,12.688157,0.000000,14.970604,326.700000,135.52,11.170236,37.745224,14.798784,142.795004,0,0,0,0,0

64,15:45-16:00,1.710148,16.379818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,0.961162,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.176126,40.332031,0.000000,0.000000,341.194929,32.396071,0.000000,300.222199,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,35.140723,0.000000,82.224050,53.424540,12.688157,0.000000,14.970604,326.700000,135.52,11.170236,37.745224,14.798784,142.795004,0,0,0,0,0

65,16:00-16:15,1.710148,16.399178,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,0.961162,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,321.960769,32.396071,0.000000,300.483559,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,41.316563,0.000000,82.224050,53.424540,12.688157,0.000000,14.970604,331.237500,135.52,11.170236,37.774264,14.798784,142.795004,0,0,0,0,0

66,16:15-16:30,1.710148,16.399178,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,0.961162,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,321.960769,32.396071,0.000000,300.483559,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,41.316563,0.000000,76.824933,53.424540,12.688157,0.000000,14.970604,332.145000,135.52,11.170236,37.774264,14.798784,142.795004,0,0,0,0,0

67,16:30-16:45,1.710148,16.399178,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,0.961162,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,321.960769,32.396071,0.000000,300.483559,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,41.316563,0.000000,75.362672,53.424540,12.688157,0.000000,20.004204,332.145000,135.52,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

68,16:45-17:00,1.710148,16.399178,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,0.961162,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,321.960769,32.396071,0.000000,300.483559,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,41.316563,0.000000,75.362672,53.424540,12.688157,0.000000,20.004204,332.145000,135.52,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

69,17:00-17:15,1.710148,16.399178,40.524901,0.000000,1.348163,50.227584,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,0.961162,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,331.640769,32.396071,0.000000,233.454817,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,41.316563,0.000000,75.362672,53.424540,12.688157,0.000000,20.004204,332.145000,135.52,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

70,17:15-17:30,1.710148,16.399178,40.524901,0.000000,1.348163,50.227584,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,0.961162,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,317.120769,32.396071,0.000000,179.958288,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,41.316563,0.000000,75.362672,53.424540,12.688157,0.000000,20.004204,332.145000,135.52,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

71,17:30-17:45,1.710148,16.399178,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,1.601935,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,242.120056,32.396071,0.000000,180.057159,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,36.282963,0.000000,75.362672,53.424540,12.688157,0.000000,18.765164,332.145000,135.52,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

72,17:45-18:00,1.710148,16.399178,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,5.980434,29.595238,1.601935,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,237.638289,32.396071,0.000000,180.044142,50.323618,16.058021,137.456000,0.000000,19.445122,0.000000,154.897106,41.294880,0.000000,1.034565,36.282963,0.000000,75.362672,53.424540,12.688157,0.000000,18.765164,332.145000,135.52,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

73,18:00-18:15,1.710148,16.399178,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,1.601935,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,219.819043,32.396071,0.000000,179.973311,50.323618,16.058021,137.456000,0.000000,28.519512,0.000000,154.897106,41.294880,0.000000,1.034565,36.282963,8.477704,75.362672,53.424540,8.518400,0.000000,18.765164,332.145000,126.81,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

74,18:15-18:30,1.710148,16.399178,40.524901,0.000000,1.348163,50.227584,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,1.601935,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,13.195486,40.332031,0.000000,0.000000,221.371922,32.396071,0.000000,180.313408,50.323618,16.058021,137.456000,0.000000,28.519512,0.000000,154.897106,41.294880,0.000000,1.034565,36.282963,16.955407,75.362672,53.424540,19.032235,0.000000,18.765164,332.145000,112.29,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

75,18:30-18:45,1.710148,19.516138,40.524901,0.000000,1.348163,50.227584,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,1.601935,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,16.273726,40.332031,0.000000,0.000000,249.854352,32.396071,0.000000,181.319390,50.323618,16.058021,137.456000,0.000000,33.704877,0.000000,154.897106,41.294880,0.000000,1.034565,36.282963,25.433111,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,102.61,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

76,18:45-19:00,1.710148,19.516138,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,1.601935,115.763120,121.285842,37.147370,90.302397,11.408074,0.000000,16.273726,40.332031,0.000000,0.000000,244.375472,32.396071,0.000000,181.308273,50.323618,16.058021,137.456000,0.000000,49.260974,0.000000,154.897106,41.294880,0.000000,1.034565,36.282963,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,99.70,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

77,19:00-19:15,1.755050,19.516138,42.384344,0.000000,1.348163,50.227584,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,8.472282,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.273726,40.332031,0.000000,0.000000,255.246112,32.396071,0.000000,234.010999,50.323618,0.000000,137.456000,0.000000,66.600837,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,92.93,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

78,19:15-19:30,1.755050,19.516138,42.384344,0.000000,1.348163,50.227584,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,8.472282,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.273726,40.332031,0.000000,0.000000,255.730112,32.396071,0.000000,292.090999,50.323618,0.000000,137.456000,0.000000,66.600837,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,90.02,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

79,19:30-19:45,1.755050,19.516138,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,8.472282,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.273726,40.332031,0.000000,0.000000,326.897472,32.396071,0.000000,332.901879,50.323618,0.000000,137.456000,0.000000,66.600837,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,86.15,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

80,19:45-20:00,1.755050,19.516138,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,8.472282,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.273726,40.332031,0.000000,0.000000,377.127089,32.396071,0.000000,332.901879,50.323618,0.000000,137.456000,0.000000,66.600837,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,84.22,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

81,20:00-20:15,1.755050,19.516138,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,8.472282,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.273726,40.332031,0.000000,0.000000,429.253889,32.396071,0.000000,332.901879,50.323618,16.058021,137.456000,0.000000,66.600837,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,92.56,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

82,20:15-20:30,1.755050,19.516138,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,8.472282,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.273726,40.332031,0.000000,0.000000,346.170449,32.396071,0.000000,332.901879,50.323618,16.058021,137.456000,0.000000,66.600837,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,93.90,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

83,20:30-20:45,1.755050,19.968485,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,8.472282,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.503722,40.332031,0.000000,0.000000,429.263569,32.396071,0.000000,335.205719,50.323618,16.058021,137.456000,0.000000,49.260974,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,90.02,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

84,20:45-21:00,1.710148,19.968485,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.503722,40.332031,0.000000,0.000000,428.789249,32.396071,0.000000,335.205719,50.323618,16.058021,137.456000,0.000000,49.260974,0.000000,154.897106,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,87.12,11.170236,40.542744,11.952864,142.795004,0,0,0,0,0

85,21:00-21:15,1.710148,25.862818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,19.323149,40.332031,0.000000,0.000000,443.396369,32.396071,0.000000,344.313534,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,154.897106,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,86.15,11.170236,39.955168,11.952864,142.795004,0,0,0,0,0

86,21:15-21:30,1.710148,25.862818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,20.927579,40.332031,0.000000,0.000000,443.154369,32.396071,0.000000,344.313534,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,154.897106,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,84.22,11.170236,39.955168,11.952864,142.795004,0,0,0,0,0

87,21:30-21:45,1.710148,21.314102,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,20.927579,40.332031,0.000000,0.000000,437.994929,32.396071,0.000000,299.650014,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,154.897106,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,83.25,11.170236,39.955168,11.952864,142.795004,0,0,0,0,0

88,21:45-22:00,1.755050,21.314102,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,16.346521,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.631982,40.332031,0.000000,0.000000,437.994929,32.396071,0.000000,299.650014,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,75.362672,53.424540,19.032235,0.000000,20.066640,332.145000,83.25,11.170236,39.955168,11.952864,142.795004,0,0,0,0,0

89,22:00-22:15,1.755050,21.314102,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,16.346521,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.631982,40.332031,0.000000,0.000000,428.314929,32.396071,0.000000,299.650014,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,73.675448,53.424540,19.032235,0.000000,20.066640,332.145000,80.34,11.170236,39.955168,11.952864,142.795004,0,0,0,0,0

90,22:15-22:30,1.755050,21.314102,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,16.346521,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,16.631982,40.332031,0.000000,0.000000,437.994929,32.396071,0.000000,299.650014,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,73.675448,53.424540,19.032235,0.000000,20.066640,332.145000,80.34,11.170236,39.955168,11.952864,142.795004,0,0,0,0,0

91,22:30-22:45,1.755050,25.862818,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,16.346521,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,20.927579,40.332031,0.000000,0.000000,452.514929,32.396071,0.000000,343.210014,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,74.237856,53.424540,19.032235,0.000000,20.066640,332.145000,80.34,11.170236,39.955168,11.952864,142.795004,0,0,0,0,0

92,22:45-23:00,1.755050,25.862818,42.384344,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,16.346521,31.121487,2.165818,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,20.927579,40.332031,0.000000,0.000000,452.514929,32.396071,0.000000,343.210014,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,156.671470,41.294880,0.000000,1.034565,41.672400,34.171667,74.237856,53.424540,19.032235,0.000000,20.066640,332.145000,76.47,11.170236,39.955168,11.952864,142.795004,0,0,0,0,0

93,23:00-23:15,1.710148,25.862818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,20.927579,40.332031,0.000000,0.000000,505.677489,32.396071,0.000000,343.210014,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,154.897106,41.294880,0.000000,1.034565,41.672400,34.171667,74.237856,53.424540,19.032235,0.000000,20.066640,332.145000,75.50,11.170236,39.955168,14.229600,142.795004,0,0,0,0,0

94,23:15-23:30,1.710148,25.862818,40.524901,0.000000,1.348163,45.952896,0.784080,0.000000,0.000000,0.000000,2.594839,0.000000,7.973913,29.595238,2.114555,115.763120,121.285842,37.147370,90.302397,11.160072,0.000000,20.927579,40.332031,0.000000,0.000000,520.400769,32.396071,0.000000,343.210014,50.323618,16.058021,137.456000,0.000000,64.817072,0.000000,154.897106,41.294880,0.000000,1.034565,41.672400,34.171667,74.237856,53.424540,19.032235,0.000000,20.066640,332.145000,73.57,11.170236,39.955168,14.229600,142.795004,0,0,0,0,0

