Block,Time,NR/30092023/26122029/SH-06,NR/01102023/23072042/L_NR_2012_04,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,WR/01102023/31032046/L_NR_2020_05,NR/01012024/31012024/HP-28,NR/01012024/31012024/52,NR/01102023/06022042/L_NR_2012_02,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/29112042/L_NR_2019_05,NR/01102023/13082046/L_NR_2021_12,NR/20012024/20012024/HPX-TAMCTG-190124-05830,NR/20012024/20012024/DD20240120NR22267,NR/20012024/20012024/IEX_240119_06133,SR/01102023/07102043/L_NR_2018_61,NR/01102023/02122045/L_NR_2021_13,NR/01102023/06022042/L_NR_2012_07,NR/01102023/02012046/L_NR_2021_17,NR/01012024/31012024/HP-27,NR/01012024/31012024/HP-26,NR/05012024/31012024/SJVN050124NR1341,NR/05012024/31012024/SJVN050124NR1342,NR/22102023/11042047/L_NR_2021_16,NR/01102023/22052037/LT-59,NR/30092023/31122025/SH-07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/30042040/GNA_LT_36,NR/01102023/15082037/GNA_NR_2012_01,NR/20012024/20012024/DD20240120NR22265,NR/01102023/19072037/LT-05,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/08032047/L_NR_2021_14,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2022_09,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/20012024/20012024/DD20240120NR22266,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/05012040/L_NR_2020_02,L_NR_2019_19,NR/22102023/11042047/L_NR_2021_17,NR/01012024/31032024/ ChanjuII,NR/01102023/31102037/L_NR_2019_11,NR/01102023/31052040/LT-31,NR/01102023/30042040/GNA_LT_35,NR/06012024/31012024/NVVN/OA/16855,NR/20122023/29022024/IEX_LDC_231218_00502,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,NR/20122023/29022024/IEX_LDC_231218_00501,NR/20012024/20012024/DD20240120NR22280,NR/01102023/14082046/L_NR_2021_16,NR/26072023/25122043/L_NR_2023_10
49,12:00-12:15,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29,29,229.17,0.000000,0.000000,0.000000,10.41,45.83,86.580000,0,0.000000,77.420000,19.68,23.04,90,0.690000,30.720000,5,16.980000,100.540000,0.000000,109.490000,0.000000,90.32,48.000000,5.760000,29,18.240000,10,10,189,45,0.000000,0.000000,1.380000,116.217562,45,1.370000,0.990000,16.570000,16.570000,48.000000,11.520000,5,5,8.160000,0.000000,0,81

50,12:15-12:30,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29,29,229.17,0.000000,0.000000,0.000000,10.05,45.83,86.580000,0,0.000000,77.420000,19.68,23.04,93,0.690000,30.720000,5,17.160000,100.540000,0.000000,109.490000,0.000000,90.29,48.000000,5.760000,29,18.240000,10,10,189,45,0.000000,0.000000,1.380000,119.550836,47,1.370000,0.990000,16.750000,16.750000,48.000000,11.520000,5,5,8.160000,0.000000,0,81

51,12:30-12:45,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29,29,229.17,0.000000,0.000000,0.000000,10.03,45.83,86.580000,0,0.000000,77.420000,19.68,23.04,93,0.690000,30.720000,5,17.160000,100.540000,0.000000,109.490000,0.000000,90.3,48.000000,5.760000,29,18.240000,10,10,189,45,0.000000,0.000000,1.380000,121.270922,47,1.370000,0.990000,16.750000,16.750000,48.000000,11.520000,5,5,8.160000,0.000000,0,81

52,12:45-13:00,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29,29,229.17,0.000000,0.000000,0.000000,9.83,45.83,86.580000,0,0.000000,77.420000,19.68,23.04,93,0.690000,30.720000,5,17.160000,100.540000,0.000000,109.490000,0.000000,90.85,48.000000,5.760000,29,18.240000,10,10,189,45,0.000000,0.000000,1.380000,122.573134,47,1.370000,0.990000,16.750000,16.750000,48.000000,11.520000,5,5,8.160000,0.000000,0,81

53,13:00-13:15,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29,29,229.17,0.000000,0.000000,0.000000,12.53,45.83,67.700000,0,0.000000,77.420000,19.68,23.04,93,0.690000,30.720000,5,17.160000,100.540000,0.000000,84.650000,0.000000,90.25,48.000000,5.760000,29,18.240000,10,10,193,45,0.000000,0.000000,1.380000,122.612006,47,1.470000,1.070000,16.750000,16.750000,48.000000,11.520000,5,5,8.160000,0.000000,0,82

54,13:15-13:30,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29,29,229.17,0.000000,0.000000,0.000000,12.08,45.83,74.190000,0,0.000000,77.420000,19.68,23.04,93,0.690000,30.720000,5,16.830000,100.540000,0.000000,84.650000,0.000000,90.14,48.000000,5.760000,29,18.240000,10,10,193,45,0.000000,0.000000,1.380000,121.659642,47,1.470000,1.070000,16.420000,16.420000,48.000000,11.520000,5,5,8.160000,0.000000,0,82

55,13:30-13:45,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.33,29.33,233.33,0.000000,0.000000,0.000000,12.08,46.67,74.190000,0,0.000000,77.420000,19.68,23.04,93,0.690000,30.720000,5,16.580000,86.390000,0.000000,109.490000,0.000000,89.84,48.000000,5.760000,29.34,18.240000,10,10,193,45,0.000000,0.000000,1.380000,133.826578,47,1.470000,1.070000,16.170000,16.170000,48.000000,11.520000,5,5,8.160000,0.000000,0,82

56,13:45-14:00,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.33,29.33,233.33,0.000000,0.000000,0.000000,11.74,46.67,74.190000,0,0.000000,77.420000,19.68,23.04,90,0.690000,30.720000,5,16.260000,76.790000,0.000000,109.490000,0.000000,89.37,48.000000,5.760000,29.34,18.240000,10,10,189,45,0.000000,0.000000,1.380000,130.41556,45,1.470000,1.070000,15.860000,15.860000,48.000000,11.520000,5,5,8.160000,0.000000,0,81

57,14:00-14:15,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.33,29.33,233.33,0.000000,0.000000,0.000000,11.14,46.67,74.190000,0,0.000000,77.420000,19.68,23.04,87,0.690000,30.720000,5,15.840000,67.190000,0.000000,109.490000,0.000000,88.51,48.000000,5.760000,29.34,18.240000,10,10,186,44.4,0.000000,0.000000,1.430000,125.984152,43,1.470000,1.070000,15.460000,15.460000,48.000000,11.520000,5,5,8.160000,0.000000,0,79

58,14:15-14:30,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.5,29.5,233.33,0.000000,0.000000,0.000000,10.74,46.67,74.190000,0,0.000000,77.420000,19.68,23.04,83,0.000000,30.720000,5,15.330000,67.190000,0.000000,109.490000,0.000000,86.96,48.000000,5.760000,29.5,18.240000,10,10,182,43.35,0.000000,0.000000,1.430000,121.125152,42,1.470000,1.070000,14.960000,14.960000,48.000000,11.520000,5,5,8.160000,0.000000,0,78

59,14:30-14:45,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.5,29.5,230.62,0.000000,0.000000,0.000000,10.74,46.12,74.190000,0,0.000000,77.420000,19.68,23.04,79,0.000000,30.720000,5,14.710000,67.190000,0.000000,109.490000,0.000000,84.53,48.000000,5.760000,29.5,18.240000,10,10,172,42.09,0.000000,0.000000,1.430000,114.750144,40,1.470000,1.070000,14.350000,14.350000,48.000000,11.520000,5,5,8.160000,0.000000,0,73

60,14:45-15:00,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.5,29.5,224.05,0.000000,0.000000,0.000000,10.54,44.81,74.190000,0,0.000000,77.420000,19.68,23.04,75,0.000000,30.720000,5,13.990000,67.190000,0.000000,109.490000,0.000000,80.56,48.000000,5.760000,29.5,18.240000,10,10,161,40.72,0.000000,0.000000,1.430000,107.607414,37,1.470000,1.070000,13.660000,13.660000,48.000000,11.520000,5,5,8.160000,0.000000,0,69

61,15:00-15:15,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.5,29.5,214.26,0.000000,0.000000,0.000000,10.44,42.85,55.310000,0,0.000000,77.420000,19.68,23.04,69,0.000000,30.720000,5,13.150000,67.190000,0.000000,84.650000,0.000000,76.01,48.000000,5.760000,29.5,18.240000,10,10,151,39.16,0.000000,0.000000,1.430000,104.682296,35,1.370000,1.100000,12.830000,12.830000,48.000000,11.520000,5,5,8.160000,0.000000,0,65

62,15:15-15:30,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.5,29.5,204.21,0.000000,0.000000,0.000000,10.22,40.84,79.310000,0,0.000000,77.420000,19.68,23.04,63,0.000000,30.720000,5,12.180000,95.990000,0.000000,109.490000,0.000000,70.83,48.000000,5.760000,29.5,18.240000,10,10,137,37.3,0.000000,0.000000,1.430000,93.982778,31,1.370000,1.100000,11.880000,11.880000,48.000000,11.520000,5,5,8.160000,0.000000,0,58

63,15:30-15:45,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.5,29.5,191.79,0.000000,0.000000,0.000000,9.7,38.36,86.580000,0,0.000000,77.420000,19.68,23.04,56,0.000000,30.720000,5,11.080000,100.540000,0.000000,109.490000,0.000000,64.79,48.000000,5.760000,29.5,18.240000,13.33,13.33,123,35.85,0.000000,0.000000,1.430000,81.990766,28,1.370000,1.100000,10.800000,10.800000,48.000000,11.520000,5,5,8.160000,0.000000,0,52

64,15:45-16:00,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,29.5,29.5,175.45,0.000000,0.000000,0.000000,9.44,35.09,86.580000,0,0.000000,77.420000,19.68,23.04,49,0.000000,30.720000,5,9.890000,100.540000,0.000000,109.490000,0.000000,58.23,48.000000,5.760000,29.5,18.240000,13.33,13.33,109,33.48,0.000000,0.000000,1.430000,69.396238,24,1.370000,1.100000,9.660000,9.660000,48.000000,11.520000,5,5,8.160000,0.000000,0,46

65,16:00-16:15,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,32.25,32.25,154.48,0.000000,0.000000,0.000000,8.43,30.89,86.580000,0,0.000000,77.420000,19.68,23.04,41,0.770000,30.720000,5,8.620000,100.540000,0.000000,109.490000,0.000000,51.02,48.000000,5.760000,24,18.240000,13.33,13.33,91,30.53,0.000000,0.000000,1.430000,56.694812,21,1.370000,1.100000,8.410000,8.410000,48.000000,11.520000,5,5,8.160000,0.000000,0,39

66,16:15-16:30,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,32.77,32.77,135.34,0.000000,0.000000,0.000000,8.08,27.07,86.580000,0,0.000000,77.420000,19.68,23.04,33,0.770000,30.720000,5,7.270000,100.540000,0.000000,109.490000,0.000000,43.47,48.000000,5.760000,10,18.240000,13.33,13.33,74,27.1,0.000000,0.000000,1.430000,44.586184,17,1.370000,1.100000,7.100000,7.100000,48.000000,11.520000,5,5,8.160000,0.000000,0,31

67,16:30-16:45,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,23.35,23.35,114.53,0.000000,0.000000,0.000000,7.66,22.9,86.580000,0,0.000000,77.420000,0,0,23,0.770000,30.720000,5,5.850000,100.540000,0.000000,109.490000,0.000000,35.43,48.000000,5.760000,2,18.240000,13.33,13.33,60,23.03,0.000000,0.000000,1.430000,33.08979,11,1.370000,1.100000,5.710000,5.710000,48.000000,11.520000,5,5,8.160000,0.000000,0,25

68,16:45-17:00,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,12.41,12.41,93.53,0.000000,0.000000,0.000000,7.79,18.71,86.580000,0,0.000000,77.420000,0,0,13,0.770000,30.720000,5,4.420000,100.540000,0.000000,109.490000,22.080000,27.29,48.000000,5.760000,0,18.240000,13.33,13.33,46,18.76,0.000000,0.000000,1.430000,22.769274,7,1.370000,1.100000,4.320000,4.320000,48.000000,11.520000,5,5,8.160000,0.000000,0,19

69,17:00-17:15,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,6.74,6.74,71.06,143.980000,0.000000,0.000000,7.21,14.21,86.580000,0,0.000000,77.420000,0,0,9,0.770000,30.720000,5,3.080000,100.540000,0.000000,109.490000,23.040000,18.4,48.000000,5.760000,0,18.240000,13.33,13.33,25,14.83,0.000000,0.000000,1.430000,14.751924,5,1.370000,1.180000,3.000000,3.000000,48.000000,11.520000,5,5,8.160000,0.000000,0,10

70,17:15-17:30,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,2.24,2.24,48.47,143.980000,0.000000,0.000000,7.21,9.69,86.580000,0,0.000000,77.420000,0,0,3,0.770000,30.720000,5,1.900000,100.540000,0.000000,109.490000,23.040000,7.74,48.000000,5.760000,0,18.240000,13.33,13.33,11,10.55,0.000000,0.000000,1.430000,8.35748,1,1.370000,1.180000,1.850000,1.850000,48.000000,11.520000,5,5,8.160000,0.000000,0,4

71,17:30-17:45,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,0,0,27.08,143.980000,0.000000,0.000000,7.21,5.42,86.580000,0,0.000000,77.420000,0,0,1,0.770000,30.720000,5,0.960000,100.540000,0.000000,111.460000,24.000000,1.67,48.000000,5.760000,0,18.240000,13.33,13.33,2,5.52,0.000000,0.000000,1.430000,3.74143,1,1.370000,1.180000,0.940000,0.940000,48.000000,11.520000,5,5,8.160000,48.000000,0,1

72,17:45-18:00,30.720000,269.970000,6.720000,15,0.000000,95.990000,259.750000,0,0,11.55,143.980000,28.800000,0.000000,7.21,2.31,86.580000,0,0.000000,77.420000,0,0,0,0.770000,30.720000,5,0.170000,100.540000,0.000000,111.460000,24.000000,0.33,48.000000,5.760000,0,18.240000,13.33,13.33,0,0.42,0.000000,0.000000,1.430000,0.408156,0,1.370000,1.180000,0.170000,0.170000,48.000000,11.520000,5,5,8.160000,48.000000,0,0

73,18:00-18:15,30.720000,269.970000,6.720000,22,0.000000,95.990000,259.750000,0,0,2.8,0.000000,106.550000,100.790000,7.21,0.56,86.580000,0,0.000000,0.000000,0,0,0,0.770000,30.720000,7.34,0.000000,100.540000,21.120000,111.460000,24.000000,0,48.000000,5.760000,0,18.240000,13.33,13.33,0,0,34.560000,0.000000,1.430000,0,0,1.370000,1.180000,0.000000,0.000000,48.000000,11.520000,6.66,7.33,8.160000,44.920000,0,0

74,18:15-18:30,30.720000,269.970000,6.720000,22,0.000000,95.990000,259.750000,0,0,0.32,0.000000,109.430000,100.790000,8.7,0.06,86.580000,0,0.000000,0.000000,0,0,0,0.770000,30.720000,7.34,0.000000,100.540000,21.120000,111.460000,24.000000,0,48.000000,5.760000,0,18.240000,13.33,13.33,0,0,34.560000,0.000000,1.430000,0,0,1.370000,1.180000,0.000000,0.000000,48.000000,11.520000,6.66,7.33,8.160000,44.920000,0,0

75,18:30-18:45,30.720000,269.970000,6.720000,22,0.000000,95.990000,259.750000,0,0,0,0.000000,113.270000,100.790000,11.01,0,86.580000,0,0.000000,0.000000,0,0,0,0.770000,30.720000,7.34,0.000000,100.540000,21.120000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,13.67,13.67,0,0,34.560000,0.000000,1.430000,0,0,1.370000,1.180000,0.000000,0.000000,48.000000,11.520000,6.66,7.33,8.160000,44.920000,0,0

76,18:45-19:00,30.720000,269.970000,6.720000,22,0.000000,95.990000,259.750000,0,0,0,0.000000,119.990000,100.790000,11.17,0,86.580000,0,0.000000,0.000000,0,0,0,0.770000,30.720000,7.34,0.000000,100.540000,21.120000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.01,14.01,0,0,34.560000,0.000000,1.430000,0,0,1.370000,1.180000,0.000000,0.000000,48.000000,11.520000,6.66,7.33,8.160000,44.920000,0,0

77,19:00-19:15,30.720000,269.970000,6.720000,22,0.000000,95.990000,259.750000,0,0,0,0.000000,95.030000,100.790000,9.01,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.34,0.000000,100.540000,21.120000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,13.33,13.33,0,0,34.560000,0.000000,1.430000,0,0,1.370000,1.140000,0.000000,0.000000,48.000000,11.520000,6.66,7.33,8.160000,44.920000,0,0

78,19:15-19:30,30.720000,269.970000,6.720000,22,0.000000,95.990000,259.750000,0,0,0,0.000000,92.150000,100.790000,9.01,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.34,0.000000,100.540000,21.120000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,13.33,13.33,0,0,34.560000,0.000000,1.430000,0,0,1.370000,1.140000,0.000000,0.000000,48.000000,11.520000,6.66,7.33,8.160000,44.920000,0,0

79,19:30-19:45,30.720000,269.970000,6.720000,22,0.000000,95.990000,259.750000,0,0,0,0.000000,61.430000,100.790000,9.01,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.34,0.000000,100.540000,21.120000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,13.33,13.33,0,0,34.560000,0.000000,1.430000,0,0,1.370000,1.140000,0.000000,0.000000,48.000000,11.520000,6.66,7.33,8.160000,44.920000,0,0

80,19:45-20:00,30.720000,269.970000,6.720000,23.01,0.000000,95.990000,259.750000,0,0,0,0.000000,59.510000,100.790000,9.01,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.67,0.000000,100.540000,21.120000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.34,14.34,0,0,34.560000,0.000000,1.430000,0,0,1.370000,1.140000,0.000000,0.000000,48.000000,11.520000,6.66,7.67,8.160000,44.920000,0,0

81,20:00-20:15,30.720000,269.970000,6.720000,22.5,0.000000,0.000000,259.750000,0,0,0,0.000000,0.000000,0.000000,7.41,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.5,0.000000,100.540000,0.000000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.370000,1.070000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

82,20:15-20:30,30.720000,269.970000,6.720000,22.5,0.000000,0.000000,259.750000,0,0,0,0.000000,0.000000,0.000000,7.41,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.5,0.000000,100.540000,0.000000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.370000,1.070000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

83,20:30-20:45,30.720000,269.970000,6.720000,22.5,0.000000,0.000000,259.750000,0,0,0,0.000000,0.000000,0.000000,7.41,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.5,0.000000,100.540000,0.000000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.370000,1.070000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

84,20:45-21:00,30.720000,269.970000,6.720000,22.5,0.000000,0.000000,259.750000,0,0,0,0.000000,0.000000,0.000000,7.41,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.5,0.000000,100.540000,0.000000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.370000,1.070000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

85,21:00-21:15,30.720000,269.970000,6.720000,22.5,0.000000,0.000000,259.750000,0,0,0,0.000000,0.000000,0.000000,7.41,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.5,0.000000,100.540000,0.000000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.470000,1.030000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

86,21:15-21:30,30.720000,269.970000,6.720000,22.5,0.000000,0.000000,259.750000,0,0,0,0.000000,0.000000,0.000000,7.41,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.5,0.000000,100.540000,0.000000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.470000,1.030000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

87,21:30-21:45,30.720000,269.970000,6.720000,22.5,0.000000,0.000000,259.750000,0,0,0,0.000000,0.000000,0.000000,7.41,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.5,0.000000,100.540000,0.000000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.470000,1.030000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

88,21:45-22:00,30.720000,269.970000,6.720000,22.5,0.000000,0.000000,259.750000,0,0,0,0.000000,0.000000,0.000000,7.41,0,86.580000,0,0.000000,0.000000,0,0,0,0.840000,30.720000,7.5,0.000000,100.540000,0.000000,114.760000,24.000000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.470000,1.030000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

89,22:00-22:15,26.010000,269.970000,6.720000,22.5,24.470000,0.000000,233.170000,0,0,0,0.000000,0.000000,0.000000,7.41,0,62.590000,0,57.160000,152.120000,0,0,0,0.770000,26.010000,7.5,0.000000,71.740000,0.000000,84.650000,23.040000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.370000,0.990000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

90,22:15-22:30,26.010000,269.970000,6.720000,22.5,24.470000,0.000000,259.750000,0,0,0,0.000000,0.000000,0.000000,7.41,0,74.190000,0,57.160000,152.120000,0,0,0,0.770000,26.010000,7.5,0.000000,57.590000,0.000000,84.650000,23.040000,0,48.000000,5.760000,0,18.240000,14.33,14.33,0,0,0.000000,0.000000,1.380000,0,0,1.370000,0.990000,0.000000,0.000000,48.000000,11.520000,6.66,7.5,8.160000,0.000000,0,0

91,22:30-22:45,26.010000,269.970000,6.720000,20,24.470000,0.000000,239.900000,0,0,0,0.000000,0.000000,0.000000,7.41,0,74.190000,0,57.160000,152.120000,0,0,0,0.770000,26.010000,6.66,0.000000,48.000000,0.000000,65.840000,23.040000,0,48.000000,5.760000,0,18.240000,12.67,12.67,0,0,0.000000,0.000000,1.380000,0,0,1.370000,0.990000,0.000000,0.000000,48.000000,11.520000,5.66,6.67,8.160000,0.000000,0,0

92,22:45-23:00,26.010000,269.970000,6.720000,20,24.470000,0.000000,225.500000,0,0,0,0.000000,0.000000,0.000000,7.41,0,55.310000,0,57.160000,152.120000,0,0,0,0.770000,26.010000,6.66,0.000000,48.000000,0.000000,65.840000,23.040000,0,48.000000,5.760000,0,18.240000,12.67,12.67,0,0,0.000000,0.000000,1.380000,0,0,1.370000,0.990000,0.000000,0.000000,48.000000,11.520000,5.66,6.67,8.160000,0.000000,0,0

93,23:00-23:15,22.450000,269.970000,6.720000,20,24.470000,0.000000,225.500000,0,0,0,0.000000,0.000000,0.000000,7.41,0,55.310000,0,57.160000,152.120000,0,0,0,0.690000,22.450000,6.66,0.000000,48.000000,0.000000,65.840000,23.040000,0,48.000000,5.760000,0,18.240000,12.67,12.67,0,0,0.000000,0.000000,1.380000,0,0,1.370000,0.990000,0.000000,0.000000,48.000000,11.520000,5.66,6.67,8.160000,0.000000,0,0

94,23:15-23:30,22.450000,269.970000,6.720000,20,24.470000,0.000000,198.920000,0,0,0,0.000000,0.000000,0.000000,7.41,0,55.310000,0,57.160000,152.120000,0,0,0,0.690000,22.450000,6.66,0.000000,48.000000,0.000000,65.840000,23.040000,0,48.000000,5.760000,0,18.240000,12.67,12.67,0,0,0.000000,0.000000,1.380000,0,0,1.370000,0.990000,0.000000,0.000000,48.000000,11.520000,5.66,6.67,8.160000,0.000000,0,0

95,23:30-23:45,22.450000,269.970000,6.720000,20,24.470000,0.000000,198.920000,0,0,0,0.000000,0.000000,0.000000,7.41,0,55.310000,0,57.160000,152.120000,0,0,0,0.690000,22.450000,6.66,0.000000,48.000000,0.000000,65.840000,23.040000,0,48.000000,5.760000,0,18.240000,12.67,12.67,0,0,0.000000,0.000000,1.380000,0,0,1.370000,0.990000,0.000000,0.000000,48.000000,11.520000,5.66,6.67,8.160000,0.000000,0,0

96,23:45-24:00,22.450000,269.970000,6.720000,20,24.470000,0.000000,198.920000,0,0,0,0.000000,0.000000,0.000000,7.41,0,55.310000,0,57.160000,152.120000,0,0,0,0.690000,22.450000,6.66,0.000000,48.000000,0.000000,65.840000,23.040000,0,48.000000,5.760000,0,18.240000,12.67,12.67,0,0,0.000000,0.000000,1.380000,0,0,1.370000,0.990000,0.000000,0.000000,48.000000,11.520000,5.66,6.67,8.160000,0.000000,0,0

