Block,Time,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/16042024/31052024/IEX_240323_06618,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/05012040/L_NR_2020_02,NR/01042024/30042024/PTC/OA/32001,NR/01102023/23072042/L_NR_2012_04,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31102037/L_NR_2019_11,NR/01102023/22052037/LT-59,NR/01102023/30042040/GNA_LT_35,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/06022042/L_NR_2012_02,NR/01102023/06022042/L_NR_2012_07,NR/30092023/26122029/SH-06,NR/30092023/31122025/SH-07,NR/16042024/30042024/IEX_240323_06617,NR/01102023/30042040/GNA_LT_36,NR/01102023/19072037/LT-05,NR/01102023/31052040/LT-31,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/22102023/11042047/L_NR_2021_17,SR/01102023/07102043/L_NR_2018_61,WR/01102023/30052048/L_NR_2022_10,L_NR_2019_19,NR/04042024/30042024/SJVN040424NR1694,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/L_NR_2019_05,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/31032046/L_NR_2020_05,WR/01102023/01102023/L_NR_2020_06,WR/01102023/01102023/L_NR_2022_09,WR/01102023/24112044/L_NR_2020_07,NR/01102023/25072045/L_NR_2021_15,NR/01102023/13082046/L_NR_2021_12,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/26072023/25122043/L_NR_2023_10,NR/01102023/14082046/L_NR_2021_16,NR/01102023/02012046/L_NR_2021_17
68,16:45-17:00,28.770000,48.360000,0.000000,3.630000,48.360000,0.000000,259.180000,13.670000,100.750000,0.000000,4.520000,5.860000,16.130000,262.570000,87.230000,25.330000,25.330000,9.670000,6.020000,115.620000,5.860000,43.21,81,43,21,25.01,39.67,27.710721,0,18.34,31.25,31.25,52,17.34,39.67,17.33,21.74,122.88,24.58,29,34,0,0

69,17:00-17:15,29.270000,48.360000,0.000000,3.760000,48.360000,0.000000,259.180000,13.570000,100.750000,0.000000,4.520000,4.270000,16.130000,262.570000,87.230000,25.330000,25.330000,9.670000,4.370000,115.620000,4.270000,35.84,67,36,18,31.02,43.67,21.54087,0,20.66,32.5,32.5,59.5,19.84,43.67,19.83,17.54,104.64,20.93,20,28,0,0

70,17:15-17:30,29.270000,48.360000,0.000000,3.760000,48.360000,0.000000,259.180000,13.570000,100.750000,0.000000,4.520000,3.340000,16.130000,262.570000,87.230000,20.160000,20.160000,9.670000,3.420000,115.620000,3.340000,29.07,49,29,15,30.62,46.67,15.088356,0,21.34,19.9,32.08,69,23,46.67,23,13,86.11,17.22,9,21,0,0

71,17:30-17:45,29.780000,48.360000,0.000000,3.760000,48.360000,0.000000,259.180000,13.570000,100.750000,0.000000,4.520000,2.420000,16.130000,262.570000,87.230000,20.160000,20.160000,9.670000,2.480000,115.620000,2.420000,22.31,35,20,10,30.22,51,10.380555,0,21.66,10.98,22.12,80.5,26.84,51,26.83,10,67.93,13.58,3,15,0,0

72,17:45-18:00,29.780000,48.360000,0.000000,3.760000,48.360000,0.000000,259.180000,13.570000,100.750000,0.000000,4.520000,1.690000,16.130000,262.570000,87.230000,20.160000,20.160000,9.670000,1.730000,115.620000,1.690000,15.78,18,15,7,29.82,55.33,6.169851,0,21.66,4.47,13.4,89.5,29.84,55.33,29.83,7,51.11,10.22,0,7,0,0

73,18:00-18:15,30.280000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,13.480000,100.750000,4.080000,4.670000,1.060000,16.130000,262.570000,87.230000,20.120000,20.120000,9.670000,1.090000,115.620000,1.060000,9.97,11,11,6,33.02,48,2.63169,0,22,0,0,65,21.66,48,21.67,4,36.34,7.27,0,4,0,0

74,18:15-18:30,30.280000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,13.480000,100.750000,4.080000,4.670000,0.590000,16.130000,262.570000,87.230000,20.120000,20.120000,9.670000,0.600000,115.620000,0.590000,5.39,4,7,3,32.22,48.67,1.384074,0,22.34,0,0,62.5,20.84,48.67,20.83,2,24.13,4.82,0,1,0,0

75,18:30-18:45,30.780000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.960000,100.750000,4.080000,4.670000,0.190000,16.130000,262.570000,87.230000,0.000000,30.950000,9.670000,0.190000,115.620000,0.190000,2.34,1,1,1,34.02,61.67,0.58482,0,23.34,0,0,63,21,61.67,21,1,14.71,2.94,0,0,0,0

76,18:45-19:00,30.780000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.960000,100.750000,4.080000,4.670000,0.020000,16.130000,262.570000,87.230000,0.000000,30.950000,9.670000,0.020000,115.620000,0.020000,0,1,1,0,33.22,61.33,0.038988,0,24.34,0,0,67.5,22.5,61.33,22.5,0.5,7.49,1.5,0,0,0,0

77,19:00-19:15,30.780000,48.360000,0.000000,4.090000,48.360000,0.000000,259.180000,14.860000,100.750000,4.080000,4.670000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,32.02,60.67,0,0,24,0,0,76,25.34,60.67,25.33,0,2.11,0.42,0,0,0,0

78,19:15-19:30,30.280000,48.360000,0.000000,4.090000,48.360000,0.000000,259.180000,14.860000,100.750000,4.080000,4.670000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,30.82,60.33,0,0,23.66,0,0,78,26,60.33,26,0,0,0,0,0,0,0

79,19:30-19:45,30.280000,48.360000,0.000000,4.090000,48.360000,0.000000,259.180000,14.860000,100.750000,4.080000,4.670000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,32.02,60,0,0,22.66,0,0,79,26.34,60,26.33,0,0,0,0,0,0,0

80,19:45-20:00,30.280000,48.360000,0.000000,4.090000,48.360000,0.000000,259.180000,14.860000,100.750000,4.080000,4.670000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,31.02,59.33,0,0,22,0,0,80,26.66,59.33,26.67,0,0,0,0,0,0,0

81,20:00-20:15,29.780000,48.360000,0.000000,4.000000,48.360000,0.000000,259.180000,14.770000,100.750000,4.230000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,30.02,73.33,0,0,28.34,0,0,97.5,32.5,73.33,32.5,0,0,0,0,0,0,0

82,20:15-20:30,29.780000,48.360000,0.000000,4.000000,48.360000,0.000000,259.180000,14.770000,100.750000,4.230000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,28.61,66.67,0,0,28.34,0,0,96.5,32.16,66.67,32.17,0,0,0,0,0,0,0

83,20:30-20:45,29.780000,48.360000,0.000000,4.000000,48.360000,0.000000,259.180000,14.770000,100.750000,4.460000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,14,64,0,0,28.34,0,0,96,32,64,32,0,0,0,0,0,0,0

84,20:45-21:00,29.780000,48.360000,0.000000,4.000000,48.360000,0.000000,259.180000,14.770000,100.750000,4.460000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,12.41,62,0,0,28.34,0,0,95.5,31.84,62,31.83,0,0,0,0,0,0,0

85,21:00-21:15,29.780000,48.360000,0.000000,4.000000,48.360000,0.000000,259.180000,14.680000,100.750000,4.460000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,8.01,60.67,0,0,28.34,0,0,95,31.66,60.67,31.67,0,0,0,0,0,0,0

86,21:15-21:30,29.270000,48.360000,0.000000,4.000000,48.360000,0.000000,259.180000,14.680000,100.750000,4.460000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,7.41,60.67,0,0,28.34,0,0,95,31.66,60.67,31.67,0,0,0,0,0,0,0

87,21:30-21:45,29.270000,48.360000,0.000000,4.000000,48.360000,0.000000,259.180000,14.680000,100.750000,4.460000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,7.01,59,0,0,28.34,0,0,77.5,25.84,59,25.83,0,0,0,0,0,0,0

88,21:45-22:00,29.270000,48.360000,0.000000,4.000000,48.360000,0.000000,259.180000,14.680000,100.750000,4.460000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,7.01,57,0,0,28,0,0,78,26,57,26,0,0,0,0,0,0,0

89,22:00-22:15,27.760000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.580000,100.750000,4.380000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,15,53.33,0,0,27.66,0,0,79,26.34,53.33,26.33,0,0,0,0,0,0,0

90,22:15-22:30,27.760000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.580000,100.750000,4.380000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,14.2,53,0,0,27.34,0,0,79.5,26.5,53,26.5,0,0,0,0,0,0,0

91,22:30-22:45,27.760000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.580000,100.750000,4.380000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,10.01,53,0,0,27,0,0,81,27,53,27,0,0,0,0,0,0,0

92,22:45-23:00,27.760000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.580000,100.750000,4.380000,4.830000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,9.01,54.67,0,0,26.66,0,0,82,27.34,54.67,27.33,0,0,0,0,0,0,0

93,23:00-23:15,27.250000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.580000,100.750000,4.230000,3.110000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,8.01,56,0,0,26.66,0,0,92.5,30.84,56,30.83,0,0,0,0,0,0,0

94,23:15-23:30,27.250000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.580000,100.750000,4.230000,4.520000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,7.41,57.33,0,0,26.66,0,0,94,31.34,57.33,31.33,0,0,0,0,0,0,0

95,23:30-23:45,27.250000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.580000,100.750000,4.230000,4.520000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,7.01,58,0,0,26.66,0,0,95,31.66,58,31.67,0,0,0,0,0,0,0

96,23:45-24:00,27.250000,48.360000,0.000000,3.910000,48.360000,0.000000,259.180000,14.580000,100.750000,4.230000,4.520000,0.000000,16.130000,262.570000,87.230000,30.950000,30.950000,9.670000,0.000000,115.620000,0.000000,0,0,0,0,7.01,59.67,0,0,26.66,0,0,95,31.66,59.67,31.67,0,0,0,0,0,0,0

