Block,Time,URI2,URI,TANAKPUR,TANDA2,RIHAND2,UNCHAHAR4,RAPPB,KOLDAM,RIHAND1,TEHRI,ANTA_RF,CHAMERA3,RIHAND3,AURY_CRF,DADRT2,NJPC,CHAMERA1,DADRI_RF,JHAJJAR,DULHASTI,ANTA_LF,UNCHAHAR3,UNCHAHAR2,CHAMERA2,PARBATI3,AURY_LF,SINGRAULI_HYDRO,ANTA_GF,DADRI_LF,DADRI_CRF,RAMPUR,AURY_RF,KISHANGANGA,DADRI_GF,SINGRAULI,UNCHAHAR1,ANTA_CRF,KOTESHWR,NAPP,SALAL,BSIUL,RAPPC,AURY_GF,SEWA2,DHAULIGNGA,KHSTPP-II,KUDGI,GANDHAR-RLNG,SOLAPUR,GADARWARA-I,KHARGONE-I,SIMHST2,KHSTPP-I,NLCIIST1,KAWAS-APM,NNTPP,KGSU3AND4,KAWAS-NAPM,TAPS-II,VSTPS III,GANDHAR-ComGas,KSTPS I&II,TALST2,MAPS,KAPS,VSTPS II,SIPAT I,VSTPS V,GANDHAR-APM,NLCEXP,TALA,NTPL,VSTPS I,KAWAS-RLNG,LARA-I,NLCTS2EXP,FSTPP I & II,BRBCL,RSTPSU1TO6,KGSU1AND2,SASAN,MOUDA_II,KAWAS-ComGas,SIPAT II,VALLURNTECL,KKNP,MOUDA,KSTPS7,VSTPS IV,KAWAS-zLIQ,RSTPSU7,NLCIIST2,GANDHAR-NAPM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,20.347692,121.902116,0.000000,220.902538,72.994226,27.073117,0.000000,218.875044,51.937806,0.000000,22.498207,41.956548,27.943212,3.345696,0.000000,1.016558,0.000000,0.000000,0.000000,1.409439,0.000000,2.458347,0.000000,138.769784,15.423804,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,9.553234,130.775084,0.00,0.000000,1.706584,2.068586,1.706583,0.85,32.166448,0.77,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,0.00,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.69,0.000000,1.82,2.318388,0.000000,4.102703,0.84,17.477986,10.829779,7.46,1.92,336.237412,1.691758,0.000000,1.801965,0.00,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

28,06:45-07:00,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,20.347692,121.902116,0.000000,181.245418,67.568979,27.073117,0.000000,201.141951,51.937806,0.000000,16.737055,41.956548,27.943212,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,1.300497,0.000000,2.458347,0.000000,138.769784,11.525535,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,9.553234,130.775084,0.00,0.000000,1.706584,2.068586,1.706583,0.85,29.827070,0.77,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,0.00,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.69,0.000000,1.82,2.318388,0.000000,4.102703,0.84,17.477986,10.829779,7.46,1.92,336.237412,1.691758,0.000000,1.801965,0.00,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

29,07:00-07:15,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,20.347692,121.902116,0.000000,180.971174,39.456339,27.073117,0.000000,163.383244,51.937806,0.000000,9.727014,41.956548,27.943212,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.762594,0.000000,2.458347,0.000000,138.769784,7.054239,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,9.553234,129.283779,0.00,0.000000,1.706584,2.068586,1.706583,0.85,29.827070,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.46,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,17.477986,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.27,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

30,07:15-07:30,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,20.347692,121.902116,0.000000,180.988486,19.728169,27.073117,0.000000,127.365614,51.937806,0.000000,9.727014,32.692711,27.943212,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.381297,0.000000,2.458347,0.000000,138.769784,7.054239,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,9.553234,129.283779,0.00,0.000000,1.706584,2.068586,1.706583,0.85,21.546076,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.46,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,12.692186,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

31,07:30-07:45,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,20.347692,121.902116,0.000000,180.988486,0.000000,27.073117,0.000000,116.744597,51.937806,0.000000,9.727014,32.692711,27.943212,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,7.055083,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,9.553234,129.283779,0.00,0.000000,1.706584,2.068586,1.706583,0.85,21.546076,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.46,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,12.692186,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

32,07:45:08:00,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,20.347692,121.902116,0.000000,181.234815,0.000000,27.073117,0.000000,116.744597,51.937806,0.000000,9.727014,22.307723,27.943212,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,7.055083,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,9.553234,59.514432,0.00,0.000000,1.706584,2.068586,1.706583,0.85,14.321271,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.46,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,9.256923,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

33,08:00-08:15,33.382780,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,181.234815,0.000000,24.357280,0.000000,116.744597,34.506588,0.000000,9.727014,15.968664,27.943212,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,7.881278,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,9.553234,33.722500,0.96,0.000000,1.706584,2.068586,1.706583,0.85,14.125425,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.58,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,4.817500,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

34,08:15-08:30,33.382780,48.930384,1.234244,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,181.234815,0.000000,13.472620,0.000000,116.744597,34.506588,0.000000,9.727014,15.968664,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,6.955836,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,0.000000,33.722500,0.96,0.000000,1.706584,2.068586,1.706583,0.85,10.478182,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.62,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,4.817500,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

35,08:30-08:45,33.382780,48.930384,5.800944,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,181.234815,0.000000,13.472620,0.000000,116.744597,34.506588,0.000000,9.727014,15.968664,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.062365,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,0.000000,33.722500,4.66,0.000000,1.706584,2.068586,1.706583,0.85,8.671500,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.75,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,4.817500,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

36,08:45:09:00,33.382780,48.930384,5.677520,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,181.234815,0.000000,13.472620,0.000000,116.744597,34.506588,0.000000,9.727014,15.968664,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.062365,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,0.000000,33.722500,4.66,0.000000,1.706584,2.068586,1.706583,0.85,8.671500,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.77,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,4.817500,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

37,09:00:09:15,33.382780,48.930384,5.677520,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,181.234815,0.000000,13.472620,0.000000,116.777469,34.506588,0.000000,9.727014,15.968664,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.062365,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,0.000000,33.722500,4.66,0.000000,1.706584,2.068586,1.706583,0.85,8.671500,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.89,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,4.817500,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

38,09:15-09:30,33.382780,51.057792,5.677520,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,181.234815,0.000000,13.472620,0.000000,116.777469,34.506588,0.000000,9.727014,15.968664,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.062365,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,0.000000,56.440023,4.66,0.000000,1.706584,2.068586,1.706583,0.85,8.671500,0.73,0.000000,0.16,2.10,0.000000,2.332397,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.318388,0.000000,4.102703,0.84,4.817500,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

39,09:30-09:45,33.382780,51.057792,5.677520,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,180.988486,0.000000,13.472620,0.000000,116.744597,34.506588,0.000000,9.727014,15.968664,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,7.881278,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,0.000000,67.620091,4.66,0.000000,1.706584,2.068586,1.706583,0.85,8.671500,0.73,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.287199,0.000000,4.102703,0.84,8.252763,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

40,09:45-10:00,33.382780,48.930384,5.677520,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,180.829084,0.000000,0.000000,0.000000,116.744597,17.253294,0.000000,9.727014,26.353652,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,7.881278,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,0.000000,67.694643,4.66,0.000000,1.706584,2.068586,1.706583,0.85,12.258359,0.76,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.67,0.000000,1.82,2.287199,0.000000,4.102703,0.84,8.252763,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

41,10:00-10:15,33.382780,48.930384,6.171218,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,181.203061,0.000000,0.000000,0.000000,116.744597,0.000000,0.000000,9.727014,26.353652,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,10.756539,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,0.000000,67.694643,8.99,0.000000,1.706584,2.068586,1.706583,0.85,15.896305,0.77,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,8.252763,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.40,0.000000,0,0,0,0,0

42,10:15-10:30,33.382780,48.930384,6.171218,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,181.203061,0.000000,0.000000,0.000000,116.744597,0.000000,0.000000,9.727014,26.353652,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,10.756539,0.000000,8.394844,42.539088,51.501002,12.718200,57.277251,0.000000,16.552026,0.000000,67.694643,8.99,0.000000,1.706584,2.068586,1.706583,0.85,15.896305,0.81,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,8.252763,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

43,10:30-10:45,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,10.173847,121.902116,0.000000,181.203061,0.000000,0.000000,0.000000,130.233597,0.000000,0.000000,9.727014,26.353652,13.900683,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,10.756539,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,67.694643,8.99,0.000000,1.706584,2.068586,1.706583,0.85,15.896305,0.82,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,8.252763,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

44,10:45-11:00,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.203061,0.000000,0.000000,0.000000,135.051097,0.000000,0.000000,9.727014,26.353652,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,10.756539,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,67.694643,8.99,0.000000,1.706584,2.068586,1.706583,0.85,15.896305,0.82,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,8.252763,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

45,11:00-11:15,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.485529,0.000000,0.000000,0.000000,139.868597,0.000000,0.000000,9.727014,26.353652,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,8.716682,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,67.694643,8.99,0.000000,1.706584,2.068586,1.706583,0.85,15.896305,0.82,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,8.252763,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

46,11:15-11:30,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.485529,0.000000,0.000000,0.000000,139.868597,0.000000,0.000000,9.727014,26.353652,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,8.716682,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,67.694643,8.99,0.000000,1.706584,2.068586,1.706583,0.85,15.896305,0.82,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,8.252763,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

47,11:30-11:45,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.485529,0.000000,0.000000,0.000000,168.773597,0.000000,0.000000,9.727014,26.353652,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,7.254673,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,94.162077,8.99,0.000000,1.706584,2.068586,1.706583,0.85,21.546076,0.82,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,12.692186,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

48,11:45-12:00,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.485529,0.000000,0.000000,0.000000,168.773597,0.000000,0.000000,9.727014,26.353652,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,7.254673,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,94.162084,8.99,0.000000,1.706584,2.068586,1.706583,0.85,21.546076,0.82,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,12.692186,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

49,12:00-12:15,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.485529,0.000000,0.000000,0.000000,168.773597,0.000000,0.000000,9.727014,26.353652,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,8.038375,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,94.162084,8.99,0.000000,1.706584,2.068586,1.706583,0.85,21.546076,0.82,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,12.692186,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

50,12:15-12:30,33.382780,48.930384,0.000000,2.351036,116.284815,1.375498,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.485529,0.000000,0.000000,0.000000,178.408597,0.000000,0.000000,9.727014,26.353652,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,8.038375,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,94.162084,8.99,0.000000,1.706584,2.068586,1.706583,0.85,21.546076,0.82,0.000000,0.16,2.10,0.000000,2.488621,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,12.692186,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

51,12:30-12:45,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.485529,0.000000,0.000000,0.000000,178.302612,0.000000,0.000000,9.553584,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.234023,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,94.162084,8.99,0.000000,1.706584,2.068586,1.706583,0.85,21.546076,0.82,0.000000,0.16,2.10,0.000000,2.502325,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,12.692186,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.42,0.000000,0,0,0,0,0

52,12:45-13:00,33.382780,51.057792,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.244746,0.000000,0.000000,0.000000,154.215112,0.000000,0.000000,9.553584,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,9.234023,0.000000,8.394844,42.539088,51.501002,12.629173,57.277251,0.000000,16.552026,0.000000,94.162084,8.99,0.000000,1.706584,2.068586,1.706583,0.85,21.546076,0.76,0.000000,0.16,2.10,0.000000,2.502325,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.84,12.692186,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.41,0.000000,0,0,0,0,0

53,13:00-13:15,33.382780,51.057792,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.244746,0.000000,0.000000,0.000000,118.533887,0.000000,0.000000,9.553584,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,7.388183,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,93.632159,4.92,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.76,0.000000,0.16,2.10,0.000000,2.502325,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.41,0.000000,0,0,0,0,0

54,13:15-13:30,33.382780,48.930384,0.000000,2.351036,116.284815,1.350442,0.000000,0.000000,77.048149,0.000000,0.000000,0.000000,121.902116,0.000000,181.244746,0.000000,0.000000,0.000000,116.638612,0.000000,0.000000,9.553584,21.536152,0.000000,0.000000,0.000000,1.016558,0.000000,0.000000,0.000000,0.000000,0.000000,2.458347,0.000000,138.769784,7.388183,0.000000,8.394844,42.539088,38.625752,12.629173,57.277251,0.000000,16.552026,0.000000,93.632159,4.92,0.000000,1.706584,2.068586,1.706583,0.85,21.372646,0.76,0.000000,0.16,2.10,0.000000,2.502325,1.888156,0.000000,2.860953,2.92,0.24,0.799281,1.872044,5.119751,1.279076,0.000000,1.76,0.000000,1.82,2.287199,0.000000,4.102703,0.82,12.586200,10.829779,7.57,1.92,336.237412,1.691758,0.000000,1.801965,2.29,1.54,1.867362,1.292867,2.585733,0.000000,1.87,0.41,0.000000,0,0,0,0,0

