Block,Time,UNCHAHAR3,CHAMERA3,ANTA_CRF,UNCHAHAR1,NJPC,KOLDAM,SEWA2,RAMPUR,UNCHAHAR4,AURY_RF,SINGRAULI_HYDRO,DULHASTI,URI,DADRI_LF,AURY_GF,URI2,ANTA_LF,SINGRAULI,RIHAND3,JHAJJAR,AURY_CRF,DADRT2,BSIUL,DADRI_GF,DHAULIGNGA,RAPPB,NAPP,AURY_LF,CHAMERA1,UNCHAHAR2,KOTESHWR,DADRI_RF,TANDA2,SALAL,TEHRI,KISHANGANGA,RIHAND1,TANAKPUR,ANTA_RF,RIHAND2,CHAMERA2,RAPPC,ANTA_GF,DADRI_CRF,FSTPP I & II,KUDGI,TALA,PARBATI3,KHSTPP-I,BRBCL,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,13.581018,28.112454,0.000000,10.454586,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,26.024239,0.000000,108.098000,119.621759,343.423830,0.000000,363.110991,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,22.035094,17.167640,0.000000,0.000000,80.928187,14.625576,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,6.032180,135.42,25.594758,0.000000,19.877241,14.509484,99.369955,402.638625,0,0,0,0,0

48,11:45-12:00,13.581018,28.112454,0.000000,10.454586,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,26.024239,0.000000,108.098000,119.621759,343.423830,0.000000,363.110991,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,13.589946,22.035094,17.167640,0.000000,0.000000,80.928187,14.625576,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,6.032180,135.42,25.594758,0.000000,20.989249,14.509484,99.369955,402.638625,0,0,0,0,0

49,12:00-12:15,13.382879,28.112454,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,26.024239,0.000000,108.098000,119.621759,345.118008,0.000000,363.453342,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,16.101687,17.167640,0.000000,0.000000,80.928187,14.625576,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,6.032180,135.42,25.594758,0.000000,20.989249,14.509484,99.369955,402.638625,0,0,0,0,0

50,12:15-12:30,13.382879,28.112454,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,26.024239,0.000000,108.098000,119.621759,345.118008,0.000000,363.453342,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,16.072768,17.167640,0.000000,0.000000,80.928187,14.625576,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,6.032180,135.42,25.594758,0.000000,20.989249,14.509484,99.369955,402.638625,0,0,0,0,0

51,12:30-12:45,13.382879,28.112454,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,28.626663,0.000000,108.098000,119.621759,345.118008,0.000000,363.453342,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,17.192642,17.167640,0.000000,0.000000,80.928187,14.625576,0.000000,51.485123,11.771557,0.000000,63.038070,38.218139,49.345649,0.000000,0.000000,6.032180,135.42,25.594758,0.000000,20.989249,14.509484,99.369955,402.638625,0,0,0,0,0

52,12:45-13:00,13.382879,28.112454,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,28.626663,0.000000,108.098000,119.621759,345.118008,0.000000,363.453342,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,17.192642,17.167640,0.000000,0.000000,80.928187,14.625576,0.000000,51.485123,11.771557,0.000000,63.038070,38.218139,49.345649,0.000000,0.000000,6.032180,135.42,25.594758,0.000000,20.989249,14.509484,99.369955,402.638625,0,0,0,0,0

53,13:00-13:15,13.382879,28.112454,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,28.626663,0.000000,108.098000,119.621759,345.118008,0.000000,363.453342,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,17.192642,8.583820,0.000000,0.000000,81.827389,14.625576,0.000000,51.485123,11.771557,0.000000,63.038070,38.218139,49.345649,0.000000,0.000000,6.032180,135.42,25.594758,0.000000,20.989249,14.509484,99.369955,402.638625,0,0,0,0,0

54,13:15-13:30,13.382879,28.112454,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,28.626663,0.000000,108.098000,119.621759,345.118008,0.000000,363.453342,12.615140,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,17.192642,8.583820,0.000000,0.000000,81.827389,14.625576,0.000000,51.485123,11.771557,0.000000,63.038070,38.218139,49.345649,0.000000,0.000000,6.032180,135.42,25.594758,0.000000,20.989249,14.509484,99.369955,402.638625,0,0,0,0,0

55,13:30-13:45,13.382879,18.722749,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,28.626663,0.000000,115.836400,119.621759,345.118008,0.000000,363.453342,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.503056,8.583820,0.000000,0.000000,81.827389,14.625576,0.000000,51.485123,11.771557,22.344630,63.038070,38.218139,49.345649,0.000000,0.000000,6.032180,135.91,24.172827,0.000000,20.989249,14.509484,99.369955,402.638625,0,0,0,0,0

56,13:45-14:00,13.382879,18.722749,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,28.626663,0.000000,115.836400,119.621759,345.118008,0.000000,363.453342,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.503056,8.583820,0.000000,0.000000,81.827389,14.625576,0.000000,51.485123,11.771557,22.344630,63.038070,38.218139,49.345649,0.000000,0.000000,6.032180,135.91,24.172827,0.000000,20.989249,14.509484,99.369955,402.638625,0,0,0,0,0

57,14:00-14:15,13.382879,18.722749,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,23.421815,0.000000,115.836400,119.621759,400.432596,0.000000,363.453342,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.446487,8.583820,0.000000,0.000000,81.827389,14.625576,0.000000,51.485123,11.771557,6.452012,63.038070,38.218139,49.345649,0.000000,0.000000,6.032180,135.91,24.172827,0.000000,19.625743,14.509484,99.369955,402.638625,0,0,0,0,0

58,14:15-14:30,13.382879,18.722749,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,23.421815,0.000000,115.836400,119.621759,420.553021,0.000000,363.453342,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.446487,8.583820,0.000000,0.000000,81.827389,14.625576,0.000000,51.485123,11.771557,0.000000,63.038070,38.218139,49.345649,0.000000,0.000000,5.218487,135.91,24.172827,0.000000,19.625743,14.509484,99.369955,402.638625,0,0,0,0,0

59,14:30-14:45,13.382879,18.722749,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,23.421815,0.000000,115.836400,119.621759,461.179621,0.000000,363.453342,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.475618,8.583820,0.000000,0.000000,80.928187,29.251152,0.000000,51.485123,11.771557,0.000000,63.038070,38.218139,49.345649,0.000000,0.000000,5.218487,135.91,24.172827,0.000000,19.625743,14.509484,99.369955,402.638625,0,0,0,0,0

60,14:45-15:00,13.382879,18.722749,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,23.421815,0.000000,115.836400,119.621759,526.956021,0.000000,364.106134,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.471666,8.583820,0.000000,0.000000,80.928187,29.251152,0.000000,51.485123,11.771557,0.000000,63.038070,38.218139,49.345649,0.000000,38.695869,5.218487,135.91,24.172827,0.000000,19.625743,14.509484,99.369955,402.638625,0,0,0,0,0

61,15:00-15:15,13.382879,18.722749,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,23.421815,0.000000,115.836400,119.621759,543.400121,0.000000,358.291229,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.446487,8.583820,0.000000,0.000000,80.928187,29.251152,0.000000,51.485123,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,38.695869,5.218487,135.91,24.172827,0.000000,19.625743,14.509484,99.369955,402.638625,0,0,0,0,0

62,15:15-15:30,13.382879,18.722749,0.000000,11.313198,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,23.421815,0.000000,115.836400,119.621759,543.400121,0.000000,357.733418,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.446487,8.583820,0.000000,0.000000,80.928187,29.251152,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,18.428447,5.218487,135.91,24.172827,0.000000,19.625743,14.509484,99.369955,402.638625,0,0,0,0,0

63,15:30-15:45,13.312642,18.722749,0.000000,10.035735,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,23.421815,0.000000,115.836400,119.621759,543.400121,0.000000,357.725207,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.446487,8.583820,0.000000,0.000000,80.928187,29.251152,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.846769,5.218487,90.66,24.172827,0.000000,19.625743,14.509484,99.369955,402.638625,0,0,0,0,0

64,15:45-16:00,13.312642,18.722749,0.000000,10.035735,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,39.512270,0.000000,0.000000,23.421815,0.000000,115.836400,119.621759,543.400121,0.000000,357.725207,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.446487,8.583820,0.000000,0.000000,80.928187,30.469950,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,5.218487,90.66,24.172827,0.000000,19.625743,14.509484,99.369955,402.638625,0,0,0,0,0

65,16:00-16:15,11.487954,18.722749,0.000000,9.741719,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,35.240674,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,543.400121,0.000000,357.725207,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.446487,8.583820,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,5.218487,90.66,24.172827,0.000000,19.625743,14.509484,142.691864,402.638625,0,0,0,0,0

66,16:15-16:30,11.487954,18.722749,0.000000,9.741719,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,35.240674,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,567.582621,0.000000,357.725207,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,27.179892,22.446487,8.583820,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,5.218487,90.66,24.172827,0.000000,19.625743,14.509484,142.691864,402.638625,0,0,0,0,0

67,16:30-16:45,15.686220,18.722749,0.000000,10.902326,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,35.240674,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,583.538234,0.000000,357.725207,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,27.831543,8.583820,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,9.305426,90.66,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

68,16:45-17:00,15.686220,18.722749,0.000000,10.902326,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,35.240674,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,583.538234,0.000000,357.725207,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,27.831543,8.583820,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,9.305426,90.66,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

69,17:00-17:15,15.802296,18.722749,0.000000,8.518116,147.939346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.819981,35.240674,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,583.673656,0.000000,401.205957,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,8.583820,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,9.305426,90.66,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

70,17:15-17:30,15.802296,18.722749,0.000000,8.518116,147.939346,0.000000,5.106067,0.000000,0.000000,0.000000,0.000000,47.819981,35.240674,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,583.673656,0.000000,449.570957,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,8.583820,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,0.000000,9.305426,90.66,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

71,17:30-17:45,15.686220,18.722749,0.000000,8.113519,147.939346,0.000000,5.106067,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,583.673656,0.000000,495.846589,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,8.583820,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,9.971412,86.534561,38.218139,49.345649,0.000000,0.000000,9.305426,90.66,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

72,17:45-18:00,15.686220,18.722749,0.000000,8.113519,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,44.851766,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,583.673656,0.000000,544.211589,6.307570,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,9.971412,86.534561,38.218139,49.345649,0.000000,0.000000,9.305426,90.66,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

73,18:00-18:15,25.527144,18.722749,4.836500,19.883819,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,38.444371,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.792092,4.836500,664.322252,1.064030,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,9.305426,90.66,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

74,18:15-18:30,25.527144,18.722749,4.836500,19.883819,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,38.444371,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.792092,4.836500,664.322252,1.064030,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,17.167640,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,9.305426,87.06,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

75,18:30-18:45,25.527144,28.112454,4.836500,19.883819,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,36.308573,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.792092,4.836500,664.322252,1.064030,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,25.751461,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,9.305426,82.22,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

76,18:45-19:00,25.527144,28.112454,4.836500,19.883819,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,36.308573,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.792092,4.836500,664.322252,3.192090,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,34.335281,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,9.305426,67.71,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

77,19:00-19:15,25.527144,28.112454,4.836500,19.883819,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,39.512270,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.792092,4.836500,664.322252,19.018472,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,41.003944,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,6.195556,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,9.305426,67.71,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

78,19:15-19:30,25.527144,28.112454,4.836500,19.883819,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,39.512270,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.792092,4.836500,664.322252,19.018472,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,41.003944,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,5.576001,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,9.305426,67.71,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

79,19:30-19:45,25.527927,28.112454,14.509500,19.883819,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,34.172774,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,19.346000,664.322252,19.018472,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,41.003944,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,5.576001,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,9.305426,67.71,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

80,19:45-20:00,25.527927,28.112454,14.509500,19.883819,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,34.172774,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,19.346000,664.322252,19.018472,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,41.003944,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,11.771557,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,9.305426,67.71,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

81,20:00-20:15,25.527927,28.112454,19.346000,19.883819,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,32.036976,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,24.182500,664.322252,19.018472,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,41.003944,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,11.771557,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,9.821438,67.71,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

82,20:15-20:30,25.527927,28.112454,19.557162,19.883819,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,32.036976,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,24.905847,664.322252,19.018472,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,41.003944,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,11.771557,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,10.997917,58.04,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

83,20:30-20:45,25.527927,28.112454,19.557162,19.883819,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,32.036976,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,24.905847,664.322252,19.018472,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,41.003944,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,11.771557,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,11.838258,48.36,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

84,20:45-21:00,25.527927,28.112454,19.557162,19.883819,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,32.036976,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,24.905847,664.322252,3.192090,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,34.335281,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,12.305237,48.36,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

85,21:00-21:15,25.527927,28.112454,4.942657,18.775293,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,4.858111,664.322252,3.192090,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,34.335281,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,12.336169,43.53,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

86,21:15-21:30,25.527927,28.112454,4.836500,18.775293,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,4.836500,664.322252,3.192090,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,41.003944,34.335281,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,12.336169,43.53,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

87,21:30-21:45,25.527927,28.112454,4.836500,18.775293,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,4.836500,664.322252,3.192090,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,20.502986,34.335281,0.000000,0.000000,80.928187,43.876728,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,12.336169,33.86,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

88,21:45-22:00,25.527927,28.112454,4.836500,18.775293,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,4.836500,664.322252,19.018472,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,20.502986,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,11.771557,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,12.336169,33.86,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

89,22:00-22:15,25.527927,28.112454,4.836500,18.775293,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,4.836500,664.322252,19.018472,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,20.502986,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,11.771557,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,12.336169,29.02,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

90,22:15-22:30,25.527927,28.112454,4.836500,18.775293,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,37.376472,0.000000,0.000000,24.723027,0.000000,122.665731,119.621759,631.794413,4.836500,664.322252,12.647061,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,20.502986,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,11.771557,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,12.336169,29.02,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

91,22:30-22:45,25.527927,28.112454,4.836500,18.775293,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,34.172774,0.000000,0.000000,20.819391,0.000000,119.219725,119.621759,631.794413,4.836500,664.322252,12.647061,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,20.502986,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,11.771557,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,12.336169,29.02,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

92,22:45-23:00,25.527927,28.112454,4.836500,18.775293,149.634007,0.000000,15.287256,0.000000,0.000000,0.000000,0.000000,47.819981,34.172774,0.000000,0.000000,20.819391,0.000000,119.219725,119.621759,631.794413,4.836500,664.322252,12.647061,0.000000,36.289614,0.000000,36.880827,0.000000,40.769838,20.502986,38.150312,0.000000,0.000000,80.928187,60.208621,0.000000,88.991600,11.771557,0.000000,86.534561,38.811268,49.345649,0.000000,4.836500,12.336169,29.02,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

93,23:00-23:15,25.527927,28.112454,4.836500,18.775293,147.939346,0.000000,11.604698,0.000000,0.000000,0.000000,0.000000,47.819981,25.629581,0.000000,0.000000,20.819391,0.000000,119.219725,119.621759,631.794413,4.836500,664.322252,1.064030,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,20.502986,27.658976,0.000000,0.000000,80.928187,58.502304,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,12.336169,24.18,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

94,23:15-23:30,25.527927,28.112454,4.836500,18.775293,147.939346,0.000000,10.212134,0.000000,0.000000,0.000000,0.000000,47.819981,25.629581,0.000000,0.000000,20.819391,0.000000,119.219725,119.621759,631.794413,4.836500,664.322252,1.064030,0.000000,35.395151,0.000000,36.880827,0.000000,40.769838,20.502986,25.751461,0.000000,0.000000,80.928187,58.502304,0.000000,88.991600,11.771557,0.000000,86.534561,38.218139,49.345649,0.000000,4.836500,12.336169,24.18,24.172827,0.000000,24.645146,14.509484,142.691864,400.462200,0,0,0,0,0

