Block,Time,SASAN,TALA,FSTPP I & II,KHSTPP-II,BRBCL,KHSTPP-I,DADRI_GF,TANAKPUR,RIHAND2,ANTA_CRF,SALAL,DADRI_LF,RAPPC,TEHRI,AURY_GF,DADRI_RF,RIHAND3,SINGRAULI,RAPPB,SINGRAULI_HYDRO,UNCHAHAR1,DULHASTI,DADRI_CRF,DADRT2,CHAMERA3,PARBATI3,URI,ANTA_RF,AURY_LF,UNCHAHAR4,SEWA2,URI2,ANTA_GF,RAMPUR,DHAULIGNGA,BSIUL,JHAJJAR,AURY_RF,ANTA_LF,KOTESHWR,RIHAND1,AURY_CRF,TANDA2,KISHANGANGA,KOLDAM,UNCHAHAR2,NAPP,CHAMERA1,NJPC,CHAMERA2,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,3.700166,0.000000,0.000000,0.000000,0.000000,23.702209,0.000000,0.000000,0.000000,0.000000,322.024984,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,15.887063,0,0,0,0,0

49,12:00-12:15,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,3.171571,0.000000,0.000000,0.000000,0.000000,23.702209,0.000000,0.000000,0.000000,0.000000,276.060184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,15.887063,0,0,0,0,0

50,12:15-12:30,401.014152,0.000000,15.972768,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,13.352774,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,3.171571,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,276.060184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,15.887063,0,0,0,0,0

51,12:30-12:45,401.014152,0.000000,15.719866,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,67.876603,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,255.950584,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

52,12:45-13:00,401.014152,0.000000,15.860346,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,67.876603,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,523.807200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,255.950584,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

53,13:00-13:15,401.014152,0.000000,12.987546,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,13.352774,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,528.595200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

54,13:15-13:30,401.014152,0.000000,12.987546,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,509.443200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

55,13:30-13:45,401.014152,0.000000,12.987546,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,461.563200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

56,13:45-14:00,401.014152,0.000000,12.987546,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.143900,0.000000,0.567886,0.000000,15.780149,0.000000,442.411200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

57,14:00-14:15,401.014152,0.000000,9.544495,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,119.850337,0.000000,0.567886,0.000000,0.000000,0.000000,423.259200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

58,14:15-14:30,401.014152,0.000000,9.544495,141.260962,9.576862,33.323819,0.000000,0.245337,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,119.939400,0.000000,0.567886,0.000000,0.000000,0.000000,404.107200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

59,14:30-14:45,401.014152,0.000000,9.544495,141.260962,9.576862,33.323819,0.000000,6.010759,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,119.939400,0.000000,0.567886,0.000000,0.000000,0.000000,413.683200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

60,14:45-15:00,401.014152,0.000000,9.544495,141.260962,9.576862,33.323819,0.000000,6.010759,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,119.939400,0.000000,0.567886,0.000000,0.000000,0.000000,423.259200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

61,15:00-15:15,401.014152,0.000000,9.544495,141.260962,9.576862,33.323819,0.000000,6.010759,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,119.939400,0.000000,0.567886,0.000000,0.000000,0.000000,442.411200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

62,15:15-15:30,401.014152,0.000000,9.544495,141.260962,9.576862,33.323819,0.000000,6.010759,113.116500,0.000000,2.225462,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,119.939400,0.000000,0.567886,0.000000,0.000000,0.000000,461.563200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,0.000000,0.000000,0.000000,229.137784,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

63,15:30-15:45,401.014152,0.000000,9.544495,141.260962,9.576862,33.323819,0.000000,6.010759,113.116500,0.000000,1.112731,0.000000,52.010320,14.901214,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,0.000000,0.000000,485.503200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.285520,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,25.489110,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

64,15:45-16:00,401.014152,0.000000,12.417295,141.260962,9.576862,33.323819,0.000000,6.010759,113.116500,0.000000,1.112731,0.000000,52.010320,14.901214,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,0.000000,0.000000,504.655200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.285520,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

65,16:00-16:15,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,466.115828,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,230.095384,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

66,16:15-16:30,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,514.231200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,230.095384,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

67,16:30-16:45,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,514.231200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,250.671718,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,0.000000,22.127072,0.000000,15.762575,0,0,0,0,0

68,16:45-17:00,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,542.959200,0.000000,0.000000,2.642976,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,334.940518,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.192868,0.000000,0.000000,44.798252,0.000000,18.976717,0,0,0,0,0

69,17:00-17:15,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,511.702083,0.000000,0.000000,6.343142,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,416.972556,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,67.197378,0.000000,23.812232,0,0,0,0,0

70,17:15-17:30,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,527.977356,0.000000,0.000000,6.343142,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,416.972556,0.000000,0.000000,16.995485,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,89.596503,12.611630,25.271160,0,0,0,0,0

71,17:30-17:45,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,31.560297,0.000000,537.553356,9.267500,3.657074,6.343142,0.000000,0.000000,0.000000,5.105923,4.508572,0.000000,0.000000,8.748668,1.053360,416.972556,0.000000,0.000000,25.493227,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,6.732886,113.355900,25.223261,25.271160,0,0,0,0,0

72,17:45-18:00,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,47.340446,0.000000,537.553356,27.830545,15.657155,6.343142,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,17.497336,12.488636,416.972556,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,13.314470,113.355900,25.223261,25.271160,0,0,0,0,0

73,18:00-18:15,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,6.676387,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,47.340446,0.000000,530.854083,27.830545,15.657155,6.343142,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,26.246004,12.488636,416.972556,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,21.182112,134.394755,25.223261,25.271160,0,0,0,0,0

74,18:15-18:30,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,67.876603,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,47.340446,0.000000,530.854083,27.830545,15.657155,6.343142,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,34.994672,12.488636,416.972556,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,24.964632,134.394755,25.223261,25.271160,0,0,0,0,0

75,18:30-18:45,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,67.876603,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,47.340446,0.000000,516.490083,27.830545,15.657155,6.343142,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,34.994672,12.488636,416.972556,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,24.964632,134.394755,25.223261,25.271160,0,0,0,0,0

76,18:45-19:00,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,67.876603,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,47.340446,0.000000,490.291200,27.830545,15.657155,38.058854,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,34.994672,12.488636,345.152556,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,24.964632,126.958608,25.223261,19.433151,0,0,0,0,0

77,19:00-19:15,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,67.876603,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,47.340446,0.000000,542.001600,27.830545,15.657155,38.058854,0.000000,0.000000,0.000000,10.089304,4.508572,0.000000,0.000000,34.994672,12.488636,258.332518,0.000000,0.000000,33.990970,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,24.964632,111.995629,25.223261,19.433151,0,0,0,0,0

78,19:15-19:30,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,6.676387,0.000000,52.010320,48.263040,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,47.340446,0.000000,552.535200,9.267500,3.657074,5.285952,0.000000,0.000000,0.000000,4.467683,4.508572,0.000000,0.000000,17.497336,6.244318,260.002042,0.000000,0.000000,16.995485,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,13.453667,89.596503,25.223261,19.433151,0,0,0,0,0

79,19:30-19:45,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,31.560297,0.000000,522.849600,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,4.467683,4.508572,0.000000,0.000000,0.000000,6.244318,331.822042,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,6.052032,67.197378,25.223261,19.433151,0,0,0,0,0

80,19:45-20:00,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,522.849600,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,6.244318,349.304518,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,0.000000,44.798252,12.611630,19.433151,0,0,0,0,0

81,20:00-20:15,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,525.147840,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,6.244318,308.618584,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,40.051692,0.000000,0.000000,22.399126,12.611630,17.331252,0,0,0,0,0

82,20:15-20:30,401.014152,0.000000,16.829533,141.260962,9.576862,33.323819,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,525.147840,0.000000,0.000000,5.285952,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,6.244318,252.120184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,36.545917,0.000000,0.000000,22.399126,0.000000,15.762575,0,0,0,0,0

83,20:30-20:45,401.014152,0.000000,12.417295,121.662984,9.576862,28.690462,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,525.147840,0.000000,0.000000,38.058854,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.180184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

84,20:45-21:00,401.014152,0.000000,12.417295,121.662984,9.576862,28.690462,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,525.147840,0.000000,0.000000,38.058854,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.180184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

85,21:00-21:15,401.014152,0.000000,12.417295,121.662984,9.576862,28.690462,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,510.783840,0.000000,0.000000,8.457523,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.180184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

86,21:15-21:30,401.014152,0.000000,12.503479,121.662984,9.576862,28.690462,0.000000,0.490674,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,510.783840,0.000000,0.000000,5.285952,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.180184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

87,21:30-21:45,401.014152,0.000000,12.503479,121.662984,9.576862,28.690462,0.000000,1.104017,113.116500,0.000000,1.112731,0.000000,52.010320,44.703641,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,462.903840,0.000000,0.000000,8.457523,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.180184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

88,21:45-22:00,401.014152,0.000000,12.503479,121.662984,9.576862,28.690462,0.000000,1.104017,113.116500,0.000000,1.112731,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,415.023840,0.000000,0.000000,8.457523,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.180184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

89,22:00-22:15,401.014152,0.000000,9.726439,121.662984,9.576862,28.690462,0.000000,1.104017,113.116500,0.000000,1.112731,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,15.780149,0.000000,367.143840,0.000000,0.000000,8.457523,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.180184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

90,22:15-22:30,401.014152,0.000000,9.726439,121.662984,9.576862,28.690462,0.000000,1.104017,113.116500,0.000000,1.112731,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,0.000000,0.000000,347.991840,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,228.180184,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,15.762575,0,0,0,0,0

91,22:30-22:45,401.014152,0.000000,9.726439,121.662984,9.576862,28.690462,0.000000,1.104017,113.116500,0.000000,1.112731,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,0.000000,0.000000,347.991840,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.078400,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,9.451512,0,0,0,0,0

92,22:45-23:00,401.014152,0.000000,9.726439,121.892808,9.576862,28.527670,0.000000,1.104017,113.116500,0.000000,1.112731,0.000000,52.010320,29.802427,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,0.000000,0.000000,347.991840,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.078400,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,9.451512,0,0,0,0,0

93,23:00-23:15,401.014152,0.000000,9.726439,96.227450,9.576862,20.218958,0.000000,1.104017,113.116500,0.000000,1.112731,0.000000,52.010320,14.901214,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,0.000000,0.000000,347.991840,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.078400,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,9.451512,0,0,0,0,0

94,23:15-23:30,401.014152,0.000000,9.726439,95.789494,9.576862,20.218958,0.000000,1.104017,113.116500,0.000000,6.676387,0.000000,52.010320,14.901214,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,0.000000,0.000000,347.991840,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.078400,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,9.451512,0,0,0,0,0

95,23:30-23:45,401.014152,0.000000,9.726439,95.789494,9.576862,20.218958,0.000000,0.245337,113.116500,0.000000,67.876603,0.000000,52.010320,8.868334,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,0.000000,0.000000,347.991840,0.000000,0.000000,4.228762,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.078400,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,9.451512,0,0,0,0,0

96,23:45-24:00,401.014152,0.000000,9.726439,95.789494,9.576862,20.218958,0.000000,0.245337,113.116500,0.000000,67.876603,0.000000,52.010320,0.000000,0.000000,0.000000,118.422202,118.148688,0.000000,0.567886,0.000000,0.000000,0.000000,347.991840,0.000000,0.000000,5.285952,0.000000,0.000000,0.000000,0.000000,4.508572,0.000000,0.000000,0.000000,0.000000,224.078400,0.000000,0.000000,8.497742,88.099200,0.000000,0.000000,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,0.000000,9.451512,0,0,0,0,0

