Block,Time,NJPC,RAPPC,AURY_GF,CHAMERA3,KOLDAM,RAPPB,SINGRAULI,PARBATI3,KISHANGANGA,TANDA2,RAMPUR,SINGRAULI_HYDRO,ANTA_RF,DADRI_RF,TANAKPUR,UNCHAHAR1,DHAULIGNGA,DADRI_LF,RIHAND1,UNCHAHAR2,SEWA2,AURY_RF,DULHASTI,DADRI_CRF,DADRI_GF,NAPP,JHAJJAR,RIHAND3,CHAMERA1,URI,AURY_CRF,UNCHAHAR3,RIHAND2,UNCHAHAR4,ANTA_LF,AURY_LF,TEHRI,DADRT2,BSIUL,ANTA_CRF,URI2,SALAL,ANTA_GF,CHAMERA2,KOTESHWR,KHSTPP-II,SASAN,TALA,KHSTPP-I,FSTPP I & II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,5.189741,5.826184,0.000000,0.000000,88.743200,28.277538,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,0.000000,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,0.000000,360.499958,0.000000,0.000000,31.401434,53.801530,0.000000,0.000000,8.084313,125.446134,403.945542,0.000000,39.176650,17.810953,19.291953,0,0,0,0,0

49,12:00-12:15,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,4.942610,5.826184,0.000000,0.000000,88.743200,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,0.000000,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,0.000000,360.499958,0.000000,0.000000,31.401434,53.801530,0.000000,0.000000,8.084313,125.446134,403.945542,0.000000,39.176650,17.810953,19.291953,0,0,0,0,0

50,12:15-12:30,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,4.942610,5.826184,0.000000,0.000000,88.743200,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,0.000000,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,0.000000,360.499958,0.000000,0.000000,31.401434,53.801530,0.000000,0.000000,8.084313,96.806388,403.945542,0.000000,30.332329,14.361972,19.071501,0,0,0,0,0

51,12:30-12:45,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,4.942610,5.826184,0.000000,0.000000,88.743200,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,0.000000,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,0.000000,360.499958,0.000000,0.000000,31.401434,53.801530,0.000000,12.703821,8.084313,97.915678,403.945542,0.000000,30.959319,11.864580,19.024002,0,0,0,0,0

52,12:45-13:00,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,4.942610,5.826184,0.000000,0.000000,88.743200,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,0.000000,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,0.000000,360.499958,0.000000,0.000000,31.401434,53.801530,0.000000,12.703821,8.084313,78.373750,403.945542,0.000000,24.944556,11.864580,19.291953,0,0,0,0,0

53,13:00-13:15,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,88.743200,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,0.000000,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,0.000000,360.499958,0.000000,0.000000,31.401434,53.801530,0.000000,12.703821,8.084313,78.373750,403.945542,0.000000,24.944556,11.864580,19.291953,0,0,0,0,0

54,13:15-13:30,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,88.743200,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,0.000000,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,0.000000,360.499958,0.000000,0.000000,31.401434,53.801530,0.000000,12.703821,8.084313,78.373750,403.945542,0.000000,24.944556,11.864580,19.291953,0,0,0,0,0

55,13:30-13:45,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,60.022814,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.773700,32.892860,0.000000,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,0.000000,360.760400,0.000000,0.000000,31.401434,53.801530,0.000000,12.703821,8.084313,78.373750,403.945542,0.000000,24.944556,11.864580,19.291953,0,0,0,0,0

56,13:45-14:00,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,60.022814,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.773700,32.892860,0.000000,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,6.076980,360.760400,0.000000,0.000000,31.401434,53.801530,0.000000,12.703821,8.084313,78.373750,403.945542,0.000000,24.944556,11.864580,19.291953,0,0,0,0,0

57,14:00-14:15,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,60.022814,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.773700,32.892860,0.000000,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,12.579349,360.760400,0.000000,0.000000,30.768215,53.801530,0.000000,12.703821,8.084313,78.373750,403.945542,0.000000,24.944556,11.864580,18.657121,0,0,0,0,0

58,14:15-14:30,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,60.022814,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.773700,32.892860,0.000000,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,12.579349,360.760400,0.000000,0.000000,30.768215,53.801530,0.000000,12.703821,8.084313,97.915678,403.945542,0.000000,30.959319,11.864580,19.291953,0,0,0,0,0

59,14:30-14:45,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,60.022814,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.773700,32.892860,0.000000,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,12.579349,360.760400,0.000000,0.000000,30.768215,53.801530,0.000000,12.703821,8.084313,97.915678,403.945542,0.000000,30.959319,11.864580,19.291953,0,0,0,0,0

60,14:45-15:00,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,60.022814,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.773700,32.892860,0.000000,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,25.158697,360.760400,0.000000,0.000000,30.768215,53.801530,0.000000,12.703821,8.084313,97.915678,403.945542,0.000000,30.959319,11.864580,19.291953,0,0,0,0,0

61,15:00-15:15,0.000000,51.778474,0.000000,0.000000,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,60.022814,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.773700,32.892860,0.000000,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,25.158697,360.760400,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,8.084313,97.915678,403.945542,0.000000,30.959319,11.864580,19.291953,0,0,0,0,0

62,15:15-15:30,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.826184,0.000000,0.000000,60.022814,22.494472,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.773700,32.892860,0.000000,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,25.158697,360.760400,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,8.084313,97.915678,403.945542,0.000000,30.959319,11.864580,19.291953,0,0,0,0,0

63,15:30-15:45,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.893706,0.000000,0.000000,60.022814,22.677746,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,32.892860,13.552013,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,25.158697,362.689600,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,8.084313,97.915678,403.945542,0.000000,30.911089,12.105730,19.291953,0,0,0,0,0

64,15:45-16:00,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,110.710422,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.893706,0.000000,0.000000,60.022814,22.677746,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,32.892860,13.552013,34.077389,0.000000,14.005992,78.366323,0.000000,0.000000,0.000000,25.158697,362.689600,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,8.084313,97.915678,403.945542,0.000000,30.911089,12.105730,19.291953,0,0,0,0,0

65,16:00-16:15,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,120.324924,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.893706,0.000000,0.000000,88.743200,22.677746,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,27.104025,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,25.158697,362.689600,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,8.084313,113.733016,403.945542,0.000000,30.911089,12.105730,19.291953,0,0,0,0,0

66,16:15-16:30,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.893706,0.000000,0.000000,88.743200,22.677746,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,27.104025,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,25.158697,362.689600,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,8.084313,114.178930,403.945542,0.000000,30.911089,12.105730,19.291953,0,0,0,0,0

67,16:30-16:45,21.466691,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.893706,0.000000,0.000000,88.743200,22.677746,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,27.104025,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,25.158697,362.689600,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,8.084313,114.178930,403.945542,0.000000,30.911089,12.105730,19.291953,0,0,0,0,0

68,16:45-17:00,43.390120,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.893706,0.000000,0.000000,88.743200,22.677746,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,40.656038,34.077389,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,25.158697,362.689600,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,8.084313,142.293572,403.945542,0.000000,39.755410,14.589326,19.291953,0,0,0,0,0

69,17:00-17:15,67.688586,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,5.893706,0.000000,0.000000,88.743200,30.691353,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,346.580780,57.258174,40.656038,4.259674,0.000000,14.005992,113.943375,0.000000,0.000000,0.000000,37.738046,362.689600,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,8.084313,126.651884,403.945542,0.000000,39.755410,15.293347,19.291953,0,0,0,0,0

70,17:15-17:30,87.054282,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,8.480474,8.812620,0.000000,88.743200,30.691353,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,350.559755,57.258174,40.656038,4.259674,0.000000,18.993456,113.943375,0.000000,0.000000,0.000000,37.738046,389.457250,0.000000,0.000000,30.768215,53.801530,0.000000,30.859483,16.168625,126.651884,403.945542,0.000000,39.755410,17.268731,19.291953,0,0,0,0,0

71,17:30-17:45,112.814311,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,8.480474,17.625241,0.000000,88.743200,30.691353,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,350.559755,57.258174,40.656038,12.779021,0.000000,18.993456,113.943375,0.000000,0.000000,0.000000,37.738046,421.289050,0.000000,0.000000,30.768215,53.801530,0.000000,15.429742,24.252938,126.651884,403.945542,0.000000,39.755410,18.052103,19.291953,0,0,0,0,0

72,17:45-18:00,112.814311,51.778474,0.000000,28.033985,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,8.480474,26.437861,0.000000,88.743200,30.691353,16.201229,0.000000,31.791001,0.000000,0.000000,41.825828,350.559755,57.258174,40.656038,34.077389,0.000000,18.993456,113.943375,0.000000,0.000000,0.000000,37.738046,392.351050,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,30.435059,126.651884,403.945542,0.000000,39.755410,18.052103,19.291953,0,0,0,0,0

73,18:00-18:15,112.814311,51.778474,0.000000,28.033985,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,8.480474,26.437861,0.000000,88.743200,30.691353,16.201229,0.000000,31.791001,0.000000,0.000000,41.825828,350.559755,57.258174,40.656038,34.077389,0.000000,18.993456,113.943375,0.000000,0.000000,0.000000,37.738046,433.539470,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,30.435059,142.293572,403.945542,0.000000,43.958180,19.996158,19.291953,0,0,0,0,0

74,18:15-18:30,112.814311,51.778474,0.000000,28.033985,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,8.480474,26.437861,0.000000,88.743200,30.691353,16.201229,0.000000,31.791001,0.000000,0.000000,41.825828,350.559755,57.258174,40.656038,34.077389,0.000000,18.993456,113.943375,0.000000,0.000000,0.000000,37.738046,456.979250,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,30.435059,142.293572,403.945542,0.000000,44.756553,19.996158,19.291953,0,0,0,0,0

75,18:30-18:45,112.814311,51.778474,0.000000,28.033985,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,8.480474,26.437861,0.000000,88.743200,30.691353,16.201229,0.000000,31.791001,0.000000,0.000000,41.825828,385.285355,57.258174,40.656038,34.077389,0.000000,18.993456,113.943375,0.000000,0.000000,0.000000,37.738046,410.678450,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,30.435059,142.293572,403.945542,0.000000,44.756553,19.996158,19.291953,0,0,0,0,0

76,18:45-19:00,100.482382,51.778474,0.000000,28.033985,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,15.290839,0.000000,88.743200,36.484066,16.201229,0.000000,31.791001,0.000000,0.000000,41.825828,446.055155,57.258174,40.656038,34.077389,0.000000,22.944940,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,30.435059,142.293572,403.945542,0.000000,44.756553,19.996158,19.291953,0,0,0,0,0

77,19:00-19:15,77.645477,51.778474,0.000000,28.033985,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,7.772843,0.000000,88.743200,36.484066,16.201229,0.000000,31.791001,0.000000,0.000000,41.825828,395.895955,57.258174,40.656038,34.077389,0.000000,22.944940,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,30.435059,142.293572,403.945542,0.000000,44.756553,19.996158,19.291953,0,0,0,0,0

78,19:15-19:30,55.722048,51.778474,0.000000,18.670489,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,40.889490,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,385.285355,57.258174,40.656038,34.077389,0.000000,22.944940,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,12.600956,16.168625,142.293572,403.945542,0.000000,44.756553,19.996158,19.291953,0,0,0,0,0

79,19:30-19:45,36.539048,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,40.889490,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,375.639355,57.258174,40.656038,34.077389,0.000000,22.944940,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,12.600956,8.084313,142.293572,403.945542,0.000000,44.756553,19.996158,19.291953,0,0,0,0,0

80,19:45-20:00,22.562862,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,12.600956,0.000000,142.293572,403.945542,0.000000,44.756553,19.996158,19.291953,0,0,0,0,0

81,20:00-20:15,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,25.407641,0.000000,142.293572,403.945542,0.000000,44.756553,19.996158,19.291953,0,0,0,0,0

82,20:15-20:30,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,25.407641,0.000000,142.293572,403.945542,0.000000,44.756553,19.996158,19.291953,0,0,0,0,0

83,20:30-20:45,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,25.407641,0.000000,126.651884,403.945542,0.000000,39.755410,15.293347,19.291953,0,0,0,0,0

84,20:45-21:00,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,25.407641,0.000000,126.651884,403.945542,0.000000,39.755410,15.293347,19.291953,0,0,0,0,0

85,21:00-21:15,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,25.407641,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

86,21:15-21:30,0.000000,51.778474,0.000000,9.335244,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,37.738046,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,25.407641,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

87,21:30-21:45,0.000000,51.778474,0.000000,18.670489,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,25.158697,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,25.407641,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

88,21:45-22:00,0.000000,51.778474,0.000000,18.670489,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,15.895501,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,25.158697,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,25.407641,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

89,22:00-22:15,0.000000,51.778474,0.000000,18.670489,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,0.000000,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,12.579349,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,25.407641,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

90,22:15-22:30,0.000000,51.778474,0.000000,18.670489,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,9.779983,0.000000,0.000000,88.743200,31.077193,15.686904,0.000000,0.000000,0.000000,0.000000,41.825828,353.453555,57.258174,40.656038,34.077389,0.000000,19.668676,113.943375,0.000000,0.000000,0.000000,12.579349,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

91,22:30-22:45,0.000000,51.778474,0.000000,18.670489,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,8.051709,0.000000,0.000000,88.743200,24.248489,15.686904,0.000000,0.000000,0.000000,0.000000,41.825828,349.667500,57.258174,40.656038,34.077389,0.000000,15.240680,113.943375,0.000000,0.000000,0.000000,12.579349,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

92,22:45-23:00,0.000000,51.778474,0.000000,18.670489,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,8.051709,0.000000,0.000000,88.743200,23.729160,15.686904,0.000000,0.000000,0.000000,0.000000,41.825828,349.667500,57.258174,40.656038,34.077389,0.000000,15.240680,113.943375,0.000000,0.000000,0.000000,12.579349,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

93,23:00-23:15,0.000000,51.778474,0.000000,18.670489,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,8.051709,0.000000,0.000000,88.743200,23.729160,15.686904,0.000000,0.000000,0.000000,0.000000,41.825828,349.667500,57.258174,40.656038,34.077389,0.000000,15.240680,113.943375,0.000000,0.000000,0.000000,6.076980,364.618800,0.000000,0.000000,30.768215,51.559799,0.000000,38.111462,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

94,23:15-23:30,0.000000,51.778474,0.000000,18.670489,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.370696,8.051709,0.000000,0.000000,88.743200,23.729160,15.686904,0.000000,0.000000,0.000000,0.000000,41.825828,349.667500,57.258174,40.656038,34.077389,0.000000,15.240680,113.943375,0.000000,0.000000,0.000000,0.000000,364.618800,0.000000,0.000000,30.768215,51.559799,0.000000,38.111462,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

95,23:30-23:45,0.000000,51.778474,0.000000,28.033985,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,8.051709,0.000000,0.000000,88.743200,23.729160,15.686904,0.000000,0.000000,0.000000,0.000000,41.825828,349.667500,57.258174,40.656038,34.077389,0.000000,15.240680,113.943375,0.000000,0.000000,0.000000,0.000000,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

96,23:45-24:00,0.000000,51.778474,0.000000,28.033985,0.000000,0.000000,121.141702,0.000000,0.000000,0.000000,0.000000,0.627395,0.000000,0.000000,0.000000,8.051709,0.000000,0.000000,88.743200,23.729160,15.686904,0.000000,0.000000,0.000000,0.000000,41.825828,349.667500,57.258174,40.656038,34.077389,0.000000,15.240680,113.943375,0.000000,0.000000,0.000000,0.000000,364.618800,0.000000,0.000000,30.768215,53.801530,0.000000,38.111462,0.000000,107.109956,403.945542,0.000000,33.740647,15.293347,19.291953,0,0,0,0,0

