Block,Time,CHAMERA2,RIHAND1,URI2,JHAJJAR,CHAMERA3,TANAKPUR,URI,KOTESHWR,BSIUL,CHAMERA1,ANTA_RF,TANDA2,TEHRI,DADRI_GF,AURY_GF,DADRI_LF,RIHAND2,DADRI_CRF,RIHAND3,DADRI_RF,NJPC,ANTA_GF,AURY_CRF,KOLDAM,SALAL,ANTA_LF,KISHANGANGA,UNCHAHAR3,UNCHAHAR2,SEWA2,AURY_RF,RAMPUR,ANTA_CRF,RAPPC,DADRT2,SINGRAULI_HYDRO,SINGRAULI,AURY_LF,PARBATI3,NAPP,RAPPB,DULHASTI,UNCHAHAR4,UNCHAHAR1,DHAULIGNGA,BRBCL,TALA,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,88.356800,16.019933,418.191774,0.000000,0.246054,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

49,12:00-12:15,0.000000,88.356800,6.459650,418.191774,0.000000,0.246054,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,325.461024,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.876015,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

50,12:15-12:30,0.000000,88.356800,4.521755,418.191774,0.000000,0.246054,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,325.461024,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.542564,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

51,12:30-12:45,0.000000,88.356800,4.521755,418.191774,0.000000,0.246054,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,325.461024,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.542564,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

52,12:45-13:00,0.000000,88.356800,4.521755,393.543876,0.000000,0.246054,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,315.783170,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.542564,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

53,13:00-13:15,0.000000,88.356800,4.521755,338.332977,0.000000,0.246054,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,289.146984,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

54,13:15-13:30,0.000000,88.356800,4.521755,323.926977,0.000000,0.246054,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

55,13:30-13:45,0.000000,88.356800,4.521755,323.926977,0.000000,6.028335,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,36.332361,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

56,13:45-14:00,0.000000,88.356800,4.521755,323.926977,0.000000,6.028335,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

57,14:00-14:15,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

58,14:15-14:30,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,3.710986,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

59,14:30-14:45,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,33.929011,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

60,14:45-15:00,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,33.929011,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,17.854316,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

61,15:00-15:15,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,17.854316,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

62,15:15-15:30,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,0.000000,55.664688,0.000000,118.768466,0.000000,0.000000,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,17.854316,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

63,15:30-15:45,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,20.450758,0.000000,0.000000,0.000000,55.664688,0.000000,106.099830,0.000000,0.000000,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,17.854316,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

64,15:45-16:00,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,93.431193,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

65,16:00-16:15,0.000000,88.356800,4.521755,376.748977,0.000000,0.000000,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,80.762557,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.854316,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,286.010770,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,4.802000,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

66,16:15-16:30,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,324.023356,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,5.542564,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

67,16:30-16:45,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,20.008974,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,325.461024,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.144513,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

68,16:45-17:00,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,43.201193,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.477964,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

69,17:00-17:15,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,2.332620,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,67.393861,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.477964,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

70,17:15-17:30,3.200533,88.356800,4.521755,418.191774,0.000000,0.000000,2.332620,17.045179,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,89.858481,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.477964,0.000000,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

71,17:30-17:45,6.401066,88.356800,4.521755,418.191774,9.294598,6.151362,2.332620,25.567769,1.056440,6.752572,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,107.320858,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,4.352725,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,3.667768,0.000000,0.000000,31.652579,0.000000,10.477964,8.774249,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

72,17:45-18:00,37.945519,88.356800,4.521755,418.191774,27.911921,6.151362,2.332620,34.090358,12.525153,13.353402,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,107.320858,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,10.477964,17.548498,14.406011,0.000000,141.674006,402.186708,17.421977,11.140419,0,0,0,0,0

73,18:00-18:15,37.945519,88.356800,4.521755,418.191774,27.911921,6.028335,2.332620,34.090358,12.525153,21.244048,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,134.787722,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,25.345052,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,10.477964,26.322747,14.406011,0.000000,141.674006,378.157500,17.421977,11.984420,0,0,0,0,0

74,18:15-18:30,37.945519,88.356800,4.521755,418.191774,27.911921,6.028335,3.180845,34.090358,12.525153,25.037628,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,134.787722,0.000000,0.000000,0.000000,64.169126,0.000000,0.000000,25.345052,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,10.477964,35.096996,14.406011,0.000000,141.674006,356.548500,17.421977,12.772967,0,0,0,0,0

75,18:30-18:45,37.945519,88.356800,4.521755,418.191774,27.911921,6.028335,33.929011,34.090358,12.525153,25.037628,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,134.787722,0.000000,0.000000,0.000000,64.169126,0.000000,0.000000,25.345052,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,10.477964,35.096996,14.406011,0.000000,141.674006,331.698150,17.421977,13.586348,0,0,0,0,0

76,18:45-19:00,37.945519,88.356800,4.521755,418.191774,27.911921,6.028335,33.929011,34.090358,12.525153,25.037628,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,127.329832,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,25.345052,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,327.746200,0.790015,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,10.477964,35.096996,14.406011,0.000000,141.674006,331.698150,17.421977,13.991107,0,0,0,0,0

77,19:00-19:15,37.945519,88.356800,4.521755,418.191774,27.911921,0.000000,3.180845,34.090358,12.525153,25.037628,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,109.139856,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,25.345052,40.711452,10.118805,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,15.702936,0.000000,0.000000,47.478868,0.000000,10.477964,35.096996,14.406011,0.000000,141.674006,331.698150,17.421977,14.752272,0,0,0,0,0

78,19:15-19:30,12.648506,88.356800,4.521755,418.191774,9.294598,0.000000,3.180845,17.045179,6.262576,13.493005,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,71.850405,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,25.345052,40.711452,3.712618,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,3.667768,0.000000,0.000000,47.478868,0.000000,10.477964,17.548498,14.406011,0.000000,141.674006,331.698150,17.421977,15.156858,0,0,0,0,0

79,19:30-19:45,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,3.180845,8.522590,6.262576,6.069728,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,40.017947,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,31.652579,0.000000,10.477964,8.774249,14.406011,0.000000,141.674006,331.698150,17.421977,15.918198,0,0,0,0,0

80,19:45-20:00,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,3.180845,8.522590,6.262576,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,29.103962,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.345052,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,328.034320,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,31.652579,0.000000,10.477964,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,16.322786,0,0,0,0,0

81,20:00-20:15,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,3.180845,8.522590,6.262576,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,18.189976,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.092371,40.301265,0.000000,0.000000,0.000000,0.000000,52.406147,315.221912,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.455728,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,16.501593,0,0,0,0,0

82,20:15-20:30,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,25.092371,40.301265,0.000000,0.000000,0.000000,0.000000,52.406147,315.221912,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.371264,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,16.501593,0,0,0,0,0

83,20:30-20:45,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,33.929011,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,315.766939,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.144513,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,17.307272,0,0,0,0,0

84,20:45-21:00,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,33.929011,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,315.766939,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.144513,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,17.307272,0,0,0,0,0

85,21:00-21:15,0.000000,88.356800,4.521755,418.191774,0.000000,0.000000,6.361690,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,325.461024,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.144513,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,18.119483,0,0,0,0,0

86,21:15-21:30,0.000000,88.356800,4.521755,393.543876,0.000000,0.000000,4.241126,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,302.337570,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.144513,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,18.119483,0,0,0,0,0

87,21:30-21:45,0.000000,88.356800,4.521755,345.523876,0.000000,0.000000,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,44.834353,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,40.711452,0.000000,0.000000,0.000000,0.000000,52.406147,283.129570,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.144513,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,18.214178,0,0,0,0,0

88,21:45-22:00,0.000000,88.356800,4.521755,345.523876,0.000000,0.000000,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,21.410773,37.132626,0.000000,0.000000,0.000000,0.000000,52.406147,283.129570,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,10.144513,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,19.823712,0,0,0,0,0

89,22:00-22:15,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.739068,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,282.956698,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,15.826289,0.000000,9.327117,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,19.823712,0,0,0,0,0

90,22:15-22:30,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.739068,35.172729,0.000000,0.000000,0.000000,0.000000,52.406147,282.956698,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.327117,0.000000,14.406011,0.000000,141.674006,331.698150,17.421977,19.823712,0,0,0,0,0

91,22:30-22:45,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,29.889569,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.739068,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,282.956698,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.327117,0.000000,14.406011,0.000000,141.674006,331.698150,14.957942,19.823712,0,0,0,0,0

92,22:45-23:00,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,3.180845,8.522590,0.000000,0.000000,0.000000,0.000000,18.030550,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.739068,28.444839,0.000000,0.000000,0.000000,0.000000,52.406147,282.956698,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.327117,0.000000,14.406011,0.000000,141.674006,331.698150,14.957942,19.823712,0,0,0,0,0

93,23:00-23:15,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,1.339182,0.000000,0.000000,17.739068,28.070283,0.000000,0.000000,0.000000,0.000000,52.406147,282.956698,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.327117,0.000000,14.406011,0.000000,113.577768,331.698150,14.957942,19.690313,0,0,0,0,0

94,23:15-23:30,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,14.944784,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,6.695909,0.000000,0.000000,17.739068,28.070283,0.000000,0.000000,0.000000,0.000000,52.406147,282.956698,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.327117,0.000000,14.406011,0.000000,113.577768,331.698150,14.957942,19.690313,0,0,0,0,0

95,23:30-23:45,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,17.739068,28.070283,0.000000,0.000000,0.000000,0.000000,52.406147,249.342698,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.327117,0.000000,14.406011,0.000000,113.577768,331.698150,14.957942,19.690313,0,0,0,0,0

96,23:45-24:00,0.000000,88.356800,4.521755,323.926977,0.000000,0.000000,0.000000,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,57.008864,0.000000,0.000000,0.000000,0.000000,0.000000,53.567270,0.000000,0.000000,17.739068,28.070283,0.000000,0.000000,0.000000,0.000000,52.406147,182.303128,0.790015,120.614235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.327117,0.000000,14.406011,0.000000,113.577768,331.698150,14.957942,19.690313,0,0,0,0,0

