Block,Time,JHAJJAR,UNCHAHAR4,URI,DADRI_GF,SALAL,TANAKPUR,UNCHAHAR3,SINGRAULI,DHAULIGNGA,ANTA_RF,UNCHAHAR1,RAMPUR,ANTA_LF,KOLDAM,DADRT2,DULHASTI,ANTA_GF,UNCHAHAR2,DADRI_RF,NJPC,RIHAND1,AURY_GF,BSIUL,RAPPB,NAPP,SINGRAULI_HYDRO,CHAMERA2,KOTESHWR,TEHRI,RAPPC,RIHAND3,KISHANGANGA,PARBATI3,URI2,RIHAND2,SEWA2,AURY_RF,ANTA_CRF,AURY_CRF,AURY_LF,CHAMERA3,DADRI_CRF,TANDA2,DADRI_LF,CHAMERA1,SASAN,KHSTPP-I,TALA,FSTPP I & II,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,115.920000,2.345931,42.658560,0.000000,50.512140,7.424676,15.456000,116.355086,21.027955,0.000000,12.558000,6.516168,0.000000,9.887081,366.976252,57.163439,0.000000,24.513119,0.000000,173.843731,64.600767,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,91.701994,5.371379,0.000000,36.602241,97.122509,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,28.433920,0.852012,11.137980,95.168581,19.319988,0,0,0,0,0

49,12:00-12:15,115.920000,2.345931,42.658560,0.000000,76.677429,7.424676,15.456000,116.355086,21.027955,0.000000,12.558000,6.516168,0.000000,9.887081,366.976252,57.163439,0.000000,24.513119,0.000000,173.843731,64.600767,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,91.701994,5.371379,0.000000,36.602241,97.122509,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,28.433920,0.852012,11.137980,95.168581,19.319988,0,0,0,0,0

50,12:15-12:30,115.920000,2.345931,42.658560,0.000000,76.677429,7.424676,15.456000,116.355086,21.027955,0.000000,12.558000,6.516168,0.000000,9.887081,366.976252,57.163439,0.000000,24.513119,0.000000,173.843731,64.600767,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,91.701994,5.371379,0.000000,36.602241,97.122509,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,28.433920,0.852012,11.137980,95.168581,19.319988,0,0,0,0,0

51,12:30-12:45,115.920000,2.345931,35.193312,0.000000,76.677429,7.424676,15.456000,127.579620,21.027955,0.000000,12.558000,6.516168,0.000000,9.887081,366.976252,57.163439,0.000000,24.513119,0.000000,173.843731,91.409213,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,121.812097,5.371379,0.000000,36.602241,119.389408,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,28.433920,0.852012,11.137980,95.168581,19.319988,0,0,0,0,0

52,12:45-13:00,115.920000,2.345931,35.193312,0.000000,76.677429,7.424676,15.456000,127.579620,21.027955,0.000000,12.558000,6.516168,0.000000,9.887081,366.976252,57.163439,0.000000,24.513119,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,28.433920,0.852012,11.137980,95.168581,19.319988,0,0,0,0,0

53,13:00-13:15,115.920000,2.345931,35.193312,0.000000,76.677429,7.424676,15.456000,127.579620,21.027955,0.000000,12.558000,6.516168,0.000000,9.887081,367.266052,57.163439,0.000000,24.551759,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,26.725842,0.852012,11.128320,95.168581,19.319988,0,0,0,0,0

54,13:15-13:30,115.920000,2.345931,35.193312,0.000000,76.677429,7.424676,15.456000,127.579620,21.027955,0.000000,12.558000,6.516168,0.000000,9.887081,367.266052,57.163439,0.000000,24.551759,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,26.498056,0.852012,11.128320,95.168581,19.319988,0,0,0,0,0

55,13:30-13:45,115.920000,2.984940,35.193312,0.000000,75.206964,7.424676,20.613281,127.579620,21.027955,0.000000,16.491262,6.516168,0.000000,9.887081,421.458652,57.163439,0.000000,33.167320,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,31.613702,0.852012,15.103796,123.485326,19.319988,0,0,0,0,0

56,13:45-14:00,142.206019,2.984940,35.193312,0.000000,75.206964,7.424676,20.613281,127.579620,21.027955,0.000000,16.491262,6.516168,0.000000,9.887081,512.482503,57.163439,0.000000,33.167320,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,35.181720,0.852012,17.304469,143.257800,19.319988,0,0,0,0,0

57,14:00-14:15,153.642107,2.984940,35.193312,0.000000,75.206964,7.424676,19.814294,127.579620,21.027955,0.000000,18.946931,6.516168,0.000000,9.887081,652.552503,57.163439,0.000000,32.661905,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,35.181720,0.852012,17.309368,143.257800,19.319988,0,0,0,0,0

58,14:15-14:30,153.642107,2.984940,35.193312,0.000000,75.206964,7.424676,20.699351,127.579620,21.027955,0.000000,16.566320,6.516168,0.000000,9.887081,661.375088,57.163439,0.000000,33.863033,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.025135,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,35.181720,0.852012,17.309368,143.257800,19.319988,0,0,0,0,0

59,14:30-14:45,153.642107,2.984940,35.193312,0.000000,75.206964,7.424676,20.699351,127.579620,21.027955,0.000000,16.566320,6.516168,0.000000,9.887081,661.375088,57.163439,0.000000,33.863033,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,38.699892,0.852012,17.309368,143.257800,19.319988,0,0,0,0,0

60,14:45-15:00,162.801139,2.984940,35.193312,0.000000,75.206964,7.424676,20.699351,127.579620,21.027955,0.000000,16.566320,6.516168,0.000000,9.887081,661.375088,57.163439,0.000000,33.863033,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,42.804426,0.852012,17.309368,143.257800,19.319988,0,0,0,0,0

61,15:00-15:15,194.563219,2.984940,35.193312,0.000000,75.206964,7.424676,26.433914,127.579620,21.027955,0.000000,21.642071,6.516168,0.000000,9.887081,664.997588,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,42.804426,0.852012,18.123295,143.257800,19.319988,0,0,0,0,0

62,15:15-15:30,257.053759,2.984940,35.193312,0.000000,75.206964,7.424676,26.433914,127.579620,21.027955,0.000000,21.642071,6.516168,0.000000,9.887081,664.997588,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,42.804426,0.852012,19.835375,143.257800,19.319988,0,0,0,0,0

63,15:30-15:45,341.723659,2.984940,35.193312,0.000000,75.206964,7.424676,26.433914,127.579620,21.027955,0.000000,21.642071,6.516168,0.000000,9.887081,344.626199,38.108960,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

64,15:45-16:00,224.341135,2.984940,35.193312,0.000000,75.206964,7.424676,26.433914,127.579620,21.027955,0.000000,21.642071,6.516168,0.000000,9.887081,354.280403,38.108960,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,13.571682,391.230000,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

65,16:00-16:15,204.713078,2.984940,35.193312,0.000000,75.206964,7.424676,26.433914,127.607827,21.027955,0.000000,21.642071,6.516168,0.000000,9.887081,363.944267,38.108960,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,391.230000,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

66,16:15-16:30,246.226928,2.984940,35.193312,0.000000,75.206964,7.424676,26.433914,127.607827,21.027955,0.000000,21.642071,6.516168,0.000000,9.887081,378.784249,38.108960,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,391.230000,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

67,16:30-16:45,245.308841,2.345931,35.193312,0.000000,75.206964,11.755737,21.143615,127.607827,21.027955,0.000000,17.315840,6.516168,0.000000,9.887081,366.434905,38.108960,0.000000,34.346420,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,391.230000,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

68,16:45-17:00,245.308841,2.345931,35.193312,0.000000,75.206964,11.755737,21.143615,127.607827,21.027955,0.000000,17.315840,6.516168,0.000000,9.887081,366.692827,38.108960,0.000000,34.346420,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,391.230000,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

69,17:00-17:15,246.899940,2.345931,35.193312,0.000000,75.206964,11.755737,21.143615,127.607827,21.027955,0.000000,17.315840,6.516168,0.000000,9.887081,367.294645,38.108960,0.000000,34.346420,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,394.490250,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

70,17:15-17:30,197.983828,2.345931,35.193312,0.000000,75.206964,11.755737,21.143615,127.607827,21.027955,0.000000,17.315840,6.516168,0.000000,9.887081,368.398493,38.108960,0.000000,34.346420,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,0.000000,36.602241,120.151080,0.000000,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,394.490250,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

71,17:30-17:45,117.407640,2.345931,35.193312,0.000000,75.206964,4.331061,21.143615,127.607827,21.027955,0.000000,17.315840,6.516168,0.000000,9.887081,369.258233,38.108960,0.000000,34.346420,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,4.126840,36.602241,120.151080,5.208228,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

72,17:45-18:00,118.209420,2.345931,35.193312,0.000000,75.206964,4.331061,21.143615,127.607827,21.027955,0.000000,17.315840,6.516168,0.000000,9.887081,370.117973,38.108960,0.000000,34.346420,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,7.369358,36.602241,120.151080,5.208228,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

73,18:00-18:15,184.201217,2.345931,35.193312,0.000000,75.206964,4.331061,21.143615,127.777360,21.027955,0.000000,17.315840,6.516168,0.000000,9.887081,442.714226,38.108960,0.000000,34.346420,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,11.790973,36.602241,120.151080,5.208228,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.852012,19.878928,143.257800,19.319988,0,0,0,0,0

74,18:15-18:30,355.435482,2.345931,35.193312,0.000000,75.206964,4.331061,21.143615,127.777360,31.541931,0.000000,17.315840,6.516168,0.000000,9.887081,442.714226,38.108960,0.000000,34.346420,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,57.480992,36.602241,120.151080,12.101470,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,33.627426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

75,18:30-18:45,387.154639,2.345931,35.193312,0.000000,75.206964,4.331061,21.143615,127.777360,31.541931,0.000000,17.315840,6.516168,0.000000,9.887081,442.714226,57.163439,0.000000,34.346420,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,5.371379,57.480992,36.602241,120.151080,12.101470,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,33.627426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

76,18:45-19:00,387.154639,2.345931,35.193312,0.000000,75.206964,4.331061,21.143615,127.777360,42.896601,0.000000,17.315840,6.687255,0.000000,9.887081,442.714226,57.163439,0.000000,34.346420,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,57.480992,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,33.627426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

77,19:00-19:15,357.825720,2.984940,35.193312,0.000000,75.206964,11.755737,26.433914,127.777360,42.896601,0.000000,21.388526,6.687255,0.000000,9.887081,387.089393,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,57.480992,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,33.627426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

78,19:15-19:30,357.825720,2.984940,35.193312,0.000000,75.206964,11.755737,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,369.252051,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,57.480992,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,33.627426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

79,19:30-19:45,387.154639,2.984940,35.193312,0.000000,75.206964,4.331061,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,468.908758,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,57.480992,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,33.627426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

80,19:45-20:00,387.154639,2.984940,35.193312,0.000000,75.206964,4.331061,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,537.382226,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,7.369358,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

81,20:00-20:15,396.340140,2.984940,35.193312,0.000000,75.206964,4.331061,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,585.682226,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,4.126840,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

82,20:15-20:30,396.340140,2.984940,35.193312,0.000000,75.206964,4.331061,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,633.982226,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,4.126840,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

83,20:30-20:45,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,16.212588,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

84,20:45-21:00,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.055908,0.000000,21.642071,6.516168,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,3.187800,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,8.057069,16.212588,36.602241,120.151080,18.161396,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

85,21:00-21:15,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.055908,0.000000,21.642071,6.516168,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,3.187800,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,8.057069,16.212588,36.602241,120.151080,18.161396,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

86,21:15-21:30,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.055908,0.000000,21.642071,6.516168,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,3.187800,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,8.057069,16.212588,36.602241,120.151080,18.161396,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

87,21:30-21:45,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.055908,0.000000,21.642071,6.516168,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,3.187800,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,8.057069,16.212588,36.602241,120.151080,18.161396,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

88,21:45-22:00,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,16.212588,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

89,22:00-22:15,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,4.126840,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

90,22:15-22:30,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,4.126840,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

91,22:30-22:45,407.766568,2.984940,35.193312,0.000000,75.206964,11.755737,26.433914,127.777360,42.896601,0.000000,21.642071,6.687255,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,175.835130,93.756041,0.000000,18.992912,0.000000,44.905506,1.066977,48.210205,0.000000,0.000000,65.192679,126.140377,8.203561,4.126840,38.127335,120.151080,18.198159,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

92,22:45-23:00,407.766568,2.984940,35.193312,0.000000,75.206964,11.755737,26.433914,127.777360,42.055908,0.000000,21.642071,6.516168,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,8.057069,4.126840,36.602241,120.151080,18.161396,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

93,23:00-23:15,407.766568,2.984940,35.193312,0.000000,75.206964,11.755737,26.433914,127.777360,42.055908,0.000000,21.642071,6.516168,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,8.057069,0.000000,36.602241,120.151080,18.161396,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

94,23:15-23:30,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.055908,0.000000,21.642071,6.516168,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,8.057069,0.000000,36.602241,120.151080,15.318316,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

95,23:30-23:45,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.055908,0.000000,21.642071,6.516168,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,8.057069,0.000000,36.602241,120.151080,15.318316,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

96,23:45-24:00,407.766568,2.984940,35.193312,0.000000,75.206964,4.949784,26.433914,127.777360,42.055908,0.000000,21.642071,6.516168,0.000000,9.887081,664.720005,57.163439,0.000000,42.961981,0.000000,173.843731,93.756041,0.000000,6.299093,0.000000,44.905506,1.066977,46.850834,0.000000,0.000000,65.192679,126.140377,8.057069,0.000000,36.602241,120.151080,15.318316,0.000000,0.000000,0.000000,0.000000,33.646990,0.000000,5.175914,0.000000,40.715045,385.796250,42.804426,0.000000,19.878928,143.257800,19.319988,0,0,0,0,0

