Block,Time,TANDA2,RAPPB,SALAL,URI,ANTA_CRF,PARBATI3,NJPC,DADRI_CRF,CHAMERA1,RAPPC,CHAMERA3,TEHRI,RIHAND1,KOLDAM,DULHASTI,AURY_GF,UNCHAHAR1,KOTESHWR,AURY_LF,KISHANGANGA,ANTA_RF,AURY_CRF,RIHAND3,DADRI_LF,ANTA_LF,ANTA_GF,DADRT2,RIHAND2,RAMPUR,DHAULIGNGA,AURY_RF,TANAKPUR,DADRI_GF,SEWA2,SINGRAULI,UNCHAHAR3,DADRI_RF,NAPP,UNCHAHAR4,BSIUL,URI2,UNCHAHAR2,JHAJJAR,CHAMERA2,SINGRAULI_HYDRO,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,KUDGI,NTPL,SIPAT I,VSTPS I,LARA-I,VALLURNTECL,KAWAS-RLNG,GANDHAR-APM,SIMHST2,NLCEXP,VSTPS III,KAWAS-ComGas,MOUDA_II,KKNP,KHARGONE-I,KGSU3AND4,SASAN,NLCIIST2,VSTPS V,VSTPS IV,NNTPP,GANDHAR-RLNG,VSTPS II,KAWAS-zLIQ,NLCTS2EXP,KAPS,TALST2,KAWAS-APM,KSTPS I&II,BRBCL,RSTPSU7,TAPS-II,KSTPS7,GANDHAR-ComGas,RSTPSU1TO6,MOUDA,SOLAPUR,KGSU1AND2,MAPS,GADARWARA-I,NLCIIST1,GANDHAR-NAPM,KAWAS-NAPM,SIPAT II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,2.351036,0.000000,38.625752,48.930384,0.000000,6.691393,49.320423,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.463057,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,182.309580,116.284815,0.953244,28.659701,0.000000,1.604517,0.000000,16.552026,138.769784,12.639340,0.000000,42.539088,0.721333,18.943759,33.382780,29.176418,228.454039,28.368743,1.055656,13.102733,142.131305,27.446550,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.67,1.888156,0.000000,3.383514,1.55,3.413168,2.10,313.438594,0.42,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.858368,10.839401,1.87,2.691439,1.292867,0.000000,7.53,1.867362,3.413167,1.92,0.23,2.068586,0.86,0.000000,0.000000,1.801965,0,0,0,0,0

28,06:45-07:00,2.351036,0.000000,38.625752,48.930384,0.000000,3.345696,49.320423,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.463057,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,182.178180,116.284815,0.953244,28.659701,0.000000,1.604517,0.000000,16.552026,138.769784,12.639340,0.000000,42.539088,0.721333,18.943759,33.382780,20.677479,228.000713,28.368743,1.055656,9.442878,113.003632,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.67,1.888156,0.000000,3.383514,1.55,3.413168,2.10,318.858281,0.42,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.53,1.867362,3.413167,1.92,0.23,2.068586,0.86,0.000000,0.000000,1.801965,0,0,0,0,0

29,07:00-07:15,2.351036,0.000000,38.625752,48.930384,0.000000,0.000000,48.728578,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.332097,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,182.067658,116.284815,0.939625,28.659701,0.000000,1.604517,0.000000,16.552026,138.769784,11.248921,0.000000,42.539088,0.652682,18.943759,33.382780,17.412472,228.000713,28.368743,1.055656,9.442878,94.162084,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.67,1.888156,0.000000,3.383514,1.55,3.413168,2.10,324.277969,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.53,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

30,07:15-07:30,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,48.728578,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.332097,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.930337,116.284815,0.939625,28.659701,0.000000,1.604517,0.000000,16.552026,138.769784,11.248921,0.000000,42.539088,0.652682,18.943759,33.382780,17.412472,228.000713,27.943212,1.055656,9.442878,94.162084,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.67,1.888156,0.000000,3.383514,1.55,3.413168,2.10,332.478317,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.53,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

31,07:30-07:45,2.351036,0.000000,81.729851,48.930384,0.000000,0.000000,48.728578,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.463396,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.834767,116.284815,0.939625,19.106467,0.000000,1.604517,0.000000,16.552026,138.769784,13.213947,0.000000,42.539088,0.721379,18.943759,33.382780,17.418293,228.000713,27.943212,1.055656,9.442878,94.162084,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.67,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.53,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

32,07:45:08:00,2.351036,0.000000,81.729851,48.930384,0.000000,0.000000,48.728578,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.463396,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.722146,116.284815,0.939625,19.106467,0.000000,1.604517,0.000000,16.552026,138.769784,13.213947,0.000000,42.539088,0.721379,18.943759,33.382780,17.418293,228.000713,27.943212,1.055656,9.442878,94.162084,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.67,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.53,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

33,08:00-08:15,2.351036,0.000000,81.729851,48.930384,0.000000,0.000000,24.364289,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.584641,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.750072,116.284815,0.469813,19.106467,0.000000,1.234244,0.000000,16.552026,138.769784,13.624994,0.000000,42.539088,0.736007,18.943759,33.382780,12.049242,230.878479,27.943212,1.055656,9.442878,60.189941,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.53,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

34,08:15-08:30,2.351036,0.000000,81.729851,48.930384,0.000000,0.000000,24.364289,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.584641,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.722146,116.284815,0.469813,19.106467,0.000000,1.234244,0.000000,16.552026,138.769784,13.624994,0.000000,42.539088,0.736007,18.943759,33.382780,12.049242,230.878479,27.943212,1.055656,9.442878,60.189941,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.53,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

35,08:30-08:45,2.351036,0.000000,81.729851,48.930384,0.000000,0.000000,24.364289,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.584641,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.750072,116.284815,0.469813,19.106467,0.000000,1.234244,0.000000,16.552026,138.769784,13.624994,0.000000,42.539088,0.737163,12.629173,33.382780,12.049242,232.156865,27.943212,1.055656,9.442878,108.163377,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

36,08:45:09:00,2.351036,0.000000,81.729851,48.930384,0.000000,0.000000,7.299423,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.584641,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.722146,116.284815,0.142987,19.106467,0.000000,1.234244,0.000000,16.552026,138.769784,13.624994,0.000000,42.539088,0.737163,12.629173,33.382780,12.049242,232.156865,27.943212,1.055656,9.442878,108.163377,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

37,09:00:09:15,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.611139,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.750072,116.284815,0.000000,9.553234,0.000000,1.234244,0.000000,16.552026,138.769784,13.681833,0.000000,42.539088,0.739244,12.629173,34.351375,12.049242,232.156865,28.028318,1.055656,9.268870,108.163377,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

38,09:15-09:30,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.611139,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.722146,116.284815,0.000000,9.553234,0.000000,1.234244,0.000000,16.552026,138.769784,13.681833,0.000000,42.539088,0.739244,12.629173,34.351375,12.049242,232.156865,28.028318,1.055656,9.268870,108.163377,19.884231,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

39,09:30-09:45,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.611139,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.770493,116.284815,0.000000,9.553234,0.000000,1.234244,0.000000,16.552026,138.769784,13.681833,0.000000,42.539088,0.739244,12.629173,34.351375,12.049242,232.156865,28.028318,1.055656,4.817500,93.756854,14.854841,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.41,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.83,0.000000,0.000000,1.801965,0,0,0,0,0

40,09:45-10:00,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,20.347692,0.000000,90.877303,0.000000,51.937806,0.000000,11.611139,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.742567,116.284815,0.000000,9.553234,0.000000,1.234244,0.000000,16.552026,138.769784,13.681833,0.000000,42.539088,0.739244,12.629173,34.351375,12.049242,232.156865,13.900684,1.055656,4.817500,89.403936,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.42,1.279076,2.585733,0.19,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.86,0.000000,0.000000,1.801965,0,0,0,0,0

41,10:00-10:15,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,10.173847,0.000000,90.877303,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.798850,116.284815,0.000000,0.000000,0.000000,1.604517,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.739244,12.629173,33.382780,21.618198,230.658315,13.900684,1.055656,4.817500,53.555461,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.42,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.86,0.000000,0.000000,1.801965,0,0,0,0,0

42,10:15-10:30,2.351036,0.000000,51.501002,51.057792,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,0.000000,0.000000,90.877303,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.784456,116.284815,0.000000,0.000000,0.000000,1.604517,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.739244,12.629173,33.382780,21.618198,230.658315,13.900684,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

43,10:30-10:45,2.351036,0.000000,51.501002,51.057792,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,0.000000,0.000000,90.877303,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.798850,116.284815,0.000000,0.000000,0.000000,1.604517,0.000000,16.552026,138.769784,13.029663,0.000000,42.539088,0.727117,12.629173,33.382780,21.158376,230.658315,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

44,10:45-11:00,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,0.000000,0.000000,90.877303,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.784456,116.284815,0.000000,0.000000,0.000000,1.604517,0.000000,16.552026,138.769784,13.029663,0.000000,42.539088,0.727117,12.629173,33.382780,21.158376,230.658315,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

45,11:00-11:15,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,0.000000,0.000000,90.877303,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.798850,116.284815,0.000000,0.000000,0.000000,0.740546,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.725793,12.629173,33.382780,21.158376,230.658315,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

46,11:15-11:30,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,0.000000,0.000000,90.877303,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.784456,116.284815,0.000000,0.000000,0.000000,0.740546,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.725793,12.629173,33.382780,21.158376,230.658315,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

47,11:30-11:45,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.798850,84.178586,0.000000,0.000000,0.000000,0.740546,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.738121,12.629173,33.382780,21.158376,230.658315,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

48,11:45-12:00,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,0.000000,0.000000,40.609675,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.784456,84.178586,0.000000,0.000000,0.000000,0.740546,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.738121,12.629173,33.382780,21.158376,230.658315,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

49,12:00-12:15,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,21.700986,0.000000,40.609675,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.784909,84.178586,0.415342,0.000000,0.000000,6.171218,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.739244,12.629173,33.382780,21.771756,232.435533,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

50,12:15-12:30,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,21.700986,0.000000,40.609675,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.770493,84.178586,0.415342,0.000000,0.000000,6.171218,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.739244,12.629173,33.382780,21.771756,232.435533,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

51,12:30-12:45,2.351036,0.000000,51.501002,48.930384,0.000000,0.000000,21.700986,0.000000,40.609675,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.784909,84.178586,0.415342,0.000000,0.000000,6.171218,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.737163,12.629173,33.382780,21.771756,232.435533,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.44,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.91,0.000000,0.000000,1.801965,0,0,0,0,0

52,12:45-13:00,2.351036,0.000000,51.501002,51.057792,0.000000,0.000000,21.700986,0.000000,40.609675,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.770493,84.178586,0.415342,0.000000,0.000000,6.171218,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.737163,12.629173,33.382780,21.771756,232.435533,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.42,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.85,0.000000,0.000000,1.801965,0,0,0,0,0

53,13:00-13:15,2.351036,0.000000,63.816459,51.057792,0.000000,0.000000,44.388381,0.000000,40.609675,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.784909,84.178586,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.737163,12.629173,33.382780,22.170089,232.435533,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.42,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.85,0.000000,0.000000,1.801965,0,0,0,0,0

54,13:15-13:30,2.351036,0.000000,63.816459,48.398532,0.000000,0.000000,44.388381,0.000000,40.609675,57.136865,0.000000,0.000000,47.444763,0.000000,51.937806,0.000000,11.603748,8.394844,0.000000,2.458347,0.000000,0.000000,121.902020,0.000000,0.000000,0.000000,181.770493,84.178586,0.857919,0.000000,0.000000,0.370273,0.000000,16.552026,138.769784,13.581362,0.000000,42.539088,0.737163,12.629173,33.382780,22.170089,232.435533,0.000000,1.055656,4.817500,41.430500,14.452500,0.000000,5.99,3.64,5.119751,2.307991,4.102703,2.29,0.000000,0.000000,1.78,1.76,1.888156,0.000000,3.383514,1.55,3.413168,2.10,336.237412,0.42,1.279076,2.585733,0.20,0.000000,1.872044,0.000000,0.85,0.799281,2.92,0.000000,2.860953,10.839401,1.87,2.691439,1.292867,0.000000,7.66,1.867362,3.413167,1.92,0.23,2.068586,0.85,0.000000,0.000000,1.801965,0,0,0,0,0

