Block,Time,ANTA_GF,CHAMERA1,AURY_GF,TANAKPUR,SEWA2,BSIUL,ANTA_LF,TANDA2,RAMPUR,DADRI_CRF,DADRI_LF,DHAULIGNGA,PARBATI3,KOLDAM,SINGRAULI,CHAMERA2,CHAMERA3,ANTA_CRF,URI,NAPP,JHAJJAR,RAPPC,DADRI_RF,AURY_LF,DADRI_GF,UNCHAHAR3,UNCHAHAR4,RIHAND3,KISHANGANGA,UNCHAHAR2,AURY_RF,KOTESHWR,SALAL,RIHAND1,RAPPB,TALA,KHSTPP-II,BRBCL,DADRT2,RIHAND2,NJPC,SINGRAULI_HYDRO,UNCHAHAR1,URI2,ANTA_RF,KHSTPP-I,FSTPP I & II,AURY_CRF,TEHRI,DULHASTI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,24.690344,0.000000,0.000000,0.000000,40.008028,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,653.125692,112.151663,0.000000,0.864225,20.452125,4.525522,0.000000,44.598796,19.670574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,6.525875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,416.922999,52.449800,0.000000,0.000000,0.000000,24.469268,0.000000,0.000000,0.000000,40.008028,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,616.993799,112.151663,0.000000,0.864225,20.259885,4.525522,0.000000,44.598796,19.670574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,6.525875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,416.922999,52.449800,0.000000,0.000000,0.000000,24.469268,0.000000,0.000000,0.000000,40.008028,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,616.993799,112.151663,0.000000,0.864225,20.259885,4.525522,0.000000,44.598796,19.670574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,6.525875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,397.891239,52.449800,0.000000,0.000000,0.000000,24.469268,0.000000,0.000000,0.000000,39.633160,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,546.922800,112.151663,0.000000,0.864225,20.259885,4.525522,0.000000,44.598796,19.670574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,6.525875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,397.891239,52.449800,0.000000,0.000000,0.000000,21.806744,0.000000,0.000000,0.000000,35.982439,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,532.504800,112.151663,0.000000,0.864225,18.529725,4.525522,0.000000,44.598796,19.670574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,344.382004,52.449800,0.000000,0.000000,0.000000,17.869189,0.000000,0.000000,0.000000,28.468533,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,491.173200,112.151663,0.000000,0.864225,18.529725,4.525522,0.000000,44.598796,16.440942,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,290.660536,52.449800,0.000000,0.000000,0.000000,17.869189,0.000000,0.000000,0.000000,28.468533,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,422.380116,112.151663,0.000000,0.864225,18.529725,4.525522,0.000000,44.598796,16.440942,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,232.882804,52.449800,0.000000,0.000000,0.000000,17.753845,0.000000,0.000000,0.000000,35.202028,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,398.926836,112.151663,0.000000,0.864225,15.824524,4.525522,0.000000,44.161757,14.864574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,232.882804,52.449800,0.000000,0.000000,0.000000,17.753845,0.000000,0.000000,0.000000,35.202028,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,359.488800,112.151663,0.000000,0.864225,15.824524,4.525522,0.000000,44.161757,14.864574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,232.882804,52.449800,0.000000,0.000000,0.000000,17.753845,0.000000,0.000000,0.000000,35.202028,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,359.488800,112.151663,0.000000,0.864225,15.824524,4.525522,0.000000,39.038561,14.864574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.485631,20.017951,232.882804,52.449800,0.000000,0.000000,0.000000,17.753845,0.000000,0.000000,0.000000,35.202028,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,120.995856,17.113013,359.488800,112.151663,0.000000,0.864225,15.824524,4.525522,0.000000,39.038561,14.864574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,25.467955,20.017951,232.882804,52.449800,0.000000,0.000000,0.000000,17.753845,0.000000,0.000000,0.000000,35.202028,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,107.887972,17.113013,359.488800,112.151663,0.000000,0.864225,15.824524,4.525522,0.000000,33.449097,14.864574,0.000000,14.230566,0.000000,402.521724,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,25.467955,20.017951,232.882804,52.449800,0.000000,0.000000,0.000000,17.753845,0.000000,0.000000,0.000000,35.202028,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,107.887972,17.113013,359.488800,112.151663,0.000000,0.864225,15.824524,4.525522,0.000000,33.449097,14.864574,0.000000,14.230566,0.000000,402.521724,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,2.122330,20.017951,230.197788,52.449800,0.000000,0.000000,0.000000,13.956624,0.000000,0.000000,0.000000,35.202028,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,107.885088,17.113013,359.488800,112.151663,0.000000,0.845837,11.537284,4.525522,0.000000,30.720721,14.864574,0.000000,14.230566,0.000000,402.521724,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,2.122330,20.017951,232.882804,52.449800,0.000000,0.000000,0.000000,17.751003,0.000000,0.000000,0.000000,40.745364,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,107.885088,17.113013,370.062000,112.151663,0.000000,0.845837,18.375127,4.525522,0.000000,33.449097,14.864574,0.000000,28.461132,0.000000,402.521724,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,316.975693,52.449800,0.000000,0.000000,0.000000,21.428608,0.000000,0.000000,0.000000,40.745364,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,107.885088,17.113013,452.663054,112.151663,0.000000,0.845837,18.383527,4.525522,0.000000,33.449097,19.925676,0.000000,28.461132,0.000000,402.521724,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,374.647693,52.449800,0.000000,0.000000,0.000000,21.428608,0.000000,0.000000,0.000000,40.745364,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,107.885088,17.113013,554.625833,112.151663,0.000000,0.845837,18.383527,4.525522,0.000000,33.449097,19.925676,0.000000,41.783364,0.000000,402.521724,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,107.885088,17.113013,597.472692,112.151663,0.000000,0.845837,20.973384,4.525522,0.000000,33.449097,19.925676,0.000000,41.783364,0.000000,402.521724,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,0.000000,1.340297,88.430400,0.000000,0.000000,107.885088,17.113013,627.269892,112.151663,20.207692,0.845837,20.973384,4.525522,0.000000,33.449097,19.925676,0.000000,42.388920,0.000000,402.521724,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,107.885088,17.113013,653.125692,112.151663,21.846154,0.845837,20.973384,4.525522,0.000000,33.449097,19.925676,0.000000,42.691698,0.000000,402.521724,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,107.885088,17.113013,653.125692,112.151663,44.602564,0.845837,20.973384,4.525522,0.000000,33.449097,19.925676,0.000000,42.691698,0.000000,402.521724,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.618471,0.000000,0.000000,133.904772,12.659042,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,107.885088,17.113013,653.125692,112.151663,67.358974,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,42.691698,0.000000,402.521724,0,0,0,0,0

70,17:15-17:30,0.000000,6.758197,0.000000,0.000000,2.818815,1.057320,0.000000,0.000000,0.000000,0.000000,0.000000,15.470576,0.000000,0.000000,133.904772,12.659042,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,25.589066,6.701486,88.430400,0.000000,0.000000,107.885088,17.113013,653.125692,112.151663,89.933332,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,42.691698,15.839473,402.521724,0,0,0,0,0

71,17:30-17:45,0.000000,13.364525,0.000000,0.000000,5.073867,18.803379,0.000000,0.000000,0.000000,0.000000,0.000000,17.563116,0.000000,0.000000,133.904772,38.438388,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,37.454811,53.611891,88.430400,0.000000,0.000000,107.885088,17.113013,653.125692,112.151663,112.416665,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,42.691698,31.678945,402.521724,0,0,0,0,0

72,17:45-18:00,0.000000,21.261744,0.000000,0.000000,5.073867,18.803379,0.000000,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,0.000000,133.904772,38.438388,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,37.454811,53.611891,88.430400,0.000000,0.000000,107.885088,17.113013,653.125692,112.151663,112.416665,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,42.691698,31.678945,402.521724,0,0,0,0,0

73,18:00-18:15,0.000000,25.058484,0.000000,0.000000,5.073867,12.535586,0.000000,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,0.000000,133.904772,38.438388,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,37.454811,40.208918,88.430400,0.000000,0.000000,107.885088,17.113013,653.125692,112.151663,112.416665,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,42.691698,31.678945,402.521724,0,0,0,0,0

74,18:15-18:30,0.000000,25.058484,0.000000,0.000000,5.073867,12.535586,0.000000,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,0.000000,133.904772,38.438388,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,37.454811,40.208918,88.430400,0.000000,0.000000,107.885088,17.113013,653.125692,112.151663,112.416665,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,42.691698,31.678945,402.521724,0,0,0,0,0

75,18:30-18:45,0.000000,25.058484,0.000000,0.000000,5.073867,12.535586,0.000000,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,0.000000,133.904772,38.438388,0.000000,0.000000,2.652912,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,37.454811,40.208918,88.430400,0.000000,0.000000,141.542826,17.113013,653.125692,112.151663,89.933332,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,42.691698,31.678945,402.521724,0,0,0,0,0

76,18:45-19:00,0.000000,25.058484,0.000000,0.000000,5.073867,12.535586,0.000000,0.000000,0.000000,0.000000,0.000000,16.506688,0.000000,0.000000,133.904772,38.438388,0.000000,0.000000,33.957274,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,37.454811,40.208918,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,67.449999,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,42.691698,31.678945,402.521724,0,0,0,0,0

77,19:00-19:15,0.000000,13.504245,0.000000,0.000000,2.690687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.618471,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,33.957274,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,25.589066,6.701486,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,44.966666,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,41.783364,15.839473,402.521724,0,0,0,0,0

78,19:15-19:30,0.000000,6.074784,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.618471,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,2.652912,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,35.591025,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,41.783364,0.000000,402.521724,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,18.205128,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,41.783364,0.000000,402.521724,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,0.000000,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,41.783364,0.000000,402.521724,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,0.000000,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,41.783364,0.000000,402.521724,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,0.000000,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,41.783364,0.000000,402.521724,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,0.000000,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,41.783364,0.000000,402.521724,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,0.000000,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,41.783364,0.000000,402.521724,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,0.000000,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,27.250020,0.000000,402.521724,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,2.334563,20.017951,418.540122,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,653.125692,112.151663,0.000000,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,27.250020,0.000000,402.521724,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,32.896109,20.017951,406.936131,52.449800,0.000000,0.000000,0.000000,25.366164,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,582.687610,112.151663,0.000000,0.845837,20.973384,4.525522,0.000000,32.089662,19.925676,0.000000,27.250020,0.000000,402.521724,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,32.896109,20.017951,346.304404,52.449800,0.000000,0.000000,0.000000,17.753845,0.000000,0.000000,0.000000,40.745364,0.000000,17.059378,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,578.545799,112.151663,0.000000,0.845837,14.863324,4.525522,0.000000,32.089662,19.925676,0.000000,14.230566,0.000000,402.521724,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,2.122330,20.017951,288.632404,52.449800,0.000000,0.000000,0.000000,21.691400,0.000000,0.000000,0.000000,35.942152,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,551.642292,112.151663,0.000000,0.845837,18.414381,4.525522,0.000000,33.267058,14.864574,0.000000,14.230566,0.000000,402.521724,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,269.408404,52.449800,0.000000,0.000000,0.000000,21.691400,0.000000,0.000000,0.000000,35.942152,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,544.250664,112.151663,0.000000,0.845837,18.414381,4.525522,0.000000,33.449097,14.864574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,233.844004,52.449800,0.000000,0.000000,0.000000,21.691400,0.000000,0.000000,0.000000,35.942152,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,546.105780,112.151663,0.000000,0.845837,18.414381,4.396221,0.000000,33.449097,14.864574,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,233.844004,52.449800,0.000000,0.000000,0.000000,19.676245,0.000000,0.000000,0.000000,35.942152,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,543.327912,112.151663,0.000000,0.845837,16.305124,4.396221,0.000000,33.449097,11.634942,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,233.844004,52.449800,0.000000,0.000000,0.000000,19.676245,0.000000,0.000000,0.000000,35.942152,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,519.307524,112.151663,0.000000,0.845837,16.305124,4.396221,0.000000,33.449097,11.634942,0.000000,0.000000,0.000000,402.521724,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,233.844004,52.449800,0.000000,0.000000,0.000000,19.781977,0.000000,0.000000,0.000000,31.140207,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,457.406244,112.151663,0.000000,0.845837,16.333960,4.396221,0.000000,33.449097,11.634942,0.000000,0.000000,15.839473,402.521724,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,233.844004,52.449800,0.000000,0.000000,0.000000,19.781977,0.000000,0.000000,0.000000,29.208657,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,393.659460,112.151663,0.000000,0.845837,16.333960,4.396221,0.000000,33.449097,11.634942,0.000000,0.000000,15.839473,402.521724,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.904772,0.000000,0.000000,0.000000,1.591747,20.017951,233.844004,52.449800,0.000000,0.000000,0.000000,19.781977,0.000000,0.000000,0.000000,29.208657,0.000000,9.003560,1.340297,88.430400,0.000000,0.000000,141.547177,17.113013,359.229276,112.151663,0.000000,0.845837,16.333960,4.396221,0.000000,33.449097,11.634942,0.000000,0.000000,15.839473,402.521724,0,0,0,0,0

