Block,Time,AURY_CRF,AURY_RF,UNCHAHAR3,RAMPUR,RAPPB,NAPP,CHAMERA1,URI,DADRI_LF,SALAL,ANTA_CRF,SINGRAULI,DADRI_CRF,PARBATI3,NJPC,CHAMERA3,CHAMERA2,DHAULIGNGA,DADRT2,KOLDAM,TANAKPUR,KOTESHWR,DADRI_RF,RIHAND3,JHAJJAR,DULHASTI,BSIUL,SINGRAULI_HYDRO,UNCHAHAR4,AURY_GF,UNCHAHAR2,ANTA_RF,ANTA_LF,ANTA_GF,TANDA2,URI2,RAPPC,RIHAND1,RIHAND2,UNCHAHAR1,TEHRI,DADRI_GF,SEWA2,AURY_LF,NLCIIST2,KGSU1AND2,VSTPS II,SIMHST2,VSTPS V,FSTPP I & II,KUDGI,KSTPS I&II,VSTPS I,KKNP,KAWAS-ComGas,KHSTPP-II,BRBCL,NNTPP,GADARWARA-I,MOUDA,NLCTS2EXP,SOLAPUR,SIPAT I,KISHANGANGA,TALST2,VSTPS III,GANDHAR-NAPM,KAPS,RSTPSU7,VSTPS IV,SASAN,TAPS-II,VALLURNTECL,KAWAS-RLNG,GANDHAR-ComGas,NTPL,KGSU3AND4,KSTPS7,LARA-I,SIPAT II,RSTPSU1TO6,KAWAS-APM,KAWAS-NAPM,TALA,NLCIIST1,GANDHAR-APM,NLCEXP,KAWAS-zLIQ,KHSTPP-I,MAPS,KHARGONE-I,MOUDA_II,GANDHAR-RLNG,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
81,20:00-20:15,0.000000,0.000000,22.386254,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,146.686423,30.656970,43.695166,38.432727,365.744823,4.114565,4.210801,16.847192,0.000000,122.319536,458.461877,52.115693,6.336214,1.000423,1.366282,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,18.159018,27.665025,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.274169,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,22.386254,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,146.686423,30.656970,43.695166,38.432727,372.740169,4.114565,4.210801,16.847192,0.000000,122.319536,458.461877,52.115693,6.336214,1.000423,1.366282,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,18.159018,27.665025,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.274169,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.57,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,17.461955,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,146.686423,30.656970,43.695166,38.432727,364.435655,4.114565,4.210801,16.847192,0.000000,122.319536,457.784247,52.115693,12.566080,1.000423,1.366282,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,13.824177,27.665025,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.274169,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.59,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,17.461955,2.288787,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,52.505911,118.774431,30.656970,42.186474,38.432727,364.473835,4.114565,4.210801,16.641739,0.000000,122.319536,370.772247,52.115693,12.566080,1.000423,1.366282,0.000000,42.100250,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,13.824177,27.665025,0.000000,16.608716,0.000000,0.39,1.93,1.878456,1.79,1.283457,13.776900,9.02,2.870752,2.274169,1.57,0.000000,142.618106,14.502010,0.19,4.151343,1.873758,1.61,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.90,0.000000,0.84,0.000000,44.858631,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,17.461955,2.288787,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,118.774431,30.656970,42.186474,38.432727,364.435655,4.114565,4.210801,16.641739,0.000000,122.319536,419.112247,52.115693,19.008642,1.000423,1.366282,0.000000,36.526864,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,13.824177,27.665025,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.295032,1.57,0.000000,123.798643,14.502010,0.17,4.151343,1.873758,1.61,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.88,0.000000,0.84,0.000000,38.299202,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,17.461955,2.288787,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,118.774431,30.656970,42.186474,38.432727,364.473835,4.114565,4.210801,16.641739,0.000000,122.319536,419.112247,52.115693,19.008642,1.000423,1.366282,0.000000,36.526864,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,13.824177,27.665025,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.295032,1.57,0.000000,123.798643,14.502010,0.16,4.151343,1.873758,1.61,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.84,0.000000,38.299202,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,17.461955,2.288787,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,118.774431,30.656970,42.186474,38.432727,364.435655,4.114565,6.192354,16.641739,0.000000,122.319536,419.112247,52.115693,19.008642,0.980807,1.366282,0.000000,36.526864,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,13.824177,27.665025,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.295032,1.57,0.000000,123.798643,14.502010,0.15,4.151343,1.873758,1.61,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.88,0.000000,38.299202,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,17.461955,2.288787,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,16.114346,118.774431,30.656970,42.186474,38.432727,364.473835,4.114565,6.192354,16.641739,0.000000,122.319536,419.112247,52.115693,19.008642,0.980807,1.366282,0.000000,36.526864,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,13.824177,27.665025,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.295032,1.57,0.000000,123.798643,14.502010,0.14,4.151343,1.873758,1.61,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.81,0.000000,0.88,0.000000,38.299202,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,14.034372,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,146.686423,30.656970,43.695166,38.432727,363.707427,4.114565,6.192354,16.847192,0.000000,122.319536,413.569486,52.115693,19.008642,0.980807,0.738652,0.000000,22.805204,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,11.701117,27.665025,0.000000,16.608716,0.000000,0.42,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.295032,1.57,0.000000,123.798643,14.502010,0.14,4.151343,1.873758,1.61,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.85,0.000000,0.88,0.000000,38.299202,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,14.034372,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,146.686423,30.656970,43.695166,38.432727,363.746752,4.114565,6.192354,16.847192,0.000000,122.319536,413.569486,52.115693,19.008642,0.980807,0.738652,0.000000,23.101887,0.000000,0.000000,0.000000,2.359089,32.773832,56.909962,91.188559,116.683092,11.701117,27.665025,0.000000,16.608716,0.000000,0.43,1.93,1.878456,1.79,1.283457,10.277567,9.02,2.870752,2.295032,1.57,0.000000,123.798643,14.502010,0.14,4.151343,1.873758,1.61,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.86,0.000000,0.88,0.000000,38.299202,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,14.034372,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,146.686423,30.656970,43.695166,38.432727,363.707427,4.114565,6.192354,16.847192,0.000000,122.319536,234.313488,52.115693,19.008642,0.980807,0.738652,0.000000,23.101887,0.000000,0.000000,0.000000,2.359089,32.208765,56.909962,91.188559,116.683092,11.701117,27.665025,0.000000,16.608716,0.000000,0.43,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.295032,1.57,0.000000,101.837718,14.502010,0.14,4.151343,1.873758,1.61,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.86,0.000000,0.88,0.000000,27.584255,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,14.034372,2.787539,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,146.686423,30.656970,43.695166,38.432727,363.746752,4.114565,6.192354,16.847192,0.000000,122.319536,213.166471,52.115693,19.008642,0.980807,0.738652,0.000000,23.101887,0.000000,0.000000,0.000000,2.359089,32.208765,56.909962,91.188559,116.683092,11.701117,27.665025,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.295032,1.57,0.000000,75.660898,14.502010,0.14,4.151343,1.873758,1.61,1.712429,5.137286,2.522830,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.82,0.000000,0.88,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,14.153788,2.288787,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,118.774431,30.656970,42.186474,38.432727,363.876627,4.114565,4.953883,8.629050,0.000000,122.319536,298.267934,52.115693,19.008642,0.980807,0.739019,0.000000,23.117155,0.000000,0.000000,0.000000,2.359089,32.208765,56.909962,91.188559,116.683092,11.702943,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.295032,1.57,0.000000,75.660898,14.502010,0.14,4.151343,1.873758,1.63,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.82,0.000000,0.88,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,14.153788,1.523581,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,79.182954,30.656970,42.186474,38.432727,363.915686,4.114565,4.953883,8.423597,0.000000,122.319536,320.436255,52.115693,19.008642,0.980807,0.739019,0.000000,23.117155,0.000000,0.000000,0.000000,2.359089,32.208765,56.909962,91.188559,116.683092,11.702943,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.295032,1.57,0.000000,75.660898,14.502010,0.14,4.151343,1.873758,1.66,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.82,0.000000,0.88,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,14.153788,1.523581,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,79.182954,30.656970,42.186474,38.432727,363.911780,4.114565,4.953883,8.423597,0.000000,122.319536,325.580034,52.115693,19.008642,0.980807,0.739019,0.000000,23.117264,0.000000,0.000000,0.000000,2.359089,32.208765,56.909962,91.188559,116.683092,11.703150,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.295032,1.57,0.000000,75.660898,14.502010,0.14,4.151343,1.873758,1.67,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.82,0.000000,0.88,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,14.153788,1.523581,0.000000,41.657611,41.243688,47.496950,0.000000,80.886355,0.000000,139.245073,0.000000,3.760014,79.182954,30.656970,42.186474,38.432727,363.950840,4.114565,4.953883,8.423597,0.000000,122.319536,325.580034,52.115693,19.008642,0.980807,0.739019,0.000000,23.117264,0.000000,0.000000,0.000000,2.359089,32.208765,56.909962,91.188559,116.683092,11.703150,26.640394,0.000000,16.608716,0.000000,0.41,1.93,1.878456,1.79,1.283457,7.127153,9.02,2.870752,2.295032,1.57,0.000000,75.660898,14.502010,0.14,4.151343,1.873758,1.67,1.712429,5.137286,2.466767,2.89,0.947311,0.000000,0.792042,1.88,2.594590,404.866836,2.700657,2.30,0.000000,0.000000,1.01,1.06,1.297295,4.116755,0.904068,5.85,0.000000,0.000000,0.000000,0.82,0.000000,0.88,0.000000,23.430881,0.24,3.424858,3.395103,0.000000,0,0,0,0,0

