Block,Time,AURY_RF,UNCHAHAR3,CHAMERA2,SINGRAULI_HYDRO,DADRI_CRF,URI2,DADRT2,DADRI_LF,ANTA_LF,DADRI_RF,RAPPC,SEWA2,DHAULIGNGA,NJPC,SINGRAULI,NAPP,AURY_LF,CHAMERA1,KOLDAM,UNCHAHAR4,AURY_GF,ANTA_RF,RIHAND1,BRBCL,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,SASAN,KISHANGANGA,SALAL,DULHASTI,PARBATI3,RAPPB,UNCHAHAR1,RIHAND2,TANAKPUR,KOTESHWR,CHAMERA3,URI,TANDA2,ANTA_CRF,DADRI_GF,RAMPUR,ANTA_GF,UNCHAHAR2,JHAJJAR,BSIUL,TEHRI,RIHAND3,AURY_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,21.394828,0.000000,0.627395,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,18.555668,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,46.515906,0.000000,0.000000,0.000000,9.445074,113.943375,2.100609,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,39.556027,366.957955,0.000000,0.000000,73.847172,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,21.394828,0.000000,0.627395,0.000000,29.195548,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.016035,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,34.746821,0.000000,0.000000,0.000000,9.445074,113.943375,1.853479,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,39.556027,351.524355,0.000000,0.000000,73.847172,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,21.394828,0.000000,0.627395,0.000000,29.195548,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,34.746821,0.000000,0.000000,0.000000,9.445074,113.943375,1.853479,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,39.556027,351.524355,0.000000,0.000000,73.847172,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,19.465628,0.000000,0.627395,0.000000,29.195548,254.802466,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,34.746821,0.000000,0.000000,0.000000,8.480474,113.943375,1.853479,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,39.556027,351.524355,0.000000,0.000000,73.847172,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,19.465628,0.000000,0.627395,0.000000,29.195548,184.386666,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,15.534497,39.672937,142.293572,0.000000,403.945542,0.000000,34.746821,0.000000,0.000000,0.000000,8.480474,113.943375,1.853479,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,0.000000,73.847172,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,14.825902,0.000000,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,15.534497,39.672937,142.293572,0.000000,403.945542,0.000000,33.625956,0.000000,0.000000,0.000000,6.646094,113.943375,1.853479,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,347.555026,0.000000,0.000000,73.847172,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,14.825902,0.000000,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,15.534497,30.828616,127.375334,0.000000,403.945542,0.000000,33.625956,0.000000,0.000000,0.000000,6.646094,113.943375,1.853479,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,0.000000,73.847172,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,14.825902,0.000000,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,11.864580,30.828616,99.256472,0.000000,403.945542,0.000000,46.515906,0.000000,0.000000,0.000000,6.646094,113.943375,1.853479,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,0.000000,73.847172,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,14.825902,0.000000,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,120.298546,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,99.256472,0.000000,403.945542,0.000000,46.515906,0.000000,0.000000,0.000000,6.646094,113.943375,1.853479,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,11.971651,73.847172,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,14.825902,0.000000,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,114.178930,0.000000,403.945542,0.000000,46.515906,0.000000,0.000000,0.000000,6.646094,97.457786,1.606348,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,11.971651,41.654611,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,14.825902,0.000000,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,114.178930,0.000000,403.945542,0.000000,46.515906,0.000000,0.000000,0.000000,6.646094,90.910946,1.606348,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,11.971651,41.654611,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,14.825902,3.214530,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,114.178930,0.000000,403.945542,0.000000,43.713743,0.000000,0.000000,0.000000,6.646094,90.910946,0.247131,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,11.971651,41.654611,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,14.825902,9.000683,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,114.178930,0.000000,403.945542,0.000000,43.713743,0.000000,0.000000,0.000000,6.646094,90.910946,0.247131,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,23.943301,41.654611,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,14.825902,12.703821,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,99.256472,0.000000,403.945542,0.000000,43.713743,0.000000,0.000000,0.000000,6.646094,90.910946,4.448349,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,25.158697,41.654611,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,14.825902,12.703821,0.627395,0.000000,22.707649,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,99.256472,0.000000,403.945542,0.000000,43.713743,0.000000,0.000000,0.000000,6.646094,90.910946,4.448349,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,25.158697,41.654611,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,14.825902,12.703821,0.000000,0.000000,30.768215,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,99.256472,0.000000,403.945542,0.000000,48.197204,0.000000,0.000000,0.000000,6.646094,90.910946,4.448349,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,25.158697,41.654611,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,14.825902,12.703821,0.000000,0.000000,30.768215,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,99.256472,0.000000,403.945542,0.000000,48.197204,0.000000,0.000000,0.000000,6.646094,90.910946,4.448349,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,25.158697,41.654611,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,14.825902,12.703821,0.000000,0.000000,30.768215,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,99.256472,0.000000,403.945542,0.000000,48.197204,15.895501,0.000000,0.000000,6.646094,90.910946,0.000000,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,25.158697,41.654611,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,14.825902,12.703821,0.000000,0.000000,30.768215,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,109.745822,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,60.022814,19.291953,11.864580,30.828616,99.256472,0.000000,403.945542,0.000000,48.197204,15.895501,0.000000,0.000000,6.646094,113.943375,0.000000,8.084313,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,25.158697,73.847172,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,14.825902,22.501706,0.000000,0.000000,30.768215,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,21.466691,119.574071,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,11.864580,30.828616,99.256472,0.000000,403.945542,0.000000,43.713743,15.895501,0.000000,0.000000,6.646094,113.943375,0.000000,8.084313,0.000000,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,25.158697,73.847172,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,14.825902,22.501706,0.000000,0.000000,30.768215,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,43.390120,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,11.864580,30.828616,127.375334,0.000000,403.945542,0.000000,43.713743,15.895501,0.000000,0.000000,6.646094,113.943375,0.000000,8.084313,0.000000,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,23.738806,347.555026,0.000000,25.158697,73.847172,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,19.861596,22.501706,0.000000,0.000000,30.768215,180.380200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,67.688586,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.810953,38.609709,127.375334,0.000000,403.945542,0.000000,45.955473,15.895501,0.000000,0.000000,6.646094,113.943375,0.000000,8.084313,0.000000,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,347.555026,0.000000,37.738046,73.847172,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,19.861596,22.501706,0.000000,0.000000,30.768215,214.576487,0.000000,0.000000,0.000000,51.778474,15.686904,8.792233,87.054282,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,18.327943,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,15.895501,0.000000,0.000000,8.480474,113.943375,0.000000,16.168625,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,37.738046,73.847172,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,19.861596,38.111462,0.000000,0.000000,30.768215,284.173595,0.000000,0.000000,0.000000,51.778474,15.686904,17.625241,100.482382,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,15.895501,0.000000,0.000000,8.480474,113.943375,0.000000,24.252938,18.670489,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,36.061378,351.524355,0.000000,37.738046,73.847172,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,19.861596,38.111462,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,16.201229,26.427667,112.814311,121.141702,41.722808,0.000000,41.530853,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,31.791001,0.000000,0.000000,8.480474,113.943375,0.000000,30.435059,28.033985,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,36.061378,351.524355,0.000000,50.317394,73.847172,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,19.861596,38.111462,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,16.201229,26.427667,112.814311,121.141702,41.722808,0.000000,41.530853,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,31.791001,0.000000,0.000000,8.480474,113.943375,0.000000,30.435059,28.033985,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,36.061378,351.524355,0.000000,50.317394,73.847172,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,19.861596,38.111462,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,16.201229,26.427667,112.814311,121.141702,41.722808,0.000000,41.530853,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,31.791001,0.000000,0.000000,8.480474,113.943375,0.000000,30.435059,28.033985,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,39.919778,351.524355,0.000000,50.317394,73.847172,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,19.861596,38.111462,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,16.201229,26.427667,112.814311,121.141702,41.722808,0.000000,41.530853,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,31.791001,0.000000,0.000000,8.480474,113.943375,0.000000,30.435059,28.033985,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,39.919778,351.524355,0.000000,50.317394,88.319431,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,21.790796,38.111462,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,16.201229,17.625241,100.482382,121.141702,41.722808,0.000000,41.530853,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,31.791001,0.000000,0.000000,9.445074,113.943375,0.000000,30.435059,28.033985,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,39.919778,351.524355,0.000000,50.317394,113.578700,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,21.790796,38.111462,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,16.201229,8.812620,73.260791,121.141702,41.722808,0.000000,41.530853,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,31.791001,0.000000,0.000000,9.445074,113.943375,0.000000,30.435059,28.033985,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,39.919778,351.524355,0.000000,50.317394,119.287862,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,21.790796,9.643588,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,8.812620,55.722048,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,15.895501,0.000000,0.000000,9.445074,113.943375,0.000000,16.168625,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,39.919778,351.524355,0.000000,37.738046,119.287862,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,21.790796,9.643588,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,8.812620,27.404286,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,43.713743,15.895501,0.000000,0.000000,9.445074,113.943375,0.741392,8.084313,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,39.919778,351.524355,0.000000,37.738046,119.287862,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,21.790796,9.643588,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,8.812620,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,43.713743,15.895501,0.000000,0.000000,9.445074,113.943375,0.741392,0.000000,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,39.919778,351.524355,0.000000,37.738046,119.287862,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,8.812620,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,44.834608,0.000000,0.000000,0.000000,8.480474,113.943375,0.741392,0.000000,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,35.321433,351.524355,0.000000,25.158697,119.287862,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,19.996158,44.530277,142.293572,0.000000,403.945542,0.000000,44.834608,0.000000,0.000000,0.000000,8.480474,113.943375,0.741392,0.000000,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,25.158697,119.287862,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,44.834608,0.000000,0.000000,0.000000,8.480474,113.943375,0.741392,0.000000,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,25.158697,119.287862,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,44.834608,0.000000,0.000000,0.000000,8.480474,113.943375,0.741392,0.000000,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,25.158697,119.287862,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,6.425394,0.000000,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,25.158697,119.287862,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,6.425394,0.000000,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,25.158697,119.287862,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,6.425394,0.000000,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,25.158697,119.287862,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,0.000000,0.000000,9.335244,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,25.158697,119.287862,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,0.000000,0.000000,9.335244,4.259674,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,11.971651,119.287862,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,0.000000,0.000000,9.335244,4.259674,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,11.971651,119.287862,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,0.000000,0.000000,0.000000,12.779021,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,11.971651,119.287862,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,289.817446,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,142.293572,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,0.000000,0.000000,0.000000,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,11.971651,119.287862,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,254.802466,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,38.742677,122.755864,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,0.000000,0.000000,0.000000,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,11.971651,119.287862,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,19.861596,12.600956,0.000000,0.000000,30.768215,185.203200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,38.742677,122.755864,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,0.000000,0.000000,0.000000,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,0.000000,119.287862,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,19.861596,12.600956,0.627395,0.000000,30.768215,185.203200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,19.291953,17.719702,44.530277,140.118664,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,0.000000,0.000000,0.000000,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,0.000000,119.287862,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,19.861596,12.600956,0.627395,0.000000,30.768215,185.203200,0.000000,0.000000,0.000000,51.778474,15.686904,0.000000,0.000000,121.141702,41.722808,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,88.743200,18.743042,17.719702,44.530277,140.118664,0.000000,403.945542,0.000000,45.955473,0.000000,0.000000,0.000000,8.480474,113.943375,0.000000,0.000000,0.000000,34.609848,0.000000,0.000000,0.000000,0.000000,0.000000,31.463033,351.524355,0.000000,0.000000,119.287862,0.000000,0,0,0,0,0

