Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
30,07:15-07:30,41.4,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,9.154482,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,224.80585,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.7024,15.00135,348.975

31,07:30-07:45,41.4,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,236.675996,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.7612,15.00135,348.975

32,07:45:08:00,41.4,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,236.675996,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.82,15.00135,348.975

33,08:00-08:15,47.472,27.165099,124.384996,130.580717,0,124.823019,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,248.546142,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.8494,15.00135,348.975

34,08:15-08:30,47.472,27.165099,124.384996,130.580717,0,124.823019,12.0414,63.107597,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,248.546142,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.8788,15.00135,348.975

35,08:30-08:45,47.472,27.165099,124.384996,130.580717,0,124.823019,12.0414,64.382499,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,260.416289,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.00135,348.975

36,08:45:09:00,47.472,27.165099,124.384996,130.580717,0,124.823019,12.0414,64.382499,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,260.416289,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.00135,348.975

37,09:00:09:15,41.4,27.165099,124.384996,130.580717,0,124.823019,5.124,64.382499,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,272.286435,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.9658,15.00135,348.975

38,09:15-09:30,41.4,27.165099,124.384996,130.580717,0,124.823019,5.124,64.382499,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,284.156581,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.9658,15.00135,348.975

39,09:30-09:45,41.4,27.165099,124.384996,130.580717,0,124.823019,6.405,64.382499,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,296.026728,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.9658,15.00135,348.975

40,09:45-10:00,41.4,27.165099,124.384996,130.580717,0,124.823019,12.0414,64.382499,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,307.896874,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.9658,15.00135,348.975

41,10:00-10:15,41.4,38.350728,124.384996,130.580717,0,124.823019,12.0414,64.382499,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,319.76702,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

42,10:15-10:30,47.472,38.350728,124.384996,130.580717,0,124.823019,12.0414,64.382499,22.630299,27.63898,76.692,1.212818,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,331.637166,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

43,10:30-10:45,47.472,38.350728,124.384996,130.580717,0,124.823019,12.0414,64.382499,22.630299,27.63898,46.48,1.212818,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,343.507312,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

44,10:45-11:00,47.472,38.350728,124.384996,130.580717,0,124.823019,12.0414,64.382499,22.630299,27.63898,46.48,1.212818,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,355.377459,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

45,11:00-11:15,47.472,38.350728,124.384996,130.580717,0,130.460188,12.0414,64.382499,22.630299,27.63898,52.29,1.212818,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,367.247605,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

46,11:15-11:30,39.744,38.350728,124.384996,130.580717,0,130.460188,12.0414,64.382499,22.630299,27.63898,52.29,1.212818,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,379.117751,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

47,11:30-11:45,39.744,38.350728,124.384996,130.580717,0,130.460188,12.0414,64.382499,22.630299,27.63898,76.692,1.126188,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,390.987898,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

48,11:45-12:00,39.744,38.350728,124.384996,130.580717,0,130.460188,12.0414,64.382499,22.630299,27.63898,76.692,1.126188,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,402.858044,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

