Block,Time,JHAJJAR,UNCHAHAR4,DADRI_GF,CHAMERA3,NAPP,NJPC,RIHAND3,DADRI_LF,UNCHAHAR1,TANAKPUR,RAMPUR,RAPPB,DADRI_CRF,RAPPC,ANTA_GF,KOLDAM,TEHRI,UNCHAHAR3,DULHASTI,CHAMERA1,ANTA_LF,AURY_RF,SEWA2,KOTESHWR,AURY_LF,DADRI_RF,ANTA_CRF,PARBATI3,SALAL,AURY_GF,RIHAND1,URI2,BSIUL,RIHAND2,UNCHAHAR2,TANDA2,ANTA_RF,SINGRAULI,DHAULIGNGA,CHAMERA2,AURY_CRF,SINGRAULI_HYDRO,URI,DADRT2,KISHANGANGA,FSTPP I & II,BRBCL,KHSTPP-I,SASAN,TALA,KHSTPP-II,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,396.183000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,25.825334,0.000000,69.573600,30.822440,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,448.710102,0.000000,11.018320,13.805528,37.678936,337.214542,21.591007,142.544348,89.87,0,0,0,0,0

48,11:45-12:00,396.183000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,47.770544,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,25.825334,0.000000,69.573600,30.822440,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,46.938989,448.710102,0.000000,11.018320,13.805528,37.678936,337.214542,21.591007,142.544348,89.87,0,0,0,0,0

49,12:00-12:15,396.183000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,25.825334,0.000000,69.573600,30.822440,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,46.938989,439.047102,0.000000,11.018320,13.805528,37.678936,337.214542,21.591007,142.544348,89.87,0,0,0,0,0

50,12:15-12:30,396.183000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,25.825334,0.000000,69.573600,30.822440,0.000000,56.006651,35.388805,0.000000,0.000000,99.649688,8.807728,0.000000,0.000000,0.794869,11.734747,439.047102,0.000000,11.018320,13.805528,37.678936,337.214542,21.591007,142.544348,89.87,0,0,0,0,0

51,12:30-12:45,396.183000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,25.825334,0.000000,69.573600,11.698801,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,448.710102,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

52,12:45-13:00,396.183000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,25.825334,0.000000,69.573600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,448.710102,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

53,13:00-13:15,328.542000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,4.831500,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,7.989153,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.099067,0.000000,56.006651,28.394532,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,468.655500,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

54,13:15-13:30,328.542000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,4.831500,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,6.764100,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.099067,0.000000,56.006651,28.394532,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,468.655500,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

55,13:30-13:45,343.036500,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,4.831500,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,6.764100,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.099067,0.000000,56.006651,39.576487,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,477.699102,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

56,13:45-14:00,396.183000,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,4.831500,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,6.764100,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,501.856602,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

57,14:00-14:15,420.340500,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,8.916198,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,516.351102,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

58,14:15-14:30,420.340500,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,535.677102,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

59,14:30-14:45,420.340500,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,487.362102,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

60,14:45-15:00,420.340500,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,69.573600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,513.100883,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

61,15:00-15:15,420.340500,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,75.735513,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,535.677102,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

62,15:15-15:30,420.340500,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.757721,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.587748,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,85.087453,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,555.003102,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

63,15:30-15:45,444.493168,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.728732,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.520107,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,69.573600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,636.325460,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

64,15:45-16:00,444.493168,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,10.728732,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,14.520107,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,69.573600,9.099067,6.301049,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,11.592701,0.000000,0.794869,11.734747,650.819960,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,142.544348,89.87,0,0,0,0,0

65,16:00-16:15,451.672778,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,15.262787,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,20.884017,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,87.499166,9.099067,6.301049,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.794869,46.938989,660.114860,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,95.029566,82.14,0,0,0,0,0

66,16:15-16:30,451.672778,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,15.347260,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,20.888507,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,88.899600,9.099067,6.301049,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.794869,46.938989,660.114860,0.000000,11.015820,13.805528,37.678936,337.214542,25.568298,95.029566,82.14,0,0,0,0,0

67,16:30-16:45,440.021460,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,25.500754,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,88.899600,9.099067,6.301049,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.794869,14.935133,660.114860,0.000000,11.015820,13.805528,37.678936,337.214542,22.727376,95.029566,72.47,0,0,0,0,0

68,16:45-17:00,440.021460,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,25.500754,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,34.808059,0.000000,88.899600,9.749001,6.301049,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.794869,10.667952,660.114860,0.000000,11.015820,13.805528,37.678936,337.214542,22.727376,95.029566,72.47,0,0,0,0,0

69,17:00-17:15,435.080807,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,0.000000,25.500754,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,88.899600,16.118348,6.301049,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.794869,10.667952,660.114860,0.000000,11.015820,13.805528,37.678936,337.214542,22.727376,95.029566,89.87,0,0,0,0,0

70,17:15-17:30,435.080807,0.000000,0.000000,0.000000,39.009918,45.205253,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,14.914840,25.500754,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,88.899600,16.118348,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.794869,10.667952,660.114860,0.000000,9.865826,13.805528,37.678936,337.214542,22.727376,95.029566,89.87,0,0,0,0,0

71,17:30-17:45,433.396107,0.000000,0.000000,0.000000,39.009918,59.480596,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,30.073189,25.500754,31.847029,0.000000,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.794869,10.667952,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,21.591007,95.029566,89.87,0,0,0,0,0

72,17:45-18:00,433.396107,0.000000,0.000000,0.000000,39.009918,59.480596,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,43.831368,25.500754,31.847029,6.107016,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.794869,12.801542,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,21.591007,95.029566,89.87,0,0,0,0,0

73,18:00-18:15,427.515278,0.000000,0.000000,0.000000,39.009918,59.480596,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,43.831368,25.500754,47.770544,11.068966,0.000000,0.000000,0.000000,8.574946,0.000000,0.000000,0.000000,0.000000,34.808059,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.757898,12.801542,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,22.727376,95.029566,89.87,0,0,0,0,0

74,18:15-18:30,427.515278,0.000000,0.000000,0.000000,39.009918,80.527577,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,50.771335,25.500754,47.770544,21.374556,0.000000,0.000000,3.477810,8.574946,0.000000,0.000000,0.000000,0.000000,76.701241,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,1.276482,11.592701,0.000000,0.757898,12.801542,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,22.727376,95.029566,89.87,0,0,0,0,0

75,18:30-18:45,420.760840,0.000000,0.000000,9.351697,39.009918,109.810332,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,32.061834,0.000000,0.000000,4.379465,8.574946,0.000000,0.000000,0.000000,3.075250,76.701241,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,17.615456,12.726210,0.000000,0.757898,12.801542,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,24.147837,95.029566,73.44,0,0,0,0,0

76,18:45-19:00,420.760840,0.000000,0.000000,18.703394,39.009918,109.810332,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,36.642096,0.000000,0.000000,5.023504,8.574946,0.000000,0.000000,0.000000,4.920400,76.701241,0.000000,88.899600,9.099067,3.188790,56.006651,40.961554,0.000000,0.000000,99.649688,26.423184,25.452419,0.000000,0.757898,12.801542,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,24.147837,95.029566,68.61,0,0,0,0,0

77,19:00-19:15,420.760840,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,40.727690,0.000000,0.000000,15.271452,9.527718,0.000000,0.000000,0.000000,31.598806,76.701241,0.000000,88.899600,9.099067,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,16.001928,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,24.147837,95.029566,62.81,0,0,0,0,0

78,19:15-19:30,420.760840,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,40.727690,0.000000,0.000000,15.271452,9.527718,0.000000,0.000000,0.000000,31.598806,12.912667,0.000000,88.899600,9.099067,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,16.001928,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,24.147837,95.029566,58.94,0,0,0,0,0

79,19:30-19:45,420.760840,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,40.727690,0.000000,0.000000,15.271452,9.527718,0.000000,0.000000,0.000000,31.598806,12.912667,0.000000,88.899600,9.099067,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,16.001928,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,54.11,0,0,0,0,0

80,19:45-20:00,420.760840,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,40.727690,0.000000,0.000000,15.271452,9.527718,0.000000,0.000000,0.000000,31.598806,12.912667,0.000000,88.899600,9.099067,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,16.001928,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,50.25,0,0,0,0,0

81,20:00-20:15,420.760840,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,40.727690,0.000000,0.000000,15.271452,9.527718,0.000000,0.000000,0.000000,31.598806,12.912667,0.000000,88.899600,9.099067,2.125860,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,10.667952,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,45.42,0,0,0,0,0

82,20:15-20:30,420.760840,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,40.727690,0.000000,0.000000,15.271452,9.527718,0.000000,0.000000,0.000000,31.598806,12.912667,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,10.667952,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,42.52,0,0,0,0,0

83,20:30-20:45,420.760840,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,40.727690,0.000000,0.000000,15.271452,9.527718,0.000000,0.000000,0.000000,4.920400,12.912667,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,10.667952,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,36.72,0,0,0,0,0

84,20:45-21:00,420.760840,0.000000,0.000000,9.351697,39.009918,118.961193,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,58.441824,25.500754,47.770544,40.727690,0.000000,0.000000,10.201577,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,17.615456,38.178629,0.000000,0.757898,14.935133,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,33.82,0,0,0,0,0

85,21:00-21:15,453.313072,0.000000,0.000000,9.351697,39.009918,118.961193,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,58.441824,25.500754,47.770544,40.727690,0.000000,0.000000,10.201577,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,17.615456,38.178629,0.000000,0.757898,8.534362,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,29.96,0,0,0,0,0

86,21:15-21:30,476.201359,0.000000,0.000000,9.351697,39.009918,118.961193,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,58.441824,25.500754,47.770544,40.727690,0.000000,0.000000,10.201577,8.574946,0.000000,0.000000,0.000000,0.000000,12.912667,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,17.615456,38.178629,0.000000,0.757898,8.534362,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,28.02,0,0,0,0,0

87,21:30-21:45,487.725430,0.000000,0.000000,9.351697,39.009918,118.961193,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,58.441824,25.500754,47.770544,40.727690,0.000000,0.000000,10.201577,8.574946,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,17.615456,38.178629,0.000000,0.757898,8.534362,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,27.06,0,0,0,0,0

88,21:45-22:00,487.725430,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,40.727690,0.000000,0.000000,10.201577,19.055436,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,88.899600,9.099067,2.125860,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,8.534362,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,24.16,0,0,0,0,0

89,22:00-22:15,427.515278,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,40.727690,0.000000,0.000000,10.201577,19.055436,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,88.899600,9.099067,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,8.534362,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,23.19,0,0,0,0,0

90,22:15-22:30,427.515278,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,21.374556,0.000000,0.000000,10.201577,19.055436,0.000000,0.000000,0.000000,0.000000,23.579653,0.000000,88.899600,9.099067,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,46.938989,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,25.568298,95.029566,21.26,0,0,0,0,0

91,22:30-22:45,427.515278,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,60.146377,25.500754,47.770544,19.847802,0.000000,0.000000,10.201577,19.055436,0.000000,0.000000,0.000000,0.000000,76.701241,0.000000,88.899600,9.099067,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,46.938989,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,27.556943,95.029566,19.33,0,0,0,0,0

92,22:45-23:00,427.515278,0.000000,0.000000,28.083391,39.009918,135.615760,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,58.441824,25.500754,47.770544,15.267540,0.000000,0.000000,10.201577,19.055436,0.000000,0.000000,0.000000,0.000000,76.701241,0.000000,88.899600,9.099067,18.903147,56.006651,40.961554,0.000000,0.000000,99.649688,35.312606,38.178629,0.000000,0.757898,14.935133,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,27.556943,95.029566,17.39,0,0,0,0,0

93,23:00-23:15,427.515278,0.000000,0.000000,9.351697,39.009918,109.810332,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,58.441824,25.500754,47.770544,15.267540,0.000000,0.000000,10.201577,8.574946,0.000000,0.000000,0.000000,0.000000,76.701241,0.000000,88.899600,9.099067,2.125860,56.006651,40.961554,0.000000,0.000000,99.649688,26.484455,38.178629,0.000000,0.757898,10.667952,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,27.556943,95.029566,14.49,0,0,0,0,0

94,23:15-23:30,427.515278,0.000000,0.000000,0.000000,39.009918,109.810332,119.498093,0.000000,19.311506,11.759388,0.000000,0.000000,0.000000,25.137811,0.000000,0.000000,58.441824,25.500754,47.770544,6.107016,0.000000,0.000000,5.023504,8.574946,0.000000,0.000000,0.000000,0.000000,76.701241,0.000000,88.899600,9.099067,0.000000,56.006651,40.961554,0.000000,0.000000,99.649688,8.807728,38.178629,0.000000,0.757898,10.667952,660.114860,0.000000,3.575310,13.805528,37.678936,337.214542,27.556943,95.029566,13.53,0,0,0,0,0

