Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
55,13:30-13:45,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

56,13:45-14:00,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

57,14:00-14:15,1.01389,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

58,14:15-14:30,1.01389,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

59,14:30-14:45,1.01389,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

60,14:45-15:00,1.01389,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

61,15:00-15:15,1.01389,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,19.6614,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

62,15:15-15:30,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,19.6614,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

63,15:30-15:45,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,19.6614,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

64,15:45-16:00,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,0,0,138,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,19.6614,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,339.75

65,16:00-16:15,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,19.6614,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,342

66,16:15-16:30,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,19.6614,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,342

67,16:30-16:45,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,19.6614,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,342

68,16:45-17:00,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,27.93,147.515625,32.171,342

69,17:00-17:15,1.01389,6.405,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,10.55736,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,32.171,342

70,17:15-17:30,1.01389,6.405,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,10.55736,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,3.1825,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,32.171,342

71,17:30-17:45,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,10.55736,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,32.171,342

72,17:45-18:00,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,10.55736,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,32.171,342

73,18:00-18:15,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,10.55736,8.82,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.564,342

74,18:15-18:30,1.01389,6.405,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,10.55736,17.01,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.564,342

75,18:30-18:45,1.01389,6.405,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,10.55736,27.594,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,19.6614,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

76,18:45-19:00,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,10.55736,35.28,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,22.914,19.6614,29.41554,36.5917,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

77,19:00-19:15,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,37.548,0,137.25,118.125,686.779958,49.436556,653.1525,0,8.381,38.7684,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

78,19:15-19:30,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,37.548,0,137.25,118.125,686.779958,49.436556,653.1525,0,8.381,38.7684,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,32.88,46.032,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

79,19:30-19:45,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,37.548,0,137.25,118.125,686.779958,49.436556,653.1525,0,8.381,38.7684,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,32.88,37.264,8.768,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

80,19:45-20:00,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,37.548,0,137.25,118.125,686.779958,49.436556,653.1525,0,8.381,38.7684,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,32.88,32.88,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

81,20:00-20:15,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,37.548,0,137.25,118.125,686.779958,49.436556,653.1525,0,8.381,38.7684,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,35.072,30.688,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

82,20:15-20:30,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,37.548,0,137.25,118.125,686.779958,49.436556,653.1525,0,8.381,38.7684,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

83,20:30-20:45,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,37.548,0,137.25,118.125,686.779958,49.436556,653.1525,0,8.381,38.7684,154.69245,0,51.1407,42.66,39.51012,0,17.822,19.6614,30.5616,37.5164,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

84,20:45-21:00,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

85,21:00-21:15,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

86,21:15-21:30,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

87,21:30-21:45,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

88,21:45-22:00,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,16.1704,38.7684,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

89,22:00-22:15,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,16.1704,38.7684,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

90,22:15-22:30,1.01389,6.405,0,17.13,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,16.1704,38.7684,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

91,22:30-22:45,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,16.1704,38.7684,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

92,22:45-23:00,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,15.804048,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,16.1704,38.7684,154.69245,0,51.1407,42.66,39.51012,0,15.9125,19.6614,30.5616,37.5164,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

93,23:00-23:15,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,8.381,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

94,23:15-23:30,1.01389,6.405,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

95,23:30-23:45,1.01389,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

96,23:45-24:00,1.01389,7.0455,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,80.759,10.55736,36.792,0,137.25,118.125,686.779958,49.436556,653.1525,0,5.916,38.7684,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,39.456,26.304,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,147.515625,31.8675,342

